,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,14.0,5.1202793,5.1142216,5.114059,5.114193,5.1145644,5.114701,5.1147685,5.114849,5.11504,5.1153045,5.11545,5.115579,5.115766,5.1158147,5.117262,5.1006374,5.0831084,5.064773,5.045222,5.0241933,5.0018964,4.9782834,4.9536,4.9274473,4.8995094,4.870004,4.8355575
1,21.0,5.408935,5.408474,5.4083467,5.408175,5.408165,5.4079375,5.407868,5.4077225,5.4075875,5.407261,5.4071426,5.4071145,5.406918,5.4074044,5.407767,5.4079976,5.4080815,5.4082932,5.4084487,5.408627,5.4087825,5.409031,5.4027214,5.3884406,5.3688126,5.343042,5.3290353
2,23.0,4.9493484,4.9337144,4.9257255,4.9280124,4.929766,4.9298778,4.9302907,4.92976,4.9301343,4.9306064,4.9309034,4.9312835,4.9316783,4.9333057,4.933723,4.934208,4.9344344,4.93488,4.935267,4.9356856,4.9365973,4.937857,4.9380174,4.9380326,4.9380126,4.9368157,4.9368415
3,25.0,4.7902746,4.8679075,4.947082,5.017797,5.0773582,5.117082,5.1372643,5.157968,5.177667,5.190075,5.1966605,5.200401,5.203654,5.210848,5.214742,5.2194133,5.2257743,5.231998,5.238106,5.243957,5.2498794,5.2555804,5.2613597,5.2672005,5.2706833,5.2707043,5.2704215
4,34.0,5.3051314,5.3044643,5.3045597,5.304626,5.3046727,5.30477,5.30484,5.3049684,5.305065,5.3051906,5.305186,5.3052917,5.305246,5.3052244,5.3052173,5.3052287,5.3051014,5.304986,5.304827,5.304699,5.3047175,5.304631,5.3045955,5.3044143,5.304315,5.3041906,5.304112
5,39.0,4.0223956,4.022767,4.0230365,4.023289,4.0232778,4.023351,4.0234303,4.0234637,4.02359,4.023646,4.0237727,4.0239444,4.0241013,4.0242386,4.024244,4.0244026,4.024636,4.024862,4.024997,4.025148,4.0252748,4.025432,4.025441,4.025535,4.0256534,4.025727,4.0258923
6,43.0,4.1032047,3.5781448,3.5743616,3.570362,3.5265763,3.5157788,3.5065515,3.5021822,3.4384477,3.6633081,3.6630256,3.662505,3.6619594,3.6406372,3.630555,3.6287205,3.6280057,3.6272008,3.6258504,3.6251326,3.6244364,3.3310814,3.3278759,3.332043,3.3337104,3.3333538,3.3311656
7,46.0,5.5218577,5.518091,5.514398,5.5104394,5.5060134,5.5030046,5.503156,5.5030003,5.502707,5.502547,5.5024776,5.5023417,5.502247,5.5021496,5.5021744,5.5020504,5.5019994,5.502072,5.502212,5.5023365,5.5024586,5.502484,5.502602,5.5026684,5.502996,5.5033326,5.5035567
8,51.0,4.8023205,4.787562,4.7956705,4.74972,4.749765,4.754934,4.757139,4.7587132,4.7666583,4.770391,4.7730145,4.7756925,4.784657,5.317476,5.3216434,5.3248363,5.323677,5.3238854,5.3230557,5.3242474,5.324749,5.326546,5.3255687,5.324379,5.3235693,4.83724,4.8192306
9,57.0,5.096229,5.0963445,5.09609,5.0952287,5.0948787,5.0944705,5.0942106,5.0941358,5.0940657,5.0941176,5.094096,5.0941396,5.0940447,5.0940666,5.0938954,5.094435,5.094705,5.095035,5.2859817,5.2863383,5.2866063,5.2868934,5.2873607,5.287297,5.2832503,5.281688,5.29098
