,0,1,2,3,4,5,6
0,14,13,16,19,18,1,1
1,21,8,5,5,6,3,3
2,23,0,7,5,6,3,4
3,25,0,3,4,13,14,2
4,34,4,4,4,4,2,2
5,39,7,6,6,12,7,5
6,43,0,2,4,2,1,2
7,46,8,11,13,14,10,5
8,51,0,5,20,11,10,10
9,57,0,7,6,4,5,4
10,71,11,30,35,6,8,6
11,72,3,3,3,19,16,8
12,77,4,3,2,2,1,2
13,78,4,4,6,6,5,3
14,79,8,3,6,6,7,8
15,80,6,7,4,5,3,5
16,82,3,5,4,4,3,2
17,83,1,2,9,11,1,2
18,84,4,7,6,5,7,5
19,85,0,5,5,4,5,4
20,87,4,7,8,7,3,1
21,88,7,11,7,9,6,2
22,89,4,2,3,5,19,12
23,91,10,9,9,7,3,3
24,92,8,11,11,1,1,8
25,93,4,4,2,3,2,2
