,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,10.0,4.817726135253906,4.817909240722656,4.817819118499756,4.817510604858398,4.817131996154785,4.814480304718018,4.813450336456299,4.805697917938232,4.762462615966797,4.722257137298584,4.680301189422607,4.637279987335205,4.59128475189209,4.542402744293213,4.489454746246338,4.430826187133789,4.364680767059326,4.287754535675049,4.191234111785889,4.069554805755615,4.080280303955078,4.081910133361816,
1,12.0,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,4.665526866912842,4.664450168609619,4.663136005401611,4.661494731903076,4.659708499908447,4.6579813957214355,4.656247138977051,4.654143333435059,4.651632785797119,4.648997783660889,4.6462178230285645,4.643246173858643,4.64012336730957,4.637259483337402,4.634645938873291,4.632264614105225,4.6286773681640625,4.615475654602051,4.59877347946167,4.580555438995361,4.560787677764893,4.547850131988525,
3,16.0,3.9328415393829346,3.9474141597747803,3.961481809616089,3.9702892303466797,3.9796135425567627,3.982851982116699,3.984975814819336,3.9957149028778076,3.9960381984710693,3.9961929321289062,3.9964349269866943,3.9966509342193604,3.9967057704925537,3.9968671798706055,4.002159595489502,4.003583908081055,3.9972283840179443,3.994218111038208,3.9922282695770264,3.981233596801758,3.9859094619750977,3.988513231277466,
4,18.0,5.26585578918457,5.265895843505859,5.268698692321777,5.268060207366943,5.269094944000244,5.2697062492370605,5.272105693817139,5.273899555206299,5.276212692260742,5.276981830596924,5.278402805328369,5.279440402984619,5.279681205749512,5.281205654144287,5.280837535858154,5.281414031982422,5.285101890563965,5.288723468780518,5.290085315704346,5.2927470207214355,5.282886028289795,5.274904727935791,
5,22.0,4.230722427368164,4.229626178741455,4.2281107902526855,4.227193355560303,4.226930141448975,4.225522518157959,4.224889278411865,4.224508285522461,4.225210666656494,4.225290775299072,4.225500583648682,4.225826740264893,4.2259697914123535,4.226080417633057,4.225860118865967,4.225008487701416,4.224368572235107,4.223791599273682,4.2230634689331055,4.222298622131348,4.221586227416992,4.2210235595703125,
6,26.0,4.557270526885986,4.648319721221924,4.73079252243042,4.806396007537842,4.875175952911377,4.939011096954346,4.999011993408203,5.016740798950195,5.0155863761901855,5.014124393463135,5.01256799697876,5.011741638183594,5.011628150939941,5.011550426483154,5.011694431304932,5.011284828186035,5.0106048583984375,5.009965419769287,5.009311676025391,5.0089006423950195,5.008619785308838,5.0084452629089355,
7,27.0,4.69058084487915,4.692922115325928,4.69682502746582,4.694006443023682,4.699559688568115,4.704984188079834,4.706820964813232,4.705978870391846,4.705349445343018,4.704700946807861,4.704357147216797,4.703550815582275,4.70192289352417,4.690512180328369,4.6796064376831055,4.668492794036865,4.646951198577881,4.6247239112854,4.611388683319092,4.6064348220825195,4.60162353515625,4.594151973724365,
8,29.0,5.088351249694824,5.071871757507324,5.058347225189209,5.022271633148193,4.97056245803833,4.9213361740112305,4.860702037811279,4.802112579345703,4.736110210418701,4.661649703979492,4.607377052307129,4.518348693847656,4.409059047698975,4.2772746086120605,4.160632610321045,4.1554694175720215,4.155370235443115,4.177883625030518,4.319120407104492,4.3086466789245605,4.30130672454834,4.311933994293213,
9,31.0,4.244987964630127,4.24641227722168,4.247842311859131,4.24910306930542,4.250189304351807,4.250973701477051,4.252813339233398,4.260034084320068,4.265074253082275,4.270087718963623,4.275182247161865,4.2802557945251465,4.284879207611084,4.289268970489502,4.293654918670654,4.297895431518555,4.302184104919434,4.306281566619873,4.310879230499268,4.30950403213501,4.309741497039795,4.309872150421143,
