,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,10.0,5.0927887,5.143663,5.183136,5.2196317,5.251758,5.2806525,5.305942,5.328285,5.348442,5.366022,5.371033,5.36681,5.3635483,5.3620553,5.361708,5.360912,5.3596516,5.3583984,5.357698,5.356816,5.3557906,5.3547997,5.351005,5.3430486,5.3277535,5.3115745,5.2951884,
1,12.0,4.9617877,4.9358687,4.8908725,4.7794127,4.7029777,4.5423923,4.5508294,4.558386,4.5498595,4.550191,4.591019,4.589636,4.596536,4.573416,4.5494113,4.5430436,4.5360146,4.5290003,4.497602,4.476015,4.4684396,4.459375,4.4419174,4.458179,4.4573493,4.4684854,4.489212,
2,15.0,4.3104877,4.239652,4.226125,4.215897,4.2049785,4.1971803,4.2342544,4.27768,4.3158507,4.333319,4.368721,4.365696,4.417757,4.465345,4.482122,4.523051,4.5609374,4.5885463,4.5868235,4.5866985,4.571173,4.5538926,4.548067,4.5575557,4.537728,4.5160995,4.4941764,
3,16.0,5.269119,5.2620416,5.2498837,5.2447886,5.252252,5.2970266,5.2961407,5.3005447,5.307269,5.293918,5.2754927,5.2631106,5.262419,5.2647347,5.2733083,5.288908,5.29844,5.2511826,5.2394557,5.2286086,5.223924,5.21234,5.1960263,5.1793714,5.1696124,5.1630397,5.1676354,
4,18.0,4.919094,4.975443,5.027381,5.0736136,5.0953946,5.106038,5.103644,5.1027465,5.103771,5.105502,5.1090913,5.1110997,5.1121726,5.114347,5.1171527,5.116954,5.116347,5.1170206,5.1205325,5.122967,5.1279864,5.102137,5.062054,5.0200143,4.969414,4.9170375,4.8604426,4.829779148101807
5,22.0,3.5384948,3.5415452,3.5443327,3.547123,3.5484378,3.5459967,3.546009,3.5459375,3.54575,3.54795,3.550267,3.5526495,3.5548916,3.5570939,3.5594127,3.5616338,3.5638714,3.5660646,3.5682058,3.5704546,3.5727036,3.5726728,3.5725768,3.5723372,3.572179,3.5720403,3.571911,
6,26.0,4.992182,4.9570165,4.933513,4.9499545,4.9664035,4.979589,4.993376,5.0069633,5.113615,5.1262126,5.1384306,5.147771,5.157126,5.1650186,5.1724405,5.172754,5.1729884,5.172849,5.1727853,5.172539,5.0777783,5.077674,5.077639,5.0777297,5.0777464,5.077769,5.078003,
7,27.0,4.4891434,4.480675,4.4596033,4.4308505,4.4064755,4.392777,4.395839,4.401808,4.406063,4.409018,4.4116077,4.411192,4.4098887,4.412205,4.412871,4.4135747,4.4144254,4.415367,4.4497757,4.507791,4.558164,4.6023817,4.643823,4.68262,4.7232113,4.7675753,4.808449,
8,29.0,4.5748086,4.5945396,4.605919,4.574665,4.562959,4.5641327,4.562838,4.5176992,4.4689546,4.417125,4.368407,4.3108153,4.2474403,4.176734,4.146492,4.0557437,3.946345,3.8163207,3.7273448,3.7181728,3.7073958,3.6957855,3.6836555,3.671408,3.6585906,3.6449385,3.508724,
9,31.0,5.5192776,5.521605,5.95519,5.955,5.9530034,5.926331,5.89633,5.8604584,5.8188233,5.77099,5.7161555,5.652834,5.2014065,5.1088924,4.243008,4.0630684,3.8419478,3.838091,3.8325784,3.8265514,3.8216712,3.8160317,3.809603,3.8025825,3.7954407,3.746865,3.7501612,
