,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,14.0,7.65,7.9166665,8.033334,8.116667,8.166667,8.233334,8.316667,8.4,8.483334,8.516666,8.583333,8.666667,8.75,8.533334,8.066667,7.6,7.133333,6.65,6.1,5.6,4.983333,4.15,3.3833334,2.6333334,1.95,1.5833334,1.4655173
1,21.0,-29.183332,-29.283333,-29.383333,-29.166666,-29.05,-29.016666,-29.05,-29.083334,-29.083334,-29.083334,-29.083334,-29.216667,-29.116667,-29.083334,-29.1,-29.166666,-29.183332,-29.116667,-29.05,-28.95,-28.866667,-28.7,-28.533333,-28.233334,-28.166666,-27.966667,-27.689655
2,23.0,-24.2,-24.516666,-24.75,-24.716667,-24.616667,-24.566668,-24.533333,-24.516666,-24.433332,-24.416666,-24.466667,-24.383333,-24.25,-24.183332,-24.183332,-24.2,-24.2,-24.333334,-24.483334,-24.616667,-24.783333,-24.833334,-24.866667,-25.0,-25.133333,-25.216667,-25.275862
3,25.0,-14.466666,-14.55,-14.616667,-14.633333,-14.633333,-14.633333,-14.633333,-14.716666,-14.766666,-14.85,-14.9,-14.983334,-15.133333,-15.25,-15.333333,-15.416667,-15.5,-15.583333,-15.666667,-15.75,-15.833333,-15.916667,-15.983334,-16.0,-16.0,-16.0,-15.9827585
4,34.0,-29.716667,-29.983334,-30.083334,-30.216667,-30.35,-30.45,-30.533333,-30.616667,-30.7,-30.733334,-30.766666,-30.8,-30.85,-30.85,-30.866667,-30.9,-30.933332,-30.966667,-31.016666,-31.016666,-31.016666,-31.033333,-31.033333,-31.033333,-31.033333,-31.033333,-31.051723
5,39.0,-19.333334,-19.316668,-19.216667,-19.133333,-19.05,-18.95,-18.866667,-18.85,-18.85,-18.85,-18.85,-18.883333,-18.916666,-18.933332,-18.933332,-18.933332,-18.933332,-18.95,-18.933332,-18.933332,-18.933332,-18.916666,-18.916666,-18.916666,-18.916666,-18.916666,-18.896551
6,43.0,-30.733334,-31.183332,-31.15,-31.133333,-31.083334,-31.1,-31.1,-31.133333,-31.15,-31.15,-31.166666,-31.166666,-31.183332,-31.2,-31.2,-31.233334,-31.283333,-31.283333,-31.283333,-31.25,-31.2,-31.216667,-31.283333,-31.383333,-31.533333,-31.683332,-31.793104
7,46.0,-14.45,-14.883333,-15.3,-15.7,-16.033333,-15.916667,-15.85,-15.816667,-15.9,-15.9,-15.883333,-15.866667,-15.833333,-15.75,-15.666667,-15.6,-15.5,-15.45,-15.433333,-15.4,-15.316667,-15.25,-15.15,-15.166667,-15.133333,-15.183333,-15.24138
8,51.0,-41.0,-41.0,-40.983334,-40.983334,-40.983334,-40.983334,-41.033333,-41.033333,-41.033333,-40.983334,-40.966667,-40.966667,-40.95,-41.016666,-41.116665,-41.2,-41.283333,-41.366665,-41.4,-41.55,-41.7,-41.833332,-41.933334,-42.016666,-42.133335,-42.15,-42.13793
9,57.0,-50.816666,-51.633335,-52.083332,-52.466667,-52.733334,-53.0,-53.05,-53.066666,-53.05,-53.05,-53.083332,-53.15,-53.166668,-53.233334,-53.233334,-53.266666,-53.35,-53.416668,-53.5,-53.566666,-53.616665,-53.65,-53.183334,-52.133335,-51.0,-49.666668,-48.827587
