,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
11,33.0,0.012166665,0.010333331,0.009666665,0.009499999,0.009833332,0.009833332,0.012333333,0.012499998,0.012499998,0.012499998,0.012499999,0.012499998,0.012499998,0.012499998,0.012499998,0.012499998,0.012499998,0.012499998,0.009999999,0.009999999,0.009999999
12,35.0,0.014166665,0.012166665,0.012166665,0.011166664,0.011166664,0.010499998,0.010166665,0.010166665,0.010499998,0.010666666,0.011499998,0.011499999,0.011666666,0.012333332,0.012499998,0.012499999,0.012499999,0.012499998,0.012499999,0.012499998,0.012280701
13,4.0,0.056333337,0.054,0.050166663,0.04316666,0.037166666,0.03,0.027333332,0.022166668,0.019333333,0.016166665,0.018166663,0.015999997,0.014499998,0.014499998,0.014499998,0.014499999,0.014499999,0.014499999,0.014333332,0.015666667,0.015964912
14,42.0,0.027833333,0.025166664,0.015333334,0.013833332,0.013833332,0.013833332,0.014833332,0.014833332,0.014833332,0.014833332,0.014833332,0.014833332,0.014833332,0.014833332,0.013333332,0.010999998,0.010999998,0.010999997,0.010833332,0.011833332,0.011929824
15,45.0,0.018,0.0134999985,0.013833331,0.013833331,0.013166665,0.013166665,0.013166664,0.013333331,0.013499999,0.013499999,0.0129999975,0.0129999975,0.012666664,0.012666664,0.012166665,0.011833332,0.011999998,0.011833332,0.012333332,0.011999997,0.011929824
16,47.0,0.035499997,0.035499997,0.031499997,0.025166662,0.023333333,0.027,0.0285,0.026666667,0.028166665,0.028499996,0.029666666,0.030499997,0.03133333,0.031499997,0.032,0.033999994,0.028999995,0.025666663,0.024666665,0.019666666,0.018421052
17,48.0,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999
18,49.0,0.02933333,0.023333332,0.020499999,0.01983333,0.018166665,0.018,0.018,0.017666666,0.018499998,0.019833328,0.01933333,0.018666664,0.018166665,0.018,0.017666666,0.017333332,0.016999999,0.016333332,0.016333332,0.015999997,0.014912279
19,54.0,0.048,0.0475,0.053333335,0.050833333,0.043666665,0.04216666,0.04133333,0.034666665,0.030666666,0.028833333,0.022833334,0.021999998,0.021999998,0.021833334,0.013166665,0.011833332,0.011833332,0.011833331,0.011333331,0.0113333315,0.010350876
20,55.0,0.017166665,0.017833332,0.017666666,0.0175,0.01783333,0.016166665,0.016333332,0.016833331,0.015999997,0.015499997,0.015999997,0.015499998,0.015499998,0.01533333,0.015833331,0.015666666,0.015333331,0.015333331,0.015499998,0.0151666645,0.016842104
21,6.0,0.014833332,0.014833331,0.014333332,0.02383333,0.023999996,0.024166664,0.023166664,0.023166666,0.023166664,0.0235,0.023333333,0.023333332,0.028166665,0.030833334,0.03,0.019499999,0.019,0.018833334,0.018833334,0.018999998,0.019473685
22,66.0,0.012666664,0.012166665,0.011999998,0.011999998,0.011833332,0.011833332,0.011999998,0.011999998,0.011666666,0.0139999995,0.013833332,0.013833332,0.013666665,0.013666665,0.013666665,0.013666665,0.013666665,0.013499999,0.013333331,0.013166664,0.013333332
23,69.0,0.0475,0.045166664,0.026499998,0.024499996,0.023999996,0.023499997,0.022166666,0.019833332,0.019166665,0.018,0.017333332,0.01733333,0.017333332,0.016499998,0.014333332,0.014166665,0.014499998,0.014666665,0.017499996,0.017666666,0.018245613
24,7.0,0.015999999,0.015833331,0.015833331,0.015499998,0.015333333,0.015333331,0.015166665,0.014999999,0.014999999,0.012999998,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.009999999,0.010833332,0.010833332,0.010833331,0.010833331,0.010877192
25,8.0,0.021166665,0.016666668,0.0165,0.016499998,0.0165,0.0165,0.0165,0.017833332,0.013833332,0.011999998,0.012666666,0.013666665,0.013666665,0.017666666,0.018499998,0.018666664,0.018666664,0.018666664,0.018666664,0.0175,0.017368421
