,0,1,2,3,4,5,6
0,10.0,215.63963085011653,137.95934922647223,104.72681787986426,210.14554589729153,92.90940797745202,96.93524017393815
1,12.0,220.72647818039297,112.51410354298264,27.648478752755977,48.62731241161214,675.0902360661323,558.7310285190591
2,15.0,132.47610808574012,257.50350034341955,215.4096144981673,196.1918087014235,87.64834680453566,90.06457595692143
3,16.0,133.1246573942633,85.40974598211841,114.14385002515678,73.02035232617482,135.05972014853307,173.6292394974837
4,18.0,254.8203738239868,254.51173845800508,137.4288341319525,171.94885419438265,316.32174048687216,180.08452956416795
5,22.0,176.40736495334608,56.88885049079374,69.47056942307302,98.89103659767079,56.87688275615665,56.88415623884987
6,26.0,389.6747002426907,242.86139909066515,83.9046703167736,146.87926174503878,109.51728538650582,82.78360522686796
7,27.0,333.15329817195385,80.04790040040643,39.13305865372888,39.907825652414886,71.85961543274357,287.4250341356301
8,29.0,285.1024633443111,292.6349804926633,179.06890136690959,235.8187590923617,339.39667277670287,181.41368159471529
9,31.0,187.561433580778,143.92900553639208,242.69688926474743,235.22822987051518,208.3903782285754,151.46191460817693
10,32.0,152.94195782901932,225.9833169880376,261.02223549321843,159.92192856728207,336.09763024001927,144.54563359656038
11,33.0,101.91276507496377,284.75673480857574,183.12807999372563,155.4900942957712,278.99434345440045,156.26100678796877
12,35.0,167.26363260431623,203.0306360999905,223.98159552425454,199.77490210779763,451.7729350135717,170.9070323808944
13,4.0,166.39862243006348,152.24632266183227,138.46366656809414,84.68320157839082,82.25494377760015,50.56787407908098
14,42.0,101.36618811928297,181.05052143705606,101.76001118094848,166.13514621479987,133.14829529576423,85.61609012864028
15,45.0,292.62933708912357,178.5559589712292,96.61815116913135,89.04350411844405,145.3108479850149,89.04417158715296
16,47.0,163.2490396706075,445.78208444404527,179.922131140219,675.9079182328168,209.7055738228695,300.55109186667363
17,48.0,229.31692169578707,252.2380404497037,175.1891519760136,118.72074415226098,78.36637644205007,41.51847404011028
18,49.0,178.93024224554978,308.2086070010054,197.64595317147797,159.73961707310787,86.33730673341643,74.02376909540317
19,54.0,326.42295812644403,187.98836064024624,327.066226770949,156.90947068458468,67.8956295163357,165.58139726250795
20,55.0,250.1473352294372,162.95066082766675,112.23140979988762,42.61793872555404,41.32279392149064,60.72861953791403
21,6.0,204.9187283620816,81.78291070663306,37.10525110869918,204.7999954223632,40.9599990854701,81.91999825067552
22,66.0,48.0553333653078,33.616522387807635,25.22144623209539,33.24036690582136,111.25763350153659,47.720472834451314
23,69.0,199.63429178133325,129.17500602850384,66.81572910388155,189.10657446244926,81.84471565878073,53.20869383128638
24,7.0,146.28570549477467,172.58999458430287,123.63423617677222,87.51069121999825,142.17431071441422,73.14298973031993
25,8.0,130.70613998983947,172.01126982950473,157.53843307621332,9.049893645443376,78.66032738213289,6.697721740407815
