,0,1,2,3,4,5
0,10.0,-0.501704741875056,-0.3054441046078542,-0.37379128266449224,0.24783322606946162,0.1396047809054681
1,12.0,-0.2952302414433731,0.2335686041299834,0.04560182968332335,-0.005800173110792084,-0.5804653662948802
2,15.0,0.7095426957728904,0.004445582675414348,-0.24815391356202032,0.09582187801999219,0.29757126001315126
3,16.0,0.32500895334853774,-0.535934012683996,0.1380652854324371,0.6938094485689769,0.5608394404442294
4,18.0,-0.2244573841496227,-1.0409744958188836,-1.1256743930410538,-1.3989939227869816,-1.05250925769563
5,22.0,-0.8063197504992112,-0.38527351395336945,-0.5094383217678692,-0.03204651770061902,-0.6509456839786307
6,26.0,0.19927343435014003,-0.04127342176016459,-0.15803108826233622,-0.37387492635867026,-0.17360608530284435
7,27.0,1.8087355152954476,0.2742756595782988,-0.3922205445468441,0.4784355849163185,0.5924865878867601
8,29.0,-0.38713331189434774,-0.36604425810705,0.6614772521503748,-0.0017673678485999097,-0.16170480324652875
9,31.0,0.2607311806218341,-1.5479336149846827,-1.4478385755037706,-0.957545989980637,-0.42256383799006075
10,32.0,-0.2700014800655833,-0.0017911021857099935,-0.71677517013723,-0.2564729176963787,-0.491077530648665
11,33.0,0.5624481582324278,-0.6899648356414921,-0.3569301291764009,-0.3120304133564037,-0.2984854250111165
12,35.0,-0.9047179574118123,-0.8197847017878384,-0.869143840996576,0.6262455732906945,-1.1836057072666464
13,4.0,-0.5699379319034222,0.4951006367163733,-0.7361225228283081,0.15829959027192747,-0.6551528327824858
14,42.0,1.1994924297313159,1.8220044990043083,0.9319457142536052,1.5050384267002062,0.44522076298829083
15,45.0,0.007568095817203349,-0.11868556228777737,0.016079282739121386,-0.36699149862378533,-0.050154894158059155
16,47.0,-0.4390183698604149,0.3286275926398492,0.05391574482277502,-0.05661130361169971,-0.8177618269401249
17,48.0,-1.3895351803278495,0.4934628535016823,-1.0090500086349363,-0.24574104455863982,0.5136815296324697
18,49.0,1.5892355796134063,0.10558461939496962,0.12883556053735884,0.11665109777786278,0.15163838771864704
19,54.0,0.6253380169576871,-0.06092995933250005,-0.11818228723860882,0.6918467122362697,-0.2921939537866187
20,55.0,-0.4563941421894357,-0.05967143836108244,-0.7396154057206433,-0.0013437394545912263,-0.08259553679120205
21,6.0,0.84646824148373,-0.8623149591091269,0.3737438583228124,1.7176699951276644,1.3427388093560955
22,66.0,1.5513592363852744,0.3988634810126811,-0.7134740677700552,0.3618245948569337,-0.5622456112081385
23,69.0,0.5283499595846795,1.383760043557573,-0.3623834930955188,-0.3891699350389989,-0.5092357468127462
24,7.0,0.4056462226027563,0.41715506427719695,0.16838410211479107,-0.09481928591250295,0.6070758925415857
25,8.0,-0.5984912502913888,-0.027853865565710505,0.21064364717651085,0.20256078431051044,0.19865684690934388
