,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176
0,14.0,8.311816215515137,1.7848632335662842,-5.751757621765137,8.056640625,1.52587890625,15.07568359375,179.912109375,-51.6741943359375,8.326171875,1.7848632335662842,-5.751757621765137,8.056640625,1.5869140625,15.07568359375,179.912109375,-51.6741943359375,8.326171875,2.0384764671325684,-5.699120998382568,10.80322265625,1.5869140625,16.05224609375,179.912109375,-51.6741943359375,9.216211318969727,2.306445360183716,-3.866406202316284,20.93505859375,8.60595703125,20.44677734375,179.9945068359375,-47.2906494140625,9.216211318969727,2.306445360183716,-3.866406202316284,20.93505859375,8.60595703125,20.44677734375,179.9945068359375,-46.043701171875,9.216211318969727,2.306445360183716,-3.866406202316284,20.93505859375,8.60595703125,20.44677734375,179.9945068359375,-46.043701171875,9.216211318969727,2.306445360183716,-3.866406202316284,20.93505859375,8.60595703125,20.44677734375,179.9945068359375,-46.043701171875,9.216211318969727,2.665332078933716,-3.866406202316284,20.93505859375,8.60595703125,22.76611328125,179.9945068359375,-46.043701171875,9.216211318969727,2.665332078933716,-3.866406202316284,20.93505859375,8.60595703125,22.76611328125,179.9945068359375,-46.043701171875,9.216211318969727,2.89501953125,-3.866406202316284,20.93505859375,8.60595703125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-3.866406202316284,23.25439453125,12.6953125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-3.866406202316284,23.25439453125,12.6953125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-3.866406202316284,23.25439453125,12.6953125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-3.866406202316284,23.25439453125,12.6953125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-3.866406202316284,23.25439453125,12.6953125,23.01025390625,179.9945068359375,-46.043701171875,13.058691024780273,2.89501953125,-5.464648246765137,23.25439453125,12.6953125,23.01025390625,179.93408203125,-46.043701171875,13.058691024780273,2.89501953125,-5.464648246765137,23.25439453125,12.6953125,23.01025390625,179.93408203125,-46.2689208984375,13.058691024780273,2.89501953125,-3.651074171066284,51.025390625,24.96337890625,23.01025390625,179.93408203125,-31.6900634765625,13.058691024780273,2.89501953125,-3.651074171066284,51.025390625,24.96337890625,23.01025390625,179.93408203125,-31.6900634765625,13.058691024780273,2.89501953125,-3.651074171066284,51.025390625,24.96337890625,23.01025390625,179.93408203125,-31.6900634765625,13.058691024780273,3.1103515625,-3.651074171066284,102.294921875,70.61767578125,31.43310546875,179.945068359375,-31.6900634765625,13.058691024780273,3.1103515625,-3.651074171066284,102.294921875,70.61767578125,31.43310546875,179.945068359375,-31.6900634765625
1,21.0,104.63700866699219,130.3141632080078,-2.46435546875,1078.0029296875,54.87060546875,39.48974609375,0.0,-18.28125,104.63700866699219,130.3141632080078,-2.46435546875,1078.0029296875,54.87060546875,39.48974609375,0.0,-18.28125,104.63700866699219,130.3141632080078,-2.46435546875,1078.0029296875,54.87060546875,39.48974609375,0.0,-18.28125,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-49.625244140625,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-49.625244140625,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-49.625244140625,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-48.548583984375,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-47.7520751953125,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-47.7520751953125,9.862207412719727,3.579296827316284,-2.46435546875,95.03173828125,54.87060546875,39.48974609375,-137.7081298828125,-47.7520751953125,9.862207412719727,3.579296827316284,-2.7562499046325684,32.89794921875,20.32470703125,26.85546875,-137.7081298828125,-47.7520751953125,9.862207412719727,3.579296827316284,-2.7562499046325684,32.89794921875,20.32470703125,26.85546875,-137.7081298828125,-47.7520751953125,9.862207412719727,3.579296827316284,-2.7562499046325684,32.89794921875,20.32470703125,26.85546875,-138.2080078125,-47.7520751953125,9.364550590515137,0.009570312686264515,-2.7562499046325684,20.6298828125,10.55908203125,26.85546875,-147.7606201171875,-47.7520751953125,9.364550590515137,0.009570312686264515,-2.7562499046325684,20.6298828125,10.55908203125,26.85546875,-147.7606201171875,-47.7520751953125,9.364550590515137,0.009570312686264515,-2.7562499046325684,17.27294921875,10.55908203125,26.85546875,-147.7606201171875,-47.7520751953125,9.364550590515137,0.009570312686264515,-2.7562499046325684,13.18359375,6.591796875,26.85546875,-149.04052734375,-47.7520751953125,9.364550590515137,0.009570312686264515,-2.7562499046325684,13.18359375,6.591796875,26.85546875,-149.8040771484375,-47.7520751953125,8.067773818969727,-0.5550781488418579,-5.871386528015137,17.4560546875,6.591796875,18.00537109375,-161.89453125,-47.7520751953125,7.948144435882568,-0.5550781488418579,-5.871386528015137,17.4560546875,5.43212890625,12.26806640625,-163.3062744140625,-48.6639404296875,7.948144435882568,-0.5550781488418579,-5.871386528015137,17.4560546875,5.43212890625,16.66259765625,-163.1689453125,-48.84521484375,8.240038871765137,-0.5550781488418579,-5.871386528015137,17.4560546875,7.568359375,19.34814453125,-161.60888671875,-48.8287353515625
2,23.0,12.661523818969727,1.8327147960662842,-1.454687476158142,6.16455078125,6.04248046875,1.89208984375,150.35888671875,-70.2191162109375,12.661523818969727,1.8327147960662842,-1.454687476158142,6.16455078125,6.04248046875,1.89208984375,150.35888671875,-70.2191162109375,12.661523818969727,1.8327147960662842,-1.454687476158142,6.16455078125,6.04248046875,1.89208984375,150.35888671875,-70.2191162109375,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-70.2191162109375,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-70.2191162109375,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-70.2191162109375,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-70.2191162109375,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-69.4610595703125,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-69.4610595703125,12.661523818969727,2.2059569358825684,-1.454687476158142,6.16455078125,6.04248046875,5.859375,150.35888671875,-69.4610595703125,12.575390815734863,2.2059569358825684,-1.5216796398162842,3.7841796875,6.04248046875,5.859375,150.1007080078125,-69.4610595703125,12.575390815734863,2.2059569358825684,-1.5216796398162842,3.7841796875,6.04248046875,5.859375,149.8699951171875,-69.4610595703125,12.575390815734863,2.2059569358825684,-1.5216796398162842,6.103515625,5.37109375,5.859375,151.4630126953125,-67.8515625,12.575390815734863,2.2059569358825684,-1.5216796398162842,6.103515625,7.080078125,5.859375,152.7978515625,-67.093505859375,12.575390815734863,2.2059569358825684,-1.5216796398162842,6.103515625,7.080078125,5.859375,152.7978515625,-67.093505859375,12.575390815734863,2.1724610328674316,-1.5216796398162842,6.103515625,7.080078125,3.5400390625,152.7978515625,-67.093505859375,12.575390815734863,2.1724610328674316,-1.5216796398162842,6.103515625,7.080078125,3.5400390625,152.7978515625,-67.093505859375,12.575390815734863,2.1724610328674316,-1.5216796398162842,6.103515625,7.080078125,3.5400390625,152.7978515625,-67.093505859375,12.575390815734863,2.1724610328674316,-1.5216796398162842,6.103515625,7.080078125,3.5400390625,152.7978515625,-67.093505859375,10.556055068969727,1.9475586414337158,-2.1820311546325684,6.103515625,7.080078125,3.5400390625,152.7978515625,-67.093505859375,10.556055068969727,1.9475586414337158,-2.3160157203674316,6.103515625,7.080078125,2.3193359375,152.7978515625,-67.093505859375,10.556055068969727,1.9475586414337158,-2.56005859375,6.103515625,7.080078125,2.3193359375,152.7978515625,-67.093505859375
3,25.0,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.78564453125,-2.7227540016174316,-0.44501954317092896,25.20751953125,10.3759765625,13.916015625,-113.53271484375,-60.5841064453125,9.0439453125,-3.13427734375,-2.3255858421325684,22.3388671875,9.033203125,10.009765625,-120.1959228515625,-61.3201904296875,8.814257621765137,-3.5840821266174316,-2.3255858421325684,6.77490234375,4.21142578125,5.4931640625,-122.32177734375,-61.5948486328125,9.469823837280273,-3.4979491233825684,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,-112.862548828125,-61.5948486328125,9.469823837280273,-3.4979491233825684,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,-112.862548828125,-61.5948486328125,9.469823837280273,-3.4979491233825684,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,-112.862548828125,-61.5948486328125,9.469823837280273,-3.4979491233825684,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,-112.862548828125,-61.5948486328125,9.469823837280273,-3.4979491233825684,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,-112.862548828125,-61.5948486328125,104.25419616699219,32.31415939331055,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,1.4007568359375,-61.5948486328125,104.25419616699219,32.31415939331055,-1.775292992591858,33.0810546875,19.83642578125,5.4931640625,1.4007568359375,-61.5948486328125,104.25419616699219,32.31415939331055,-1.775292992591858,33.0810546875,19.83642578125,15.5029296875,1.4007568359375,-60.57861328125,104.25419616699219,32.31415939331055,-1.775292992591858,33.0810546875,19.83642578125,15.5029296875,1.4007568359375,-60.57861328125,104.25419616699219,32.31415939331055,-1.775292992591858,33.0810546875,19.83642578125,15.5029296875,1.4007568359375,-60.57861328125,104.25419616699219,32.31415939331055,0.846972644329071,38.63525390625,23.3154296875,21.91162109375,1.4007568359375,-60.57861328125,104.25419616699219,32.31415939331055,0.846972644329071,38.63525390625,29.78515625,21.91162109375,1.4007568359375,-60.57861328125,104.25419616699219,32.31415939331055,0.846972644329071,38.63525390625,29.78515625,21.91162109375,1.4007568359375,-60.57861328125
4,34.0,8.292675971984863,-2.8232421875,-4.440625190734863,0.8544921875,1.0986328125,1.46484375,-145.360107421875,-55.711669921875,8.292675971984863,-2.8232421875,-4.445410251617432,0.8544921875,1.0986328125,1.46484375,-145.3875732421875,-55.711669921875,8.292675971984863,-2.8232421875,-4.445410251617432,1.220703125,1.40380859375,1.46484375,-145.3875732421875,-55.711669921875,8.25439453125,-2.8232421875,-4.531542778015137,1.220703125,1.40380859375,1.46484375,-145.821533203125,-55.7391357421875,8.25439453125,-2.8232421875,-4.531542778015137,1.220703125,1.40380859375,1.46484375,-145.953369140625,-55.7666015625,8.25439453125,-2.8232421875,-4.550683498382568,1.220703125,1.40380859375,1.46484375,-146.1895751953125,-55.7666015625,8.25439453125,-2.8232421875,-4.550683498382568,1.220703125,1.40380859375,1.46484375,-146.31591796875,-55.7666015625,8.25439453125,-2.8232421875,-4.550683498382568,1.220703125,1.40380859375,1.46484375,-146.3818359375,-55.7666015625,8.268750190734863,-2.6988282203674316,-4.550683498382568,3.23486328125,1.708984375,1.46484375,-146.4862060546875,-55.689697265625,8.268750190734863,-2.6988282203674316,-4.550683498382568,3.23486328125,1.708984375,1.46484375,-146.5960693359375,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.550683498382568,3.23486328125,1.708984375,0.91552734375,-146.5960693359375,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.550683498382568,3.23486328125,1.708984375,0.91552734375,-146.84326171875,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.56982421875,3.23486328125,1.708984375,0.91552734375,-146.8817138671875,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.56982421875,3.23486328125,1.708984375,0.91552734375,-146.8817138671875,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.56982421875,3.23486328125,1.708984375,0.91552734375,-147.1728515625,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.56982421875,3.23486328125,1.708984375,0.91552734375,-147.249755859375,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.56982421875,3.23486328125,1.708984375,0.91552734375,-147.249755859375,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.574609279632568,3.23486328125,1.708984375,0.91552734375,-147.3046875,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.574609279632568,3.23486328125,1.708984375,0.8544921875,-147.3046875,-55.4974365234375,8.268750190734863,-2.6988282203674316,-4.574609279632568,3.23486328125,1.708984375,0.8544921875,-147.3046875,-55.4974365234375,8.211328506469727,-2.7706055641174316,-4.655957221984863,0.54931640625,0.42724609375,0.6103515625,-147.886962890625,-55.4974365234375,8.211328506469727,-2.694042921066284,-4.655957221984863,0.54931640625,0.42724609375,0.42724609375,-147.98583984375,-55.535888671875
5,39.0,10.039258003234863,1.870996117591858,-2.378222703933716,15.68603515625,1.77001953125,15.625,179.9560546875,-71.202392578125,104.9911117553711,1.870996117591858,93.13349914550781,15.68603515625,1.77001953125,62.43896484375,179.9560546875,32.34375,104.9911117553711,1.3733398914337158,93.13349914550781,2.01416015625,1.15966796875,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.0144531726837158,93.13349914550781,2.86865234375,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,0.7704101800918579,93.13349914550781,2.86865234375,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.0144531726837158,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.0144531726837158,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.0862305164337158,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.177148461341858,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.177148461341858,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.9176025390625,32.34375,104.9911117553711,1.177148461341858,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.0057373046875,32.34375,104.9911117553711,1.177148461341858,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.0057373046875,32.34375,104.9911117553711,1.177148461341858,93.13349914550781,3.47900390625,4.8828125,62.43896484375,179.0057373046875,32.34375,11.139843940734863,1.177148461341858,-2.0049805641174316,3.47900390625,4.8828125,9.033203125,179.0057373046875,-73.070068359375,11.139843940734863,1.177148461341858,-2.0049805641174316,3.47900390625,4.8828125,9.033203125,179.0057373046875,-73.070068359375,9.479394912719727,1.177148461341858,-2.593554735183716,3.47900390625,1.46484375,9.033203125,179.0057373046875,-73.070068359375,9.479394912719727,1.177148461341858,-2.593554735183716,3.47900390625,1.46484375,9.033203125,174.1168212890625,-73.070068359375,9.479394912719727,1.626953125,-2.5313477516174316,3.47900390625,1.46484375,9.033203125,173.1390380859375,-72.31201171875,9.479394912719727,1.626953125,-2.5313477516174316,3.47900390625,1.28173828125,9.033203125,173.1390380859375,-72.31201171875,9.479394912719727,1.626953125,-2.5313477516174316,3.23486328125,1.28173828125,9.033203125,173.1390380859375,-72.31201171875,9.469823837280273,1.626953125,-2.5313477516174316,3.23486328125,0.732421875,6.65283203125,172.979736328125,-72.31201171875,9.469823837280273,1.626953125,-2.5313477516174316,3.23486328125,0.732421875,6.65283203125,170.5792236328125,-72.31201171875
6,43.0,10.517773628234863,3.507519483566284,-7.316504001617432,25.08544921875,24.59716796875,14.09912109375,172.6116943359375,-27.498779296875,10.517773628234863,3.507519483566284,-7.316504001617432,25.08544921875,24.59716796875,14.09912109375,172.6116943359375,-27.498779296875,10.517773628234863,3.5123047828674316,-7.316504001617432,25.08544921875,24.59716796875,14.22119140625,172.6116943359375,-27.498779296875,10.517773628234863,3.5123047828674316,-7.316504001617432,25.08544921875,24.59716796875,14.22119140625,172.6116943359375,-27.498779296875,10.517773628234863,3.5123047828674316,-7.316504001617432,28.01513671875,24.59716796875,14.22119140625,172.6116943359375,-27.498779296875,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,172.6116943359375,168.7445068359375,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,172.6116943359375,168.7445068359375,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.316504001617432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.388281345367432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.388281345367432,28.01513671875,827.63671875,14.22119140625,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.388281345367432,28.01513671875,827.63671875,14.6484375,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.239941596984863,28.01513671875,827.63671875,14.6484375,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-7.239941596984863,28.01513671875,827.63671875,20.5078125,176.7645263671875,168.7445068359375,104.3211898803711,140.11416625976562,-4.890429496765137,45.8984375,827.63671875,20.5078125,176.7645263671875,168.7445068359375,9.895703315734863,6.861914157867432,-4.890429496765137,45.8984375,28.01513671875,20.5078125,176.7645263671875,-28.817138671875,9.02001953125,6.861914157867432,-4.890429496765137,45.8984375,28.01513671875,20.5078125,176.7645263671875,-28.817138671875,9.02001953125,6.861914157867432,-4.890429496765137,45.8984375,28.01513671875,20.5078125,176.15478515625,-28.817138671875,9.02001953125,6.861914157867432,-4.890429496765137,45.8984375,28.01513671875,20.5078125,176.15478515625,-28.817138671875,9.02001953125,6.861914157867432,-4.890429496765137,45.8984375,28.01513671875,20.69091796875,176.15478515625,-28.817138671875
7,46.0,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9285888671875,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9285888671875,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.945068359375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,45.8984375,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,26.55029296875,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,26.55029296875,1437.92724609375,179.9505615234375,35.1397705078125,67.0400390625,129.19442749023438,62.21660232543945,1332.763671875,26.55029296875,1437.92724609375,179.9505615234375,35.1397705078125,12.288281440734863,3.0816407203674316,-0.9043945074081421,37.7197265625,26.55029296875,44.86083984375,179.9505615234375,-62.523193359375,12.288281440734863,3.0816407203674316,-0.9043945074081421,37.7197265625,26.55029296875,44.86083984375,179.9505615234375,-62.523193359375,12.288281440734863,3.0816407203674316,-0.9043945074081421,37.7197265625,26.55029296875,44.86083984375,179.9505615234375,-62.523193359375,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,26.55029296875,44.86083984375,179.9945068359375,-62.523193359375,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625,11.570508003234863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625,11.498730659484863,2.095898389816284,-0.5455077886581421,80.078125,19.83642578125,44.86083984375,179.9945068359375,-63.951416015625
8,51.0,9.790430068969727,-1.3781249523162842,0.55029296875,4.2724609375,3.41796875,5.43212890625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-82.0623779296875,-75.201416015625,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-81.8865966796875,-74.9871826171875,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.103515625,-81.8865966796875,-74.9871826171875,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,6.28662109375,-81.8865966796875,-74.9871826171875,9.804784774780273,-0.894824206829071,0.55029296875,5.18798828125,4.57763671875,8.23974609375,-81.8865966796875,-74.9871826171875,9.804784774780273,-0.894824206829071,0.4833007752895355,5.18798828125,4.57763671875,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-0.894824206829071,0.4833007752895355,5.18798828125,4.57763671875,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-0.894824206829071,0.4833007752895355,5.18798828125,4.57763671875,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.4833007752895355,3.173828125,4.39453125,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.4833007752895355,3.173828125,4.39453125,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.4833007752895355,3.173828125,4.39453125,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.4833007752895355,3.5400390625,4.39453125,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.4833007752895355,3.5400390625,4.39453125,8.23974609375,-81.8865966796875,-74.9871826171875,9.919629096984863,-1.009667992591858,0.45458984375,3.5400390625,4.39453125,8.23974609375,-82.4249267578125,-75.5255126953125,9.919629096984863,-1.009667992591858,0.45458984375,3.5400390625,4.39453125,8.23974609375,-82.4249267578125,-75.5255126953125,9.919629096984863,-1.009667992591858,0.45458984375,3.5400390625,4.39453125,8.23974609375,-83.2763671875,-76.036376953125,9.919629096984863,-1.26806640625,0.45458984375,3.5400390625,4.08935546875,6.77490234375,-83.2763671875,-76.036376953125
9,57.0,9.398046493530273,-0.18183593451976776,-3.2730469703674316,6.77490234375,8.30078125,3.5400390625,-172.2821044921875,-67.467041015625,9.398046493530273,-0.18183593451976776,-3.2730469703674316,6.77490234375,8.30078125,3.5400390625,-172.2821044921875,-67.467041015625,9.398046493530273,-0.18183593451976776,-3.2730469703674316,6.77490234375,8.30078125,3.5400390625,-172.2821044921875,-67.467041015625,9.398046493530273,-0.18183593451976776,-3.2730469703674316,6.77490234375,8.30078125,3.5400390625,-172.0953369140625,-67.467041015625,9.398046493530273,-0.18183593451976776,-3.2730469703674316,6.77490234375,8.30078125,3.5400390625,-172.0458984375,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.77490234375,8.30078125,3.2958984375,-171.353759765625,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.28662109375,8.30078125,3.2958984375,-170.980224609375,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.28662109375,8.30078125,3.2958984375,-170.980224609375,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.28662109375,8.30078125,3.2958984375,-170.980224609375,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.28662109375,8.30078125,3.2958984375,-170.33203125,-67.467041015625,9.398046493530273,-0.18662109971046448,-3.2730469703674316,6.28662109375,8.30078125,3.2958984375,-170.33203125,-67.467041015625,9.206640243530273,-0.18662109971046448,-3.411816358566284,6.28662109375,2.38037109375,3.2958984375,-170.33203125,-67.52197265625,9.206640243530273,-0.18662109971046448,-3.411816358566284,6.28662109375,2.38037109375,3.2958984375,-170.33203125,-67.52197265625,9.206640243530273,-0.2918945252895355,-3.411816358566284,6.28662109375,2.38037109375,3.0517578125,-170.33203125,-67.52197265625,9.206640243530273,-0.2918945252895355,-3.411816358566284,6.28662109375,2.38037109375,3.0517578125,-170.33203125,-67.52197265625,9.206640243530273,-0.2918945252895355,-3.411816358566284,6.28662109375,3.662109375,3.0517578125,-170.321044921875,-67.4285888671875,9.206640243530273,-0.19619140028953552,-3.411816358566284,6.28662109375,3.662109375,3.0517578125,-170.321044921875,-67.4285888671875,9.206640243530273,-0.19619140028953552,-3.4453125,3.96728515625,3.662109375,3.0517578125,-170.1837158203125,-67.4285888671875,9.21142578125,-0.19619140028953552,-3.4453125,3.96728515625,3.662109375,3.0517578125,-168.9532470703125,-67.4285888671875,9.21142578125,-0.19619140028953552,-3.4453125,3.96728515625,3.662109375,3.0517578125,-168.50830078125,-67.4285888671875,9.21142578125,-0.19619140028953552,-3.4453125,3.96728515625,3.662109375,4.39453125,-167.2119140625,-67.3956298828125,9.21142578125,-0.19619140028953552,-3.4453125,3.96728515625,3.662109375,4.39453125,-167.2119140625,-67.3956298828125
