,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,10.0,670.7246376811594,649.65,656.1,680.32,646.7317073170732,681.0232558139535,,,,,,,,,,,,,,,,,
1,12.0,548.7619047619048,385.50943396226415,736.0,698.2295081967213,669.875,,,,,,,,,,,,,,,,,,
2,15.0,807.7611940298508,813.2121212121212,782.7826086956521,734.3098591549295,743.7142857142857,753.1282051282051,,,,,,,,,,,,,,,,,
3,16.0,652.7710843373494,672.9620253164557,672.2962962962963,699.4285714285714,703.7142857142857,,,,,,,,,,,,,,,,,,
4,18.0,618.5294117647059,548.0677966101695,653.015873015873,383.72727272727275,435.1372549019608,,,,,,,,,,,,,,,,,,
5,22.0,745.7534246575342,772.0571428571428,773.6571428571428,774.7878787878788,780.5882352941177,,,,,,,,,,,,,,,,,,
6,26.0,662.0975609756098,673.4320987654321,671.6543209876543,674.35,655.7073170731708,671.3777777777777,,,,,,,,,,,,,,,,,
7,27.0,657.8048780487804,684.0,673.3,669.5802469135803,647.2888888888889,,,,,,,,,,,,,,,,,,
8,29.0,114.43478260869566,212.44444444444446,229.77777777777777,353.6,225.0,,,,,,,,,,,,,,,,,,
9,31.0,663.358024691358,656.1975308641976,682.3291139240506,677.1282051282051,644.5454545454545,,,,,,,,,,,,,,,,,,
10,32.0,721.311475409836,762.0,757.3793103448276,731.4920634920635,743.030303030303,,,,,,,,,,,,,,,,,,
11,33.0,861.9354838709677,897.4666666666667,867.8709677419355,752.375,801.1612903225806,,,,,,,,,,,,,,,,,,
12,35.0,582.5066666666667,614.0,622.6111111111111,635.8904109589041,626.9375,602.0,,,,,,,,,,,,,,,,,
13,4.0,684.7164179104477,427.6842105263158,685.7142857142857,663.4520547945206,678.6229508196722,687.2121212121212,719.728813559322,678.1290322580645,469.74545454545455,682.6666666666666,692.375,699.3103448275862,354.47058823529414,390.35897435897436,334.7878787878788,674.3870967741935,713.1428571428571,438.4761904761905,665.1343283582089,684.125,671.7611940298508,648.2777777777778,666.4489795918367
14,42.0,348.0,340.61538461538464,725.531914893617,353.2857142857143,684.7407407407408,,,,,,,,,,,,,,,,,,
15,45.0,695.84,673.35,640.2857142857143,610.561797752809,621.6521739130435,,,,,,,,,,,,,,,,,,
16,47.0,619.8636363636364,611.9550561797753,607.8202247191011,585.1034482758621,563.9166666666666,,,,,,,,,,,,,,,,,,
17,48.0,330.74285714285713,336.95238095238096,339.0,311.125,778.875,,,,,,,,,,,,,,,,,,
18,49.0,752.7428571428571,721.5555555555555,716.48,756.3943661971831,682.0,,,,,,,,,,,,,,,,,,
19,54.0,766.1971830985915,763.1549295774648,759.1549295774648,769.2,776.2285714285714,733.560975609756,,,,,,,,,,,,,,,,,
20,55.0,727.4366197183099,741.5294117647059,675.0379746835443,666.8148148148148,671.8139534883721,,,,,,,,,,,,,,,,,,
21,6.0,904.3333333333334,883.709090909091,958.1428571428571,907.3103448275862,908.3389830508474,943.0,,,,,,,,,,,,,,,,,
22,66.0,601.4025974025974,594.1694915254237,509.3103448275862,584.5797101449275,618.0952380952381,,,,,,,,,,,,,,,,,,
23,69.0,548.4166666666666,557.2266666666667,551.063829787234,599.3411764705883,590.9333333333333,597.469387755102,,,,,,,,,,,,,,,,,
24,7.0,756.0555555555555,761.0704225352113,729.8133333333334,733.972602739726,751.8974358974359,,,,,,,,,,,,,,,,,,
25,8.0,627.6,616.8,610.528735632184,595.1460674157304,605.4166666666666,,,,,,,,,,,,,,,,,,
