,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,14.0,10.635993,9.019327,9.038611,14.004426,12.785687,14.317128,12.612802,16.675938,16.490252,17.816744,9.912891,8.839986,8.908701,9.96071,9.109536,10.494601,9.521919,9.374339,9.104361,25.084183,29.941631,11.512884,8.702231,8.910342,10.446401,7.0879903,6.891748,6.8369584,6.8170676,8.310495,8.034253,7.8698072,7.919253,7.859501,9.3572855,10.864717,8.655302,8.570826,8.892803
1,21.0,11.132693,9.169695,9.35599,10.11656,8.98764,9.342769,9.023957,9.242826,9.019099,9.009967,9.046635,9.011251,9.029873,10.000319,9.306233,9.165585,9.420602,9.35914,9.229232,9.22907,9.463079,9.459541,9.267169,10.460382,9.231471,8.31898,9.035254,8.183555,8.197219,8.210603,8.183391,8.185982,8.458241,9.327368,8.445589,8.3457575,8.348135,8.336575,8.337705
2,23.0,18.016706,15.28127,13.714827,10.086261,10.310956,10.744194,10.056646,10.065612,10.917044,10.076754,10.456828,10.110279,10.057648,10.069306,10.058708,10.21997,10.136095,10.06099,10.056231,10.058252,10.051317,10.056074,10.06455,12.883942,18.781725,16.561483,9.831573,10.027218,13.605603,10.150529,9.783678,9.786056,9.7848625,9.829383,9.862337,9.784269,9.775963,9.76234,9.770025
3,25.0,6.1353726,7.4594426,12.990778,11.08022,9.379947,8.177018,6.1433,6.217458,6.490593,4.192261,4.2014704,9.322646,5.1239214,5.038386,4.880496,5.4270277,5.389252,9.524207,9.46819,7.1414237,7.952724,6.7836385,7.112259,8.581743,7.807007,7.3732038,7.268646,7.4489884,6.81966,6.7603555,8.797488,7.1480575,6.3629,5.39776,5.418185,5.431009,6.396565,5.4510574,5.4171963
4,34.0,13.13145,11.782385,11.430756,16.941977,5.8036585,5.021727,4.9774184,4.939774,5.4998913,5.0035253,5.0472875,5.0341706,4.9768777,5.118221,5.74902,6.963749,5.236555,5.004095,5.0436587,5.081027,5.4223423,5.2515864,5.848371,12.421603,12.3937025,6.5393972,5.8356566,5.478176,5.447538,5.4577513,5.2209544,5.229718,5.2573733,5.263694,5.4809346,5.3115773,5.3394666,5.508588,5.385578
5,39.0,9.658114,9.669923,9.66964,11.866364,9.960229,9.737445,9.904753,9.783071,9.662444,9.67466,10.004205,9.649725,9.6467905,10.972739,9.883952,9.818779,9.559073,9.564263,9.567672,9.569864,9.676227,9.714061,9.602945,9.566878,9.562877,11.729392,9.8680935,9.545997,10.176534,9.598945,9.556307,9.669902,9.549775,9.55242,9.553082,9.560886,9.551277,9.557987,9.539506
6,43.0,7.534836,7.5815783,11.120741,10.376861,9.92477,9.653837,9.65186,9.660827,9.653443,9.656632,9.672459,9.669296,9.659025,9.678016,9.708989,9.688708,9.681559,9.67958,9.701791,10.322126,9.883139,9.717507,9.717824,10.578522,11.441542,9.563641,9.336224,9.078733,8.894066,9.16185,8.993778,8.788288,9.218245,8.659956,9.21155,8.716833,8.8192005,8.344382,8.225974
7,46.0,8.688792,5.874102,12.675098,10.6637125,11.331012,5.2875285,4.025113,3.328643,3.3418071,3.616673,3.2458212,12.398873,10.173833,10.888007,11.275239,4.0265265,6.3164134,9.3557625,5.561414,4.855578,4.3784204,4.0498056,6.990581,5.115849,12.582186,17.081135,3.7717261,3.6711504,19.237143,5.491596,9.232999,8.72651,8.523568,7.5652127,6.780703,6.785353,6.6802855,10.347921,4.166849
8,51.0,7.565284,9.353153,6.524442,6.067542,4.3229694,4.306771,4.193241,4.0306044,4.203209,4.1452656,4.01122,3.9685566,3.9831936,3.9677286,4.0341105,4.0303316,10.683573,4.869223,5.2433453,4.998693,4.7001295,4.528917,4.606982,4.6220994,4.4250484,4.5802145,4.444988,8.122152,6.6559095,6.142517,6.0283494,6.076977,6.5078125,6.79599,6.054047,6.101106,6.264049,6.2960873,6.296208
9,57.0,13.904901,10.487483,13.36093,17.987701,14.854082,10.235968,10.123536,11.67737,13.005462,12.593719,10.232066,10.619401,8.350406,10.729828,8.356995,8.376972,7.9911094,8.675754,8.62459,8.030257,8.106741,10.626194,8.1029215,7.948438,7.879826,8.044189,8.546135,8.600173,9.930131,8.273369,8.988863,8.570013,7.558684,8.010256,19.31359,17.538673,12.053714,8.785772,9.710172
