,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,10.0,5.243921,5.3929935,5.4405823,5.5275006,5.55344,5.630043,5.670193,5.7396693,5.807856,5.843727,5.900846,5.9235053,5.887436,5.892096,5.8792853,5.8628535,5.8499146,5.8162827,5.810205,5.8214035,5.8071804,5.8382087,5.8101654,5.8010993,5.797907,5.790155,5.806909,5.8196797,5.80683,5.7983127,5.7938256,
1,12.0,4.190852,4.271847,4.3690763,4.4397626,4.5000935,4.5637317,4.6370926,4.6614265,4.6810036,4.6884427,4.6531157,4.656439,4.583383,4.5592914,4.546569,4.5507193,4.5782537,4.5390263,4.4632645,4.5613675,4.618055,4.673942,4.682763,4.7033215,4.7026596,4.697694,4.6744123,4.6520185,4.6058097,4.6361766,4.6709123,
2,15.0,4.9808545,4.9806285,4.9785647,4.9948077,5.0226846,5.024408,5.0234475,4.9962234,5.0140624,5.0338526,5.0365634,4.9077196,4.911846,4.9353547,4.936106,4.9185977,4.8783293,4.9322762,4.929424,4.928367,5.049261,5.0255694,5.029576,5.0294785,5.0263934,5.003706,5.004993,5.004761,5.004544,4.956372,4.961544,
3,16.0,4.794649,4.776188,4.7680855,4.781194,4.7862773,4.7794266,4.771626,4.7764926,4.7666917,4.7618756,4.7471123,4.7489295,4.757976,4.7570386,4.75896,4.7613177,4.765398,4.7850466,4.8135324,4.8412666,4.846837,4.8387666,4.834061,4.8265123,4.820658,4.8216295,4.8115172,4.808059,4.805063,4.798704,4.781317,
4,18.0,5.5788484,5.5747185,5.570317,5.5660377,5.56801,5.5680637,5.562246,5.5564265,4.9757895,4.986097,4.9885254,4.9927335,4.9973464,5.00634,5.0099273,5.011502,5.0061035,5.0030923,5.010586,5.013089,4.9912376,4.986381,4.9865613,4.9864388,4.9841475,4.9636326,4.94838,4.937565,4.933492,4.929333,4.924173,
5,22.0,5.2696958,5.3219056,5.369249,5.378731,5.370538,5.375997,5.369245,5.3466954,5.3369994,5.33445,5.3307686,5.337414,5.329349,5.291599,5.2993493,5.308376,5.313622,5.3041673,5.3157105,5.3534017,5.3692627,5.363828,5.381148,5.3920746,5.4075413,5.444381,5.4223304,5.4211774,5.4163623,5.4277263,5.433895,
6,26.0,4.819025,4.639503,4.402143,4.4664555,4.6724243,4.802473,4.880323,4.9809246,5.0531144,5.1202006,5.1193447,5.122793,5.118213,5.1233883,5.1252975,5.0667005,5.098526,5.1948743,5.173101,5.0750294,5.073895,5.164435,5.206295,5.221332,5.245075,5.336525,5.34265,5.309608,5.179648,4.9773927,4.930027,
7,27.0,5.5853653,5.5825806,5.5786805,5.5722327,5.551555,5.535145,5.5162606,5.4987397,5.480728,5.458548,5.4328456,5.3962197,5.35162,5.2865725,5.238252,5.191606,5.151181,5.1196227,5.0594172,4.9801135,4.882524,4.7671213,4.703713,4.633163,4.630725,4.562713,4.5190716,4.517483,4.5370927,4.568533,4.549833,
8,29.0,5.335551,5.3538895,5.4033856,5.477289,5.539398,5.5261803,5.5150476,5.5176473,5.557258,5.5819726,5.57579,5.5610394,5.5919895,5.609607,5.603686,5.5773396,5.5558968,5.522854,5.4933357,5.4597287,5.3697696,5.289615,5.2136116,5.176906,5.1624823,5.185616,5.1646514,5.150497,5.1347995,5.113815,5.099916,
9,31.0,4.0552573,4.0339904,4.063797,4.166172,4.2704854,4.4478393,4.7396827,4.8472047,4.931129,4.9649773,5.0028644,5.029749,5.0700974,5.108891,5.1607175,5.1799607,5.1807504,5.1608143,5.117488,5.1101513,5.059118,5.0373397,5.0095534,4.986991,4.9461713,4.8987103,4.8086104,4.7117844,4.638749,4.527833,4.261231,
