,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0,14.0,5.3904,5.3837037,5.391189,5.3960342,5.4013333,5.41565465927124,5.427875518798828,5.451648712158203,5.471956729888916,5.479851245880127,5.484421253204346,5.493427276611328,5.502107620239258,5.491858959197998,5.485287189483643,5.466878414154053,5.443885803222656,5.419410705566406,5.4069437980651855,5.3900532722473145,5.361844539642334,5.337469100952148,5.337886333465576,5.336242198944092,5.334268093109131,5.331958770751953,5.3224568367004395
1,21.0,5.211594,5.262298,5.3080983,5.3243294,5.354904,5.38848876953125,5.684904098510742,5.71494722366333,5.750669956207275,5.766363620758057,5.788480281829834,5.813793659210205,5.824291229248047,5.82848596572876,5.830986022949219,5.832162857055664,5.829347133636475,5.827955722808838,5.565087795257568,5.563545227050781,5.547338485717773,5.531261444091797,5.514324188232422,5.4904351234436035,5.460198879241943,5.448206424713135,5.43517541885376
2,23.0,5.200613,5.213061,5.2233844,5.230911,5.2397723,5.246964931488037,5.2543158531188965,5.231935977935791,5.196397304534912,5.149940490722656,5.092520236968994,5.044189929962158,5.064586162567139,5.048277378082275,5.0395894050598145,5.025966644287109,5.007526874542236,4.983529090881348,4.9556450843811035,4.928009986877441,4.900716304779053,4.866488933563232,4.827192306518555,4.7835612297058105,4.7322096824646,4.72937536239624,4.727950096130371
3,25.0,4.9252896,4.9372845,4.948278,4.959747,4.9897504,5.029172420501709,5.063912868499756,5.093533992767334,5.1140522956848145,5.133073329925537,5.1521782875061035,5.168272018432617,5.182531833648682,5.191370487213135,5.198683738708496,5.203677654266357,5.198575973510742,5.184410095214844,5.1696953773498535,5.156151294708252,5.149587154388428,5.146100997924805,5.136938095092773,5.128502368927002,5.120206832885742,5.111928939819336,5.1051249504089355
4,34.0,5.0994306,5.1015267,5.0929847,5.086453,5.0798454,5.073836326599121,5.067677974700928,5.061375141143799,5.055078983306885,5.0486979484558105,5.042669773101807,5.042252063751221,5.0428996086120605,5.043507099151611,5.043938159942627,5.044492721557617,5.045198917388916,5.04504919052124,5.0450968742370605,5.045083999633789,5.04417085647583,5.043224811553955,5.042240619659424,5.041347503662109,5.040506839752197,5.039693355560303,5.039165019989014
5,39.0,5.351776,5.341597,5.3320756,5.3295093,5.3290024,5.3285346031188965,5.328099727630615,5.327651023864746,5.327169895172119,5.330990314483643,5.332507610321045,5.335151195526123,5.339416027069092,5.345596790313721,5.346924304962158,5.348247051239014,5.349666118621826,5.351106643676758,5.352418422698975,5.353765964508057,5.355186462402344,5.352533340454102,5.351692199707031,5.345180511474609,5.330173015594482,5.316720485687256,5.310914993286133
6,43.0,4.846853,4.7234855,4.56438,4.346134,3.9724874,3.77909255027771,3.7870399951934814,3.7979583740234375,3.8037614822387695,3.803070306777954,3.8030176162719727,3.80260968208313,3.8104255199432373,3.8188273906707764,3.8196585178375244,3.8214619159698486,3.835392713546753,3.8346006870269775,3.8249034881591797,3.842658042907715,3.8783490657806396,3.883263349533081,3.8917808532714844,3.897810697555542,3.8978023529052734,3.896639823913574,3.893395185470581
7,46.0,5.475282,5.537655,5.5786095,5.5920258,5.5953918,5.596432209014893,5.5908074378967285,5.585025310516357,5.579277515411377,5.577156066894531,5.577526092529297,5.575973033905029,5.573628902435303,5.569316387176514,5.581458568572998,5.609522342681885,5.631990909576416,5.6505608558654785,5.679849147796631,5.704100131988525,5.724620342254639,5.742218017578125,5.756840229034424,5.768377304077148,5.784434795379639,5.791579723358154,5.791146755218506
8,51.0,5.0387073,5.1709847,5.279825,5.3773885,5.4633083,5.529947280883789,5.588340759277344,5.637733459472656,5.676737308502197,5.663372039794922,5.661447525024414,5.661472320556641,5.657779693603516,5.650665283203125,5.6429877281188965,5.635009765625,5.625753879547119,5.6188645362854,5.61541748046875,5.615224361419678,5.616361141204834,5.617048740386963,5.617647171020508,5.618834018707275,5.614080905914307,5.597754955291748,5.588881015777588
9,57.0,4.6891847,4.69111,4.690009,4.6885943,4.6875086,,,,,,,,,,,,,,,,,,,,,,
10,71.0,5.414339,5.422833,5.4212766,5.396643,5.358271,5.296010494232178,5.287240505218506,5.278720378875732,5.267508506774902,5.259822368621826,5.249879360198975,5.217778205871582,5.178945064544678,5.133469104766846,5.09243631362915,5.062953472137451,5.031941890716553,4.996547698974609,4.960700511932373,4.931499481201172,4.89646053314209,4.850611209869385,4.801565170288086,4.791625022888184,4.785323619842529,4.787414073944092,4.782075881958008
11,72.0,5.169569,5.1765676,5.196771,5.1626987,5.157582,5.120218753814697,5.085730075836182,5.0511674880981445,5.015024662017822,4.977355480194092,4.944329738616943,4.911123752593994,4.873256206512451,4.833211421966553,4.7542853355407715,4.760561466217041,4.6949687004089355,4.709965229034424,4.71693229675293,4.7238640785217285,4.73070764541626,4.737490177154541,4.7373175621032715,4.73417329788208,4.734795093536377,4.735480785369873,4.735537052154541
12,77.0,3.904604,3.8987875,3.887468,3.8869607,3.8849595,3.8751423358917236,3.865220785140991,4.018365859985352,4.029916763305664,4.17828893661499,4.240508556365967,4.292562007904053,4.313093662261963,4.325972080230713,4.3388671875,4.438202381134033,4.510529041290283,4.572362422943115,4.627129554748535,4.5192551612854,4.508002758026123,4.428053855895996,4.382248878479004,4.332876205444336,4.312355041503906,4.302873611450195,4.3101372718811035
13,78.0,4.269554,4.282696,4.2750125,4.264672,4.269654,4.256983280181885,4.230932712554932,4.214460372924805,4.18442440032959,4.177666187286377,4.161571025848389,4.166926860809326,4.221231937408447,4.2044243812561035,4.188941478729248,4.182407855987549,4.161073684692383,4.153266906738281,4.1508708000183105,4.143150806427002,4.1563029289245605,4.159407615661621,4.156660556793213,4.1374030113220215,4.077503681182861,4.108766078948975,4.131642818450928
14,79.0,6.7586036,6.774425,6.7797546,6.7796493,6.7824397,5.129805088043213,5.136843204498291,5.155148506164551,5.171170711517334,5.1700568199157715,5.172389507293701,5.220633029937744,5.210753917694092,5.172124862670898,5.175022125244141,5.1925578117370605,5.2050957679748535,5.216623783111572,5.216232776641846,5.21491003036499,5.214901447296143,5.215631008148193,5.203478813171387,5.1607232093811035,5.101463794708252,5.081939697265625,5.084744453430176
15,80.0,4.6998124,4.699906,4.699794,4.6981654,4.7395077,4.770874500274658,4.797722816467285,4.820357322692871,4.840170383453369,4.855529308319092,4.865599155426025,4.87304162979126,4.877797603607178,4.879878520965576,4.87945032119751,4.875847339630127,4.862889766693115,4.858609676361084,4.820686340332031,4.777198314666748,4.729416847229004,4.678406715393066,4.6262006759643555,4.567903995513916,4.502312183380127,4.427818775177002,4.353683948516846
16,82.0,4.125981,4.132356,4.1194005,4.1241136,4.1288533,4.1337151527404785,4.137916088104248,4.14198637008667,4.138980388641357,4.014701843261719,3.9094772338867188,3.881924867630005,3.784259557723999,3.7855870723724365,3.7882425785064697,3.7915570735931396,3.7951009273529053,3.7954301834106445,3.792930841445923,3.7925174236297607,4.1126275062561035,4.1113152503967285,4.109727382659912,4.107624530792236,4.106172561645508,4.104429721832275,4.11832332611084
17,83.0,5.132277,4.9650817,4.7720523,4.7904086,4.8157125,4.815826892852783,4.787679672241211,4.758395195007324,4.742264270782471,4.740106105804443,4.737976551055908,4.736019134521484,4.734169006347656,4.732501029968262,4.730660438537598,4.800119876861572,4.834038257598877,4.862912178039551,4.887996196746826,4.910187721252441,4.9279632568359375,4.94188117980957,4.952340602874756,4.9593186378479,4.9632158279418945,4.964855670928955,4.967832565307617
18,84.0,5.9027596,6.500147,6.5144634,6.585933,6.643835,6.677255630493164,6.703599452972412,6.7263665199279785,6.753334045410156,6.7790045738220215,6.802690505981445,6.823611736297607,5.855692386627197,4.813340187072754,4.808695316314697,4.7621541023254395,4.74965238571167,4.792280673980713,4.8310089111328125,4.856420040130615,4.871633052825928,4.871955394744873,4.8639445304870605,4.848821640014648,4.8261566162109375,4.790992259979248,4.713230609893799
