,0,1,2,3,4,5
0,14.0,399.4850404159288,486.18325837519353,573.0717923388023,820.516632832117,921.3861775043096
1,21.0,551.1777481798028,596.4015924131727,668.0958490589039,767.231947074717,603.7351670735309
2,23.0,300.15571898386804,425.7754757568248,685.870310627175,847.132875853085,879.6157051293789
3,25.0,481.7829448450191,503.7113864951433,568.1277995040491,641.9329763104074,648.2068265295491
4,34.0,302.08046337745907,419.1412856886517,595.737570548541,757.6931453256971,889.7130938822971
5,39.0,365.3259307043254,424.10895442183835,507.05034062714424,529.0931804242238,547.3078482292907
6,43.0,706.9327987351298,760.7667454507275,663.8633785830707,708.7625507284073,769.1164351053736
7,46.0,737.7544602598016,690.8737680284073,640.0079615131826,619.1739358582009,388.60334013384596
8,51.0,246.07424923308054,456.44383695458384,585.644485848562,765.0101955039587,783.3135807047963
9,57.0,159.13991527906262,138.51741482029385,403.61704660255015,438.37196907865524,425.1622382584353
10,71.0,456.6504241989119,510.39906566189416,648.8808414847172,761.7548089115005,887.8104212144866
11,72.0,249.448340471981,578.70969166089,659.9274874951423,731.5976480397445,887.4851106259443
12,77.0,543.9637735048257,624.2947180720374,640.5969732497557,617.3697351859864,577.4764850846382
13,78.0,543.02769536859,708.0613469995878,809.8222724053181,907.4652846201018,932.1532336384719
14,79.0,214.342094867264,367.6970315396416,797.9308696042048,913.6781602068162,931.9750237714845
15,80.0,577.3689699462262,655.3176037911969,578.5096630324581,445.68814331084656,397.9062331820645
16,82.0,196.1496678828264,313.4675621592944,529.703556900132,759.9596262162785,858.8606580626124
17,83.0,955.231260759048,958.6421659399276,757.2035771388121,341.3210652971352,152.469190429653
18,84.0,808.8414265909505,923.7130651711844,947.9268879137217,793.7384929988015,675.5015897036799
19,85.0,327.421692154075,366.4946113024748,419.593555150856,609.1634480867187,801.7867687945088
20,87.0,340.6106121728756,406.20730620014234,486.6145477490892,635.6456871068763,868.4133374803627
21,88.0,562.7837156930403,823.7470278828248,885.8399670409633,359.09254462946024,426.2067235395408
22,89.0,772.4067297633071,788.9604103285501,296.67159212747515,207.20068451710307,196.0949116199687
23,91.0,723.8977995072034,636.0480166613156,476.12847827039707,418.3173255021202,403.76661674940584
24,92.0,177.11176304057454,260.20967575872834,479.4964090864762,763.1718709595062,923.5650293273688
25,93.0,863.3679948760976,969.1615754042357,942.4170516870672,834.9812950005129,760.6071078167852
