,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,10.0,11.901310920715332,10.434443473815918,9.771758079528809,12.760294914245605,9.903637886047363,9.900017738342285,9.919620513916016,9.900017738342285,9.90421199798584,9.900909423828125,9.926680564880371,9.90307331085205,9.904793739318848,9.910460472106934,9.914345741271973,9.90421199798584,9.914053916931152,9.931735038757324,10.038711547851562,10.01789379119873,9.948418617248535,9.922462463378906,10.33202075958252,14.958629608154297,9.660760879516602,9.655325889587402,9.657825469970703,9.646648406982422,9.661465644836426,9.642304420471191,9.6431245803833,9.649003028869629,9.645650863647461,9.648185729980469,9.642304420471191,9.638509750366211,9.665600776672363,9.673806190490723,
1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15.0,13.81421184539795,10.03597354888916,9.649127006530762,9.490436553955078,9.511255264282227,9.484514236450195,11.685132026672363,9.876484870910645,9.880328178405762,9.897054672241211,9.876484870910645,9.885034561157227,9.88119125366211,9.886762619018555,9.899249076843262,9.885897636413574,9.879467010498047,9.954423904418945,9.877009391784668,9.874068260192871,9.88466739654541,9.880836486816406,9.882593154907227,9.877888679504395,9.882593154907227,9.88466739654541,9.885541915893555,9.875256538391113,9.876132011413574,9.894107818603516,9.88466739654541,9.876132011413574,9.877009391784668,9.874953269958496,9.887630462646484,12.474832534790039,9.162928581237793,9.15298843383789,
3,16.0,9.932647705078125,9.974106788635254,13.54112434387207,9.685256004333496,9.565020561218262,9.523736953735352,9.928691864013672,9.517666816711426,9.512016296386719,9.507233619689941,9.51722240447998,9.50780200958252,9.512438774108887,9.50780200958252,9.51736831665039,9.512155532836914,9.50737190246582,9.50780200958252,9.514519691467285,9.50780200958252,9.512295722961426,9.512016296386719,9.50780200958252,9.507513046264648,10.6741304397583,9.800851821899414,9.502589225769043,9.502729415893555,9.498089790344238,9.507513046264648,9.730236053466797,9.677282333374023,9.566608428955078,9.512155532836914,9.503019332885742,9.50780200958252,9.50780200958252,10.479738235473633,
4,18.0,11.461193084716797,9.45693302154541,9.539715766906738,9.337360382080078,9.436844825744629,9.674921035766602,9.712916374206543,9.835394859313965,9.271143913269043,9.439806938171387,9.360913276672363,9.259875297546387,9.259005546569824,9.244396209716797,9.315049171447754,9.33095645904541,9.236625671386719,9.248400688171387,9.586244583129883,9.251898765563965,9.842354774475098,152.74314880371094,169.76324462890625,9.893064498901367,9.221854209899902,9.221854209899902,9.253944396972656,9.226627349853516,12.114567756652832,9.607320785522461,9.264500617980957,10.519694328308105,9.270853042602539,9.564017295837402,9.836089134216309,10.497687339782715,9.25871467590332,9.173277854919434,
5,22.0,10.925334930419922,9.684561729431152,9.700004577636719,9.692866325378418,9.694056510925293,9.69643497467041,9.689309120178223,9.683964729309082,9.689309120178223,9.698208808898926,9.69227409362793,9.688712120056152,9.683964729309082,9.683964729309082,9.697614669799805,9.692866325378418,9.689309120178223,9.686348915100098,9.695847511291504,9.693460464477539,9.689309120178223,9.687525749206543,9.694056510925293,9.688117980957031,9.688117980957031,9.69227409362793,9.686936378479004,9.692866325378418,9.683964729309082,9.688117980957031,9.688712120056152,9.692866325378418,9.686936378479004,9.688117980957031,9.686348915100098,9.686348915100098,9.687525749206543,9.682777404785156,
6,26.0,9.57816219329834,9.771758079528809,9.52861499786377,9.525592803955078,9.530130386352539,9.533166885375977,9.534669876098633,9.53167724609375,9.525592803955078,9.528630256652832,9.5210542678833,9.534669876098633,9.530152320861816,9.530152320861816,151.3927459716797,9.53167724609375,9.53167724609375,9.528669357299805,9.534669876098633,9.524134635925293,9.531647682189941,9.531647682189941,9.530130386352539,9.548298835754395,9.534669876098633,9.525616645812988,9.530152320861816,9.52861499786377,9.525592803955078,9.52711009979248,9.524093627929688,9.592795372009277,9.527141571044922,9.530130386352539,9.527141571044922,9.525616645812988,9.524093627929688,9.524093627929688,
7,27.0,9.925113677978516,9.947761535644531,9.935664176940918,9.92026138305664,119.2296142578125,9.91682243347168,9.916170120239258,13.560705184936523,14.498797416687012,9.862153053283691,9.862886428833008,9.896393775939941,10.888907432556152,9.869794845581055,9.870671272277832,9.867240905761719,11.782804489135742,10.588367462158203,9.859225273132324,9.851240158081055,9.85346794128418,9.855231285095215,9.85571575164795,9.857451438903809,9.855968475341797,9.851980209350586,9.848742485046387,9.848742485046387,9.855968475341797,10.199080467224121,9.843758583068848,9.83707332611084,9.838366508483887,9.850014686584473,9.839255332946777,9.839255332946777,13.785453796386719,12.240799903869629,
8,29.0,28.566864013671875,8.622475624084473,17.843767166137695,9.479254722595215,10.455358505249023,39.525508880615234,19.847122192382812,53.15382766723633,27.55052375793457,32.26457977294922,14.377371788024902,24.49322509765625,12.711540222167969,28.41598892211914,15.377609252929688,59.34788131713867,14.989434242248535,15.712065696716309,13.643396377563477,22.390302658081055,30.467344284057617,25.965991973876953,15.200061798095703,35.95830535888672,20.50704574584961,56.282005310058594,9.861612319946289,9.769433975219727,9.790287017822266,9.7730712890625,9.768474578857422,9.781196594238281,15.842059135437012,9.823925971984863,36.67815399169922,21.24380111694336,9.804814338684082,105.38457489013672,
9,31.0,8.628426551818848,9.270359992980957,8.717673301696777,9.945540428161621,7.236316204071045,7.245343208312988,7.221664905548096,7.381546497344971,7.346210956573486,7.116692066192627,7.110041618347168,7.2105255126953125,7.235284328460693,8.893506050109863,7.1607489585876465,7.140224456787109,7.162613391876221,7.092692852020264,7.095216751098633,7.090601921081543,7.090601921081543,7.098568916320801,7.087255954742432,173.2633514404297,7.094799041748047,7.097309112548828,7.083460330963135,7.0859880447387695,7.090601921081543,7.088076114654541,7.090601921081543,7.08220100402832,7.082642078399658,14.538334846496582,9.644968032836914,9.64653491973877,9.648139953613281,12.630203247070312,
10,32.0,10.129990577697754,8.551186561584473,8.546723365783691,8.5437593460083,8.536140441894531,8.54060173034668,8.537625312805176,8.542174339294434,8.540689468383789,8.554243087768555,8.542094230651855,8.543660163879395,8.539112091064453,8.54813289642334,8.566404342651367,8.500109672546387,8.498825073242188,8.50338363647461,8.501739501953125,8.501931190490723,8.50028133392334,8.491360664367676,8.498825073242188,8.49572467803955,8.50028133392334,8.497371673583984,8.491360664367676,8.494089126586914,8.498825073242188,8.495920181274414,8.497371673583984,8.49572467803955,9.018891334533691,8.576838493347168,8.575428009033203,8.572357177734375,8.560296058654785,8.569294929504395,
11,33.0,8.829319953918457,8.82408332824707,8.818857192993164,8.917091369628906,8.849141120910645,8.84890365600586,8.849141120910645,8.849380493164062,8.854401588439941,8.849141120910645,8.849380493164062,8.849380493164062,8.853919982910156,8.858699798583984,8.854159355163574,8.853919982910156,8.844124794006348,8.85822868347168,9.10827922821045,8.862098693847656,8.861878395080566,8.861878395080566,8.857318878173828,8.86166000366211,8.857097625732422,8.861878395080566,8.862098693847656,8.867328643798828,8.861878395080566,8.86166000366211,8.8610200881958,8.866225242614746,8.861878395080566,8.8668794631958,8.866011619567871,8.866440773010254,8.865800857543945,124.48311614990234,
12,35.0,14.882479667663574,14.807863235473633,11.888016700744629,9.906198501586914,10.359475135803223,11.956122398376465,14.285243034362793,12.288738250732422,12.661653518676758,14.661391258239746,9.908072471618652,11.2743501663208,14.581008911132812,11.446392059326172,9.966849327087402,10.338902473449707,10.171943664550781,9.905355453491211,9.915329933166504,9.947097778320312,10.002766609191895,10.138527870178223,10.3261079788208,9.907614707946777,9.91329574584961,11.826138496398926,10.225650787353516,9.898822784423828,9.900589942932129,9.910565376281738,9.900144577026367,9.900144577026367,9.907917022705078,9.905774116516113,11.922691345214844,10.799771308898926,9.392110824584961,9.375391006469727,
13,4.0,9.907543182373047,9.906585693359375,9.906585693359375,9.916109085083008,9.906111717224121,9.907063484191895,9.907063484191895,9.92039680480957,9.911348342895508,9.908024787902832,9.907063484191895,9.905638694763184,9.906585693359375,9.911348342895508,9.902301788330078,9.902301788330078,9.908024787902832,9.908997535705566,9.910873413085938,9.910401344299316,9.906111717224121,9.913759231567383,9.917064666748047,9.901823997497559,9.905168533325195,9.911348342895508,9.907543182373047,9.901823997497559,9.909931182861328,9.910401344299316,9.92515754699707,9.915634155273438,9.998123168945312,9.972086906433105,9.91139030456543,9.913222312927246,9.923999786376953,9.907052993774414,9.904932022094727
14,42.0,9.563521385192871,9.84328842163086,11.635148048400879,11.032276153564453,9.622030258178711,9.415282249450684,9.488173484802246,9.517111778259277,9.454729080200195,151.86178588867188,176.59519958496094,9.42519474029541,9.433951377868652,9.456859588623047,10.014801979064941,9.402728080749512,9.351410865783691,9.327605247497559,9.322517395019531,9.327231407165527,9.327035903930664,9.32225227355957,9.322315216064453,9.322134017944336,9.321882247924805,9.326544761657715,9.431548118591309,9.311925888061523,9.400663375854492,10.092766761779785,12.648337364196777,5.277474403381348,4.371676921844482,4.300010681152344,4.299044132232666,4.292202472686768,4.306036949157715,4.293359756469727,
15,45.0,9.9541015625,9.808262825012207,9.910067558288574,9.835894584655762,9.806955337524414,9.839705467224121,9.800396919250488,9.797256469726562,9.800396919250488,9.840577125549316,9.77935791015625,9.774491310119629,9.8381986618042,9.798038482666016,9.792534828186035,9.790221214294434,9.78781509399414,9.798822402954102,9.785449028015137,9.782313346862793,9.784661293029785,9.786238670349121,9.815414428710938,9.808292388916016,9.819430351257324,9.826460838317871,9.798038482666016,9.800396919250488,9.801980972290039,9.798057556152344,9.801187515258789,9.800458908081055,9.798822402954102,9.798855781555176,9.802776336669922,9.796468734741211,9.798855781555176,9.7925443649292,
16,47.0,14.860406875610352,10.712531089782715,9.316061019897461,11.33337116241455,12.134017944335938,14.511404037475586,9.653179168701172,9.64697265625,9.65103816986084,9.684860229492188,9.70239543914795,18.038007736206055,9.694132804870605,9.642261505126953,9.668597221374512,9.642261505126953,9.634925842285156,9.640925407409668,9.65110969543457,9.646677017211914,9.655009269714355,9.643268585205078,9.649272918701172,9.640925407409668,9.636754035949707,9.633637428283691,9.77894115447998,16.661155700683594,9.811933517456055,9.694619178771973,9.705218315124512,9.698877334594727,15.138967514038086,9.766261100769043,19.55068016052246,9.795608520507812,14.5424165725708,10.283077239990234,
17,48.0,9.283008575439453,9.266347885131836,9.258797645568848,9.254161834716797,9.254161834716797,9.254464149475098,9.263580322265625,9.254311561584473,9.259557723999023,9.25909423828125,9.254311561584473,9.249992370605469,9.264029502868652,9.264029502868652,9.264029502868652,9.263728141784668,9.254311561584473,9.263728141784668,9.259245872497559,9.254464149475098,9.254464149475098,9.254311561584473,9.259400367736816,9.263876914978027,9.249992370605469,9.259245872497559,9.254311561584473,9.249992370605469,9.249528884887695,9.254776000976562,9.254161834716797,9.254464149475098,9.254311561584473,9.254776000976562,9.254618644714355,9.249835014343262,9.259400367736816,9.255097389221191,
