,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,10.0,5.180388,5.2050643,5.2054577,5.206015,5.2061825,5.2062764,5.2063317,4.337324,4.337588,4.3371525,4.336321,4.335974,4.3363986,4.3367724,4.337183,4.3378,4.3382435,4.3385396,4.3390512,4.3394227,4.3394895,4.3402653,4.3412757,4.3417554,4.341487,4.341525,4.341458,
1,12.0,4.2595572,4.2577233,4.257071,4.256861,4.2568336,4.256827,4.256888,4.256882,4.2568746,4.2567716,4.2568407,4.256833,4.2566776,4.2572894,4.257149,4.2695575,4.256103,4.2643886,4.236287,4.2068753,4.1760097,4.143659,4.10941,4.0729504,4.034044,3.9911058,3.9455776,
2,15.0,4.3467765,4.3205276,4.273374,4.219329,4.1597795,4.093388,4.046609,4.088987,4.147535,4.2005506,4.2489605,4.2936015,4.3351665,4.374252,4.411066,4.445843,4.478639,4.5098095,4.5260186,4.489496,4.444836,4.396586,4.3444843,4.287729,4.2454247,4.2466235,4.2478175,
3,16.0,4.6617846,5.410414,5.3596745,5.321121,5.319919,5.3195,5.31893,5.318391,5.317955,5.3179107,5.317901,5.3179517,5.317978,4.331244,4.3317833,4.331894,4.331595,4.3312383,4.331742,4.331611,4.33745,4.348498,4.358701,4.368242,4.37725,4.3756275,4.3839374,
4,18.0,4.0725904,4.0407624,4.6294284,4.624104,4.6174498,4.6128063,4.604706,4.5987625,4.5958114,4.594626,4.599489,4.602343,4.6033173,4.602076,3.987889,3.985935,3.9858983,3.9832428,3.9876525,3.9873898,3.987119,3.9926093,3.9785573,3.9736216,3.9934893,3.9913146,3.9882717,
5,22.0,4.381058,4.3815026,3.743742,3.7439702,3.7441378,3.7442493,3.744352,3.744407,3.7444801,3.744708,3.744812,3.7447948,3.7447731,3.744796,3.7448418,3.7449093,3.7450078,3.7451222,3.7451632,3.7453558,3.7454317,3.7454796,3.745488,3.7456312,3.7459595,3.7461283,3.7464488,
6,26.0,5.176537,5.191862,5.1972494,5.196819,5.1967263,5.1966786,5.196709,5.1965876,5.1964154,5.196364,5.196199,5.196196,4.5648828,4.5647464,4.564638,4.564488,4.5642505,4.564078,4.5638933,4.5638423,4.5638676,4.5638347,4.56393,4.563935,4.5639024,4.563959,5.2284274,
7,27.0,4.59037,4.651036,4.70406,4.7514095,4.7938476,4.8317986,4.856154,4.8599114,4.8589892,4.813515,4.777091,4.735955,4.6893888,4.6370187,4.5752144,4.5009327,4.4072614,4.27457,4.157125,4.1733856,4.1862473,4.198612,4.2106633,4.222162,4.2332363,4.2441278,4.258318,
8,29.0,5.5421243,5.513445,5.4766464,5.3754,5.325493,5.222443,5.0856366,4.906182,4.627251,4.5610094,4.587528,4.58647,4.6311255,4.6273,4.6928854,4.698735,4.607951,4.5707717,4.5375433,4.503838,4.4594164,4.438125,4.382162,4.395552,5.1115084,5.081475,5.0277247,
9,31.0,4.9945393,5.0374513,5.058683,5.0536103,5.0620565,5.0703635,5.070908,5.071905,5.0731053,5.0710063,5.071399,5.07168,5.038441,4.9991426,4.969335,4.9707294,4.95797,4.9505324,4.9506564,4.950809,4.9508576,4.9508014,4.9573326,4.9556518,4.9455957,4.9278674,4.9028153,
