,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,10.0,4.8566318,4.855258,4.852501,4.851885,4.828441,4.802301,4.789875,4.7807693,4.763167,4.756483,4.7527394,4.749534,4.7462955,4.74295,4.7396817,4.7364063,4.7331634,4.7298374,4.726086,4.7214847,4.737652,4.7412705,4.7434783,4.7595344,4.7642236,4.766756,4.765827,4.7646766,4.7633386,4.762054,4.761177,
1,12.0,4.6737213,4.6957517,4.7150903,4.7274213,4.7346478,4.7485113,4.7566905,4.7652,4.769025,4.8956375,5.4289184,5.3898215,5.3452277,5.355765,5.368135,5.375519,5.388104,5.397739,5.4038873,5.410248,5.420984,5.3312035,4.6943245,4.7154346,4.738161,4.738326,4.7450624,4.7724767,4.789021,4.799194,4.8190546,
2,15.0,4.4452224,4.4555426,4.4658017,4.4802437,4.499044,4.5119114,4.5247483,4.5445166,4.5695753,4.593486,4.600372,4.6029267,4.604325,4.604585,4.6049914,4.6049056,4.6048164,4.604976,4.6055765,4.6055503,4.6054235,4.605082,4.605331,4.60311,4.599652,4.597248,4.59463,4.592353,4.5900517,4.593263,4.5926156,
3,16.0,5.179867,5.209578,5.229094,5.245999,5.2586246,5.2545915,5.255635,5.259146,5.263416,5.265638,5.2644935,5.2686124,5.272983,5.276642,5.278826,5.2803307,5.2783546,5.276934,5.275824,5.2726746,5.271644,5.2687516,5.2669797,5.26125,5.2559547,5.250772,5.248037,5.244695,5.2426853,5.239949,5.2375016,
4,18.0,5.5703006,5.572723,5.5784917,5.5818367,5.586436,5.5885987,5.588739,4.992316,4.9835725,4.9727893,4.962426,4.945501,4.928134,4.9122224,4.890131,4.876568,4.856013,4.838499,4.832686,4.821446,4.7970834,4.7689767,4.7307067,4.6816278,4.633599,4.5782228,4.519989,4.445579,4.367707,4.2783833,4.175545,
5,22.0,3.6541474,3.6475437,3.6441648,3.6406174,3.6390364,3.6378772,3.6422653,3.648299,3.642908,3.6347504,3.625872,3.6149902,3.6065156,3.5984433,3.5882661,3.5877905,3.5802717,3.5630407,3.5475776,3.5332282,3.5415561,3.546738,3.5835667,3.5899284,3.592921,3.5975869,3.5994728,3.6017568,3.6041927,3.6061745,3.6001318,
6,26.0,5.299456,5.295885,5.2934117,5.290619,5.28384,5.2739615,5.2698674,5.266029,5.261906,5.2569747,5.2493377,5.242641,5.241271,5.244019,5.2451725,5.2448993,5.244455,5.2445407,5.2448444,5.2459908,5.246865,5.2547975,5.254091,5.25261,5.2493415,5.2448545,5.2426,5.2426653,5.2426085,5.2412367,5.2397437,
7,27.0,4.7497373,4.7500815,4.7497897,4.7499294,4.493729,4.492422,4.4913573,4.4895453,4.4920874,4.49034,4.4903717,4.4941707,4.490826,4.489942,4.488608,4.4860477,4.4826374,4.480272,4.4788632,4.4767323,4.472716,4.472365,4.4723444,4.4665327,4.462762,4.4594846,4.4576497,4.4573483,4.457903,4.4575024,4.4563985,
8,29.0,4.5058765,4.4932246,4.4632487,4.427209,4.4119706,4.4008884,4.386934,4.3621373,4.30813,4.2640853,4.259352,4.2440605,4.236882,4.2191186,4.2107162,4.1884623,4.1613045,4.136858,4.1346974,4.1412373,4.1479235,4.155007,4.1677866,4.159545,4.15545,4.1606393,4.166411,4.1713357,4.176418,4.3446608,4.334496,
9,31.0,4.4854217,4.4816737,4.477627,4.47409,4.4705005,4.4661856,4.46166,4.4629755,4.4656115,4.4674687,4.4692874,4.4716597,4.474843,4.479258,4.482991,4.485926,4.488597,4.4919744,4.4958653,4.5001435,4.5044637,4.508367,4.5111637,4.5132775,4.5147557,4.5151377,4.5157537,4.5166135,4.5162644,4.526062,4.5761333,
10,32.0,5.6160088,5.6144624,5.612841,5.611233,5.6094475,5.6083236,5.6081033,5.6093698,5.610292,5.611284,5.612207,5.613542,5.614763,5.615992,5.6170964,5.618273,5.619581,5.620952,5.622009,5.8125596,5.813393,5.8141003,5.814915,5.815617,5.816334,5.8170505,5.817801,5.817669,5.8172193,5.8174057,5.8200626,
11,33.0,5.4401803,5.4580054,5.4746222,5.488465,5.614195,5.6233177,5.6305795,5.638931,5.640539,5.6418,5.643968,5.6421647,5.6441007,5.6445565,5.644234,5.648867,5.536268,5.538713,5.540053,5.540031,5.540114,5.540252,5.5382686,5.5360017,5.532654,5.5293617,5.5252147,5.51924,5.5297914,5.529782,5.5316424,
12,35.0,4.2251506,4.2438917,4.2504883,4.273897,4.224245,4.8427196,4.8767104,4.888704,4.910832,4.92283,4.93104,4.932196,4.929919,4.953265,4.9625144,4.979755,5.01463,4.4347863,4.437309,4.4191213,4.4106326,4.4481597,4.478876,4.5153527,4.541737,4.506291,4.5055766,4.5133567,4.4884176,4.4715686,4.46306,
13,4.0,4.363543,4.395325,4.3947,4.3788233,4.75262,4.9593673,4.9686923,4.96896,4.9708776,4.975165,4.9734535,4.9586644,4.9441514,4.915117,4.9068007,4.919978,4.6693187,4.5427485,4.6196294,4.676229,4.730743,4.7736025,4.802109,4.8311768,4.827006,4.8260436,4.831469,4.825524,4.7651105,4.695297,4.62487,4.580564975738525
14,42.0,5.260278,5.260515,5.2602296,5.2599277,5.2552543,5.2497864,5.251417,5.2482,5.2437954,5.2370872,5.234984,5.232376,5.229655,5.226332,5.2244296,5.227052,5.2314644,5.415119,5.413674,5.41289,5.4138985,5.4234643,5.425961,5.429072,5.4320107,5.4319615,5.4322295,5.43061,5.4315205,5.251324,5.252848,
15,45.0,4.985716,5.0510545,5.103972,5.138408,5.1832557,5.2146688,5.2524295,5.2840133,5.3007517,5.2830358,5.217282,5.143983,5.1189,5.1081924,5.0785484,5.024994,4.9603047,4.899746,4.8148084,4.8203917,4.810175,4.805683,4.809837,4.8801246,4.95166,4.99725,5.0368943,5.0763745,5.118223,5.1663084,5.194383,
16,47.0,5.401219,5.403336,5.3997436,5.399336,5.4096427,5.4135585,5.418361,5.4143853,5.467837,5.5234985,5.542334,5.552487,5.563431,5.571219,5.581945,5.5899773,5.5894814,5.594876,5.9235406,5.931549,5.8939986,5.8471775,5.832361,5.82653,5.8219814,5.8253264,5.8301673,5.835914,5.8398843,5.841583,5.5128875,
17,48.0,4.9259815,5.035341,5.113685,5.171459,5.2130084,5.2394834,5.25468,5.2599053,5.2560215,5.244175,5.222924,5.195065,5.18935,5.179346,5.1701293,5.156939,5.39035,5.388487,5.3863807,5.3839555,5.386151,5.3840446,5.38529,5.386722,5.3805313,5.3785176,5.3760705,5.376356,5.1362844,5.139408,5.145655,
18,49.0,3.9459858,3.9321125,3.9181921,3.9117203,3.8980494,3.8666565,3.8034346,3.7809212,3.7804832,4.190264,4.2241516,4.2793713,4.294287,4.3137717,4.3306193,4.3566737,4.3794303,4.4049544,4.4257016,4.434872,4.4391856,4.072988,4.0510364,4.0263524,4.006726,3.9912102,3.9834373,3.9549046,3.9297466,3.899681,3.8829768,
19,54.0,4.7942405,4.796923,4.793635,4.795728,4.7963815,4.7958055,4.8015227,4.797059,4.796169,4.792354,4.7911773,4.7847843,4.7820826,4.779661,4.7897263,4.799732,4.812547,4.819482,4.8235297,4.8386626,4.8472157,5.4125543,5.415011,5.4137096,5.412422,5.4101586,5.402256,5.3950043,5.384211,5.374682,5.3777924,
20,55.0,4.783879,4.79404,4.803079,4.810509,4.818873,4.827986,4.843904,4.854271,4.864783,4.8682265,4.8675704,4.8632836,4.854599,4.8436904,4.8318844,4.815071,4.7912464,4.7487626,4.6883206,4.654131,4.6339936,4.633093,4.6304374,4.6483207,4.651184,4.64995,4.6527596,4.657221,4.6648593,4.67593,4.691235,
