,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
0,14.0,11.254687309265137,1.3015625476837158,-5.148828029632568,6.40869140625,6.7138671875,13.18359375,179.9176025390625,-54.5361328125,11.254687309265137,3.1869139671325684,-5.148828029632568,10.6201171875,6.7138671875,11.1083984375,178.8134765625,-46.95556640625,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,11.254687309265137,3.1869139671325684,-5.148828029632568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,10.139745712280273,3.1869139671325684,-5.316308498382568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,10.139745712280273,3.1869139671325684,-5.316308498382568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,10.048828125,3.1869139671325684,-5.316308498382568,20.263671875,16.41845703125,23.01025390625,176.6876220703125,-34.4366455078125,10.905370712280273,3.1869139671325684,-4.507616996765137,20.93505859375,41.56494140625,23.01025390625,178.341064453125,-34.4366455078125,10.919726371765137,1.813574194908142,-4.507616996765137,20.93505859375,41.56494140625,23.01025390625,178.341064453125,-34.4366455078125,10.919726371765137,1.7800781726837158,-4.507616996765137,20.93505859375,41.56494140625,13.24462890625,178.341064453125,-35.33203125,10.919726371765137,1.69873046875,-4.507616996765137,20.93505859375,41.56494140625,13.12255859375,178.341064453125,-35.4913330078125,10.919726371765137,1.6652343273162842,-4.507616996765137,20.93505859375,41.56494140625,13.12255859375,178.341064453125,-35.4913330078125,11.74755859375,1.6652343273162842,-4.507616996765137,20.93505859375,41.56494140625,13.12255859375,178.341064453125,-35.4913330078125,11.74755859375,1.6652343273162842,-4.507616996765137,20.93505859375,41.56494140625,13.12255859375,178.341064453125,-35.4913330078125,11.74755859375,1.6652343273162842,-4.507616996765137,20.93505859375,41.56494140625,13.12255859375,178.341064453125,-35.4913330078125,11.74755859375,1.6652343273162842,-4.507616996765137,20.93505859375,41.56494140625,11.962890625,178.341064453125,-35.6011962890625
1,21.0,12.240429878234863,3.42138671875,3.63671875,78.4912109375,110.83984375,81.35986328125,179.6868896484375,-49.0155029296875,12.240429878234863,3.42138671875,3.63671875,78.4912109375,110.83984375,81.35986328125,179.6868896484375,-49.0155029296875,9.206640243530273,0.07177734375,0.947460949420929,67.68798828125,13.36669921875,29.60205078125,-83.583984375,-49.5318603515625,9.206640243530273,0.07177734375,0.947460949420929,67.68798828125,13.36669921875,29.60205078125,-83.583984375,-49.5318603515625,9.206640243530273,0.07177734375,0.947460949420929,67.68798828125,13.36669921875,29.60205078125,-83.583984375,-49.5318603515625,9.206640243530273,0.07177734375,0.947460949420929,67.68798828125,13.36669921875,29.60205078125,-83.583984375,-49.5318603515625,9.206640243530273,0.07177734375,0.947460949420929,67.68798828125,13.36669921875,29.60205078125,-83.583984375,-49.5318603515625,9.206640243530273,0.07177734375,0.3397460877895355,67.68798828125,13.36669921875,29.60205078125,-87.9620361328125,-49.5318603515625,9.206640243530273,0.07177734375,0.3397460877895355,67.68798828125,13.36669921875,29.60205078125,-88.0389404296875,-49.5318603515625,9.206640243530273,0.07177734375,-3.1055665016174316,29.60205078125,13.36669921875,29.60205078125,-140.0701904296875,-49.5318603515625,8.622851371765137,-0.8900390863418579,-4.225293159484863,29.4189453125,8.1787109375,24.5361328125,-140.0701904296875,-50.5096435546875,8.622851371765137,-0.8900390863418579,-4.225293159484863,29.4189453125,8.1787109375,16.7236328125,-140.0701904296875,-50.5096435546875,8.508008003234863,-1.454687476158142,-4.368847846984863,29.4189453125,7.8125,16.7236328125,-139.9603271484375,-50.5096435546875,8.508008003234863,-1.3015625476837158,-4.368847846984863,29.4189453125,7.9345703125,21.728515625,-139.9603271484375,-50.5096435546875,8.508008003234863,-1.3015625476837158,-4.368847846984863,29.4189453125,7.9345703125,21.728515625,-139.9603271484375,-50.5096435546875,8.508008003234863,-1.3015625476837158,-4.407128810882568,29.4189453125,7.9345703125,21.728515625,-139.9603271484375,-50.5096435546875,9.225781440734863,-0.23447266221046448,-3.7611327171325684,29.4189453125,9.27734375,21.728515625,-139.9603271484375,-50.9381103515625,9.225781440734863,-0.23447266221046448,-3.7611327171325684,29.4189453125,9.27734375,21.728515625,-139.9603271484375,-50.9381103515625,9.225781440734863,-0.23447266221046448,-3.7611327171325684,26.3671875,9.27734375,21.728515625,-139.9603271484375,-50.482177734375,9.225781440734863,-0.03349609300494194,-3.7611327171325684,26.3671875,9.27734375,21.728515625,-139.9603271484375,-49.72412109375,9.225781440734863,-0.03349609300494194,-3.7611327171325684,24.23095703125,9.27734375,21.728515625,-139.9603271484375,-49.72412109375
2,23.0,15.633105278015137,5.4072265625,3.244335889816284,82.6416015625,81.0546875,37.78076171875,179.945068359375,-60.9027099609375,15.633105278015137,5.4072265625,3.244335889816284,82.6416015625,81.0546875,37.78076171875,179.945068359375,-60.9027099609375,15.633105278015137,5.4072265625,3.244335889816284,82.6416015625,81.0546875,37.78076171875,174.583740234375,-60.9027099609375,13.498926162719727,2.8280272483825684,-1.7848632335662842,8.4228515625,21.3623046875,16.11328125,166.5472412109375,-66.68701171875,12.738085746765137,2.8280272483825684,-1.7848632335662842,8.4228515625,12.8173828125,15.93017578125,166.5472412109375,-69.180908203125,12.738085746765137,2.7801756858825684,-1.7848632335662842,8.4228515625,10.498046875,13.3056640625,159.1754150390625,-68.0877685546875,12.738085746765137,2.7801756858825684,-1.7848632335662842,8.4228515625,10.498046875,13.0615234375,159.1754150390625,-68.0877685546875,12.738085746765137,2.7801756858825684,-1.7848632335662842,8.4228515625,10.498046875,13.0615234375,159.1754150390625,-68.0877685546875,12.738085746765137,2.7801756858825684,-1.7848632335662842,7.568359375,10.498046875,13.0615234375,155.8245849609375,-68.0877685546875,12.738085746765137,2.7801756858825684,-1.7848632335662842,7.568359375,10.498046875,13.0615234375,155.8245849609375,-68.0877685546875,12.738085746765137,2.024121046066284,-1.7848632335662842,7.568359375,8.72802734375,3.5400390625,155.643310546875,-68.0877685546875,12.738085746765137,2.024121046066284,-1.7848632335662842,7.568359375,8.72802734375,3.5400390625,155.643310546875,-68.0877685546875,12.738085746765137,2.024121046066284,-1.7848632335662842,7.568359375,8.72802734375,3.5400390625,155.643310546875,-68.0877685546875,12.0107421875,2.024121046066284,-1.9044921398162842,7.26318359375,8.72802734375,3.5400390625,155.643310546875,-68.0877685546875,12.0107421875,2.024121046066284,-1.9044921398162842,6.16455078125,5.79833984375,3.5400390625,155.643310546875,-68.0877685546875,11.929394721984863,2.024121046066284,-1.9044921398162842,6.16455078125,5.79833984375,3.5400390625,155.643310546875,-68.0877685546875,11.929394721984863,2.024121046066284,-1.9044921398162842,6.16455078125,5.79833984375,3.5400390625,155.643310546875,-68.0877685546875,11.929394721984863,2.024121046066284,-1.9044921398162842,6.103515625,5.79833984375,3.5400390625,155.1654052734375,-68.719482421875,11.771484375,2.024121046066284,-1.9044921398162842,4.8828125,5.79833984375,3.5400390625,154.5281982421875,-69.071044921875,11.771484375,2.024121046066284,-1.9044921398162842,4.8828125,5.79833984375,3.5400390625,154.5281982421875,-69.071044921875,104.794921875,2.024121046066284,107.83349609375,4.5166015625,5.79833984375,15.56396484375,153.5394287109375,77.34375
3,25.0,11.718847274780273,-2.6031250953674316,3.603222608566284,62.255859375,48.9501953125,36.68212890625,-55.3546142578125,-48.69140625,11.718847274780273,-2.5409178733825684,4.971777439117432,62.255859375,48.9501953125,36.68212890625,-55.26123046875,-48.69140625,9.441113471984863,-2.5409178733825684,4.971777439117432,62.255859375,26.30615234375,36.68212890625,-55.26123046875,-48.66943359375,9.441113471984863,-2.5409178733825684,4.971777439117432,62.255859375,26.30615234375,36.68212890625,-55.26123046875,-48.66943359375,9.441113471984863,-2.5409178733825684,4.971777439117432,62.255859375,26.30615234375,36.68212890625,-55.26123046875,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.30615234375,36.68212890625,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.971777439117432,63.232421875,26.0009765625,24.71923828125,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.42626953125,63.232421875,14.46533203125,19.47021484375,-52.22900390625,-48.66943359375,9.857421875,-1.3063476085662842,4.42626953125,63.232421875,14.46533203125,19.287109375,-52.22900390625,-52.459716796875,9.857421875,-1.3063476085662842,4.42626953125,63.232421875,14.46533203125,19.287109375,-52.22900390625,-52.459716796875,9.857421875,-1.3063476085662842,4.42626953125,63.232421875,14.46533203125,19.287109375,-52.22900390625,-52.459716796875,9.264062881469727,-2.473925828933716,-1.8327147960662842,9.21630859375,8.056640625,4.57763671875,-124.3597412109375,-64.346923828125,9.264062881469727,-2.473925828933716,-1.8327147960662842,9.21630859375,8.056640625,4.57763671875,-124.9420166015625,-64.346923828125,9.264062881469727,-2.473925828933716,-1.8327147960662842,9.21630859375,8.056640625,4.57763671875,-125.15625,-64.346923828125,9.264062881469727,-2.473925828933716,-1.8327147960662842,9.21630859375,8.056640625,4.57763671875,-125.3045654296875,-64.346923828125
4,34.0,8.460156440734863,-2.8184571266174316,-4.249218940734863,4.57763671875,3.2958984375,5.06591796875,-144.2889404296875,-56.3214111328125,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.976367235183716,148.2537078857422,1421.69189453125,0.9765625,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.966796875,148.2537078857422,1421.69189453125,1.40380859375,15.56396484375,0.0,-56.4752197265625,105.01025390625,-2.966796875,148.2537078857422,1421.69189453125,1.40380859375,15.56396484375,0.0,-56.5576171875,105.01025390625,-2.966796875,148.2537078857422,1421.69189453125,1.40380859375,15.56396484375,0.0,-56.5576171875,105.01025390625,-2.966796875,148.2537078857422,1421.69189453125,1.40380859375,15.56396484375,0.0,-56.5576171875,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.5576171875,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.5521240234375,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.546630859375,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.5411376953125,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.5301513671875,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.524658203125,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.524658203125,8.311816215515137,-2.957226514816284,-4.306640625,2.25830078125,1.40380859375,1.15966796875,-145.1513671875,-56.524658203125
5,39.0,13.929590225219727,2.024121046066284,-0.516796886920929,42.54150390625,8.97216796875,26.06201171875,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.646093726158142,-0.516796886920929,23.86474609375,7.568359375,23.37646484375,179.9725341796875,-72.037353515625,13.929590225219727,1.3733398914337158,-0.516796886920929,23.86474609375,7.568359375,6.34765625,179.560546875,-73.3447265625,10.977148056030273,0.775195300579071,-1.98583984375,4.39453125,4.69970703125,4.7607421875,170.7989501953125,-73.6688232421875,10.977148056030273,0.775195300579071,-1.98583984375,4.39453125,4.69970703125,4.7607421875,170.7989501953125,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.54931640625,4.7607421875,170.7989501953125,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.7989501953125,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.7989501953125,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.70556640625,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.70556640625,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.70556640625,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.7000732421875,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.7000732421875,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.672607421875,-73.6688232421875,9.49853515625,0.775195300579071,-2.6126952171325684,1.77001953125,0.8544921875,4.7607421875,170.628662109375,-73.6688232421875
6,43.0,9.30712890625,3.9046874046325684,-7.546191215515137,9.58251953125,13.5498046875,10.498046875,167.0965576171875,-29.091796875,9.30712890625,3.9046874046325684,-7.546191215515137,9.58251953125,10.43701171875,10.498046875,167.0965576171875,-29.091796875,5.038769721984863,2.2490234375,-8.450586318969727,1.0986328125,1.15966796875,1.708984375,166.190185546875,-29.146728515625,5.038769721984863,2.2490234375,-8.450586318969727,1.0986328125,1.15966796875,1.708984375,166.190185546875,-29.146728515625,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.038769721984863,2.2538084983825684,-8.450586318969727,1.0986328125,1.5869140625,1.953125,166.190185546875,-29.102783203125,5.033984184265137,2.2538084983825684,-8.450586318969727,0.91552734375,1.5869140625,1.953125,166.1846923828125,-29.102783203125,5.033984184265137,2.2538084983825684,-8.450586318969727,0.91552734375,1.5869140625,1.953125,166.1846923828125,-29.102783203125,4.9765625,2.2538084983825684,-8.450586318969727,0.91552734375,1.5869140625,1.953125,166.1846923828125,-29.102783203125,4.9765625,2.2538084983825684,-8.450586318969727,0.91552734375,1.5869140625,1.953125,166.1846923828125,-29.102783203125,4.9765625,2.2538084983825684,-8.484082221984863,0.91552734375,1.5869140625,1.953125,166.1846923828125,-29.0863037109375,4.995703220367432,2.2059569358825684,-8.484082221984863,0.732421875,0.6103515625,1.708984375,166.2835693359375,-29.0863037109375,4.995703220367432,2.2059569358825684,-8.484082221984863,0.79345703125,0.6103515625,2.9296875,166.739501953125,-29.080810546875,4.995703220367432,2.2059569358825684,-8.484082221984863,0.79345703125,0.6103515625,2.9296875,166.739501953125,-29.0423583984375,4.995703220367432,2.2059569358825684,-8.484082221984863,0.79345703125,0.6103515625,2.9296875,166.739501953125,-29.0423583984375,4.995703220367432,2.210742235183716,-8.484082221984863,2.5634765625,0.6103515625,5.67626953125,169.222412109375,-29.0423583984375
7,46.0,9.603808403015137,-1.382910132408142,1.5695312023162842,116.3330078125,45.5322265625,40.58837890625,-87.64892578125,-39.3695068359375,8.522363662719727,-3.818554639816284,-0.14833983778953552,65.97900390625,44.25048828125,61.34033203125,-103.150634765625,-30.970458984375,8.522363662719727,-3.818554639816284,-0.14833983778953552,65.97900390625,44.25048828125,61.34033203125,-103.150634765625,-30.970458984375,8.900390625,-1.536035180091858,4.694238185882568,65.97900390625,49.8046875,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,65.97900390625,80.2001953125,61.34033203125,-103.150634765625,-30.970458984375,10.809667587280273,-1.536035180091858,4.694238185882568,41.56494140625,80.2001953125,36.62109375,-105.0238037109375,-31.3824462890625,10.809667587280273,-1.536035180091858,4.694238185882568,41.56494140625,80.2001953125,36.62109375,-105.0238037109375,-31.4593505859375,10.809667587280273,-3.63671875,-0.8134765625,29.1748046875,80.2001953125,36.62109375,-105.0238037109375,-36.7877197265625,5.991015434265137,-6.560449123382568,-3.842480421066284,1.708984375,0.67138671875,0.9765625,-119.9102783203125,-36.925048828125,6.0771484375,-6.5556640625,-3.842480421066284,2.44140625,2.0751953125,1.15966796875,-119.9102783203125,-36.925048828125,6.0771484375,-6.335546970367432,-3.8711915016174316,5.18798828125,2.0751953125,5.18798828125,-119.9102783203125,-35.870361328125,6.0771484375,-6.335546970367432,-3.8711915016174316,5.18798828125,2.0751953125,5.18798828125,-119.9102783203125,-35.870361328125,6.0771484375,-6.335546970367432,-3.8711915016174316,5.18798828125,2.0751953125,5.18798828125,-119.9102783203125,-35.870361328125
8,51.0,10.015332221984863,0.765625,1.4451172351837158,105.89599609375,13.00048828125,18.5546875,-69.8895263671875,-63.753662109375,10.015332221984863,0.765625,1.272851586341858,105.89599609375,7.38525390625,9.46044921875,-69.8895263671875,-63.885498046875,10.015332221984863,0.765625,1.26806640625,105.89599609375,7.38525390625,9.46044921875,-69.8895263671875,-63.885498046875,10.015332221984863,-0.22011718153953552,0.41630858182907104,5.92041015625,7.32421875,9.46044921875,-82.99072265625,-77.2393798828125,9.914843559265137,-1.0431640148162842,0.41630858182907104,3.7841796875,6.53076171875,9.46044921875,-82.2381591796875,-77.2393798828125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,6.53076171875,9.46044921875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,3.90625,5.859375,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,3.90625,5.859375,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,3.90625,5.859375,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,4.33349609375,7.50732421875,-79.3487548828125,-74.9542236328125,10.819238662719727,-0.6747070550918579,1.239355444908142,14.34326171875,4.33349609375,7.50732421875,-79.3487548828125,-74.9542236328125,9.756933212280273,-1.4738280773162842,0.48808592557907104,6.2255859375,4.33349609375,7.50732421875,-82.9083251953125,-75.904541015625,9.733007431030273,-1.4738280773162842,0.44023436307907104,6.2255859375,4.33349609375,7.50732421875,-82.9083251953125,-75.904541015625,9.733007431030273,-1.670019507408142,0.44023436307907104,2.99072265625,4.33349609375,7.50732421875,-82.9083251953125,-75.904541015625,9.752148628234863,-1.670019507408142,0.44023436307907104,2.99072265625,4.33349609375,7.50732421875,-82.9083251953125,-75.904541015625
9,57.0,9.206640243530273,117.59521484375,-3.885546922683716,1.15966796875,1331.23779296875,1505.92041015625,-130.7427978515625,-65.2423095703125,9.206640243530273,0.12919922173023224,-3.9190430641174316,3.7841796875,4.82177734375,5.37109375,-169.925537109375,-64.2864990234375,9.158788681030273,0.12919922173023224,-3.9190430641174316,3.7841796875,4.82177734375,5.37109375,-169.925537109375,-64.2864990234375,9.158788681030273,0.12919922173023224,-3.938183546066284,3.7841796875,4.82177734375,5.37109375,-170.101318359375,-64.2864990234375,9.158788681030273,0.12919922173023224,-3.9716796875,3.7841796875,4.82177734375,5.37109375,-170.101318359375,-64.2864990234375,9.21142578125,0.12919922173023224,-3.9716796875,5.0048828125,4.82177734375,5.37109375,-170.101318359375,-64.2864990234375,9.613378524780273,0.4976562559604645,-3.7515625953674316,23.8037109375,5.55419921875,5.37109375,-170.101318359375,-64.2864990234375,9.613378524780273,0.4976562559604645,-3.7515625953674316,23.8037109375,5.55419921875,5.37109375,-170.101318359375,-64.2864990234375,9.613378524780273,0.4976562559604645,-3.7515625953674316,23.8037109375,5.55419921875,5.37109375,-170.101318359375,-64.2864990234375,9.613378524780273,0.4976562559604645,-3.7515625953674316,23.8037109375,5.55419921875,5.37109375,-170.101318359375,-64.2864990234375,9.723437309265137,0.4976562559604645,-3.7515625953674316,23.8037109375,5.79833984375,5.37109375,-170.101318359375,-64.2864990234375,9.723437309265137,0.4976562559604645,-3.7515625953674316,23.8037109375,5.79833984375,8.30078125,-169.771728515625,-64.2864990234375,9.723437309265137,0.4976562559604645,-3.7515625953674316,23.8037109375,5.79833984375,8.30078125,-169.771728515625,-64.2864990234375,9.723437309265137,0.4976562559604645,-3.7515625953674316,23.8037109375,5.79833984375,8.30078125,-169.771728515625,-64.3194580078125,16.733692169189453,2.65576171875,5.47900390625,42.6025390625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125,16.733692169189453,2.65576171875,5.47900390625,56.70166015625,81.9091796875,52.24609375,179.725341796875,-63.292236328125
