,0,1,2,3,4,5,6
0,10,6,6,6,6,6,4
1,12,13,14,13,22,22,13
2,15,18,20,19,21,21,11
3,16,22,23,22,22,23,14
4,18,8,7,6,6,6,5
5,22,18,17,19,21,22,14
6,26,6,10,19,15,15,14
7,27,10,16,13,5,7,6
8,29,6,8,8,9,11,7
9,31,9,9,9,9,10,9
10,32,8,7,7,15,12,5
11,33,10,9,10,10,7,4
12,35,5,8,8,7,8,5
13,4,11,12,14,10,6,5
14,42,4,9,12,13,9,3
15,45,9,12,15,20,19,10
16,47,7,9,16,13,5,5
17,48,11,20,25,28,30,21
18,49,9,18,16,13,13,7
19,54,7,6,5,5,4,4
20,55,5,7,6,4,8,10
21,6,13,12,15,15,16,15
22,66,6,6,4,2,6,7
23,69,10,12,16,11,7,7
24,7,16,20,22,20,21,16
25,8,18,16,18,19,11,6
