,0,1,2,3,4,5
0,10.0,7.657750445605968,7.623647111034375,7.6374861015704365,7.5610802656582194,7.412618880900553
1,12.0,6.7314675091562055,6.650321319146513,6.481970456683871,6.5582121043786366,6.7188454418783685
2,15.0,8.951704198570054,9.271881697758364,9.66931319610407,9.768241256029816,9.55717850199935
3,16.0,8.64689347262176,9.363222915217971,9.556489085206962,9.294562102711545,9.232192810927941
4,18.0,5.760061882558826,5.942014206150165,5.984296182888276,5.966451806706205,5.917250947518836
5,22.0,3.4209539746088273,3.721418472802519,3.706946475374709,3.5005153731466776,3.5942556384705786
6,26.0,9.996120290481967,9.851450360384847,10.099127307983021,10.531970951438948,10.942934919728126
7,27.0,17.567154366262464,17.330804473880605,17.236515224098273,17.426061060418373,17.121220250466557
8,29.0,4.039812975567672,4.002679369981068,3.8185482635255954,3.553770886345977,3.4557619619827817
9,31.0,7.1020253716226405,7.054956549567759,7.340359303040052,7.276416721724455,7.0215795323292465
10,32.0,3.704190824258343,3.5570068516688087,3.630856099053628,3.7514956244701896,3.7790703988619003
11,33.0,8.362825937429951,8.468221967575051,8.643514850375174,8.804036246095933,8.894751463985019
12,35.0,4.939420093987988,5.112370143822954,4.887752790377202,5.068562105386271,5.352135633980424
13,4.0,9.369102194954188,8.888255472759443,8.669384205729592,8.760119722351602,8.804725408590476
14,42.0,5.61668357814546,5.566453352146476,5.787948766560602,5.783887386188373,5.832327728346162
15,45.0,7.997764833904608,7.916700320192184,7.811338728346159,7.784440440740627,7.648624005065378
16,47.0,14.589246654041581,14.038187347542447,12.683971771579348,12.173739115887239,12.477043085273793
17,48.0,5.715907650810902,5.672469528377146,5.662508167046204,5.692632831383321,5.7368789582881785
18,49.0,10.044945742803657,9.814509630484533,10.441694880407056,10.854321303307632,10.79599953807018
19,54.0,12.851103420645154,12.182654908086633,12.191422878418116,12.400656039671103,12.282143285194302
20,55.0,7.463782297651032,7.447269436656702,7.340635486852893,7.5480751408637206,7.6551938168997555
21,6.0,7.496196982436797,8.0132118454158,7.654067987393678,7.957735500534233,8.571872187932417
22,66.0,8.394101418524645,8.610728999623744,8.838417330781523,8.693730474620608,8.498121845988788
23,69.0,11.051208620226221,9.927345772606893,9.377843819008511,9.301550284324515,9.43800238967818
24,7.0,12.449664688331957,12.572624582052923,12.475330053842042,12.359732730546158,12.230137985856748
25,8.0,6.271913095895241,6.412612062756643,6.516508262486035,6.355301236353859,6.25635566459144
