,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,10.0,10.116878,10.33658,8.641633,8.64782,8.610835,8.560783,8.531702,8.505229,8.483752,8.482551,8.497198,8.591397,8.592682,8.630536,8.659356,8.601397,9.303753,8.918804,8.890869,8.704874,8.7367325,8.84588,8.771819,8.850263,8.824326,8.763623,8.733303,8.716051,8.82033,8.674064,8.599523,8.524459,8.451466,8.4926,8.387729,8.646863,8.507541,8.535336,
1,12.0,9.618165,8.929713,8.931856,8.184293,8.454683,7.417017,7.5653334,7.9429727,8.262389,8.370754,8.747843,8.317698,8.643102,8.57024,8.845274,9.72567,8.714367,8.72282,9.221444,9.220106,9.125373,9.130123,9.020813,9.801051,9.405637,11.497186,13.421921,9.593237,8.882407,8.856693,11.998335,19.887388,14.348791,12.579444,10.460631,9.793269,10.105772,9.621569,
2,15.0,6.011562,6.9894543,4.821588,4.644827,4.646606,4.6475596,4.6361446,4.639233,4.6931677,4.8194413,4.6926017,4.7752404,4.6561537,4.671109,4.651374,4.6600246,4.651598,4.652791,4.7021556,4.6955523,4.6628594,4.6566057,4.6755676,4.6567855,4.6488996,4.649892,4.637723,4.639502,4.6455464,4.7052665,4.673775,4.623625,4.6209474,4.6262264,4.608095,4.637034,4.6272535,4.6268277,
3,16.0,9.796729,9.563641,9.568594,9.598533,9.577015,9.621383,9.520544,9.540869,10.191273,9.776617,9.714038,9.600969,9.743147,9.762762,9.579464,9.78092,9.98035,162.56854,9.849207,9.935238,9.702043,9.837017,9.989449,9.795148,10.158033,9.849875,9.78665,9.93923,10.206549,10.110469,9.895658,10.266595,10.096934,9.896096,10.064277,9.774323,9.686246,9.591177,
4,18.0,7.9042697,7.809482,7.8119197,7.8927464,7.865341,7.818367,7.779135,7.798462,7.7387238,8.102841,11.475216,9.968418,27.677929,7.236968,7.252914,7.303053,7.306777,7.2560554,7.2392707,7.29457,7.3889956,7.3450203,7.272627,7.330247,7.3235254,7.338018,7.3765774,7.360225,7.4815807,7.5282936,7.5333405,7.500195,7.451642,7.4649477,8.609374,8.073245,7.8098397,7.845126,
5,22.0,13.485404,10.325887,167.47295,9.979506,9.963542,9.972635,9.948876,9.956844,9.945081,9.93096,9.923247,9.924211,9.913935,9.8993,9.8671665,9.870316,9.8641615,9.85929,9.854877,9.861515,9.864046,9.858412,9.8546715,9.859635,9.858412,9.859754,9.849076,9.856032,9.849331,9.836811,9.841228,9.836811,9.830971,9.829827,9.827323,9.825034,9.826549,9.821866,
6,26.0,7.2044177,7.1728196,6.972137,6.9793897,6.970795,7.091395,6.992954,6.9766526,6.952491,6.997882,6.963362,6.9705553,6.9678745,6.9854794,7.015741,6.987267,6.9943533,7.008085,6.9868674,6.9912424,7.015427,6.982532,6.984337,6.9795895,6.9888515,6.982532,6.981687,6.989829,7.107517,7.1305056,7.101464,7.1228733,7.0939875,7.1638536,7.11809,7.136271,7.1334534,7.265382,
7,27.0,8.978733,10.445298,10.497034,9.079318,9.083626,9.088111,9.251163,9.782246,9.257091,8.990962,8.902327,9.108305,8.932873,8.9362755,8.942915,8.936209,8.987194,9.002009,8.968445,9.002559,8.961679,9.043302,9.093681,10.664964,9.073204,9.0648155,8.953861,8.978068,8.949953,8.98134,8.970669,8.974362,9.023066,9.021923,9.078896,8.944435,9.180981,8.960739,
8,29.0,12.525456,7.676633,10.809769,7.274421,7.2447786,7.238453,13.227579,10.290673,9.606221,9.798415,9.676742,9.634168,9.902689,10.2385645,11.040541,11.6352415,11.34814,10.964248,11.0754795,14.17468,10.454174,10.702513,9.920537,10.179827,9.509263,10.178029,10.776989,9.869423,10.494169,10.11836,10.392031,11.886625,10.62178,10.172987,10.748432,11.622484,11.753415,10.973723,
9,31.0,12.340064,8.847817,8.892612,10.267125,8.5545435,13.112971,10.740629,10.7129,10.126785,11.13973,15.691729,8.91415,8.893105,8.930785,8.759012,8.759012,8.744507,8.822407,8.749669,8.803028,8.764925,8.750483,9.017445,9.390825,8.435437,8.507962,8.386401,8.460098,8.404953,8.670159,9.703024,8.879312,8.404729,8.374417,8.587889,8.350991,8.374614,8.465535,
