,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0,10.0,9.970916,10.424049,9.566699,9.832248,9.465639,9.599082,9.502701,9.599107,9.492719,9.547457,9.531102,9.705916,9.555195,9.580028,9.549145,9.475583,9.625927,9.647105,9.623972,13.455346,13.80234,12.047153,13.348274,9.898458,8.838701,8.900408,8.785491,8.887962,8.865501,8.751412,8.72555,8.802162,8.701794,8.699468,8.7016735,8.729716,8.707967,8.845188,
1,12.0,9.006333,10.995306,9.605687,9.034611,9.078503,9.087899,9.094151,9.037519,9.034421,8.999602,8.993275,8.99919,8.996228,9.051195,8.985932,9.006587,9.099692,9.011486,8.982575,9.034256,8.974786,8.981223,8.987569,9.034117,15.338799,14.9263735,13.948777,8.911241,9.064462,8.916173,8.843716,8.845926,8.846523,8.845191,8.841449,8.837511,8.8319845,8.826253,
2,15.0,8.102677,9.016831,4.9232397,4.9952126,6.1783094,5.317465,5.4132214,5.4581203,5.3806095,5.5520515,5.4676604,5.430225,5.4296937,5.4307733,5.5064034,5.930977,5.479681,5.506667,5.452223,5.439519,5.448089,5.455221,5.464774,5.5117126,5.503558,5.561638,5.4862857,5.4920692,5.524023,5.4960785,5.5069356,5.476964,5.485789,5.485321,5.501109,5.5114446,5.495587,5.513333,
3,16.0,9.79435,9.546176,12.337693,9.593731,9.5026655,9.434,9.524058,9.443979,9.48234,9.432898,9.425094,9.43659,9.427289,9.44382,9.4692,9.476602,9.4564,9.444968,9.508143,9.448333,9.453755,9.450339,9.49883,9.488743,9.85073,9.909456,9.460778,9.456101,9.462143,9.468522,9.471217,9.533234,9.55808,9.475935,9.471898,9.597221,9.525328,9.8099165,
4,18.0,7.5639167,7.64871,7.607962,7.560185,7.5990243,7.5950317,7.7148786,7.598275,7.5785875,7.562855,7.6386266,7.5787344,7.5763154,7.561192,7.557677,7.5720468,7.5621476,7.5654287,7.59895,7.628525,7.570718,7.593249,7.6148934,7.6193585,7.6106567,7.6138754,7.586851,7.6265993,7.7258105,7.6647344,7.5914435,7.603552,7.558258,7.7015643,7.494065,7.7217684,7.608027,7.5863786,
5,22.0,10.072191,10.01255,10.018464,10.014391,10.024755,10.013641,10.01571,10.041367,10.043441,10.081589,10.008983,10.013422,10.008851,10.057989,10.004462,10.006612,10.047244,10.032263,10.03663,10.004461,10.006594,10.0174,10.008939,10.002466,9.998504,9.9940195,9.9921055,10.009315,9.990009,9.998504,9.994564,9.996522,9.990009,9.998504,10.016105,9.983865,9.9974575,10.019473,
6,26.0,10.134496,9.607546,9.128594,9.147543,9.186153,9.304667,9.23504,9.163305,9.158706,9.210157,9.169919,9.174482,9.1685705,105.4972,9.169973,9.194886,9.184441,9.163994,9.183075,9.174682,9.162668,9.165322,9.175251,9.173338,9.166062,9.1614685,9.183711,9.169223,9.158794,9.261259,9.189034,9.156751,9.203428,9.158794,9.257963,9.148188,9.156633,9.152946,
7,27.0,10.57068,10.782945,111.14627,9.793,10.390304,10.013038,9.79435,11.985097,10.164161,7.9778676,7.946336,10.297056,11.984852,9.486488,9.486126,9.4774475,9.5838375,10.060818,9.485263,9.491331,9.537969,9.5423765,9.525151,9.506024,9.585042,9.520051,9.533792,9.523158,9.535816,9.562213,9.551385,9.532455,9.517223,9.536028,9.517359,9.515163,9.527799,10.367748,
8,29.0,22.253885,13.926673,10.521823,10.142054,9.810128,18.31247,13.119892,22.480993,12.256594,17.165768,11.750493,13.457739,10.337002,23.25602,14.206493,24.001207,11.035575,11.054952,10.858963,12.429826,10.11314,15.530652,15.502728,19.691341,9.828301,21.085426,10.161538,10.820892,10.725558,9.938621,10.003702,10.58879,11.204406,10.495365,14.142204,13.765843,178.56393,13.973635,
9,31.0,6.3793297,16.947182,10.039481,16.155237,17.107647,9.843853,9.732893,16.29449,11.065915,9.854989,9.756373,9.842955,9.853877,9.818839,14.010175,12.215717,10.246311,9.84809,9.830332,9.824878,9.756023,9.828166,9.758409,154.51993,9.7431755,9.777078,9.747312,9.8184,9.748177,9.757299,9.743842,9.7427435,9.8172245,11.50368,10.404868,9.839595,9.746889,11.872836,
10,32.0,7.28653,7.3773155,7.1681595,7.0681553,114.853355,7.072772,7.060641,7.0605984,7.0274644,7.021244,7.059176,7.0015926,7.0076537,7.016705,7.0319934,7.0321107,7.0303245,7.042453,7.2924542,7.149903,7.054567,7.05314,7.0605884,7.0515738,7.175775,7.1305056,7.0878773,7.0863833,7.0970497,7.0833325,7.1015153,7.087952,7.3919826,7.4726386,7.2748494,7.2702193,7.2624264,7.277529,
11,33.0,10.795366,9.2846985,8.524997,9.539938,5.180546,5.1200123,5.163891,5.130618,5.132662,5.125865,5.130618,5.142369,5.170877,5.1311736,5.1239395,5.118614,5.1233654,5.120352,6.455543,6.555507,5.903116,5.920567,5.9358797,5.915328,5.9945345,6.048445,5.952813,5.962322,5.969699,6.025743,5.9486036,5.938009,5.951736,5.946981,5.948059,5.9702263,5.954905,6.0886183,
12,35.0,14.348618,11.587204,7.457085,7.292548,7.470898,7.769946,8.12413,7.9466114,8.348717,7.910738,7.9066424,8.342595,8.644315,7.8441834,7.6102834,7.8553333,8.252025,7.748343,4.746031,4.7527995,5.139093,4.507384,4.5677795,4.6286783,4.976206,6.5446963,7.274627,6.691033,6.742871,6.892705,6.8682466,7.0288467,6.906295,7.5584345,8.234826,8.602387,7.276247,7.22387,
13,4.0,9.778013,9.475804,9.449869,9.451967,9.446249,9.457253,9.449409,9.44158,9.475309,9.45302,9.450466,9.454075,9.450917,9.458163,9.444741,9.446739,9.458163,9.444155,120.03657,9.45608,9.461304,9.453494,9.449869,9.449869,9.451944,9.447781,9.447781,9.45608,9.45141,9.444664,9.454008,9.446739,9.459208,9.44363,9.455586,9.453494,9.445701,9.45868,9.435869216918945
14,42.0,9.39572,9.495434,9.962044,10.077835,9.460142,9.364713,9.485803,9.445086,9.333643,9.327989,9.331356,9.366624,9.3273,9.355714,9.6642685,8.991045,8.906329,8.891671,8.884994,8.847992,8.853662,8.849715,8.884994,8.856171,8.842037,8.836008,8.848189,9.434402,9.266574,14.937626,11.142952,6.756593,6.7989144,6.3007298,5.811887,5.8193164,5.807857,5.80501,
15,45.0,7.367229,7.3993807,7.483484,7.219088,7.2227664,7.133087,7.0244594,7.032085,7.247155,7.1704974,7.1624007,7.1957436,7.180277,7.092501,7.1087728,7.27622,7.078788,7.095567,7.112825,7.112294,7.0681553,7.078778,7.0578475,7.0457425,7.0188866,7.0455084,7.103329,7.109051,7.1197033,7.109051,7.104475,7.106007,7.1106086,7.107555,7.10004,7.081789,7.039747,7.1181417,
16,47.0,12.04198,10.445733,11.484599,12.078041,10.812108,9.842066,9.788789,9.884222,9.946112,9.816124,10.343685,9.962401,9.934795,9.787559,9.907054,9.863721,9.867973,9.851623,9.891431,9.911825,9.847894,9.859068,9.850503,9.876437,10.125288,9.823316,9.959962,19.168896,11.791686,10.009199,9.947889,10.052566,10.076903,10.140551,10.2623205,9.980148,10.349508,10.078218,
17,48.0,9.024741,9.013595,9.002079,8.645149,8.377858,8.347612,8.331765,8.325855,8.313243,8.327993,8.315751,8.310973,8.303397,8.3019705,8.307883,8.303106,8.302532,8.301365,8.275333,8.3039875,8.256229,8.248527,8.259691,8.251156,8.291816,8.251156,8.229748,8.225294,8.233575,8.234522,8.218023,8.209388,8.197967,8.1918745,8.201423,8.211492,8.152307,8.148973,
18,49.0,10.443726,9.765031,9.812546,9.786357,9.829914,10.16951,9.961662,9.774313,9.850555,9.811864,9.727393,9.720179,9.9167,9.7168665,9.680041,9.799928,9.691411,9.684292,9.723147,9.720093,9.730976,9.688289,9.756324,10.030713,9.769187,9.747929,9.715753,9.754365,9.730879,9.7690935,9.739252,9.747852,9.76694,9.747735,9.758365,9.78192,10.034401,9.745672,
19,54.0,14.132501,8.337688,14.494212,13.7389345,7.768749,10.682918,4.6884885,4.542888,4.602753,4.741462,4.62782,4.4979706,4.501512,4.50877,4.5269833,4.5102096,4.551109,4.4768867,4.4291477,4.406308,4.423581,4.4194565,4.7286954,5.050326,5.1063356,5.1407638,5.0913815,5.093349,5.1018047,5.1381125,5.1640434,5.1856985,5.224341,5.220397,5.2206144,5.1895676,5.247667,5.2709446,
20,55.0,7.0424833,18.668657,10.646358,5.3235803,5.3164873,5.3608212,5.336694,5.3160825,5.3223543,5.3208637,5.331689,5.312795,5.3376374,5.3328586,5.3237996,5.3338723,5.3665566,5.3540616,5.3504314,5.356422,5.3704376,5.3666034,5.371378,5.359691,5.3513365,5.3450727,5.5105267,5.685613,12.792609,131.5795,5.828917,5.84208,5.848144,5.7550135,5.9327154,5.955636,7.115585,6.0766225,
21,6.0,9.665468,9.861919,9.427561,9.537767,9.395737,9.371976,9.370301,9.363603,9.413631,9.364346,9.416434,9.5405245,9.399227,9.383987,11.21641,9.522401,9.44846,9.461466,9.6823015,9.432515,9.438368,9.426812,9.42776,11.929479,17.270308,7.273538,7.1514287,7.1207767,7.0780487,7.0786743,7.4439025,7.146123,7.12075,7.105841,7.108625,7.1042476,7.4214797,7.398192,
22,66.0,10.841363,10.886163,9.817379,9.776987,9.800778,9.865012,9.861288,9.836243,9.928396,9.851126,9.684083,9.746744,9.781783,9.698239,9.85577,9.78549,9.779061,9.72089,9.654862,9.740213,9.802983,9.70787,9.93878,9.717668,9.913008,10.115247,10.902376,9.82776,9.852832,10.091349,9.853621,9.685366,9.812882,9.94887,9.893751,9.740925,9.756282,9.635936,
23,69.0,6.8997273,16.033535,9.9271555,10.057356,13.143827,7.6794767,7.0737815,8.063943,7.403464,7.046904,6.8367476,6.8353763,7.4165864,7.271027,7.623793,7.6456327,7.520745,12.386577,12.158937,9.154863,7.9269285,7.7992883,7.8420653,7.797898,7.8015676,7.7862787,7.7992883,7.924521,7.983709,7.82504,8.226664,8.02107,8.050904,8.110144,7.962388,7.9702277,7.7547545,7.706599,
24,7.0,9.679523,9.680313,9.675148,9.681227,9.6760845,9.680485,9.679751,9.675346,9.674617,9.680485,9.679028,9.675714,9.6816025,9.676457,9.675346,9.676457,9.675714,9.679751,9.6760845,9.675714,9.680117,9.67498,9.678669,9.679028,9.679388,9.6760845,9.680117,9.680485,9.678669,9.674617,9.675714,9.67498,9.680485,9.680485,9.675346,9.67721,9.673202,9.673202,9.675718307495117
25,8.0,11.744942,9.691113,10.214197,9.765365,9.58096,9.585064,9.831688,10.079157,9.642565,9.699975,9.498045,9.52662,9.481282,10.664993,9.670537,9.536619,9.615426,9.575839,9.384561,9.427827,9.45531,9.444842,9.499706,9.378703,9.395545,9.411684,9.389313,9.466469,9.405628,9.413315,9.70259,9.3595085,9.340389,9.244213,9.248356,9.32623,9.505017,9.462578,
