,0,1,2,3,4,5,6
0,14,20,30,25,30,31,18
1,21,10,9,7,5,7,7
2,23,12,12,10,22,16,8
3,25,4,6,7,4,3,5
4,34,7,4,5,27,9,8
5,39,13,19,9,9,11,7
6,43,13,22,19,17,4,8
7,46,8,19,11,12,6,8
8,51,5,2,37,37,39,2
9,57,9,12,11,16,9,9
10,71,12,35,33,48,48,26
11,72,5,4,33,43,7,7
12,77,4,12,7,4,25,1
13,78,5,11,7,6,6,4
14,79,5,4,3,33,41,25
15,80,8,8,12,10,13,9
16,82,4,13,1,1,5,7
17,83,5,21,20,25,27,18
18,84,7,2,2,3,5,4
19,85,8,11,11,11,10,9
20,87,11,11,8,6,5,3
21,88,10,8,10,10,11,9
22,89,3,38,32,38,38,19
23,91,7,3,15,15,18,4
24,92,23,25,18,1,1,10
25,93,3,10,7,7,7,5
