,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,3.0,0.00018843647934705215,0.00017697374986911177,0.00016623986168629745,0.0001561445422059389,0.00014664529791466797,0.00013774863791187787,0.00012938214262089664,0.00012149797929799839,0.00011411272854483952,0.00010717728445057336,0.00010067333525102718,9.4554115729201e-05,8.881669866388099e-05,8.34164197414449e-05,7.834388390860433e-05,7.358517395414743e-05,6.911583611293249e-05,6.491783071413714e-05,6.0986177023721326e-05,5.728000411159184e-05,5.3785417081880366e-05,5.051264294277905e-05,4.7429047149087067e-05,4.453981441305458e-05,4.183095494867253e-05,3.928847997199743e-05
0,4.0,0.00038194095438861273,0.0003554853901312268,0.00033054029474173345,0.00030714809468650883,0.0002853171759258881,0.00026462357613773265,0.00024531611631001585,0.0002272136048168719,0.00021021019332818824,0.00019426503194492034,0.00017930787340729638,0.0001652779497487318,0.0001521154681062495,0.00013982833768917094,0.00012831633665278316,0.00011752140196900332,0.00010743118896627777,9.799646474933945e-05,8.918768186518648e-05,8.093298511406449e-05,7.325450446306538e-05,6.608905740482399e-05,5.942340258682574e-05,5.323653382222113e-05,4.745900736026747e-05,4.2112564322988613e-05
0,5.0,9.832086235437067e-05,8.951214790662597e-05,8.128054540693428e-05,7.364198851010052e-05,6.652536005362337e-05,5.9926581810364143e-05,5.379229945174047e-05,4.809673219190125e-05,4.2818787561274546e-05,3.795504726070439e-05,3.345801321911793e-05,2.9331191653301255e-05,2.5516627491401156e-05,2.2038833292358457e-05,1.885716827283634e-05,1.5960942071424484e-05,1.3334244279678553e-05,1.0973867314190053e-05,8.884901798970664e-06,7.016999997441715e-06,5.3912346258415356e-06,3.984680942910908e-06,2.7992158241480207e-06,1.840489446714469e-06,1.0763999523049526e-06,5.213445183687643e-07
0,8.0,1.8159181346676486e-05,1.3370058696128742e-05,9.37690837490933e-06,6.096619227290991e-06,3.5431767751400628e-06,1.6823415217419673e-06,5.378041834324882e-07,6.618303949832955e-08,2.9117317337995945e-07,1.1669982110688862e-06,2.7089374454317215e-06,4.980615464416243e-06,7.954616781581125e-06,1.1641090352095808e-05,1.606324923246897e-05,2.1228005870733906e-05,2.716577700353807e-05,3.38881785793625e-05,4.144399538184019e-05,4.982591390103008e-05,5.911491677374606e-05,6.942432317775843e-05,8.050090667225085e-05,9.271332280515358e-05,0.00010595308646109845,0.00012032666807750838
0,10.0,4.2648729906558317e-08,5.841832370796067e-09,1.9014286352983156e-08,4.075506536939762e-08,6.794422756675625e-08,1.0496611784385511e-07,1.4295455184633246e-07,1.8895292032075863e-07,2.388495016701426e-07,2.9447787382459366e-07,3.548888216068665e-07,4.199628288056104e-07,4.881928081101431e-07,5.613628067946283e-07,6.398024326007517e-07,7.216934896399681e-07,8.088710739877857e-07,9.012429446789858e-07,9.980376041107373e-07,1.1013911305277972e-06,1.2083161692338665e-06,1.3218007072053686e-06,1.4414421076573982e-06,1.568918417173821e-06,1.704189296007951e-06,1.8452645575893876e-06
0,13.0,3.742483903121693e-06,3.6260436334938586e-06,3.543240189794308e-06,3.4652469474002028e-06,3.389809594809071e-06,3.319715304749482e-06,3.254068182192241e-06,3.1895241925066335e-06,3.1311077394442224e-06,3.0752446127176443e-06,3.02365896164022e-06,2.9776578191814275e-06,2.9316109253603983e-06,2.890843198381024e-06,2.862312658284708e-06,2.8207445927882174e-06,2.7916002515281715e-06,2.7645293644636317e-06,2.823528709344179e-06,2.729887959217065e-06,2.7117202508103723e-06,2.701760806068937e-06,2.694493047789766e-06,2.694847074605072e-06,2.697845596788622e-06,2.715216103051576e-06
0,14.0,1.6058276575669604e-05,1.5243379600961592e-05,1.4501652928591438e-05,1.3804516761221539e-05,1.3142342192948336e-05,1.2519942954643642e-05,1.1938253882524385e-05,1.1379958577754239e-05,1.0853676116974466e-05,1.0354247656446575e-05,9.883759771956371e-06,9.443889576956308e-06,9.024554266925244e-06,8.628963638236036e-06,8.258224707300913e-06,7.90841342495733e-06,7.580724764996333e-06,7.27145730643619e-06,6.980355408242229e-06,6.707861290316614e-06,6.453499958516052e-06,6.216553389260104e-06,5.993953150965295e-06,5.784836700749157e-06,5.589607139829682e-06,5.407789778848395e-06
0,15.0,0.00019311283101856446,0.00017724065446705412,0.0001622459547228597,0.00014826765845115037,0.00013515542758835486,0.0001228834933527738,0.00011143265528228166,0.00010072357825428978,9.073993289212053e-05,8.139305191894747e-05,7.272765635805953e-05,6.469053866134898e-05,5.722559181314716e-05,5.037465763016719e-05,4.393556490109631e-05,3.8065457657767e-05,3.2691294080945227e-05,2.779257997660424e-05,2.3304027251935374e-05,1.9267009317056177e-05,1.5652932895872787e-05,1.2570760141648665e-05,9.600891683162955e-06,7.161779270011867e-06,5.076703514736671e-06,3.4024489940953474e-06
0,17.0,6.68000680205763e-05,6.244690251161068e-05,5.836228336115869e-05,5.4520731722196594e-05,5.0893389194642086e-05,4.7474700084906774e-05,4.4255318151483825e-05,4.1225789061183105e-05,3.8370578403671164e-05,3.568669651538134e-05,3.315881624560515e-05,3.0786302365648564e-05,2.854785694638069e-05,2.6440527871284638e-05,2.4460512616459764e-05,2.260430536740879e-05,2.0857126053533687e-05,1.9219355254525128e-05,1.7680311171457433e-05,1.6235036158890108e-05,1.4878322718820682e-05,1.3603928008177944e-05,1.2411226729000056e-05,1.1299092937409055e-05,1.0260596298209569e-05,9.289969721110767e-06
0,19.0,0.0006528504215846449,0.000635545055132018,0.0006197693676007123,0.0006054288530429879,0.0005924974757769484,0.0005808331168777787,0.0005705482253455562,0.0005613132101469698,0.0005533238377323361,0.0005464878457254931,0.0005407377825026051,0.0005360991089631683,0.0005325399418912074,0.000530052831665899,0.0005286337301395696,0.0005282579269200818,0.0005289379922885531,0.0005306975832818724,0.0005334754870997524,0.0005373583882795275,0.000542332244552747,0.0005484198843583872,0.0005556295058220782,0.0005640039014438652,0.0005735727356068237,0.0005843684373353568
0,20.0,0.0016274215810269577,0.0014987613650023165,0.0013778983552503454,0.001264682729071411,0.001158738947558865,0.0010596189160372617,0.000966850290629254,0.0008800970118773896,0.0007992106321169725,0.0007236158606757769,0.0006531697494098478,0.0005875335266996016,0.0005264448884502533,0.00046970368163132525,0.0004170349548453029,0.00036830401612207683,0.0003232024332597952,0.0002816979306212608,0.0002435397006511282,0.0002085874876144356,0.00017673742424571034,0.00014781125632860398,0.00012172690733819745,9.84293068536224e-05,7.774221410231048e-05,5.9707979057043746e-05
0,21.0,0.0002358487586939006,0.00020839535424327813,0.00018295180283627575,0.0001595339058641154,0.0001379998325755475,0.00011836577796309426,0.00010038707529800568,8.411381570289612e-05,6.942169372949178e-05,5.6331999741313226e-05,4.464495238830875e-05,3.440683897920818e-05,2.5602207030809217e-05,1.8100616020458978e-05,1.1977427189531403e-05,7.150847248694232e-06,3.5366912728836003e-06,1.2344222825107907e-06,1.662962091275482e-07,3.746227788127571e-07,1.7753474142592315e-06,4.452422081646449e-06,8.37158003921092e-06,1.3528620598517806e-05,2.0064463043466634e-05,2.7902488563317486e-05
0,26.0,0.000857371723077803,0.0007587876067854114,0.0006674524659362506,0.0005833094730034651,0.0005058504526784741,0.0004348163647383622,0.0003700546231174319,0.00031107128381145096,0.00025781429720284305,0.00021016565180680894,0.0001675541038332161,0.00013022292590947728,9.775125359934159e-05,7.015741753349207e-05,4.71777777906199e-05,2.89762352767135e-05,1.5199197783106353e-05,5.882087107161499e-06,1.136029459174404e-06,6.122522803994186e-07,4.6922668886971235e-06,1.3158651992439335e-05,2.6039973854158996e-05,4.3478521812563997e-05,6.541225848406921e-05,9.197745217032239e-05
