,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,26,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
0,27,3,3,5,6,5,5,5,2,2,2,3,2,3,3,3,2,3,2,2,3,3,2,3,3,4,4,4,6,5,6,6,5,3,3,1,1,2,2,2,2,3,2,2,5,4,4,4,4,2,2,2,2,3,2,3,3
0,28,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,3,3,3,3,3,2
0,29,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,3,3,2
0,30,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,1,2,2,1,2
0,31,1,2,2,2,2,2,1,2,1,2,3,3,3,3,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2
0,32,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,3,2,2,3,2,2,2,4,3,4,3,4,2,2,2,2,2,2,2,1,2,2,2,3,3,3,2
0,33,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,2
0,34,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,3,4,4,5,4,4,3,2,4,4,4,4,5,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2
0,35,2,1,2,2,2,2,3,2,2,2,3,3,2,3,3,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,1,2,3,3,3,3,4,3,2,2,2,2,3,3,4,4,4,3,3,2,3,2,2,2,3,2
0,36,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,37,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,3,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1
0,38,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,3,3,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,1,2,2,3,3,3,3,3,2,2,2
0,39,1,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,1
0,40,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,1,2,3,2,3,3,3,2,2,1,1,1,1,2,2,3,2,2,2,2,1,2,2,1,1,2,2
0,41,2,1,1,2,2,2,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2
0,42,2,2,3,3,3,4,3,2,3,3,2,2,3,2,2,3,3,2,2,2,2,1,2,2,2,2,3,2,2,2,3,2,3,2,2,1,2,2,3,3,4,3,2,2,2,2,3,3,3,3,3,2,3,2,2,2
0,43,3,3,3,3,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,4,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,3,3,2
0,44,2,1,1,2,1,1,2,2,1,1,2,2,2,3,3,3,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,2,4,3,4,5,5,3,3,4,3,2,2,2,1,2,2,3,3,3,3,3,3,2,2
0,45,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,2,2,2
0,46,3,3,4,3,2,2,3,2,2,3,3,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,3,4,3,4
0,47,1,1,1,2,2,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,3,3,2,3,2,2
0,48,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2
0,49,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3
0,50,2,2,2,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,3,3,2,2,2,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2
0,51,2,1,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,3,3,3,4,4,3,4,3,3,2,3,2,2,3,3,2,2,2,2,1,1,2,3,2,3,3,2,1,1,2,2,2,3,3,2,2,2,1,2
0,52,3,3,2,2,2,2,2,2,2,2,3,3,4,4,3,3,4,3,3,3,3,2,2,2,2,2,2,3,3,4,3,3,3,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,2,2,2
0,53,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,3,3,3,4,3,2,2,3,3,3,5,5,4,4,4,2,3,2,2,2,2,1,1,2,2
0,54,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,4,3,4,3,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2
0,55,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,2,2,2,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1
0,56,2,1,3,3,3,4,4,3,2,3,2,3,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,3,3,3,3,4,3,3,3,2,2
0,57,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2
0,58,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,3,2,2,2,2,1,2,2,2,2,3,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2
0,59,2,2,2,2,3,2,2,2,1,2,2,2,2,3,2,2,3,4,4,5,5,3,2,2,2,1,1,1,2,1,2,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3
0,60,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2
0,61,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,3,3,3,2,2,1,1,2,2,2,2,3,3,3,3
0,62,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,2,2,3,2,2,2,2,3,3,3
0,63,3,3,3,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,3,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1
0,64,4,4,5,5,5,4,3,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,4,2,3,3,2,2,2,1,1,1,1,1,2,3,3,3,4,4,3,4,3,2,2,2,2,2,2,2,2,2,2,2
0,65,3,3,3,3,3,3,2,2,2,3,3,4,4,4,5,4,4,3,4,2,2,2,2,2,3,3,3,3,3,3,3,4,4,3,3,4,3,2,3,2,1,2,2,2,3,4,3,3,3,4,3,4,4,3,3,2
0,66,1,1,1,1,3,3,3,3,3,1,1,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,1,1,1,1,3,3,3,3
0,67,4,4,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,2,2,3,2,2,3,4,4,4,4,3,2,3,3,3,3,3,2,1,1,2,2,2,3,2,1,2,2,1,2,2,2,3,4,3,3,3,3,2
0,68,3,2,2,2,3,3,3,3,3,3,3,2,2,2,2,2,2,4,3,3,3,3,2,3,3,3,4,4,3,3,4,3,2,3,2,2,2,2,2,3,3,3,2,3,1,1,2,2,2,3,3,3,3,3,2,3
0,69,3,2,2,2,1,1,2,1,2,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2
0,70,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,71,1,1,1,1,1,1,1,2,1,1,2,4,3,3,5,6,4,4,5,4,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,1,2,2,2,2
0,72,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,73,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,3,2,2,2,1,2,2,2,2,2,2,2,3,3,3,4,4,4,5,5,3,3,2,1,2,2,2,2
0,74,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2
0,75,2,2,2,2,1,2,1,2,3,3,2,3,2,1,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,4,4,3,4,2,2,2,2,1,1,2,2,2,4,4,3,4,4,2,3,3,2,2,2,1,2,2
0,76,1,1,1,2,2,2,2,3,3,3,4,3,3,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,3,4
0,77,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3,3,3,4,4,4,3,2,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,3,4,3,3,3,2,2,2,2,2,3,2,3,3,3,2,2,2
0,78,4,4,4,4,4,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,4,4,4,4,5,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2
0,79,3,2,2,3,3,2,2,3,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,3,4,3,3,4,3,4,4,4,3,3,3,3,3,3,3,2,2,1
0,80,1,1,1,1,2,2,3,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2
0,81,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,2,3,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,4,3,2,3,3,1,1,1,1,1
0,82,2,2,3,2,2,2,2,1,2,2,2,3,3,3,3,3,2,2,1,2,2,2,2,2,3,3,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2,3,3,4,4,4,3,3,3,4,3,3,3,3,2,3
0,83,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2
0,84,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1
0,85,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,1,2,3,2,2,3,2,1,1,2,1,2,2,3,2,3,2,2,2
0,86,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,1,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2
0,87,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2
0,88,1,1,2,2,2,2,3,3,4,3,3,3,2,2,3,3,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2
0,89,3,3,2,3,2,2,2,2,2,2,2,1,2,2,2,3,3,3,3,3,2,3,3,2,3,3,2,2,2,2,2,2,1,1,2,1,1,1,3,3,3,3,4,2,2,2,2,2,2,2,3,3,3,3,3,2
0,90,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,2,2,2
0,91,2,1,1,1,1,1,2,2,2,2,3,3,3,2,2,2,1,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,2
0,92,1,1,1,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,3,2,2,3,2,1,1,1,1,1,2,2,3,2,2,2,2,2,3
0,93,2,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,3,3,3,3,3,3,2,2,2,2,1,1,2,1,1,2,2,2
0,94,2,2,2,2,3,3,3,3,4,4,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,4,4,3,3,3,3,3
0,95,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2
0,96,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,3,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1
0,97,2,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,2,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2
0,98,2,1,2,2,2,2,3,2,3,3,3,3,3,2,2,3,3,3,4,4,2,3,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,3,3,2,2,2,2,2,2,2
0,99,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,1,2,1,2,2,3,2,3,3,2,3,3,3,2,3,2,3,2,3,2,2,1,2,1,2,2,2,1,1,1,1,1,2
0,100,2,1,1,1,2,2,2,2,1,1,1,2,2,2,3,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1
0,101,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2
0,102,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,3,3,4,4,4,4,3,2,2,2,1,2,2,2,2,3,3,3,4,3,3,3,3,3,4,4,3,4,3,2,2,3,2,2
0,103,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,2,2,2,2,2,3,3,3,4,3,2,3,2,2,2,2,2,3,2,2,3,3,3,5,5,4
0,104,2,2,2,2,2,1,1,2,2,2,2,3,3,3,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1
0,105,4,3,1,1,2,2,2,2,3,3,3,4,4,4,4,4,3,3,2,2,2,2,3,3,2,2,2,2,2,2,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,2,1,2
0,106,2,2,3,3,3,3,4,4,4,4,5,4,4,5,5,4,5,4,3,3,2,2,2,2,3,3,3,4,4,4,5,5,4,4,3,3,3,3,3,3,3,2,2,2,2,2,3,4,3,4,5,4,4,5,4,4
0,107,4,4,4,4,3,2,2,3,2,3,4,4,3,3,4,3,4,4,5,4,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,3,4,3,3,3,2,2,3,3,3,3,3,3,2,2
0,108,4,3,3,4,3,3,5,4,3,4,4,2,2,2,2,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2
0,109,3,3,3,3,2,3,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,3,3,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,2
0,110,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,3,3,3,3,3,3,3,4,5,6,6,6,6,4,3,3,2,1,1,2,1,1,2,2,1,2
0,111,2,2,2,2,4,4,3,4,4,2,2,3,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,2,3,3,3,3,3
0,112,2,2,2,2,2,2,2,1,1,2,2,3,3,3,2,2,3,3,3,3,3,1,1,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,4,4,4,6,6,4
0,113,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,3,4,3,3,3,2,1,2,1,1,2,2,1,2,2,2,2,3
0,114,3,5,5,4,4,4,2,2,2,3,3,3,3,3,3,3,4,4,4,3,2,2,1,1,1,1,1,1,1,2,2,3,3,4,3,3,2,3,5,5,5,5,4,1,2,2,3,3,3,3,2,2,2,2,2,3
0,115,4,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,3,2,2,3,3,3,4,5,4,4,5,5,4,4,4,2,2,2,2,2,2,2,2,3,2,2,3,3,3,4,4,4,4,3,3,3,2,2
0,116,3,3,3,2,2,2,1,1,1,1,2,3,3,3,3,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,3,3,3,2,2,1,1,1,1,1,2,2,3,2,3
0,117,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1
0,118,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2
