,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,0.00013293172257423678,0.00012654806274104243,0.00012083969383551153,0.00011540717500472499,0.00011032037058054275,0.00010559708181506998,0.00010118767180968054,9.70775077108549e-05,9.325692932772025e-05,8.965127410530916e-05,8.634238259770532e-05,8.32597287107193e-05,8.033826303041977e-05,7.768459840458997e-05,7.53728213451855e-05,7.296211819336244e-05,7.089647752583659e-05,6.910724197688002e-05,6.730749715397415e-05,6.578419560797079e-05,6.43299058608487e-05,6.308658304965994e-05,6.217893299143997e-05,6.1019402988901106e-05,6.021089607596058e-05,5.5388407753791905e-05
0,2.0,0.001180440043868576,0.0010761778690022532,0.0009855977870550543,0.0009005808293077813,0.0008209119553853501,0.0007463279436046588,0.0006767014874786226,0.0006112139978299143,0.0005502594564718247,0.0004933896406693099,0.0004404157664882598,0.0003912507366562885,0.0003454734115859388,0.00030315288149315364,0.00026405103239483373,0.00022807346454692724,0.00019508836384049696,0.00016582999000081403,0.0001377845625950863,0.0001130762326406776,9.104937459473693e-05,7.151541721119442e-05,5.4450558758487655e-05,3.980463609725397e-05,2.7470878700852714e-05,1.627417388655215e-05
0,6.0,6.977311563884011e-05,6.224593898277036e-05,5.581321093279141e-05,4.986329685915127e-05,4.436527124874272e-05,3.929414927994852e-05,3.4613005558102795e-05,3.0295718051095858e-05,2.634454466127372e-05,2.273227744298794e-05,1.944518073956447e-05,1.6451683912757175e-05,1.3751963061438195e-05,1.135119467694151e-05,9.174629377894159e-06,7.2620856855332665e-06,5.5788375217661946e-06,4.147143535399026e-06,2.915305426226503e-06,1.9133629824536437e-06,1.1220702950597871e-06,6.98029686582024e-07,1.8923614327235874e-07,3.408254287190788e-08,5.449899947618621e-08,6.73252969180127e-07
0,9.0,9.142843406801046e-05,7.93308562117482e-05,6.822648182101362e-05,5.803947985332253e-05,4.877154818214567e-05,4.038566034258442e-05,3.292432219303664e-05,2.6177972255189203e-05,2.029456488441277e-05,1.5170720017834514e-05,1.0815464876501637e-05,7.2616859885060885e-06,4.364213413512217e-06,2.2328771653131967e-06,7.867783449970352e-07,8.634807139126863e-08,1.2666304122906795e-07,8.298169079150532e-07,2.2923864790119157e-06,4.465496422997792e-06,7.39106261536372e-06,1.1049940575478345e-05,1.5472294253221395e-05,2.068815786382405e-05,2.668973340083463e-05,3.1209332559553455e-05
0,11.0,7.429892740334128e-05,7.42034606356647e-05,7.499437521769503e-05,7.590945501987891e-05,7.704199305841262e-05,7.825778204170183e-05,7.968943987261248e-05,8.134899323601516e-05,8.307116665283826e-05,8.546704786548392e-05,8.722470098688123e-05,8.95686919375997e-05,9.214647282740228e-05,9.497741178764177e-05,9.805751828358288e-05,0.00010135080114643424,0.00010488028182037263,0.0001087361113513876,0.00011289937980173137,0.00011734435523714758,0.000122112648743038,0.00012723778291580599,0.00013270178361364832,0.0001386048407279062,0.00014491533047254345,0.000140703566774447
0,12.0,4.141016921293087e-05,4.066740236976504e-05,4.0243069320708584e-05,3.9879761439260984e-05,3.957336052210004e-05,3.934855944700743e-05,3.917849544250585e-05,3.908100429287099e-05,3.915540060175061e-05,3.910092425335937e-05,3.9307890705915343e-05,3.9353758716543884e-05,3.9580270747049275e-05,3.9895593041546226e-05,4.023923895718801e-05,4.071345684568422e-05,4.123899957666874e-05,4.1868199054897524e-05,4.254756979741746e-05,4.342541666402595e-05,4.420368682808739e-05,4.524044711989603e-05,4.6268655727323065e-05,4.745854977864605e-05,4.878193854753741e-05,4.664676749357842e-05
0,16.0,0.0015231964985104552,0.001628973510216947,0.0017429796763798896,0.0018647565777900692,0.001994749841743064,0.0021335357292959845,0.002281628067478643,0.0024397424141367084,0.0026085597926121134,0.0027887861057657466,0.002981147834359951,0.0031865238690337574,0.0034056367759022427,0.0036395846387771557,0.003889235822131065,0.00415574086525526,0.00444010205151601,0.004743636929334213,0.005067590648008372,0.005413482953999881,0.005782372282147817,0.00617619347446806,0.006596385658866416,0.007044893699329749,0.007523526329876286,0.0074595813439412495
0,18.0,2.994842684872126e-06,2.6850992862182246e-06,2.258205669863722e-06,2.102449495766971e-06,1.96278084261129e-06,1.8237826847238207e-06,1.6926609534448639e-06,1.645382714019393e-06,1.4608134680261716e-06,1.355926037408459e-06,1.2576836097330708e-06,1.1664868911887494e-06,1.2040001372258529e-06,1.0019139190169566e-06,9.233710303620606e-07,8.535763803116594e-07,7.900235675879439e-07,7.222304454516952e-07,6.966668768847032e-07,6.059462570230917e-07,5.537658025352305e-07,5.10932517607968e-07,4.621449593662374e-07,4.201480734253574e-07,3.8402611073950535e-07,3.3778106218714196e-07
0,22.0,0.0001828457692649087,0.00016947747146625494,0.00015675011862800538,0.00014458125587261752,0.00013342764160780585,0.0001230585688079693,0.00011287649541897948,0.00010356990058225054,9.497555031748317e-05,8.671167293718807e-05,7.90568859630882e-05,7.21514681447661e-05,6.539532716027807e-05,5.909390539456936e-05,5.3218310973953684e-05,4.7774784101603694e-05,4.27383261497769e-05,3.805601755297514e-05,3.372027955902561e-05,2.967264982765281e-05,2.5973930055267816e-05,2.258971219495424e-05,1.9369711136337846e-05,1.6500946653948682e-05,1.3880226194941025e-05,1.0702794809856462e-05
0,23.0,0.0001593328853077074,0.00015495984375989212,0.0001516981309996655,0.0001488584285517029,0.00014678390702682414,0.00014424553461245835,0.00014236963145555824,0.00014081655721360372,0.00013951573395127817,0.0001384829424623744,0.00013771020918326683,0.00013720557850007163,0.00013702341888238468,0.00013696994109983413,0.00013724541721626626,0.00013778027842709334,0.00013855545139679847,0.00013958380693695815,0.0001408921111654676,0.00014246255570526343,0.00014434399219557864,0.00014648728569023638,0.0001489389166017236,0.0001516687340606714,0.00015474159712439226,0.00014696834172394692
