,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,5.0,5.167011855666778e-05,4.0681809494198444e-05,3.104907829106552e-05,2.2706700893340273e-05,1.5706634424201967e-05,9.97133113613629e-06,5.574821078393958e-06,2.418818157900784e-06,5.72730427682224e-07,3.279413835380589e-08,7.638966991895549e-07,2.845785260759411e-06,6.285145282969962e-06,1.1113823649302575e-05,1.7371701668348912e-05,2.512218835126197e-05,3.440395344238182e-05,4.527638997236046e-05,5.78180452623563e-05,7.212701888207357e-05,8.824059797924463e-05,0.00010629293191499765,0.00012640726741959464,0.00014866503979940173,0.0001732107219555475,0.0001856695120098689
0,8.0,6.566844229934181e-07,1.427522805005027e-06,4.368269184461196e-06,8.962862471376838e-06,1.517766795327014e-05,2.3018566414872452e-05,3.258025769306138e-05,4.3829206484585835e-05,5.689930147644552e-05,7.17081196697302e-05,8.841578628592241e-05,0.00010702584407761339,0.000127637108427351,0.00015036375682650778,0.00017514009655592797,0.00020224681449491905,0.000231688800632427,0.00026359981691450327,0.0002981683181202061,0.00033555261285634285,0.00037558635442667466,0.00041883185257563524,0.0004652254560837761,0.0005150419755154885,0.0005685472107644909,0.0005816388320517146
0,11.0,3.954685307028624e-06,3.166942576262015e-06,2.7112798563800395e-06,2.2955512844986762e-06,1.976042479324771e-06,1.5902880033896375e-06,1.284147698036931e-06,1.2218803105942155e-06,7.960497428115256e-07,6.122789950314839e-07,4.344819505970698e-07,2.8666705946437955e-07,1.8271345528883163e-07,9.690350410288883e-08,3.635561281409183e-08,4.115952786272154e-08,1.91462477959835e-09,2.7219984439714122e-08,3.1951871580454264e-07,1.4293996379987087e-07,2.6867367766502455e-07,4.525220895404952e-07,5.275874082987715e-07,7.459027577829539e-07,9.043890664581052e-07,1.060134276000802e-06
0,17.0,2.8904901600132033e-05,2.7415965686458303e-05,2.645601734700452e-05,2.5587470838039185e-05,2.470375743501917e-05,2.3959752256678016e-05,2.31740822766807e-05,2.2466455343765546e-05,2.1816896503200455e-05,2.1217522166196922e-05,2.0632528040176276e-05,2.0103160984513508e-05,1.9611034392706618e-05,1.9160512014102773e-05,1.8797086086100904e-05,1.836804490958891e-05,1.799315711601524e-05,1.7671588180199818e-05,1.7383135015700266e-05,1.712021808760599e-05,1.688907807095318e-05,1.6670897737618098e-05,1.6488885670702063e-05,1.6339690679974816e-05,1.6691599512069935e-05,1.5002499574007438e-05
0,20.0,8.827483887038528e-06,3.967278881972429e-06,1.2593216619362353e-06,7.364964618707505e-08,3.708509803741248e-07,2.1421827732561865e-06,5.416352425790559e-06,1.0200102065807514e-05,1.6462411124035975e-05,2.430812318052371e-05,3.36991184581738e-05,4.472480260400906e-05,5.7416658157811664e-05,7.181856909499088e-05,8.796530278846616e-05,0.00010594170106326058,0.00012583076320323624,0.0001476950076344524,0.0001716385370306276,0.00019775548962744827,0.0002261409348126793,0.00025690098111580975,0.0002902145355100081,0.00032612276483349,0.0003648544329163322,0.00037758959806695057
0,23.0,0.0006544582091443545,0.0005917899895931001,0.0005343797093800792,0.0004808982582052361,0.0004310831784988292,0.0003859370124669831,0.0003418542319818014,0.00030212691163601234,0.00026537439872029243,0.00023142116912609404,0.00020025886677022247,0.00017170687435399194,0.0001456144420715026,0.00012195351765303795,0.00010061955647127377,8.154698768606048e-05,6.460264457216924e-05,4.968934535949268e-05,3.686899035196241e-05,2.595838052776484e-05,1.7063851472814588e-05,9.997127656831733e-06,4.8444429042616785e-06,1.5751885532731174e-06,1.0408006794683145e-07,4.294709676835756e-07
0,28.0,0.00012181796890966095,0.00011728617774184125,0.00011315542327457263,0.00010927842380546333,0.00010567318849973386,0.00010232361949090202,9.920562995460188e-05,9.630592431965625e-05,9.362428690874101e-05,9.119453435851196e-05,8.888467707525155e-05,8.682487384695429e-05,8.490296919785678e-05,8.317867900670767e-05,8.165093542326546e-05,8.026217119831017e-05,7.904413517329379e-05,7.799463561700636e-05,7.708353866364221e-05,7.63299359176719e-05,7.57197339928545e-05,7.536153996988701e-05,7.493427944965231e-05,7.47598859162982e-05,7.472773574106697e-05,6.947659388749586e-05
0,29.0,3.247114813401196e-05,3.212608600235332e-05,3.2257525318900995e-05,3.246428290095793e-05,3.2743749356938746e-05,3.310104772333687e-05,3.3546817741328665e-05,3.412918744337993e-05,3.46768507468852e-05,3.539786327404568e-05,3.6158723751909344e-05,3.70239133159717e-05,3.799719816758257e-05,3.90684718786133e-05,4.024789283207472e-05,4.1522945224635074e-05,4.290683371018939e-05,4.443121167244748e-05,4.607009107745852e-05,4.782958093665744e-05,4.974022459398625e-05,5.180627457152391e-05,5.399583663965922e-05,5.635686124704967e-05,5.8898704887717115e-05,5.7193180611617675e-05
0,32.0,0.006383207243858379,0.005960525318154293,0.00556702331442362,0.0051962123363393994,0.004846366230909326,0.004516630792230842,0.0042057227335493535,0.003912662799836481,0.0036363828169266093,0.0033761470587194958,0.0031309726146263447,0.0029002012746484557,0.002682938003127254,0.0024785441353979577,0.0022861459415727254,0.0021053808674131587,0.0019353463889368598,0.0017757065825260748,0.0016258365800396355,0.0014853662775213285,0.0013535733065122948,0.0012302889206602414,0.0011147649608639365,0.0010068175681600647,0.0009061624937162554,0.0007546049067306999
0,35.0,0.002695604848558494,0.002488912718766341,0.0022952946302157076,0.0021136652157767175,0.0019434379951134167,0.0017840364485592571,0.0016347910095713826,0.0014950544282165512,0.0013642110254475004,0.001241876079901008,0.00112756810475297,0.0010208756360253891,0.000921350879105324,0.0008285407579423488,0.00074229081042567,0.0006620168819591637,0.0005876242681152846,0.0005186511799525893,0.0004549828409281724,0.0003963029884608341,0.0003424284343111248,0.0002930726919490481,0.00024811925316612336,0.00020732489808461492,0.00017063320947291254,0.0001284229317776044
