,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,0.0008220825414841646,0.0007613967024802628,0.0007056058454076577,0.0006534258494265126,0.000604688029729091,0.0005590687230587316,0.000516265061747247,0.000476381902420715,0.00043916252642012,0.0004042054950873171,0.0003716158541892951,0.00034116411069773253,0.0003128226249479358,0.00028616129848344315,0.0002613686570112735,0.00023822654142968415,0.00021671428621149026,0.00019663038097984486,0.00017780110847642603,0.00016033284898075848,0.00014412497774878602,0.00012904787286109254,0.00011506961568234672,0.0001021585131131414,9.008580817337917e-05,7.377813267040758e-05
0,4.0,5.029723645293076e-06,3.4011944164635403e-06,2.088828337095514e-06,1.1112112164143754e-06,4.23827294678121e-07,8.012583104479333e-08,2.2689830975987965e-08,3.021892081223443e-07,9.227158488200648e-07,1.901106615188934e-06,3.1101736516465078e-06,4.858936171614255e-06,6.585817429430901e-06,8.882256309795129e-06,1.1541522679687895e-05,1.4501735801059817e-05,1.8030338195602723e-05,2.1721077628268062e-05,2.5893442417435543e-05,3.0515357230274277e-05,3.562038887361509e-05,4.114704685652055e-05,4.71656612615915e-05,5.374117537230336e-05,6.0844080630187845e-05,6.374686089260591e-05
0,9.0,0.003344248555959277,0.0030632064096656852,0.0028014212272078525,0.0025570624225636648,0.0023290140759966173,0.002115924056583887,0.0019173315819214997,0.0017322025630003913,0.0015597595796922232,0.0013994340117223847,0.0012504010168684868,0.0011122019799154669,0.000984113540309466,0.0008658717185111044,0.0007568064388423039,0.0006564409059038544,0.0005647495760370066,0.00048060916356057503,0.00040435069388243105,0.0003354268486403196,0.00027347684866673,0.0002184394310163878,0.0001700055030815515,0.0001277876569834901,9.193561310153709e-05,5.784085822732525e-05
0,10.0,0.0013341543106883058,0.001232677352057879,0.0011380659592574046,0.0010492312316326088,0.0009661493651464367,0.0008878525832567843,0.0008145673210988127,0.0007460114561134773,0.0006818372277926214,0.0006217533516060842,0.0005655698809807028,0.0005130592495718822,0.0004640590518474733,0.00041831082837618446,0.0003757532742304345,0.0003364742585746462,0.0002992823196218227,0.00026513952781040667,0.00023356784556902879,0.000204359731888894,0.00017752062889613555,0.00015283774252993444,0.00013026820321582398,0.00010973368785182456,9.1194047543436e-05,6.917656905601584e-05
0,12.0,0.0005429698053967718,0.0004926151760297379,0.00044593327379954426,0.00040197525622767997,0.0003612291429924099,0.0003233298269715448,0.00028814574552205816,0.00025545479605012833,0.00022519503403354467,0.0001972804288162176,0.0001715214414951429,0.00014786170154960118,0.00012625068353378763,0.00010660132787411317,8.87648868851652e-05,7.275588741172927e-05,5.8449320314001095e-05,4.5810715689510216e-05,3.4789854745333196e-05,2.5355557968053783e-05,1.742542870539918e-05,1.1033508704118401e-05,6.146966829882423e-06,2.644063206880914e-06,6.073820818084421e-07,7.566789004253961e-08
0,15.0,0.002823969341293177,0.002609609172345005,0.0024108533364403852,0.002224557312134241,0.002049744180467135,0.0018867206784523157,0.0017328487252368991,0.0015893305112192554,0.001454970968162739,0.0013292277336669927,0.0012124852114426478,0.0011021665123338766,0.0009997383835809916,0.0009040612802057319,0.0008150117023635695,0.0007321276764443968,0.0006549910266621906,0.0005833614915751492,0.000517223890964406,0.000455782819230443,0.00039919451912389357,0.00034789960060966637,0.0002990330181165514,0.00025522902617755404,0.00021547728036765408,0.0001666620285796138
0,16.0,0.008055357005088033,0.007452336183880939,0.006885578357525163,0.006352678476336996,0.005851649644166456,0.0053807423468896325,0.004938427747375179,0.004523181142982606,0.004133492575137266,0.003768204441406035,0.0034259623047564513,0.0031055407901413026,0.002805949441886734,0.0025262075479087426,0.0022650864665313773,0.002021973482327889,0.001795986901919333,0.0015862781787172125,0.0013921612061158003,0.0012130033701677292,0.0010480672312510393,0.0008969117397786126,0.0007589721773521561,0.000633722901661055,0.0005207602347808742,0.0003899171944347532
0,21.0,0.0021686830545137566,0.0020724717480341028,0.0019817358609762773,0.0018967821787778862,0.0018169287711356419,0.001742130594665164,0.0016720816975867852,0.0016064231699648706,0.001545352303535565,0.001487529903992903,0.0014339438632469399,0.0013840278851945662,0.0013375528365098116,0.0012944432582639325,0.0012541412214589443,0.0012171047565141876,0.0011826887328145407,0.0011511255728335536,0.0011221490300855153,0.0010957648830864182,0.0010716527732840479,0.0010499869144331496,0.001030437021023637,0.0010130764916071017,0.0009978006627710209,0.0009142242994836619
0,24.0,0.00023915692862911525,0.0002285334283506561,0.00021861930405536815,0.00020910135212181858,0.00020031176138703263,0.0001920442741481792,0.00018429444994588908,0.00017707776142078491,0.0001703028106406694,0.00016399735897566016,0.00015804035462897045,0.00015246082507916725,0.00014731141722653683,0.00014246485490438773,0.00013798856468836467,0.000133889020678318,0.00012998172955925956,0.00012644953353336408,0.0001231368453397347,0.00012010402157350917,0.00011738301016512185,0.00011484670739583777,0.00011258687481399198,0.00011055650903843792,0.00010875901195477542,9.95094757635855e-05
0,27.0,0.0023032284488652666,0.0021013391378340894,0.001911705289516227,0.0017347162552681624,0.0015698052556103591,0.0014159221233388433,0.0012725835531502533,0.0011396170751658725,0.0010163268574995554,0.0009017081137354075,0.0007958105935293774,0.0006979341458946199,0.0006078856412615062,0.0005251939629604947,0.00044957318546975076,0.00038056538230712994,0.0003180655847409065,0.00026199823837647415,0.00021134337812553543,0.00016674075427444728,0.00012769520217515863,9.403941354764154e-05,6.580695935453971e-05,4.253218541316578e-05,2.4470207361941967e-05,1.0710718568732637e-05
