,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,5.6889859626724895e-05,5.422234438345765e-05,5.17555652767394e-05,4.943225168598547e-05,4.7275403900882145e-05,4.525266833315259e-05,4.336094273459926e-05,4.158852979227997e-05,3.994197079790207e-05,3.840996783498096e-05,3.698025480578583e-05,3.565890662616005e-05,3.441988390666021e-05,3.3278818687239626e-05,3.22390803728261e-05,3.125713393050596e-05,3.037047426639802e-05,2.9570821437075393e-05,2.8830828953716745e-05,2.8168998515626182e-05,2.756571110284444e-05,2.7029529633597526e-05,2.6561798825537204e-05,2.6136300622907273e-05,2.5778819952605995e-05,2.5484373950600176e-05
0,2.0,0.0005026633511767049,0.0004612299912583007,0.00042241066609921026,0.0003859761325689223,0.00035184076683942894,0.0003198782998809571,0.0002899894061068942,0.00026197701303567295,0.0002358584357552192,0.0002114907219484848,0.00018879435583737508,0.0001677079668973638,0.00014809585246057614,0.00012996615091660988,0.00011321620025504762,9.779769578421381e-05,8.365484605328378e-05,7.07192607413707e-05,5.902292312031904e-05,4.851418657504868e-05,3.90720179309026e-05,3.070528463728004e-05,2.3394072533816044e-05,1.7119173638029844e-05,1.1831751534334267e-05,7.5691964767961456e-06
0,6.0,2.9651741303471307e-05,2.6676253425369655e-05,2.392247952760894e-05,2.1371717725697772e-05,1.9013787561425582e-05,1.684146599474111e-05,1.4825213888985746e-05,1.2986665780793217e-05,1.128933742373663e-05,9.745060656642533e-06,8.330296757892404e-06,7.054457257409667e-06,5.8978456108306375e-06,4.865650307587897e-06,3.936580753086235e-06,3.1159518236146195e-06,2.3951026842636553e-06,1.7808309190445925e-06,1.2548791752662409e-06,8.220311184034578e-07,4.852175653357571e-07,2.5679348609064704e-07,7.681594690005157e-08,1.4600796553990974e-08,2.6049826325063425e-08,1.761931102403127e-07
0,9.0,3.921256440866701e-05,3.4014087024391996e-05,2.9252378495133195e-05,2.488934685124404e-05,2.0911158964110067e-05,1.732282801862498e-05,1.411686938428001e-05,1.1231333595726152e-05,8.714366389466758e-06,6.51963104370757e-06,4.653867820826999e-06,3.121118364790817e-06,1.8872370297468792e-06,9.7223239546095e-07,3.5477279727610667e-07,5.621415274606982e-08,6.949550771900177e-08,3.7444440987497044e-07,1.0002934467810094e-06,1.932938319012141e-06,3.184678370522435e-06,4.753706637389701e-06,6.6492249186460945e-06,8.88386675950874e-06,1.1452329663057155e-05,1.4368039478941047e-05
0,11.0,3.156347573006784e-05,3.179017919499729e-05,3.2123720969014196e-05,3.2523075330693526e-05,3.299488771770318e-05,3.353244310225033e-05,3.414466522395907e-05,3.483463995851391e-05,3.5592858129407994e-05,3.646734311659506e-05,3.736735834711283e-05,3.8379879144304054e-05,3.948484587732752e-05,4.069115589823219e-05,4.199722920891416e-05,4.3412960841463695e-05,4.494111197026003e-05,4.6591809082665985e-05,4.83689493166256e-05,5.0275809059674266e-05,5.23202736337987e-05,5.451215340128509e-05,5.686267021834549e-05,5.93913014842909e-05,6.208711560685611e-05,6.495901782694181e-05
0,12.0,1.7652283474587157e-05,1.7424448275972587e-05,1.7242497630069606e-05,1.708614819346325e-05,1.6953586810253142e-05,1.685272298512353e-05,1.6784770472144676e-05,1.6744770870740055e-05,1.6738442470930475e-05,1.675114905081557e-05,1.6802158189389328e-05,1.686474732325164e-05,1.6959655995504206e-05,1.7086331779409687e-05,1.724467420727461e-05,1.7440645227571986e-05,1.766940259103376e-05,1.7934305518199567e-05,1.8231118066626163e-05,1.8573211934854716e-05,1.8940394341478666e-05,1.936131374775356e-05,1.9824328021338975e-05,2.0333447747827594e-05,2.088865413614796e-05,2.1498047927522e-05
0,16.0,0.0006522021781451143,0.000698050146781153,0.0007468938306373378,0.0007990751200846978,0.0008547861726984421,0.0009142574494499952,0.0009777042102159794,0.001045466551792082,0.0011178049920888794,0.001195046496473857,0.0012774699331632696,0.0013654711381512665,0.0014593725630317736,0.0015596211415349385,0.001666598980787162,0.0017807974077113725,0.0019026506844062154,0.0020327234657191214,0.002171563035629238,0.0023197607113756447,0.0024778694944230227,0.0026465965442800258,0.002826652048171882,0.003018847347226377,0.003223946284404736,0.0034424409180145842
0,18.0,1.1313769599877144e-06,1.0499329818941799e-06,9.674459696779063e-07,9.009810323419931e-07,8.393346226190256e-07,7.806164804727499e-07,7.253220396087332e-07,6.790187731260679e-07,6.259990160910774e-07,5.810008397635774e-07,5.387247585148666e-07,4.994919125993346e-07,4.7051020386591854e-07,4.279617386863684e-07,3.956520919976966e-07,3.651688291467343e-07,3.36517612403744e-07,3.0938808367682356e-07,2.8497542000835684e-07,2.595381454722104e-07,2.3715390861686256e-07,2.1692110490177954e-07,1.9719566865959716e-07,1.7960742150182194e-07,1.6372550571410663e-07,1.4986495758569028e-07
0,22.0,7.837154068019842e-05,7.255478972857402e-05,6.7094500113208e-05,6.196534389615337e-05,5.713648490642636e-05,5.2651610155207746e-05,4.837279857587848e-05,4.438938664933336e-05,4.067305834400817e-05,3.716084658548157e-05,3.388972219430578e-05,3.085117843950477e-05,2.7981869622990936e-05,2.530232492859999e-05,2.2793742400862283e-05,2.047657571820362e-05,1.8316726271974397e-05,1.6312767888734247e-05,1.4452211434864418e-05,1.2724075743767561e-05,1.113159058435016e-05,9.65040636151048e-06,8.301837702562127e-06,7.074812757346627e-06,5.949932969544169e-06,4.938007372724305e-06
0,23.0,6.79125121882913e-05,6.636687859379019e-05,6.4996024162151e-05,6.377918665907658e-05,6.274394994421937e-05,6.179576033414557e-05,6.099970889273292e-05,6.033419757752488e-05,5.978128472500633e-05,5.933599283030202e-05,5.9004859458820606e-05,5.878497966146379e-05,5.868273830250406e-05,5.8686428040327324e-05,5.880559521795709e-05,5.9033296068486414e-05,5.936516474436882e-05,5.980726314300816e-05,6.036578948652483e-05,6.104193057239316e-05,6.18402260517205e-05,6.276487993757061e-05,6.381167411395554e-05,6.498724837772599e-05,6.630348876937044e-05,6.775390504965618e-05
0,24.0,0.0009881335182774426,0.0009468633413068244,0.0009082877669539223,0.0008722162827300498,0.0008385243366022642,0.0008071274606178104,0.0007777227106553373,0.00075042783443768,0.0007250338462195862,0.0007014719910303782,0.0006795932954070755,0.0006593828968027292,0.0006407083238597797,0.0006234978389369982,0.0006077088489351058,0.0005932930899385799,0.0005801868048075928,0.0005683318816126438,0.0005576751946408051,0.0005481855843514043,0.0005398352906974999,0.0005325859316232081,0.0005264036042367211,0.0005212635359852396,0.0005171598840006669,0.0005140897481953031
0,25.0,5.499164672455459e-05,5.014156342699979e-05,4.5610549206208186e-05,4.136914964240272e-05,3.7410452516558996e-05,3.370004766607015e-05,3.022118915915686e-05,2.7002065183798548e-05,2.3987500777319788e-05,2.1184538661129802e-05,1.859206382786104e-05,1.6206685665856456e-05,1.39988838941317e-05,1.1971433050184123e-05,1.0121212009542246e-05,8.438757567932395e-06,6.92466499846412e-06,5.565789006736827e-06,4.36309159099517e-06,3.3160106620826133e-06,2.421445700710449e-06,1.6666130169309532e-06,1.0528957347942663e-06,5.817398846302858e-07,2.5698971746893947e-07,5.937394148674892e-08
0,28.0,4.0275111454291634e-05,3.616896285290156e-05,3.233930242126269e-05,2.8773536474584215e-05,2.5452067550579445e-05,2.2397814079075773e-05,1.952870061583117e-05,1.6906565378530773e-05,1.4490506888741001e-05,1.2288295993389761e-05,1.0276246121904474e-05,8.462456294751376e-06,6.836727520539201e-06,5.391085131407098e-06,4.128987168647986e-06,3.0334645252329114e-06,2.113235465645716e-06,1.3648067736989844e-06,7.734424636295796e-07,3.582758290861815e-07,9.779062857548192e-08,1.035202414312107e-08,8.503708380105315e-08,3.264914057210711e-07,7.308699417026363e-07,1.3142575337663595e-06
