,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1.0,0.0014141486873995473,0.0011023650075854558,0.0006104497048422622,0.0007092174790914229,0.0013636932177266766,0.0011724455010586987,0.0011722402631987837,0.00117238507416491,0.0008006546151696232,1.7544159404670392e-06,1.6851524144560842e-06,1.7289939755850735e-06,2.6050724972630427e-05,2.59110867870956e-05,2.587235357761174e-05,2.5971777123993407e-05,2.6049698207912487e-05,1.6899758603363123e-06,1.677070146862506e-06,1.9056854521822656e-06,1.9420421812351006e-06,1.856665470832659e-06,1.9772456647876656e-06,1.995577002433059e-06,1.8605771114015323e-06,2.2594316472864666e-06,1.529150910896319e-05,1.5137868460939265e-05,1.5200703301132701e-05,1.5180147308785716e-05,1.4651769079186494e-05,1.7188031241263685e-06,1.7043685827914584e-06,1.680048968352797e-06,1.6858623840556578e-06,1.6601658671157754e-06,1.8931712122965372e-06,2.0105114794586263e-06,1.931707423213513e-06,1.9217337114871386e-06,2.6584777170953827e-06,2.3450964413913024e-06,2.198040561935974e-06,2.266794505973449e-06,2.327064145617487e-06,1.6524811453565847e-06,1.6553815443743808e-06,1.712388752781591e-06,1.7722202316663174e-06,1.6712451084403033e-06,1.6686664599029505e-06,1.744044756592955e-06,1.7096824262143649e-06,1.5973167814260852e-06,0.0001102242140410442,0.00011017347048644587
0,2.0,0.00039295948730898105,8.37757752313169e-05,8.356094339150392e-05,8.391432564156924e-06,0.00011175176610201617,0.00011135705575482584,0.0001097159223780112,0.0001853289625339038,0.00018533891452893458,8.238093086652809e-05,0.00038328335224392467,0.0005118594345071629,0.00043610866790741475,0.0004983005239069554,0.0012207879952831312,0.0009199937444809822,0.0007908796314176462,0.0008550126365119438,0.0013052888193257545,0.0007322294729795075,0.0007312761413367608,0.0010939221644613866,0.0010631266522668043,0.0006950472625396213,0.000549167833396772,0.000607982087382135,0.00024598158652292776,0.00021370301818562402,0.0001082722572184095,0.00010429381225181263,0.00014518447270474627,0.00014563583688611927,0.0001448484192893065,0.00020200576641817648,0.0002795878409709541,0.0003528886586169629,0.00035285515048138463,0.0003529635677982325,0.0002584988589443523,0.00022316263578140674,5.039394146794756e-05,5.1077775092306716e-05,5.181470229981304e-05,4.992418896104128e-05,7.816948148955993e-06,8.964611026294666e-05,8.889205755480045e-05,8.800310067663385e-05,8.925485023278843e-05,9.090311970539412e-05,8.993119166137036e-06,8.542114969187672e-06,5.3557656088931605e-05,0.0001465800087735479,0.00014473778369708022,0.000910352812130805
0,3.0,0.0002691756880917309,0.0002659958852405377,0.0002659110648678395,0.00025161419611656666,0.0002507196871374993,1.2345363126835704e-05,1.0384384442960614e-05,1.3987862702267545e-05,1.2801805634175631e-05,1.3049404270131231e-05,2.0377782421372285e-05,1.8755456117493973e-05,1.5174112002325174e-05,1.851511165146002e-05,1.6903615483515852e-05,1.0092618799426214e-05,1.2459125378804275e-05,1.2289143170076967e-05,1.3249271968108998e-05,1.4760305619007563e-05,1.401477041854088e-05,1.5307904476594913e-05,2.922858386430258e-05,2.544968265640687e-05,2.354756193482766e-05,2.4848347184699152e-05,2.6076792941360646e-05,1.2722835306244828e-05,1.2256455269864377e-05,1.3908861413236926e-05,1.477363879500498e-05,9.991173726547049e-06,9.668493910593888e-06,1.0011636132962056e-05,1.1494140601077761e-05,1.0774142671198911e-05,1.0244300244906557e-05,1.1087382105252491e-05,1.4988081198238853e-05,1.2176192852130497e-05,1.1451156617508094e-05,1.2872938510576979e-05,1.231717841973019e-05,9.36760051469104e-06,9.41241052114604e-06,1.819326955480256e-05,1.7431590209267066e-05,1.6879428297075864e-05,3.6089782699654126e-05,5.220939562524933e-05,4.257142145911515e-05,4.716227038755505e-05,4.9872468885807466e-05,2.9570872828531923e-05,1.3446986396873954e-05,1.4911104779158001e-05
0,4.0,1.7764625985475195e-07,1.6375911419601083e-07,1.9920888818482787e-07,2.127077360103987e-07,1.9448125344831638e-07,2.103839338098206e-07,4.619798322284236e-07,5.340453160905086e-07,0.0003254683511604304,0.0003254883246969797,0.00032547363580825246,0.0003252334596237775,0.00032513496710393034,1.7034265990305463e-07,0.00010348907560798317,0.00010348413756758673,0.00010347461064067581,0.00010349536135543685,0.00010349791432949248,1.9000239724531884e-07,1.2711916812396721e-05,0.00020730852464091376,0.00020727655782435252,0.00044792084545555353,0.000447902088482262,0.0004353810028757167,0.0002751740535973178,0.0002756063192324369,3.495101882170083e-05,8.144589296808818e-05,8.148167577168111e-05,4.710673705277413e-05,4.666899720425885e-05,0.00018158914196114522,0.00013509382172147816,0.0001350704453443276,0.00013505827859827698,0.00013506700125690138,2.0085945096009046e-07,2.046434865103e-07,1.9086980700559828e-07,1.9152456086933216e-07,2.2742900912699835e-07,1.8927919412371117e-07,1.825595534316312e-07,1.9625858268873337e-07,2.2156203057051543e-07,1.8718097295416365e-07,1.81571056006014e-07,2.3524922654118027e-07,2.2485356822818668e-07,1.9805313718472883e-07,2.1411873382973637e-07,2.207482755805275e-07,1.6974889273918575e-07,1.781522355148507e-07
0,5.0,1.4817721434592815e-09,1.380925335725549e-09,1.4938736279293314e-09,1.2157004533787886e-09,1.2108028148504607e-09,1.2843030010043335e-09,1.2371570038523916e-09,1.209772406436135e-09,1.2271041084968949e-09,1.2380882165049993e-09,1.2457947892733592e-09,1.1953390715077798e-09,2.5583260464288245e-05,2.558337758409846e-05,2.558329003407928e-05,3.694377254339429e-05,3.6943891872158403e-05,1.136179245266697e-05,1.1361658014839133e-05,1.1361748276247976e-05,1.3454100272003044e-09,1.27161134174641e-09,1.246746894288174e-09,1.3282968239136789e-09,1.3075003781228316e-09,1.1815408310939606e-09,1.2502502628053971e-09,1.2257054180182165e-09,1.2905815217091339e-09,1.3108235669019782e-09,1.2936092352717853e-09,1.2605461571440996e-09,1.3465346162287322e-09,1.2083215437931555e-09,1.2160103138460033e-09,1.2729778648229515e-09,1.241888860578933e-09,1.2618841074568705e-09,1.289433686470312e-09,1.2733617249145896e-09,1.2654601033818338e-09,1.2878565594227997e-09,1.2137021719062011e-09,1.237695221634127e-09,1.2402671382979197e-09,1.179263855145236e-09,1.2821674135674596e-09,1.306566815789216e-09,1.2355053430506143e-09,1.2466017178781478e-09,1.2965619143591303e-09,1.2641981515961906e-09,1.2025980268412705e-09,1.3937945439410679e-09,1.5301259532782242e-09,1.4686954578524213e-09
0,6.0,0.0017669032898910031,0.0012549476134128465,0.0006838710213829198,0.000369268069027724,4.19243580885081e-06,4.159519137477636e-06,3.2753871504784676e-05,3.284761429165275e-05,3.169022904927209e-05,3.286495085656912e-05,0.00011474484551622435,8.596708499469951e-05,8.540490515468e-05,8.558389167901945e-05,8.50289464512864e-05,3.074843066881704e-06,3.4676493367933546e-06,1.794886855705184e-05,1.7938409387187636e-05,1.7304884275743387e-05,0.0007114098827268731,0.0019161843792342634,0.0019016950129515575,0.003384616741444398,0.004231800427877164,0.004155565634647395,0.002950231793357914,0.0036680673376428903,0.002996591333804163,0.0022346008745342976,0.0016170656513939475,0.0016173199797486467,0.0009003040550723308,8.87579885033411e-05,3.944341809598938e-06,3.96650233072753e-06,0.00022363531604189263,0.0002231663696255922,0.00022324250554399473,0.0002240199555111084,0.00029794318685210855,7.839735853084637e-05,0.0005777328917320299,0.000601657517246077,0.0006004054389339009,0.001179829131551782,0.0012628682670428094,0.0024783407669629618,0.0032933731542172605,0.005058634706241914,0.004590255222072733,0.004507140775209655,0.002791982616886434,0.001953173498844088,0.00018826021396804325,3.0760029289938863e-06
0,7.0,6.603475210977523e-06,6.167956540894192e-06,6.1163168183853034e-06,6.174646679437955e-06,6.379791867094169e-06,5.303265037214326e-06,6.467094520814171e-06,6.931296326492078e-06,6.349049741940551e-06,7.336039119260978e-06,1.7794160873187404e-05,1.6702133598918282e-05,1.588919011111109e-05,1.6732677489838422e-05,1.6032337058290612e-05,5.691937177580262e-06,6.18752109874144e-06,6.484745143663164e-06,6.163121698395897e-06,6.080749765807917e-06,7.841436941514053e-06,9.755927486673654e-05,0.0002365492754661684,0.0002359339246501473,0.0003337631037535321,0.00033276851484068457,0.00024227929186599898,0.00010331373201908125,0.00022147507206483457,0.00012341699053128544,0.0001224103063863174,0.00012352252142843663,0.0001239526803004017,6.233821570131315e-06,6.4110551567119124e-06,0.00010185963983992882,0.00010075924081925348,0.00010027884065250285,0.00022106869854750203,0.00022413752359074288,0.00012848124239298275,0.00012912412911839953,0.0002919907273721833,0.0002921175821051516,0.0002889797011382018,0.0009538667000918241,0.0009537025572720841,0.0007909359571702711,0.0006700324252461536,0.0006702166739608151,5.987293721728912e-06,5.60565682354357e-06,7.928644089693916e-06,9.15002985148508e-06,8.393740500791767e-06,0.0017167569315477255
0,8.0,0.0001781878737909587,5.561369968445153e-06,4.6368210641728656e-05,4.941096965535634e-05,4.818148218509191e-05,0.00014174114222443088,0.00014175605385450892,0.00010094477319544298,9.809502372572301e-05,9.82315485456996e-05,8.442001161436537e-06,3.347403392625463e-05,3.318757602169341e-05,3.3266852825557505e-05,0.00025368881885602266,0.0005465878056282656,0.0005208880527547703,0.0021760473967751617,0.003960962259786137,0.004034457350693857,0.003737594617639742,0.003803287707056129,0.002211940689012568,0.0004881684303949318,0.00033205692321923875,0.0005127055915625203,0.0004478694124683085,0.00039413503465336193,0.000484856418077107,0.0003468959184423906,0.000708474284393345,0.0007092117125724234,0.0006991685907684076,0.0005922128443303498,0.0005926048672613939,5.0621760607401906e-05,6.55639463868187e-05,6.615728064337246e-05,2.0391740239734864e-05,2.069150616542438e-05,2.2363443364243003e-05,6.231972055250917e-06,6.994165473139169e-06,7.690870291905877e-06,7.296223101416569e-06,6.459355941216091e-06,6.478277123421018e-06,5.788887482546373e-06,5.464856540934827e-06,5.6441661015732845e-06,5.050914421156681e-06,5.459172258817858e-06,5.023119247846366e-06,5.7061823034417315e-06,5.508121304818775e-06,8.697725687222514e-05
0,9.0,1.6928917993033812e-08,2.0153705191879364e-08,1.9383316819987632e-08,1.8276281266906115e-08,1.8653253365179077e-08,1.630238028189642e-08,9.468370043029781e-09,1.0963798756333074e-08,8.557183431417356e-09,8.272416904524157e-09,1.2141230804094274e-08,1.0297548352758727e-08,8.925920189615091e-09,9.50636984906542e-09,1.1021175946169812e-08,7.41469541213856e-09,7.202350257007508e-09,1.1705076246998228e-08,1.1237134782005498e-08,1.0062767623813646e-08,1.0539558681230263e-08,1.1710012089851479e-08,6.9853267181729125e-09,7.245125305124526e-09,9.368672762519715e-09,9.798633430202412e-09,8.296627900272058e-09,1.6186685585351707e-08,2.0571292867617184e-08,1.7986318381723364e-08,1.6935634144974933e-08,1.724679342513668e-08,2.4017525744345103e-08,1.9320040801125594e-08,1.9174036716535678e-08,1.9305031182395436e-08,2.2597747517761115e-08,8.738014563163703e-09,8.902163509365192e-09,9.602291542488183e-09,1.0287478607881312e-08,7.412607487095306e-09,6.936506313824665e-09,7.174389648426217e-09,8.742752120964341e-09,7.88305400185429e-09,7.964993837844425e-09,1.034450671805989e-08,9.995027264283532e-09,7.873439634737748e-09,1.634855537161412e-08,1.5778979168934268e-08,1.4032305996489438e-08,1.4220879946597524e-08,1.5428778773302512e-08,7.099105856453972e-09
0,10.0,1.1067717149349105e-06,1.0870903765514004e-06,1.1302736484430792e-06,1.111121726343061e-06,9.315861935879515e-08,1.235430423498456e-07,1.1920121557753127e-07,7.364631886209319e-08,8.438171317118782e-08,9.375945273495692e-08,6.953072094285873e-08,7.459981746335966e-08,7.703056573783253e-08,5.894159581680755e-08,6.687525205498964e-08,7.572918332535766e-08,5.724971080517892e-08,5.899948154506856e-08,1.1800847863222688e-07,1.035088268194608e-07,9.246154169896027e-08,1.0677682153714513e-07,1.1227143870837781e-07,5.35298053275942e-08,6.129370846867402e-08,6.808146013318892e-08,5.593780629442347e-08,6.764311446861436e-08,6.675057344572774e-08,6.168454331022964e-08,6.434612234158237e-08,6.684162389618569e-08,4.652277475166373e-08,5.092161507320714e-08,6.228844615894033e-08,5.4816283888549334e-08,5.2647999135406064e-08,5.867731261294798e-08,5.697174708483134e-08,4.991668678922391e-08,4.8857501534812443e-08,5.0411265449613905e-08,5.821976245409378e-08,5.674914097868631e-08,5.248127836593345e-08,6.076897055350709e-08,5.891589569011819e-08,4.997205133059951e-08,5.341890295095304e-08,5.4360008709987425e-08,4.6107348103195734e-08,5.017255185487509e-08,4.997434998182098e-08,4.7909225954722226e-08,4.629982413979653e-08,4.8795587711601134e-08
