,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,3,2,3,3
0,3,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,6,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2
0,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,1,2,2,1,2,2,2,2,2
0,13,2,2,3,3,3,3,3,2,2,2,2,2,2,3,2,3,2,3,2,2,1,2,1,2,2,3,2,3,2,2,2,3
0,14,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1
0,18,3,2,2,2,2,2,2,1,1,1,1,2,2,3,3,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,2
0,19,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,1,2,2,2,2,2
0,22,1,1,1,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
0,25,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,26,1,1,1,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2
0,30,2,2,2,3,2,2,2,2,2,2,2,3,3,2,3,3,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1
0,31,2,1,1,2,2,1,2,2,2,3,3,3,3,2,2,2,2,2,3,2,3,3,3,3,3,3,2,2,2,2,1,2
0,37,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,3,3,3,3,2,2,2,2,2,2
0,38,2,1,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,2,3,2
0,41,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2
0,43,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
0,53,3,4,4,4,4,3,2,2,1,1,3,2,3,3,3,2,2,2,2,1,3,5,4,5,5,4,2,2,2,2,1,2
0,54,1,1,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,3,3,2,2,2,2,2,2,2,2,2
0,55,2,2,2,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,1,2,2,1,2
0,60,2,2,2,1,2,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0,64,5,5,3,4,3,3,3,3,3,3,3,2,1,2,2,2,2,3,2,3,3,3,3,3,2,2,2,2,2,2,2,1
0,66,2,2,2,1,1,2,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,2
0,67,3,3,2,2,2,2,2,2,2,3,2,2,3,3,2,3,3,2,2,2,3,4,4,4,5,4,3,3,3,3,2,2
0,70,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
0,71,5,5,3,3,3,1,1,2,2,1,2,2,1,2,2,1,2,2,1,3,3,3,3,3,1,1,2,2,2,3,2,2
0,78,4,4,4,4,4,3,3,3,3,3,3,2,2,1,1,2,1,2,2,3,2,3,3,2,2,2,3,3,3,3,3,2
0,82,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2
0,87,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,1
0,90,3,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2,2,3
0,94,4,3,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,2,3,3,3
0,97,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2
0,101,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2
0,102,3,2,3,4,3,4,5,4,3,3,3,2,2,3,2,2,1,2,1,2,2,2,2,2,2,2,2,3,3,3,3,3
0,103,3,3,3,3,2,2,2,3,2,2,2,5,4,5,5,7,4,4,4,4,2,2,2,2,1,1,2,2,2,3,3,2
0,110,2,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,3,3,2,3,3,2,2,2,2,2,1,1,1,1
0,111,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,3,3,2,3,2
0,115,4,3,4,4,4,3,4,3,3,3,3,2,3,3,4,3,4,3,2,2,2,2,3,3,3,3,3,2,2,3,2,2
0,116,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2
0,118,3,3,2,2,2,1,1,2,1,1,2,3,2,2,4,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2
