,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,33.0,4.300700229872534e-07,6.120637939827751e-08,1.530899442949356e-08,2.7551649386971983e-08,1.4136914882404496e-07,3.499315900797902e-07,6.591942212446762e-07,1.0730332477322445e-06,1.60080828186572e-06,2.2500007462285265e-06,3.0286995853683145e-06,3.9451263145898425e-06,5.011177772936762e-06,6.253629736395645e-06,7.632728442552149e-06,9.214906087228736e-06,1.0994897513709362e-05,1.2988304115795846e-05,1.5213049301750469e-05,1.768782697143541e-05,2.0429747448443603e-05,2.3460127836656424e-05,2.6803497743983197e-05,3.0484035336532753e-05,3.45294820809761e-05,3.65804997152e-05
0,34.0,3.427201125391189e-07,7.11051928978468e-08,1.5923214154902057e-07,2.8879115673281393e-07,4.5927835833600235e-07,6.735944188680258e-07,9.320959360035614e-07,1.2395966036087084e-06,1.5946887776392719e-06,2.003503802619882e-06,2.4682595671000567e-06,2.9909042091846413e-06,3.5771308955455116e-06,4.239415825248602e-06,4.9503453523121994e-06,5.746598379782951e-06,6.61876894898111e-06,7.5700505069774595e-06,8.608803097335656e-06,9.736219173195031e-06,1.095751040773796e-05,1.2278027228710726e-05,1.3702232474083856e-05,1.5239283630674146e-05,1.68818526223076e-05,1.730458768782976e-05
0,35.0,2.064320881938185e-05,1.9393821079650812e-05,1.8701699821746708e-05,1.809451482686282e-05,1.7527490245787406e-05,1.7001816907576993e-05,1.65162580139835e-05,1.607470067646003e-05,1.5672344119916856e-05,1.531454255997975e-05,1.498194827175333e-05,1.4690375184638372e-05,1.444390845970925e-05,1.4217199581166633e-05,1.401792090675462e-05,1.3858415373189147e-05,1.3726321580815788e-05,1.3626173946460932e-05,1.3554036126284487e-05,1.3514801692729542e-05,1.350376781724722e-05,1.351904514334385e-05,1.3565047629402807e-05,1.3644678711049368e-05,1.3743766141237175e-05,1.2889020921739535e-05
0,36.0,8.441001888329848e-06,8.18518478363299e-06,8.449457091790823e-06,8.74525439627795e-06,9.044015274777486e-06,9.376434078312303e-06,9.732062520541276e-06,1.0324183445569348e-05,1.05253024254353e-05,1.0967835514081158e-05,1.143937441571134e-05,1.194740752597749e-05,1.2491922772801536e-05,1.3074706734393357e-05,1.3713017051682002e-05,1.4367100508024407e-05,1.5081728365071476e-05,1.584816099182621e-05,1.6673963306602314e-05,1.7554007086487208e-05,1.849738686293595e-05,1.9506988950270074e-05,2.0586562706625323e-05,2.1748000873619447e-05,2.2975413805274785e-05,2.2541742500139124e-05
0,37.0,8.315076920939512e-06,7.196069137232128e-06,6.443038763664751e-06,5.740073931016144e-06,5.079211776502754e-06,4.466153149113897e-06,3.896978655581582e-06,3.370884780297071e-06,2.885984116273436e-06,2.441033782464431e-06,2.037667919887928e-06,1.6674679346183066e-06,1.3386671296951306e-06,1.0442142991983124e-06,7.88895343777491e-07,5.671262124695282e-07,3.82245572171717e-07,2.3448368294121166e-07,1.1875128129044678e-07,4.237032135201877e-08,5.24191430687627e-09,2.543297710838447e-08,4.55875901171643e-08,1.245902494271777e-07,2.451855359308015e-07,3.82175823786488e-07
0,38.0,1.5030703534586982e-05,1.4818785024582536e-05,1.5139139242240542e-05,1.547073893916922e-05,1.581256812777155e-05,1.6171527362600893e-05,1.653849122131229e-05,1.693897815100985e-05,1.7327515653565676e-05,1.7754076465026808e-05,1.8204693829708944e-05,1.8708416976181188e-05,1.9185748890407824e-05,1.97224771881565e-05,2.0287412952750792e-05,2.0890589101332303e-05,2.1531505448210204e-05,2.2212983233961348e-05,2.2943144325631104e-05,2.37169536671653e-05,2.453803589912783e-05,2.541304892313691e-05,2.634210498813492e-05,2.7338230003640176e-05,2.8394236173457127e-05,2.7421425868432838e-05
0,39.0,4.860234763632138e-06,4.5828939131604315e-06,4.680777874371994e-06,4.7913560586662855e-06,4.9156753300685015e-06,5.056439159532094e-06,5.2118385982841764e-06,5.382248337623371e-06,5.575773009653473e-06,5.782010230531784e-06,6.010470389719539e-06,6.2582043188417105e-06,6.527050648482095e-06,6.818255752606816e-06,7.134214886765406e-06,7.474506551017915e-06,7.857098851833121e-06,8.233079773038622e-06,8.653317700344216e-06,9.1004056908495e-06,9.58070569729684e-06,1.009534750791796e-05,1.064222150544691e-05,1.1225347661901524e-05,1.1852854131820225e-05,1.1623538372221641e-05
0,40.0,2.845111695544684e-05,2.7896960549537593e-05,2.7849520388471972e-05,2.7957436029650927e-05,2.7981578935469116e-05,2.8202880427094845e-05,2.8416063685697887e-05,2.8748029707398803e-05,2.9163869918739025e-05,2.966067600580235e-05,3.0236238462113055e-05,3.089215225675702e-05,3.162270031131797e-05,3.243456109629026e-05,3.3333581836232095e-05,3.434674656635985e-05,3.544161612127675e-05,3.663400006653295e-05,3.7928741721270076e-05,3.932068335397815e-05,4.0825965200149084e-05,4.245377176651679e-05,4.4207182021479905e-05,4.609640233864266e-05,4.811207509110288e-05,4.668225709799536e-05
0,41.0,0.0003569270757113962,0.0003326891840817924,0.00031145239123505107,0.00029093443250843766,0.00027141472456370915,0.0002527194926386602,0.00023487389377692712,0.00021784951035574632,0.00020161725360582643,0.0001861570138760075,0.00017145159820085168,0.0001574756864283177,0.00014421825254071606,0.00013164671445491772,0.00011975923899414071,0.00010852676449980278,9.794090419947986e-05,8.797264567159727e-05,7.861893013159151e-05,6.986082806154799e-05,6.168279294209471e-05,5.406862846624962e-05,4.7006377827535335e-05,4.048445330309787e-05,3.449154497591172e-05,2.6948868728615662e-05
0,42.0,2.919157808179671e-05,2.736221127645398e-05,2.634601695908179e-05,2.5402618455961067e-05,2.4527590589142e-05,2.372681540334254e-05,2.297134138796173e-05,2.228305838370431e-05,2.165050497784622e-05,2.1071581365301723e-05,2.0543702607252926e-05,2.0064887495662718e-05,1.963226757073827e-05,1.924823384364119e-05,1.8910593148003343e-05,1.8614752502217217e-05,1.8357326145326946e-05,1.8141260387672193e-05,1.796087225596584e-05,1.781889602971084e-05,1.7714942683610764e-05,1.7645659878464545e-05,1.7613430875347387e-05,1.761670657583782e-05,1.766077424115702e-05,1.678217848993412e-05
0,43.0,5.03023416433518e-06,4.819490213610882e-06,5.773692232974468e-06,7.047248581434449e-06,8.039172009180759e-06,9.362586487137856e-06,1.0831917910183735e-05,1.2455846616229035e-05,1.4245782934064086e-05,1.6219071973914664e-05,1.8383954484266503e-05,2.0761904611228048e-05,2.3368063425365827e-05,2.6220739248211046e-05,2.963007793145415e-05,3.274881602601894e-05,3.647505305029454e-05,4.0536737428624315e-05,4.4971014352854314e-05,4.980487714383415e-05,5.506300849682275e-05,6.07967925014827e-05,6.703440067941138e-05,7.381697912607082e-05,8.119920343735846e-05,8.28555107661132e-05
0,44.0,2.550678509276885e-05,2.480156027564063e-05,2.4595205636328824e-05,2.4439296516924405e-05,2.4348676958171934e-05,2.4305751975575804e-05,2.4316878646016326e-05,2.4380954895901378e-05,2.4501461257399874e-05,2.467453650176295e-05,2.491157968688659e-05,2.5188006084030445e-05,2.552912491117546e-05,2.5927333568020916e-05,2.6390262402457866e-05,2.690417971517338e-05,2.748636679517396e-05,2.8133610661657414e-05,2.888205716385639e-05,2.9637218197573105e-05,3.0495789096223963e-05,3.169941375904036e-05,3.245465496944902e-05,3.355973113781274e-05,3.475616536371632e-05,3.347657217064203e-05
0,45.0,2.072655297010027e-05,1.9605614274277738e-05,1.90886708745087e-05,1.8625143966509933e-05,1.8207348139993413e-05,1.7837363273689168e-05,1.751610128002303e-05,1.72261784451575e-05,1.6989970989420727e-05,1.690680298980339e-05,1.662150150976963e-05,1.649666414202497e-05,1.64090987242114e-05,1.6358399715358694e-05,1.6349683728233487e-05,1.6366186192633423e-05,1.642105346390484e-05,1.6508464605810806e-05,1.6633215622387663e-05,1.678644097501205e-05,1.705264156044002e-05,1.7196546056122773e-05,1.7452570741081297e-05,1.774132829445765e-05,1.80643644858808e-05,1.7123327816471836e-05
0,46.0,0.0001007908614064878,9.455134238163754e-05,8.995712825689026e-05,8.560298979053443e-05,8.14510512914828e-05,7.752960956524706e-05,7.380442676874072e-05,7.026946266233866e-05,6.691733819682604e-05,6.374540093722204e-05,6.0730395849591336e-05,5.788536709893836e-05,5.518106067210316e-05,5.262799750225067e-05,5.021411430439753e-05,4.7941152020960484e-05,4.5777297592567273e-05,4.374331417314565e-05,4.182370557857937e-05,4.001352967254843e-05,3.830776973825638e-05,3.670389448399843e-05,3.51961805712931e-05,3.3860754788575524e-05,3.245467552758045e-05,2.898977336556271e-05
