,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,5.156543040437492e-05,5.282347742238852e-05,5.446823047269927e-05,5.63975888695642e-05,5.829170446186743e-05,6.0483578693771495e-05,6.28921007019522e-05,6.552108396583389e-05,6.838704542294169e-05,7.148131400371873e-05,7.48503458534484e-05,7.850503869988681e-05,8.246831004729931e-05,8.675643765155807e-05,9.150489519789193e-05,9.641343878408811e-05,0.00010184315328447137,0.00010769817005257644,0.00011401366894694861,0.00012083927323572409,0.00012819291737511452,0.00013614076906633447,0.00014470127375384133,0.00015397351050620937,0.00016388125009483487,0.00016236768836711278
0,2.0,4.083325244612542e-05,3.797275784746553e-05,3.581303720226452e-05,3.374361033685426e-05,3.178271900996534e-05,2.9917343326018235e-05,2.8140093367546413e-05,2.6453855660722837e-05,2.4855450711467963e-05,2.3338529427854973e-05,2.190313770302049e-05,2.054265283985721e-05,1.9257158542116246e-05,1.8089949220839875e-05,1.6884713939318264e-05,1.5789526294810396e-05,1.4756306697530015e-05,1.378084565079493e-05,1.2857431321063435e-05,1.1984749342034745e-05,1.1164326487335506e-05,1.0385764388843674e-05,9.648491399334103e-06,8.952666784127426e-06,8.381983353787453e-06,7.137471404033738e-06
0,3.0,2.404539280025872e-05,2.3291900877554614e-05,2.2987612128988616e-05,2.2749298488822162e-05,2.2577838953668896e-05,2.2469549169526383e-05,2.2423477330357435e-05,2.2437021271569774e-05,2.2513027375328014e-05,2.264470380078934e-05,2.2837132442163294e-05,2.3089725343055877e-05,2.3399992297287268e-05,2.3765459268879458e-05,2.419561501620258e-05,2.4686972101745902e-05,2.5240295242338087e-05,2.5859581765516116e-05,2.655004299634922e-05,2.7312766254617458e-05,2.8151759491509866e-05,2.9068304865424165e-05,3.006549875786185e-05,3.115058457491678e-05,3.2330615378893077e-05,3.118851417031922e-05
0,4.0,8.289681330356545e-06,7.751106180902096e-06,7.698097126838832e-06,7.665859806064063e-06,7.66155178332163e-06,7.66238519844439e-06,7.691756531139127e-06,7.740907882183986e-06,7.811182341372374e-06,7.900734846978263e-06,8.013257515339936e-06,8.141562120054089e-06,8.293830003508635e-06,8.467910337562516e-06,8.665035204793798e-06,8.900862475661908e-06,9.128996582706554e-06,9.399057293280037e-06,9.694303997112326e-06,1.0017882442418365e-05,1.0367383502528505e-05,1.0748573617506002e-05,1.116058066821071e-05,1.1603833392922048e-05,1.2082920986842985e-05,1.17060749989398e-05
0,5.0,6.446560715590665e-05,5.930725518260182e-05,5.5155641611551916e-05,5.126214990617437e-05,4.7621146138706615e-05,4.419257799141928e-05,4.099603634002685e-05,3.798784172969967e-05,3.516833579118173e-05,3.253569564113219e-05,3.006021778282393e-05,2.7743194720628007e-05,2.5576519835757828e-05,2.3546685591715643e-05,2.1648262390797526e-05,1.9874399294437612e-05,1.8206560653308404e-05,1.664994266321384e-05,1.519442989031228e-05,1.3838584797759265e-05,1.259126819338908e-05,1.1392056242935861e-05,1.0292317993941914e-05,9.269909102593415e-06,8.318544492047941e-06,6.9305435275633176e-06
0,6.0,3.4260192443674766e-05,3.272731914137841e-05,3.190566700414117e-05,3.115509401600683e-05,3.0472582061488345e-05,2.985443213322174e-05,2.930204131173787e-05,2.880224597865217e-05,2.836419926930541e-05,2.798371643015023e-05,2.765879823792158e-05,2.7387047139985607e-05,2.7164704476901056e-05,2.699844412217768e-05,2.6879680012655755e-05,2.6809629840020112e-05,2.678948633613442e-05,2.681701563700751e-05,2.6894521751822418e-05,2.702019836663335e-05,2.719268600886518e-05,2.7414924441083283e-05,2.7684364923075066e-05,2.8010371094832595e-05,2.8377880725074802e-05,2.674993849026875e-05
0,7.0,4.49126341966594e-05,4.252438800792703e-05,4.090097651429631e-05,3.9446038437673524e-05,3.7984145990017405e-05,3.668897824177872e-05,3.547883427539994e-05,3.4369390904336606e-05,3.3351702659517525e-05,3.241317365433206e-05,3.156071425266985e-05,3.078386627302465e-05,3.0083247518432694e-05,2.945413838876665e-05,2.8892051833111053e-05,2.8397333896351526e-05,2.7966900055555764e-05,2.7598249450044092e-05,2.728928174401197e-05,2.7036036112766298e-05,2.6845077539619607e-05,2.6706840550720056e-05,2.6623310476719396e-05,2.6595220259941998e-05,2.6621640157823758e-05,2.480076056524008e-05
0,8.0,6.669795865034672e-06,5.530347652984393e-06,4.968089808119563e-06,4.441877270683533e-06,3.952138423506625e-06,3.4970951489529385e-06,3.0729149412778066e-06,2.684535386087504e-06,2.324204733167096e-06,1.992656625795021e-06,1.6898538327537606e-06,1.4176166194286887e-06,1.1653831828376382e-06,9.416338386850933e-07,7.43247394430126e-07,5.702273999514694e-07,4.190565706593143e-07,2.924021361306839e-07,1.8965988302821124e-07,1.1019320310933174e-07,5.078865882605159e-08,1.4414623858159646e-08,1.2909394294819395e-09,9.118690530480955e-09,4.0222963348877585e-08,1.045293657662971e-07
0,9.0,1.6342850095900978e-05,1.545779440895428e-05,1.5237468189847893e-05,1.5049183552294452e-05,1.489435364587448e-05,1.4758090279367845e-05,1.4647195669898579e-05,1.4553806505379093e-05,1.4474492757814133e-05,1.4421611060990774e-05,1.4389849317373233e-05,1.4379724996123664e-05,1.4391260017422036e-05,1.4425382050948591e-05,1.4483189597275925e-05,1.4563128740209351e-05,1.4684976589936749e-05,1.4803221027527188e-05,1.4953904027195267e-05,1.5137376827818873e-05,1.539366350084729e-05,1.5579999751725956e-05,1.584289997110094e-05,1.613456047125816e-05,1.645604680948365e-05,1.567489266446199e-05
0,10.0,7.188811642318353e-05,6.686496672272038e-05,6.26487858379536e-05,5.8548304071103714e-05,5.475437133364051e-05,5.1192730121107806e-05,4.782557315067743e-05,4.466992125806459e-05,4.1711325049461876e-05,3.8929041291848866e-05,3.631485253029807e-05,3.3862805879508046e-05,3.156526691395029e-05,2.9402913946437364e-05,2.7377281814380438e-05,2.547300116544108e-05,2.368614580105438e-05,2.2013764249675027e-05,2.0442883956003547e-05,1.895666747109215e-05,1.7570074913843984e-05,1.6268024102219346e-05,1.5042433249825917e-05,1.3889071233488355e-05,1.2812261893813467e-05,1.0963755422465792e-05
