,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,1.0,0.02365434485262198,0.01901699340355847,0.017929332907346232,0.020992808018330502,0.02046118678091565,0.01697772206106226,0.019722387495529764,0.020956532332793005,0.02023354814739618,0.02041365099920134,0.03058296847962629,0.03164061549628594,0.031176720742906203,0.037270636846873324,0.03655381429128111,0.03315749683398102,0.03385110768376561,0.0331692583417044,0.02848108318119487,0.026756770429001313,0.028908260208307668,0.028599106440089384,0.0186009220306624,0.016012899118317294,0.01802759426317414
0,2.0,0.19581390511892638,0.17583901585030043,0.15952522062106164,0.14199841523544313,0.14265731951771085,0.14928816463639732,0.1273397072247243,0.12186078743836427,0.1075020059004529,0.11674807008807005,0.14117924262918957,0.14897437037751132,0.14388484630563278,0.13340208091122568,0.13340375186287678,0.1360445580830602,0.14191578816267622,0.13509966825419473,0.12675982281856424,0.12768513597290415,0.13853017747254062,0.13115778406228293,0.11185507123142228,0.09485867997924624,0.08696998699842634
0,3.0,0.036014765443903834,0.0324435334959691,0.033828636531560166,0.03685191418549482,0.03464181433400318,0.0357173946701868,0.03594553112374331,0.03300029435419744,0.033216518818922104,0.03284647891218034,0.035523313846157846,0.03367926229624066,0.03523125337193575,0.03586365243702765,0.039297373010004626,0.03519970305737543,0.03550416298306123,0.03551806794234338,0.035523520173091995,0.03651877293980074,0.035991550906129974,0.035035466913592654,0.034670254285875876,0.03559492168947595,0.03435590616265648
0,4.0,0.01393264575542897,0.013543642328504545,0.013606702141850781,0.013851787014315092,0.01361924517426637,0.016585937833517802,0.014314933570754912,0.012740342748171759,0.012871682604818352,0.012840449656054048,0.012845118089542817,0.013511756519895985,0.01317837392891336,0.014527800207795002,0.014791708343751686,0.014776872679108278,0.013571528354170232,0.008650920872003535,0.00801784001621323,0.007943754695380351,0.008045351219886714,0.008214106029544659,0.008599131658406046,0.007916463908692153,0.0072470676308547454
0,5.0,0.005814544494054471,0.0046624567345268705,0.004686446118406675,0.004962350899110053,0.004525481365164731,0.0042626117978295805,0.0043703013690368836,0.004845487747686904,0.004459077143782619,0.0038249392323397528,0.0038206066076397907,0.0029763084687550226,0.002579610715614657,0.002691132745321459,0.002489983591056553,0.0019498791543145159,0.001902735644586052,0.0019033589211145405,0.0017420663386393872,0.001301575614105292,0.001435584046642252,0.0013620868877765348,0.0015223292720656825,0.00171939502087968,0.0016313764352073983
0,6.0,0.1039968299738865,0.10053717508382287,0.10058453223011778,0.0867491168620301,0.07473682219989651,0.0788071797316009,0.07219514326775758,0.06808843190755788,0.05946197028568855,0.05691986430152856,0.05235576430859135,0.05201364615610966,0.04585940816081635,0.044302939125874005,0.03748144002214492,0.03556834539302759,0.032732808639690344,0.028600761932117025,0.03312830670004778,0.032883577071676565,0.04809338733525653,0.055059371654093275,0.05898283163753048,0.059423511304810474,0.06007337230692063
0,7.0,0.03215431217476858,0.030550718877689814,0.02679849526628826,0.018621314431709342,0.016236572283854625,0.017938749693428662,0.017999812610607634,0.01912452818290853,0.020129762905710752,0.015011582110989737,0.014503823030950358,0.012953986994656996,0.017812440507230423,0.019072034226983094,0.0219860524532246,0.02247358402585403,0.022764531905186156,0.02128034805253079,0.020969496790294025,0.019418510630833333,0.016347702774206305,0.016035721588594738,0.014898445575744499,0.015392385491641729,0.009896808434913387
0,8.0,0.054220311763144506,0.04588133318498296,0.03921473026067739,0.03655710165792405,0.03295526661875912,0.02810664109443322,0.022617559909332174,0.021341487108172765,0.023740445281270985,0.023229102067614908,0.02411528246229158,0.022391329022153544,0.02304768993557017,0.022862842196225055,0.01986867445698583,0.02107435331398409,0.020668169914738684,0.02076789554479537,0.018103984624800624,0.0161243026887849,0.012677474254589023,0.01869372688114372,0.018375339339634235,0.018262130021492923,0.015464209584391275
0,9.0,0.018363137913003123,0.020284124011706532,0.021082572053608147,0.021247702656880564,0.016076721170649427,0.01608832094951995,0.012516322556058458,0.013280455260773066,0.013976622386700017,0.013007213873577483,0.012798904742415098,0.012221783729797448,0.01159005673538183,0.009846133328632305,0.008385977679789002,0.009433950291757951,0.009245581118276136,0.00919438604827889,0.009827781422057437,0.007791556290677456,0.010078763567872996,0.009835029034631251,0.011359409624075431,0.011878671242542087,0.012045868484773974
0,10.0,0.03286177232761306,0.028662056997046603,0.017876252973478356,0.01713415437354169,0.017499052661922945,0.018226498727948792,0.01736208517767534,0.014204290495592114,0.014204369851019078,0.014483138641543481,0.01207060161383975,0.011989190360412079,0.008859638589334239,0.009709822323540422,0.006992318881852639,0.007938798647099832,0.007033729576282438,0.005778457964958284,0.008431362775746081,0.02105097249530181,0.025080822165923475,0.02375363042888192,0.028578572457921503,0.03152654374832934,0.03160408022247357
0,11.0,0.012600973961820762,0.009286934228976326,0.004799422810920791,0.004567049352831369,0.0014697001035544088,0.0011496241703251545,0.001025611321155009,0.0011688927624063832,0.0009275212151421656,0.0007340587992869532,0.0007175991332185674,0.0014425643417740244,0.0016536218964462422,0.0015233991387588093,0.002044999990587048,0.002227074399822586,0.0024203846958742634,0.00234140721309889,0.0030788427791676497,0.003122649415716483,0.003174683392740699,0.0031736247881334885,0.0031901607363420343,0.0025813652803742247,0.0023795776576110805
0,12.0,0.0429118932539014,0.0385482307837856,0.03637893093919145,0.033956915753883286,0.03037322743484572,0.026471736896607145,0.028972778826409095,0.03173874857434645,0.031225875757266326,0.026869152914019947,0.026643201841392815,0.023793069422510877,0.02164139053134796,0.027447216576020672,0.027907409067833636,0.026195782864194973,0.02458895275678315,0.025936757382578876,0.024237032512440585,0.026588362990521145,0.02617468569664262,0.029971291895548445,0.027932596355868533,0.026657754330558826,0.026230874210186546
0,13.0,0.03060576120744677,0.037718567553474275,0.03465411561217235,0.029092182006067564,0.027940641989645312,0.030625324633700008,0.02808613795344376,0.02360265445220289,0.021481909721286625,0.021556571217213976,0.023552462125307764,0.021612407031635052,0.02160239551063229,0.011312501040842755,0.013649049632678127,0.01597791114580905,0.01675926574136605,0.013626279469899884,0.01384738851140834,0.016984331141233808,0.018895760567684352,0.02089517968382242,0.02319516689750292,0.02351132477732299,0.023422646728162067
0,14.0,0.09163504801334009,0.09041918517018133,0.06948470839793511,0.06464642459777274,0.05776523018244677,0.05841407895828852,0.04806943079492174,0.05146241410256045,0.05423052413619319,0.05834398526277021,0.05773281598076548,0.05776565910914645,0.05081841229702169,0.034986873126075936,0.03920805829826431,0.044234089583562584,0.04555141007436671,0.048952648852166464,0.04852500451720257,0.037056496726393405,0.03253451942085666,0.028557922405809583,0.028338298356659415,0.028731854867647795,0.027178672272713734
0,15.0,0.08136605586555169,0.08046442107929812,0.05980820349376883,0.05554793747360791,0.05729978768511145,0.06090076481416345,0.06347932118588495,0.06298132346754438,0.06276547456233561,0.047725346691423816,0.045780125307857064,0.042741103342627505,0.02607018101851636,0.025674625956016564,0.02585886823974478,0.024970742044263472,0.025052075779360104,0.019971750200903814,0.01574825791495826,0.018979558435078692,0.020395483102351387,0.04439759312522316,0.052114346326439284,0.0516239079125228,0.050335981597322006
0,16.0,0.14818142477401156,0.136892493334318,0.12631826905604981,0.13153407204309697,0.12271072372558434,0.1206389611447414,0.11855195987910479,0.10676958579146684,0.11259560224154783,0.11113885113467759,0.09750052746303521,0.09706022202618368,0.09700797769130501,0.10369760046465476,0.10520312930979872,0.10120338862976047,0.09514544514252166,0.09810748202746919,0.09235355596948154,0.08989442424884621,0.07991818339906034,0.08143608873130312,0.08913517086663342,0.09065151295479783,0.08506510633012801
0,17.0,0.015799787742501344,0.003290485643669302,0.002315256918890425,0.0017613414876173686,0.0021543062777005795,0.0026516389390358053,0.0033469524500325558,0.003448718092673536,0.0038488692601274703,0.004293307325646948,0.005016134020955224,0.005239290557888118,0.005156299353609873,0.005371672094667533,0.005353581930354621,0.0055703634458670334,0.005405069900774814,0.005075132099555604,0.004400245330502519,0.003986683796763945,0.002959314209605831,0.0024916238130509067,0.0016416160922013167,0.001991216832311037,0.0028570230133853534
0,19.0,0.0089992894828539,0.008273325512146474,0.007433229572208703,0.007046952036825727,0.0065258250779859014,0.00667900858913859,0.006135201364201888,0.005536394072983948,0.00502241250174187,0.005726506506462354,0.005862357188348419,0.006143239002997374,0.006242906225266025,0.005771405197722562,0.005471619548849891,0.008561781017297591,0.009741134808225319,0.01690977743758003,0.025647257757239663,0.0273795603668463,0.028483431712991197,0.03178598985718185,0.034172516618956546,0.034881430653627116,0.035184306324774976
0,20.0,0.018705790583300224,0.013363604453897062,0.012928697568189507,0.015261140632531004,0.015172264862010227,0.012473411477318244,0.007600243045102254,0.007542767863305632,0.007312069558589913,0.007233179478995582,0.0066115224454811545,0.00631173854573498,0.006631394210717016,0.007222060319967278,0.01015612942240237,0.013411793865472626,0.021509777589237073,0.020612012598420007,0.020610094648268747,0.025722840950611083,0.02872185266310302,0.031691929648585714,0.039690111915684535,0.04141189622467973,0.04112103661761023
0,21.0,0.008251661454830526,0.005355358792486222,0.0049218752342006485,0.004222143534476675,0.0033949489439631937,0.0031968881308696113,0.002520742638062635,0.0032412499599930762,0.003387883043207211,0.003939735620288786,0.004791871046930792,0.005097079850641491,0.004963294452743222,0.005423797437684915,0.005315830841007965,0.006161471138073691,0.005819768814362183,0.0056901316617510925,0.006466074624472787,0.005703353176376656,0.00536443854942091,0.004977021097677589,0.003992866142133607,0.0035754712533515517,0.00368521463452864
