,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,21,9,9,10,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,8,8,9,10,10
0,22,7,6,7,7,6,5,5,6,6,6,7,7,7,7,7,7,7,7,7,6,6,6,7,7,8
0,23,7,7,7,7,6,7,7,6,7,7,7,7,6,6,6,6,7,6,6,7,6,6,5,6,6
0,24,7,7,7,6,7,8,8,8,8,7,6,7,7,6,8,9,7,8,9,9,9,9,9,9,9
0,25,10,10,10,9,9,9,7,9,8,8,8,7,6,5,6,7,7,6,7,6,6,6,6,6,7
0,26,10,10,9,9,8,8,11,15,15,15,15,15,16,16,17,17,18,17,13,9,8,8,9,10,9
0,27,11,10,11,11,9,8,8,9,10,10,10,10,10,11,12,11,11,11,10,9,8,8,8,7,6
0,28,9,10,9,8,7,6,7,7,7,6,6,6,6,5,6,5,5,5,5,5,4,5,5,4,4
0,29,8,7,7,6,7,6,7,7,8,9,9,8,7,7,7,7,7,8,7,7,6,6,6,9,9
0,30,9,9,9,8,8,9,9,8,8,8,7,7,7,8,7,8,9,8,9,10,10,10,9,9,9
0,31,13,10,11,9,8,9,8,8,9,10,9,10,10,10,9,9,9,8,8,9,10,9,10,9,8
0,32,11,11,10,9,9,10,10,9,10,9,9,7,8,8,9,9,9,8,8,9,9,9,9,9,9
0,34,7,5,6,6,5,5,5,6,5,6,7,8,8,8,8,9,9,8,9,8,8,7,6,6,6
0,35,10,9,9,9,9,10,9,10,10,8,9,8,7,7,7,7,7,6,7,6,8,8,8,9,10
0,36,13,14,12,12,12,11,13,13,14,16,14,14,14,13,13,14,13,14,12,13,13,11,13,12,12
0,37,11,12,13,13,13,12,12,12,12,12,11,11,11,10,10,10,9,11,11,11,10,12,11,11,10
0,39,11,10,10,10,11,9,9,10,10,10,11,11,11,11,10,10,10,11,11,10,11,10,10,11,12
0,40,12,11,11,11,11,11,13,13,12,13,13,12,11,11,12,12,10,9,8,8,9,8,8,9,8
0,41,15,14,14,15,15,13,13,13,13,13,14,14,14,15,15,15,15,16,15,16,16,16,15,14,12
0,42,9,9,8,8,8,8,8,8,8,8,7,7,7,8,6,6,8,8,8,8,8,9,9,9,9
0,43,9,10,10,10,10,10,10,9,8,8,8,8,8,7,6,7,6,6,6,6,6,7,7,6,7
0,44,9,9,10,9,9,9,9,9,9,8,8,8,8,7,7,8,8,8,8,8,8,8,10,9,10
0,46,11,10,11,10,10,9,11,12,10,8,8,11,12,12,12,12,13,14,13,17,18,19,20,19,17
0,47,11,10,10,9,8,8,9,9,9,9,8,8,9,8,9,8,8,7,7,7,7,6,6,6,5
0,48,8,8,8,8,7,7,8,7,8,9,8,7,7,6,7,7,7,7,6,6,6,5,6,8,8
0,49,9,9,9,9,8,9,9,8,8,7,8,7,8,7,7,8,7,7,7,7,8,8,8,10,9
0,52,13,11,10,9,10,10,10,11,13,15,16,16,15,17,18,18,16,16,18,17,14,12,12,12,11
0,54,12,12,12,12,12,12,12,13,13,12,12,11,8,8,9,8,8,8,7,8,8,8,9,9,9
0,55,13,11,11,11,10,10,8,8,7,6,6,8,9,9,8,9,9,8,8,8,7,8,8,7,7
0,56,15,13,14,13,13,12,13,16,14,16,16,16,15,14,14,16,15,15,14,11,18,17,20,20,20
0,57,9,9,10,10,10,10,11,11,10,10,10,10,10,10,10,10,10,11,11,11,11,11,11,10,10
0,58,11,10,9,9,9,10,9,11,11,9,10,9,9,11,11,9,9,7,8,7,7,7,7,7,7
0,59,9,8,9,7,7,8,8,8,8,8,9,9,9,9,9,9,10,9,9,9,9,9,9,9,9
0,60,7,8,8,8,8,9,12,12,12,12,13,13,13,12,11,11,10,9,6,8,7,7,6,7,7
0,61,12,12,12,12,13,12,12,13,12,12,11,11,11,11,10,10,9,9,7,6,6,6,6,6,7
0,62,7,7,8,7,7,6,7,7,7,8,7,7,8,8,9,10,10,12,11,11,11,11,11,11,10
0,63,7,7,7,7,7,7,6,7,8,8,8,8,9,8,8,8,7,7,7,7,6,6,7,6,5
0,64,7,7,6,6,7,6,6,6,5,5,5,6,6,5,5,7,6,6,7,7,7,9,9,8,8
0,65,10,11,11,12,11,11,10,11,12,11,11,11,11,10,9,8,9,9,11,11,9,10,10,9,9
0,66,7,7,6,7,7,7,7,6,6,6,6,5,4,4,5,4,5,4,4,5,5,6,8,9,9
0,67,14,13,14,14,14,13,12,10,10,10,10,9,8,8,8,9,8,7,7,7,7,8,8,8,9
0,68,11,11,10,10,8,9,8,8,9,8,9,9,8,8,8,8,7,7,6,5,5,6,6,6,7
0,69,11,10,10,9,8,7,7,7,6,6,6,6,5,5,5,5,6,6,6,7,7,9,9,9,9
0,70,7,7,6,6,6,5,4,4,4,3,4,6,6,6,6,7,6,8,8,7,7,8,8,7,7
0,71,8,8,8,7,7,8,9,9,10,11,12,11,11,10,10,10,9,10,9,9,8,8,6,7,6
0,72,35,34,33,30,28,32,30,30,31,32,31,15,12,12,13,13,14,9,12,11,11,10,9,10,9
0,73,5,5,5,5,6,7,7,7,8,7,7,6,6,7,7,8,8,7,6,6,6,6,6,7,7
0,74,9,9,8,8,7,6,6,6,7,6,5,6,6,5,5,5,5,5,5,5,4,4,4,4,4
0,75,8,8,9,9,9,9,9,10,10,9,8,7,7,7,6,7,7,5,6,6,6,6,6,5,4
0,76,5,4,4,4,5,4,4,5,5,5,5,6,7,6,7,7,7,7,8,6,7,7,7,7,7
0,77,8,9,9,9,9,10,9,9,7,7,7,8,7,5,5,6,6,5,6,7,7,6,7,6,6
0,78,11,11,11,10,8,8,8,9,8,10,9,9,8,9,10,10,9,10,13,12,13,11,11,10,10
0,79,9,8,7,7,8,8,8,8,7,8,8,8,9,9,10,9,8,10,11,11,11,11,11,11,11
0,80,11,11,11,12,11,10,10,10,10,8,7,7,7,6,7,6,7,7,7,8,8,8,8,9,8
0,81,11,10,11,11,10,10,10,10,11,10,10,11,10,10,11,10,11,11,11,11,10,10,10,9,10
0,82,7,6,6,6,6,8,9,9,10,9,8,8,8,9,9,9,8,6,5,7,6,6,6,6,6
0,83,11,11,10,9,9,8,8,9,7,7,7,8,9,8,8,8,8,8,8,7,7,7,7,6,6
0,84,15,14,14,13,11,12,13,12,12,10,10,10,9,9,9,9,10,9,8,9,9,9,10,10,10
0,85,12,11,12,10,10,11,9,8,8,8,8,8,8,8,7,8,8,7,8,8,8,8,9,8,9
0,86,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,4,4,4
0,87,13,12,13,12,12,13,14,14,13,14,14,12,10,11,10,11,11,9,8,9,9,8,9,10,10
0,88,10,9,9,8,8,7,8,8,8,8,9,8,7,8,8,9,9,10,9,9,9,8,9,9,9
0,89,8,7,7,7,7,8,9,9,9,13,13,12,13,14,15,15,14,14,13,13,14,10,11,11,10
0,90,7,7,7,8,8,9,9,9,9,10,10,10,11,10,10,10,9,10,10,10,10,10,14,15,15
0,91,7,7,7,6,6,6,4,4,4,4,5,5,5,5,5,5,5,6,6,9,9,9,8,10,11
0,92,7,6,5,4,4,4,4,5,4,6,8,8,8,9,8,8,9,9,9,8,8,7,5,4,4
0,93,8,8,7,8,7,6,5,6,6,5,5,4,5,5,6,5,5,7,7,5,7,7,7,8,7
0,94,12,12,12,12,11,11,11,11,9,9,10,10,9,8,9,9,10,10,10,10,10,11,10,10,10
0,95,12,12,13,10,8,7,6,6,7,7,6,6,6,9,8,8,9,12,12,12,10,10,12,12,12
0,96,9,9,9,8,7,6,6,6,6,6,5,5,5,5,5,6,6,6,5,6,7,7,7,7,8
0,97,14,13,11,11,12,12,11,8,8,8,8,8,7,7,7,7,7,8,8,8,7,7,6,7,8
0,98,11,11,10,9,9,8,8,7,7,8,7,7,7,8,8,8,9,10,11,10,9,10,9,9,9
0,99,4,4,4,3,4,4,4,4,4,4,5,6,5,5,6,6,6,5,5,7,7,8,8,7,8
0,100,5,5,4,4,3,4,4,5,5,6,7,6,7,7,7,7,7,7,6,6,5,6,7,7,7
0,101,12,12,11,10,11,11,10,10,8,5,6,6,6,6,6,8,7,8,8,9,9,9,9,9,9
0,102,6,6,7,7,7,8,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,7,7,7,7
0,103,8,7,7,6,5,5,5,6,6,6,7,7,6,7,7,7,7,8,8,6,7,7,6,7,7
0,104,13,12,10,10,9,8,9,9,9,8,8,8,7,7,7,7,8,7,7,6,6,6,6,5,6
0,105,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,6,5,5,5
0,106,8,8,8,7,8,8,8,8,8,7,7,7,6,6,7,7,6,6,6,5,6,6,6,5,5
0,107,7,7,7,6,6,6,6,7,5,6,6,6,7,7,7,7,7,8,7,8,8,9,9,9,8
0,108,9,9,8,8,7,7,7,7,6,6,6,6,6,4,5,5,5,5,5,4,6,5,6,6,6
0,109,7,7,8,7,7,9,10,10,13,15,14,13,14,14,13,14,14,12,11,11,8,6,6,7,6
0,110,7,7,7,8,7,7,8,9,9,9,10,10,9,10,10,10,10,10,9,8,8,8,8,8,9
0,111,8,8,8,8,8,7,6,6,7,6,7,8,8,8,7,7,7,6,6,6,6,6,6,6,7
0,112,12,12,12,13,12,12,11,12,12,11,11,10,7,9,9,8,8,8,9,8,9,8,8,9,9
0,113,18,18,14,17,17,16,15,13,12,13,16,18,20,21,21,20,19,18,18,18,18,18,16,12,11
0,114,16,17,17,16,15,15,16,15,14,14,14,11,10,9,9,10,10,10,10,10,10,10,9,9,10
0,115,9,9,9,9,9,10,10,10,10,10,10,10,10,10,9,9,9,8,8,8,7,7,7,7,7
0,116,14,12,12,11,11,10,11,11,11,11,13,10,9,9,9,10,9,11,10,10,10,9,7,8,8
0,117,9,8,8,8,8,7,6,6,6,6,6,7,7,6,7,5,6,5,6,6,8,7,9,8,8
0,118,11,11,12,13,13,13,10,10,11,10,10,10,10,10,8,7,8,8,9,9,8,9,9,9,8
0,119,12,12,12,12,12,12,11,10,8,8,8,8,7,6,8,9,9,10,10,9,10,10,10,10,10
0,120,8,7,8,9,9,9,12,13,13,13,13,12,12,13,13,12,12,13,10,8,9,10,11,11,11
0,121,11,11,11,11,11,10,9,9,10,8,7,7,7,7,6,6,6,6,6,7,6,6,7,7,7
0,122,9,9,9,9,9,8,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6,6,6,7,7
0,123,7,6,10,9,9,10,10,10,10,11,11,12,11,11,8,8,8,7,7,6,7,7,6,7,7
0,124,10,10,10,10,9,7,8,10,10,9,9,10,9,10,9,8,8,10,9,8,7,8,7,7,7
0,125,8,8,7,8,8,7,7,7,8,8,9,9,9,8,8,7,8,7,8,8,6,6,5,5,5
0,126,8,8,7,7,7,7,6,6,7,6,6,6,6,6,6,6,7,7,8,8,7,7,6,6,6
0,127,8,8,9,9,8,8,8,8,9,9,9,9,9,9,9,11,11,12,12,11,11,12,11,10,10
0,128,10,11,11,13,14,13,12,11,12,12,12,12,13,13,13,11,9,11,11,11,10,8,8,7,7
0,129,12,11,11,11,11,12,11,11,10,10,9,9,9,8,10,10,9,9,9,11,10,10,11,10,10
0,130,12,11,8,7,7,8,8,7,7,7,8,8,8,8,8,7,9,9,8,9,9,10,9,9,9
0,131,7,7,7,7,7,7,6,6,7,8,8,8,7,7,7,7,7,7,7,8,7,7,6,6,6
0,132,8,7,6,7,8,7,7,7,6,7,6,5,5,6,6,5,7,7,7,7,8,8,8,9,9
0,133,11,10,11,10,9,8,9,9,10,12,10,10,10,11,10,10,10,13,12,13,12,10,11,12,11
0,134,12,12,13,12,13,12,11,12,11,9,9,8,9,8,9,9,9,9,9,9,9,9,9,9,8
0,135,7,7,7,7,6,6,6,6,6,7,6,5,5,6,5,5,5,6,6,6,6,5,6,6,5
0,136,12,14,13,13,13,13,12,11,11,12,12,11,10,10,10,10,11,11,11,12,12,12,11,12,11
0,137,9,9,9,8,9,9,9,9,6,6,7,7,6,7,7,8,6,6,6,6,6,6,6,5,6
0,138,8,8,8,8,8,6,6,5,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7
0,139,10,9,9,9,11,10,11,12,12,11,13,14,15,15,15,15,14,14,13,12,13,13,11,10,8
0,140,8,7,7,8,7,7,7,7,6,7,8,7,9,9,10,8,9,9,9,11,11,11,10,10,9
0,141,6,6,7,6,6,8,8,8,9,8,8,8,9,8,8,8,8,7,6,7,6,6,7,6,6
0,142,10,10,9,8,9,9,9,9,8,8,8,9,7,7,8,9,9,9,9,9,10,9,11,10,11
0,143,10,10,9,8,8,8,8,9,9,10,10,11,10,10,10,10,10,10,10,9,9,8,7,7,6
0,144,8,8,8,7,8,7,8,9,9,9,9,10,10,9,9,10,9,9,8,8,8,8,7,7,6
0,145,8,9,10,10,10,10,11,10,12,11,10,11,10,10,10,10,9,10,10,11,9,10,11,11,12
0,146,10,10,9,10,10,13,13,10,12,13,13,14,15,14,15,14,13,12,12,12,10,12,14,12,11
0,147,7,6,6,7,8,8,7,8,8,8,8,8,8,8,7,7,6,7,8,7,6,7,6,6,6
