,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,92,8,8,10,10,12,12,12,11,10,9,8,9,10,10,8,8,6,5,6,7,7,7,8,8,8
0,93,10,9,9,10,9,6,7,7,6,7,7,7,6,8,7,7,7,8,7,8,7,6,7,7,7
0,94,13,11,10,10,8,8,8,8,8,8,7,8,8,8,8,8,8,8,9,8,8,8,8,8,8
0,95,13,14,15,17,15,12,12,14,16,17,16,16,20,21,20,18,20,25,25,24,23,23,22,22,17
0,96,8,7,8,8,8,9,11,10,9,10,10,10,11,11,10,10,10,8,7,7,7,7,7,7,6
0,97,9,8,8,7,8,8,9,7,7,6,6,6,4,4,5,6,5,5,4,4,6,8,7,9,9
0,98,9,9,9,8,9,9,6,7,7,7,7,8,8,7,8,9,9,9,9,8,9,10,10,8,9
0,99,8,8,7,7,8,9,9,8,7,7,7,6,6,6,6,6,5,4,6,7,8,8,8,8,8
0,100,6,6,6,6,7,8,7,7,7,7,7,7,6,7,7,7,7,6,5,5,5,5,5,5,5
0,101,13,12,12,10,9,8,8,8,9,8,8,9,9,8,7,8,8,9,9,10,8,9,9,8,7
0,102,12,13,13,13,11,12,12,11,10,12,10,11,11,9,9,9,9,9,9,8,9,7,8,6,5
0,103,13,12,13,12,14,12,11,9,9,8,7,7,8,8,7,9,7,6,7,7,7,8,8,8,8
0,104,8,8,7,7,7,8,8,9,10,10,10,11,12,11,12,12,12,9,10,9,7,7,7,6,6
0,105,12,11,6,6,6,6,5,5,5,5,5,4,5,5,6,6,6,6,6,6,6,6,6,7,6
0,106,8,8,7,8,7,8,8,9,8,8,9,8,9,9,9,9,10,9,8,8,7,9,7,7,7
0,107,8,9,8,9,7,9,10,10,11,10,11,11,11,11,12,11,12,11,10,9,9,9,9,9,10
0,108,5,5,5,5,6,6,6,5,5,5,5,6,6,6,6,7,6,6,6,7,7,8,8,7,6
0,109,11,9,10,8,7,8,7,6,6,7,7,8,7,7,7,7,9,8,9,10,10,8,9,9,9
0,110,14,15,10,12,14,14,13,14,15,15,16,16,15,14,14,13,12,11,12,11,10,10,9,9,11
0,111,14,14,13,13,13,13,14,14,15,14,15,13,11,11,11,10,11,10,10,9,9,8,7,6,7
0,112,8,9,9,8,7,7,7,7,7,8,7,7,6,5,5,5,7,8,9,8,9,8,9,8,9
0,113,10,10,11,12,11,11,14,12,11,10,10,9,13,14,13,14,21,22,23,25,27,32,33,33,32
0,114,12,12,11,10,10,9,9,9,9,9,8,8,9,10,9,9,9,9,9,8,8,8,8,8,8
0,115,7,8,7,8,8,8,8,9,10,9,10,10,9,8,9,8,7,8,8,7,6,7,6,5,6
0,116,7,7,7,7,6,6,6,6,6,6,6,6,6,6,5,5,5,6,6,6,6,6,6,6,6
0,117,12,9,11,12,12,14,13,13,12,13,12,12,10,12,10,9,9,8,8,9,9,9,10,9,10
0,118,13,13,12,14,11,12,12,13,14,16,16,16,15,15,15,13,14,13,11,9,9,6,6,6,6
0,119,7,7,7,7,7,7,7,6,7,7,7,7,8,8,8,7,7,7,7,7,6,6,7,6,6
0,120,18,19,19,19,19,18,12,13,12,11,12,14,14,14,14,14,15,16,18,19,20,20,19,17,17
0,121,10,10,10,10,8,7,8,9,9,8,8,9,8,7,9,9,9,10,11,8,8,10,10,9,10
0,122,8,7,7,7,7,6,6,5,4,5,8,8,8,8,8,8,8,8,7,8,9,8,5,5,5
0,123,11,10,10,11,11,11,11,12,10,9,10,10,10,10,10,10,9,9,8,8,8,8,7,7,7
0,124,12,12,11,10,10,10,10,10,8,6,8,8,9,8,10,11,12,13,13,13,13,14,15,14,14
0,125,7,7,7,6,5,5,5,4,4,4,5,5,5,6,6,6,6,6,6,6,7,7,6,7,7
0,126,8,8,8,7,7,7,7,6,6,6,5,5,5,4,5,6,6,6,6,7,7,7,7,7,7
0,127,12,12,12,14,14,14,14,13,14,14,15,14,15,16,16,16,14,14,14,14,12,13,13,13,13
0,128,10,10,11,10,10,10,12,11,11,10,10,13,13,13,13,14,15,16,16,16,16,17,17,13,14
0,129,7,7,7,6,5,5,5,5,5,6,5,6,6,8,8,8,8,7,9,8,9,10,11,11,12
0,130,6,6,6,6,6,7,6,6,6,6,7,7,6,7,5,7,6,6,6,7,7,7,6,6,6
0,131,10,9,9,9,10,10,9,10,9,8,7,7,7,7,7,8,7,6,6,6,5,6,6,6,5
0,132,9,10,9,9,9,9,9,9,10,8,8,8,10,8,8,7,8,11,10,10,10,11,12,12,10
0,133,9,9,8,8,9,7,7,7,7,7,7,7,6,5,5,5,4,5,4,5,6,6,5,6,6
0,134,8,7,7,8,8,8,8,9,10,10,10,8,10,9,8,8,9,13,13,13,14,14,15,15,14
0,135,6,8,7,8,8,8,9,8,9,9,9,10,10,8,9,8,8,9,8,8,8,7,7,6,7
0,136,10,10,9,10,10,10,8,8,7,9,9,9,9,10,10,10,10,9,10,10,10,8,9,10,9
0,137,7,7,7,7,7,7,7,7,7,6,7,6,6,5,6,7,7,7,7,8,8,8,8,9,9
0,138,8,8,7,7,7,7,8,8,9,10,10,9,9,9,10,10,10,10,10,11,9,8,9,9,9
0,139,8,8,8,9,9,9,9,9,8,9,8,8,8,9,9,9,10,10,10,9,10,9,10,9,9
0,140,11,11,10,10,11,11,11,11,10,10,11,11,11,11,12,12,12,12,12,11,12,12,13,12,11
0,141,6,6,6,5,6,6,5,5,5,5,4,5,5,4,4,4,4,5,5,6,6,6,6,5,5
0,142,11,11,11,9,9,8,9,10,9,9,9,9,8,8,8,9,9,9,8,8,9,8,8,10,10
0,143,11,11,12,12,12,10,10,10,9,10,10,10,11,10,10,9,8,9,8,8,8,6,7,8,8
0,144,11,11,10,10,9,9,9,9,9,8,8,9,9,9,9,10,10,9,8,8,8,8,8,8,8
0,145,9,9,9,9,9,9,10,10,10,10,10,9,9,9,10,10,9,10,9,9,9,9,9,10,9
0,146,9,10,10,13,14,15,15,16,17,16,16,19,19,18,17,14,13,13,13,14,13,15,16,13,13
0,147,11,10,10,10,9,8,8,7,6,6,6,6,7,7,8,7,7,8,8,8,8,8,8,8,9
