,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,1.0,0.010886683932831456,0.010595891595862307,0.010320595144456502,0.010055038935682926,0.009799535787520738,0.009553621479863711,0.009317605323676348,0.009091316622314088,0.00887413177410407,0.008666344449416136,0.00846756154561731,0.008277802913393471,0.008097229210466541,0.007924702063409525,0.007760579599665343,0.007604331380085856,0.007456062568405348,0.0073152754723454635,0.007182109217356765,0.007056244675312025,0.006937687232637799,0.006826027076112286,0.006720887900673976,0.0066224680872005144,0.006530775149948277,0.006446057785813589
0,2.0,0.006079149699654617,0.005825936951580156,0.0055873983582100575,0.0053534496059448634,0.005124929072376375,0.004900980874077272,0.004681618866830623,0.004466508587754035,0.004256017894100529,0.004049524020088305,0.0038462781792754255,0.0036465266077257475,0.00345085721850186,0.0032597866818218292,0.003068390033551042,0.0028814978650957227,0.0026973779616422597,0.0025159041051010444,0.002337241148220911,0.0021594024155971656,0.001984296212929681,0.0018116063321363034,0.0016405143247624578,0.001470999734820603,0.0013023397452195796,0.0011394070522759382
0,3.0,0.0071784834488132,0.007020650885705599,0.006879228913279211,0.006747818831781186,0.006620897549866452,0.006503886394863483,0.006394694369742552,0.006293969549849321,0.006200822304900305,0.006115109095959359,0.006036280334338534,0.005964834405142403,0.005900285976626977,0.005842572122346156,0.005791674706042949,0.005747057358525241,0.005709230088324951,0.005677604079322206,0.005651878098703681,0.005632466871794602,0.005619209197948257,0.005612095773426655,0.0056110829388300015,0.005616032660231492,0.005626883787822808,0.005643799686367712
0,4.0,0.012990255510940086,0.012740576837856434,0.012509156469483425,0.012289304339501952,0.012080325286704986,0.011882751480231352,0.011696383285475419,0.011522079564005097,0.011358707986636416,0.01120718007288168,0.011067309723932111,0.010939489844793437,0.010822936617249718,0.01071722546381099,0.010621678519743596,0.01053626292478943,0.010460926491580383,0.010395392819983139,0.01033910236364533,0.010291371679100327,0.010252702927186861,0.010223102533089633,0.010202141655934393,0.010190588688011856,0.010188707889217885,0.010196924487345415
0,5.0,0.008144883526470598,0.008085314100665703,0.008045036649722965,0.008014065550992957,0.007992780612473098,0.007980998472729619,0.007978611779375921,0.007985562575660892,0.008001954805336935,0.008027582582716089,0.008062311051947267,0.008106197215206699,0.008159460912648613,0.008222015667920251,0.008293671214026311,0.00837471561171094,0.008464967944578424,0.0085645160921088,0.008673333310842652,0.008791376310807054,0.008919052215892242,0.009056333984832852,0.009203487631940833,0.009360126811851124,0.009526724306559096,0.009702649189128273
0,6.0,0.0038737470062006423,0.003973494139137019,0.004104584846967698,0.004241601336665277,0.004382873760604252,0.004527905836601657,0.0046781112680377625,0.004832667166847292,0.00499207746962734,0.0051562319768018216,0.005325472399021678,0.005499883298719534,0.005678931700148835,0.005864173089146884,0.006054788811533142,0.006251316378832746,0.006453932409683775,0.006662891964391668,0.006878947854052513,0.007101494906938625,0.007331532922428127,0.007569398691901721,0.00781532034770227,0.008069109414370017,0.008330896113824105,0.008599975823928921
0,7.0,0.008196021771152195,0.008053140355598546,0.007928114835149514,0.0078115719652944,0.007704065902575052,0.007604957124174461,0.007514488678725289,0.0074316573123604235,0.00735715609817823,0.007291083658891412,0.007231910885160578,0.007180933562184237,0.00713775990190808,0.007102342369347123,0.007074557565861761,0.007054111970502144,0.007041140265028273,0.007035556963988974,0.007037377395478183,0.0070465625737133756,0.007062415537177117,0.007086599726381933,0.00711758578604587,0.0071558355283325775,0.0072012122704331015,0.0072538338801791
0,8.0,0.014993666807232187,0.014397852037322342,0.013814646910201952,0.013241801470757151,0.012678079711522364,0.012123614078304985,0.011577576679189983,0.011039995557748516,0.01051039004250937,0.009988180972184856,0.00947282306508786,0.008964715740273922,0.008461946024606842,0.00796742741309692,0.007475298054667704,0.006988482599589713,0.006505869133351128,0.006027615377812757,0.005552106545984344,0.005079688555866021,0.0046095261995610474,0.004140852003203141,0.0036739252548673067,0.003208481609517376,0.0027392469366028373,0.0023026245460053907
0,9.0,0.010152449419126037,0.009906214675228037,0.00967986168411961,0.009463448210167494,0.009258304737278303,0.009064415305422057,0.008880987175444655,0.008707550531324807,0.008544484796686378,0.008391780927685336,0.00824906554024116,0.008116556228973646,0.007993857551000894,0.007880571459585642,0.007777091772417491,0.007682835464361437,0.00759770756022736,0.007521943551596856,0.0074548626460140405,0.0073968135178199695,0.007347639491224272,0.007307089386357184,0.007275014031286292,0.007251696348776194,0.007236407796496419,0.0072295106756343555
0,10.0,0.011033843340659766,0.010805289487625,0.010591649540793155,0.010386026827578875,0.010189093745742603,0.010001879083487585,0.009823900488108855,0.009654997387012134,0.009495239083756775,0.00934437445774322,0.009202103508517908,0.009068089167915292,0.008942256894898526,0.008824291218893818,0.008713944193465353,0.008611284649957914,0.008515890970392419,0.008427636957752586,0.008346434801154577,0.008272039590861167,0.0082048768444294,0.008144266364742555,0.00808988603701575,0.008041379452015334,0.007999009691402641,0.00796271903836177
