,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,14,48,53,58,60,63,64,62,61,62,62,62,60,63,61,60,60,58,58,60,61,61,64,64,66,64,65,63,
1,21,55,57,56,55,62,63,64,63,60,54,48,52,58,63,71,76,71,67,66,63,71,81,89,86,80,77,79,
2,23,44,51,54,54,51,51,51,54,54,56,56,57,54,54,56,58,61,64,67,65,67,67,67,67,66,63,60,55.0
3,25,34,41,48,49,51,55,52,50,54,57,63,71,68,68,62,59,57,56,61,61,59,60,54,47,46,46,48,46.0
4,34,42,46,50,49,52,54,53,51,51,52,50,50,50,49,48,48,48,49,52,53,54,53,53,52,51,54,51,
5,39,37,41,44,44,49,50,52,51,50,50,48,47,48,48,48,48,45,44,40,40,42,46,46,47,48,47,44,
6,43,38,43,45,43,46,46,46,48,49,47,49,49,52,51,52,54,54,54,52,46,48,53,49,48,46,46,42,
7,46,39,42,44,47,53,55,55,53,50,50,48,47,50,50,49,47,45,43,41,44,46,45,46,47,44,45,46,
8,51,21,21,20,18,22,26,27,28,31,32,35,39,40,44,48,51,52,51,51,52,53,55,55,55,56,57,57,
9,57,44,48,54,53,51,52,50,52,51,52,54,54,53,54,53,54,55,58,64,60,58,53,51,53,57,59,56,
10,71,40,44,48,45,48,52,51,50,51,51,50,48,47,47,47,50,52,51,52,53,53,55,55,58,57,57,56,
11,72,36,41,42,41,39,40,41,43,44,45,48,51,50,50,52,54,57,59,57,55,55,55,55,54,59,57,56,
12,77,30,33,38,37,42,43,43,41,44,46,48,48,49,51,52,54,56,57,58,60,63,65,69,71,68,66,64,
13,78,36,37,40,40,45,51,52,54,52,50,48,51,50,53,57,58,56,52,51,50,51,52,57,49,47,48,44,
14,79,36,36,36,38,47,49,50,48,43,42,45,50,54,58,61,58,53,53,52,53,58,59,58,58,58,57,56,
15,80,26,28,32,32,38,43,44,42,40,41,45,47,50,52,52,53,53,52,54,55,57,58,56,56,54,57,55,
16,82,36,38,41,42,47,51,54,56,55,53,51,55,56,58,65,67,70,75,75,76,80,84,81,73,73,70,63,
17,83,27,30,35,35,39,43,48,51,49,50,50,51,51,53,52,51,51,53,53,55,55,55,55,56,56,55,51,
18,84,56,60,59,53,49,48,44,42,37,34,34,30,25,22,25,29,33,34,32,30,35,38,37,44,45,44,42,
19,85,46,49,55,54,61,62,64,61,60,59,57,56,55,52,55,56,54,60,56,61,61,61,58,58,62,65,59,
20,87,37,38,42,40,39,37,38,39,35,33,35,34,32,36,33,29,33,33,28,27,28,33,31,32,36,31,34,
21,88,34,39,42,45,41,42,45,45,49,48,50,53,56,54,54,53,57,53,50,52,49,48,52,54,53,51,49,
22,89,38,43,47,48,54,60,65,66,67,68,69,69,68,68,67,66,65,65,64,63,62,61,60,59,58,56,53,
23,91,48,54,58,58,60,56,56,55,54,53,56,57,54,52,51,50,49,49,51,53,53,57,57,53,54,52,50,
24,92,44,47,48,48,50,53,55,57,59,60,62,60,59,58,56,56,57,53,50,46,44,45,42,43,44,46,47,
25,93,39,41,39,39,45,51,57,62,62,56,55,52,48,53,54,52,49,47,45,45,47,52,52,53,53,54,53,
