,0,1,2,3
0,0.0,0.000993837353614532,0.0010954542944853541,0.0011546922718455909
1,1.0,0.003382419449017074,0.003338497331736496,0.0033379034832415892
2,2.0,0.003626122971568479,0.003695622424361868,0.003782376095127754
3,3.0,0.004600027862260325,0.004765354521449803,0.004918344209544488
4,4.0,0.003292322272659131,0.0034008336034332927,0.003489796308715661
5,5.0,0.010727760886920741,0.010856320713238627,0.010975447841848517
6,6.0,0.007588512092772772,0.007917133202266927,0.008104924404341334
7,7.0,0.0032000638919597053,0.0031486439594358394,0.0031529202603252657
8,8.0,0.006721368211125702,0.007057234450128877,0.007292594849585234
9,9.0,0.005458157518619347,0.00545147333375966,0.005443892845559516
10,10.0,0.0019246579819569827,0.0020577978290679923,0.002161455073460567
11,11.0,0.0027291522208653103,0.0029958224292782184,0.0030877569578766097
12,12.0,0.003611424817406141,0.0037037915418607443,0.003784599929720667
13,13.0,0.009094001317295266,0.008942485359730008,0.008942903696576354
14,14.0,0.0018125955628109055,0.0020930657492999574,0.002250788434237685
15,15.0,0.011385390692593183,0.011458136421490779,0.011504693320878723
16,16.0,0.0021693662586079886,0.002090608778366225,0.0020771340134360366
17,17.0,0.0010694937886841435,0.0009781838512033943,0.0009581625740901205
18,18.0,0.006306919410598676,0.006523674031463421,0.0065989029283783675
19,19.0,0.007745054200238945,0.007886447679781599,0.008070351838598831
20,20.0,0.007880144819091552,0.008230335378889904,0.008523192101811072
21,21.0,0.010912856694698755,0.010862908081604263,0.010877967786766193
22,22.0,0.0029268952991741357,0.00330132280390982,0.0035200263847519793
23,23.0,0.0018888475669824121,0.0019253395404130332,0.0019730145945965442
24,24.0,0.0018628805117855613,0.001856238720637529,0.0018811979819021748
25,25.0,0.006927854933724404,0.0069792152698708075,0.00707461229957356
