,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,0.17903006754138254,0.20248958712274376,0.21582955880598584,0.2078260299834338,0.20601294745098458,0.2326582526618784,0.23351716859774155,0.22808414060961116,0.23090947785160756,0.22183000716296106,0.19331448972225188,0.14891818301244214,0.12995323091745375,0.1267049560492689,0.13620408610864118,0.11927192278883675,0.11095734645019878,0.11850180734287609,0.12370759797367183,0.13721641112457622,0.13715190589427947,0.14526995555921032,0.1397893473456689
1,1.0,0.13758851885795592,0.1309501439332962,0.1269026512449438,0.11063687733628533,0.1646634725007144,0.1507600341330875,0.1507275318557566,0.12804187509146603,0.16550906923684205,0.15955601659688082,0.16058307073333045,0.15307689363306215,0.152483594417572,0.1483036447655071,0.11902732903307134,0.11016950160264968,0.1632837763564153,0.16928949627009304,0.18218360191041771,0.15319291082295505,0.16074415336955677,0.16897327683188695,0.1998353672434702
2,2.0,0.20466323603283273,0.2223313345150514,0.33149284991351036,0.3105042956092141,0.3203838619318875,0.5030981367284602,0.4704843296246095,0.4842200788584622,0.4737119441682641,0.5294094863263044,0.5293751060962677,0.49791916012763976,0.49328375350345266,0.6702869762073863,0.6577254902232776,0.6784272226420316,0.520804979855364,0.5448011555454948,0.5267081006006761,0.5579644571651112,0.5903574553402987,0.7521446119655262,0.6364452400641741
3,3.0,0.08126374767585234,0.06552028263157064,0.06463852037083018,0.06566657390106809,0.07480046153068542,0.07853798893364992,0.13023844036188992,0.299139928817749,0.3007637533274564,0.3187976381995461,0.3393098110502416,0.3335670471191406,0.33509875319220805,0.3582156327637759,0.3454729990525679,0.35820482373237605,0.3515893892808394,0.37536865797909824,0.4332594475962899,0.4504294417121194,0.4773837858980352,0.41511658159169285,0.3393058811242764
4,4.0,0.04886434450745583,0.1505536751313643,0.06700738031755793,0.06431521868163889,0.05948793292045593,0.05532771944999695,0.07469534135677598,0.07976207225160165,0.08568362803621726,0.07580216391520066,0.07993588921698656,0.08308615521951154,0.17061391310258345,0.07527775093913078,0.07616116279228166,0.07334928566759283,0.06923791048201647,0.05636755214496092,0.12520946047522805,0.1559804008765654,0.14566198614510623,0.14749265177683396,0.1305482083788285
5,5.0,0.40212092047387904,0.45194705724716183,0.4289183741266077,0.43324401649561795,0.42305876450105145,0.45286678021604365,0.43198694370009677,0.3671503522179343,0.3523033380508423,0.322602995688265,0.23349483676932076,0.19965114783157,0.16036497097123753,0.15507107322866265,0.15423041619360445,0.1715741989287463,0.17697207656773653,0.17800550271164287,0.16407749097455632,0.16426177173852918,0.1550384467298334,0.17337686284021897,0.11607616625192686
6,6.0,0.09725969691168178,0.09925167723135513,0.09324984184720297,0.08761002612723545,0.10734033367850562,0.09128291058269412,0.11349423405798997,0.10220051990313964,0.09134110368110916,0.07890043008056553,0.08086856224320152,0.0833161007274281,0.08629154115915298,0.10968175584619695,0.08385366729714652,0.12565172368829902,0.09096948978575793,0.09430443278767844,0.07246289991519668,0.06184612526135011,0.06011653877794742,0.05885496247898448,0.05191379384268852
7,7.0,0.12304266609928824,0.10416229814291,0.0984169366684827,0.10058387768539515,0.07832643487067384,0.08167041543532501,0.0741508739915761,0.07353050464933568,0.08063786029815674,0.07081894441084428,0.07121158635074443,0.061697461252862754,0.05014396242120049,0.05894629328765652,0.053283062035387206,0.04369905287907882,0.046214456382122904,0.03957502223043279,0.04374022990126501,0.042810738493095746,0.045382360487499024,0.047279681197621604,0.046871025876011926
8,8.0,0.08572578809478065,0.0957766917618838,0.12030798006294802,0.1304888271472671,0.1278897381641648,0.12670683562755586,0.4556778203357349,0.4837526332248341,0.47643232887441456,0.47497283437035304,0.47551310279152614,0.4729484092105518,0.4604206876321273,0.45192290002649477,0.44663479544899676,0.44799450419165876,0.45835955684835256,0.1556859235871922,0.07720750001343812,0.058545434339479965,0.06984117965806613,0.07675742737271568,0.03936381107912614
9,9.0,0.1922156802632592,0.21136069622906772,0.21544456048445268,0.20562190521847118,0.20263599374077534,0.2028961116617376,0.25485919768160037,0.23728068579326977,0.24438178444450553,0.23367454572157426,0.24514786573973565,0.16885918433015995,0.161813432384621,0.13988413350148632,0.15452786846594377,0.26525623093951833,0.286527115648443,0.297437909855084,0.2591545526276935,0.26692471206188195,0.26881801269271155,0.4234743465076793,1.14944186607477
