,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0,0.5710498594524331,0.5445213229807903,0.5155277664522439,0.48596679131475934,0.4263985972510964,0.40181811107873106,0.37528459207896087,0.38159744927668754,0.35562898211168886,0.34607255283616367,0.35422362432170695,0.3445004351382608,0.3450616113021686,0.35410001571275634,0.36747714525755587,0.36423503451851963,0.387205506752997,0.39928134969620027,0.4199125234550899,0.43361242264415584,0.4421675936456044
1,1.0,0.9453502444008806,0.98319925886216,1.0057643503059295,1.0195279498319525,1.0254718159214564,1.0477005220271376,1.0626369349235476,1.0659363068802867,1.0612164768093852,1.0698663085803615,1.0942144657745816,1.1457082575059743,1.1854204424018433,1.1759423006005514,1.1870463383067749,1.1617723321519853,1.197406523711766,1.2158150828374652,1.2491974342955057,1.2382860228808275,1.2417494494229346
2,2.0,0.4338099667078586,0.4186744950096331,0.38601737895402344,0.3238505167254401,0.31426186917954735,0.3434288611333541,0.35804400134812475,0.36138674516361,0.35666662743071764,0.3611518440413368,0.36398139486099906,0.3712793777052576,0.37867920982023073,0.4012598041950842,0.4411659899079175,0.5120023110514981,0.533241580052349,0.5686401319715658,0.5832730386042798,0.5887435034552949,0.6015853590455522
3,3.0,0.8132440821706857,0.8657957158294692,0.8516267899171861,0.8421361422904726,0.8536492616875424,0.8305466044015316,0.8426179316477532,0.8505977478678918,0.8532056629972861,0.8403275020225148,0.8197201689185509,0.8145232053634639,0.7962346962875414,0.8059632609168896,0.8192765026537704,0.8178522485088133,0.8163318960459856,0.82215805724246,0.8337684331290595,0.8117759138783147,0.8068879000185902
4,4.0,0.3267790284197985,0.32917014858679233,0.30703400481965876,0.29324365696901744,0.28209116837422443,0.2892981167594093,0.30178077724560515,0.2965723193339019,0.27902441668947753,0.2818721690788516,0.2822195109007036,0.2841600673312424,0.2882031605230781,0.289527628487125,0.2808578058195844,0.27674714430554387,0.28372894134837523,0.28355550051436706,0.283903475548076,0.2938141146047553,0.3121420639075827
5,5.0,0.8496589339391087,0.8622819172444183,0.8301491613943851,0.7871867933546464,0.7658788175100764,0.7333013452470074,0.7115846971714109,0.6936021202837109,0.6255089144584909,0.5647325085413492,0.5110037218921648,0.5031146165692101,0.5114062499430702,0.4878361013995089,0.4833831300359928,0.47806063438800706,0.4421825180809418,0.4390733725532941,0.41292200565227527,0.4126176006388538,0.4048866193551328
6,6.0,0.6168951439426199,0.6589417220169927,0.7022497124644851,0.6740414296673367,0.6605573311903596,0.6924319607580648,0.7247481016365467,0.717373000578949,0.7046345686691787,0.7116013135252692,0.6893496626900419,0.6701286467348432,0.6537505152259389,0.6046945207608594,0.5541669656705281,0.5698559583539508,0.6012373576253038,0.5904340272713551,0.5615317033523914,0.5790828865014954,0.571048991085521
7,7.0,0.3863042204975042,0.41200586531269695,0.39751256948571745,0.37270238051873034,0.35290535980561905,0.35527705432908147,0.3414652622039969,0.3254139197957902,0.33282881636144485,0.3551202186589373,0.36805533317557776,0.3901680507575852,0.4201199939618282,0.41334778529892263,0.41198970910193106,0.4153932642684291,0.4424531737977802,0.4439483432396816,0.46111079602026683,0.46500358731253316,0.4600450404330769
8,8.0,0.5975891934868343,0.6032248442479247,0.569428663936752,0.5772575706609476,0.5913265046745989,0.5694929159070199,0.5404874134003657,0.5222531709570432,0.5001674655220587,0.471924012104658,0.4497790486363832,0.444967502103778,0.4474359788395675,0.4503039080585998,0.46572429853369585,0.47499327890419696,0.46373060432302743,0.4814453983713529,0.5116677691197326,0.5484927501398055,0.5688346467493165
9,9.0,0.6619561760707648,0.7180002835601249,0.7672443246837847,0.8317309744381519,0.8851279793785216,0.93738748468934,1.0149997611073533,1.0796976141998529,1.1399051711535333,1.1713352373998924,1.2279988099481043,1.2532532823430294,1.2725261074485446,1.3233552067960388,1.301744550882339,1.2889351631929775,1.3024751101182654,1.2813448522900146,1.254564049209256,1.2642851899875789,1.2397483842382822
10,10.0,0.4662782296982914,0.4790342091916538,0.4625265835118683,0.43651656367114766,0.4236769995532868,0.4291731788335578,0.4353497089689625,0.36685215427476187,0.3817011799592512,0.3863239124930478,0.396530589797414,0.3869066081954158,0.36923917623873465,0.370966687017192,0.3739129406559294,0.3792505789907103,0.35964651450348645,0.35876135162749445,0.35276976725277615,0.3759795285047191,0.35494050285189777
