,0,1,2,3,4
0,0.0,735.5820895522388,699.1466666666666,682.4102564102565,714.3076923076923
1,1.0,473.0,335.8095238095238,391.7241379310345,359.36842105263156
2,2.0,824.0615384615385,790.8235294117648,800.2388059701492,817.6888888888889
3,3.0,596.0,,704.3636363636364,677.1764705882352
4,4.0,633.9130434782609,660.6451612903226,669.7333333333333,462.9433962264151
5,5.0,787.8260869565217,783.8840579710145,742.027397260274,788.0
6,6.0,753.5555555555555,763.5492957746479,754.3661971830986,756.1632653061224
7,7.0,671.0617283950618,670.4691358024692,724.6933333333334,661.8571428571429
8,8.0,289.3333333333333,380.0,122.66666666666667,167.0
9,9.0,701.0704225352113,689.76,704.9473684210526,656.9122807017544
10,10.0,866.3571428571429,303.0,454.22222222222223,392.61538461538464
11,11.0,825.8181818181819,831.6129032258065,860.516129032258,840.8181818181819
12,12.0,633.3150684931506,632.9444444444445,640.8888888888889,613.795918367347
13,13.0,723.8125,325.0285714285714,476.93333333333334,709.6190476190476
14,14.0,395.2,408.5,645.0566037735849,426.11764705882354
15,15.0,714.4736842105264,713.0526315789474,671.4074074074074,732.6274509803922
16,16.0,657.1219512195122,618.1609195402299,626.7586206896551,623.728813559322
17,17.0,447.6190476190476,373.80645161290323,414.4,291.42857142857144
18,18.0,888.6666666666666,812.2424242424242,780.1159420289855,766.9387755102041
19,19.0,827.2,849.5238095238095,834.3384615384615,859.8139534883721
20,20.0,721.9733333333334,709.7894736842105,709.2631578947369,693.7021276595744
21,21.0,923.9310344827586,949.3333333333334,943.0588235294117,907.1219512195122
22,22.0,630.2051282051282,601.8701298701299,608.5641025641025,613.6296296296297
23,23.0,583.483870967742,551.5876288659794,564.375,575.8153846153846
24,24.0,808.4848484848485,742.3561643835617,732.7027027027027,751.5102040816327
25,25.0,629.9069767441861,596.7111111111111,619.5294117647059,625.0
