,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
0,0.0,0.08047831776467237,0.08396539552645249,0.07494800930673426,0.10565217597918077,0.13738242143934423,0.14037454507567665,0.12404642132195559,0.13304636044935747,0.157471197030761,0.15742241313511673,0.1439341603354974,0.14944791123270987,0.15757434002377768,0.1330391612919894,0.11479248648340051,0.0847200878641822,0.08326927315105091,0.08895308497277173,0.07921634868464686,0.06882141124118457,0.04516377967189659,0.051572286947207016,0.07855948887088082,0.06065372689203782,0.06520323658531363,0.06061662079935724,0.0707124422896992,0.0630160851912065,0.062215942483056674,0.05455700931223956,0.061240237003022974,0.03983590352264318,0.03641592369160869,0.05279765020717274,0.05443115349520336,,,,,,,,,,,
1,1.0,0.16526478014209053,0.15921979654919016,0.15743729228323156,0.16744845536622133,0.19395488487048584,0.19234594106674197,0.19057371548630975,0.2200391032479026,0.17034123106436294,0.14386284791610457,0.1446277373216369,0.13575021448460492,0.14027698866345664,0.1342336749488657,0.10810740237886256,0.10090258951214226,0.0854108301076022,0.07404248711060395,0.06531746834516525,0.05325640251997177,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0,0.06575522070581263,0.07828171585093845,0.04336833533915606,0.030607662349939342,0.0323153012686155,0.12302726398814808,0.1693874112584374,0.16478701044212687,0.16687208685007962,0.16630320955406536,0.16731026037172836,0.16460144519805908,0.16522460959174415,0.16450862613591283,0.1648636081001975,0.16363463103771209,0.10145306573672729,0.0821737457405437,0.09300749410282481,0.08243352852084421,0.08640387667851014,0.08788616101850162,0.09794671169736169,0.11300614516843449,0.06402435343373905,0.054934923418543544,0.04985758135603233,0.04689228944480419,0.0550028590654785,0.07921852455897765,0.07160191170193932,0.06804913905533877,0.06339103985916483,0.06062477664514021,0.06154039298946207,0.054766053214529764,,,,,,,,,,
3,3.0,0.10874390886588531,0.18905175815929065,0.1678242889317599,0.11382999691096218,0.12251466025005686,0.12306839810176329,0.13071142638271505,0.1322842320257967,0.14804085493087768,0.15636681413108652,0.21605915481393984,0.13851442391222174,0.1510273201899095,0.13848032423041085,0.1390721169385043,0.12619406431913374,0.12607564262368462,0.15951051671396602,0.18302527395161716,0.16807794029062445,0.1613135121085427,0.14215478802269155,0.1548186948353594,0.13764517226002432,0.13943439532410015,0.14622381979768925,0.13257844556461681,0.15346857173876327,0.11986820589412342,0.11458035842938855,0.09057720642198215,0.09429369067603892,0.07510612539269707,0.08286237689581784,0.08058783208782021,0.07505690174292168,,,,,,,,,,
4,4.0,0.07757822180336171,0.09025575342503461,0.08311083980581976,0.13435899127613415,0.12314046133648265,0.13492097935893319,0.11733281788500873,0.10168291587721218,0.10722235298969529,0.10935325934128327,0.11919943527741864,0.11447101804343136,0.12883658558130262,0.08350872979922727,0.0600355098193342,0.12072300829670646,0.1961466775699095,0.17497841201045297,0.1662753002210097,0.17287388145923616,0.17033998532728714,0.17526683604175394,0.17998293421485206,0.1957263930277391,0.20207873637026008,0.20959082679315047,0.1616980877789584,0.1433690602129156,0.14290203723040493,0.14191060987385837,0.13960348828272387,0.13951766098087484,0.11780856387181715,0.10487711416049438,0.049094649539752434,0.05408646856222989,,,,,,,,,,
5,5.0,0.11126073680140755,0.11071119958704168,0.12721216136758978,0.13255630108443173,0.1726568249138919,0.16843953999606046,0.18401140733198684,0.16319562576033853,0.16077285625717858,0.15594526420940052,0.14498124772852117,0.16509284837679428,0.1609346958723935,0.15711803517558356,0.1310441882772879,0.12152524929155001,0.12228905883702364,0.1326083141971718,0.12621894126588645,0.13768138424916698,0.15821042304689234,0.13640536042776974,0.12452104565772143,0.14269149723378094,0.1636164360425689,0.16233518773859196,0.1623190730810165,0.1675506158308549,0.17894262522459028,0.15679753639481284,0.14758472036231646,0.15166616548191417,0.1454762052405964,0.130423751744357,0.1411138737743551,,,,,,,,,,,
6,6.0,1.5937866254286333,1.5814959493550387,1.5741695653308518,1.565666278925809,1.5701872424645855,1.572111520983956,1.5812852035869251,1.4793265158479862,1.2914020473306829,1.4676378239284862,0.6467460426417263,0.8869281595403498,1.2336600715463812,1.1642924200404772,1.142592623017051,1.1434834588657727,1.1519631494175304,1.1393622517585755,1.013233943419023,1.006922156160528,0.9134115760976618,0.8742469310760498,0.8903527173128994,0.22521289505741812,0.2376464136622169,0.20018747096711936,0.19847418638792905,0.1896998047828674,0.19030760689215226,0.12656743147156455,0.1331805714152076,0.1425139234824614,0.14915822717276486,0.08687144097956744,0.0724230258302255,0.0456915546258386,,,,,,,,,,
7,7.0,0.14509313946420493,0.20136914361606942,0.24284815083850514,0.20504860227758234,0.2100924227725376,0.21823121268640866,0.19074086289514197,0.17559155374765395,0.17042193304408682,0.18689779964360323,0.2164088024334474,0.23667970895767212,0.21882537495006213,0.23454770418730647,0.2305793301625685,0.23271901526234365,0.23033822964538225,0.15356882973150773,0.15753213356841694,0.17553165446628222,0.1727069403637539,0.12289213782007043,0.10683400400660255,0.10598444071683016,0.10102912919087842,0.09527616839517246,0.10314485092054713,0.1050071048465642,0.10360818112438375,0.19522928703914988,0.18368114937435498,0.18266551819714633,0.18092750608921052,0.18737776116891341,0.18893931318413126,,,,,,,,,,,
8,8.0,0.9351861476898193,0.9644575747576627,0.9744710705497048,0.9976171461018648,1.2770131436261263,1.0724755287170409,0.8495806412263349,0.6062590338967062,0.6083373741670088,0.5850282203067433,0.606476920301264,0.6939430399374528,0.3780974306843497,0.3611409929665652,0.45028875199231233,0.29080467495051293,0.27384366989135744,0.27810537977652117,0.2775064538825642,0.2771972396157004,0.27817866097797045,0.2851240862499584,0.24495608129284596,0.4689152126962488,0.6744267192753879,0.5759103731675581,0.5812134872783314,0.5797324744137851,0.5691708326339722,0.5985974376851861,0.5933826468207619,0.5926004566929557,0.600504901192405,0.6001482806422493,0.3335043091665615,0.268236476724798,0.3621981479904869,0.33819471706043586,0.36906162392009384,0.4690046624703841,0.43171757568012586,0.4276139064268632,0.4019170446829362,0.4871811817992817,0.5879617577249354,0.5262421010226768
9,9.0,0.09271190417083827,0.09050206580961292,0.10359621291810815,0.09331220998005434,0.12859785123304887,0.1443958906964822,0.1357876884666356,0.1322299754077738,0.13932701457630503,0.13869410035285082,0.1396264013918963,0.133644799888134,0.1400833941318772,0.13284362879666414,0.20088377161459492,0.1400102523240176,0.12757646651430563,0.14480789710174907,0.14488983073017814,0.15084079774943265,0.1536343818361109,0.1524412244558334,0.15282409570433877,0.17193346077745608,0.2268269377675923,0.18244713165543297,0.18868860602378845,0.19445048679005014,0.18487773510542782,0.17358769801529972,0.17612090896476396,0.17954623685641719,0.17316770824519068,0.17366895580833608,0.12026163326068358,0.11266535954041915,0.11444388282569973,0.10898330475796353,0.09937247518788683,0.09606218812140552,0.0954959481277249,0.10369241020896217,0.07224455679004842,0.0467191724783995,0.08129788534712364,
