,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,89.45548833189284,92.35742322789194,91.44947416552354,88.19379115710254,92.77417408357218,88.1027182078951,,,,,,,,,,,,,,,,,
1,1.0,109.33703575147517,155.6382145653876,81.52173913043478,85.93163035311795,89.56894943086397,,,,,,,,,,,,,,,,,,
2,2.0,74.27937915742794,73.7814875540319,76.64963341479671,81.70937547951512,80.67614291202459,79.66771074492715,,,,,,,,,,,,,,,,,
3,3.0,91.91583610188262,89.1580768941389,89.24636403702071,85.7843137254902,85.26187576126675,,,,,,,,,,,,,,,,,,
4,4.0,97.00427960057061,109.475507174666,91.88138065143413,156.36105188343993,137.88752703677002,,,,,,,,,,,,,,,,,,
5,5.0,80.45554739162381,77.71445488860928,77.55373365832041,77.44055068836046,76.86510926902788,,,,,,,,,,,,,,,,,,
6,6.0,90.62108597951816,89.09584219403095,89.33166678920668,88.97456810261733,91.50424044041065,89.36846286243878,,,,,,,,,,,,,,,,,
7,7.0,91.21245828698555,87.71929824561404,89.11332244170504,89.60837819898222,92.69431474869542,,,,,,,,,,,,,,,,,,
8,8.0,524.3161094224923,282.4267782426778,261.1218568665377,169.68325791855202,266.6666666666667,,,,,,,,,,,,,,,,,,
9,9.0,90.4488945135115,91.4358819987959,87.93410507569011,88.6095122690094,93.08885754583922,,,,,,,,,,,,,,,,,,
10,10.0,83.18181818181819,78.74015748031496,79.22054270624659,82.02412984983943,80.75040783034258,,,,,,,,,,,,,,,,,,
11,11.0,69.61077844311377,66.85485069083346,69.13470115967885,79.74746635653763,74.89128684168143,,,,,,,,,,,,,,,,,,
12,12.0,103.00311298297015,97.71986970684038,96.36834121531186,94.3558810857389,95.7033197089024,99.66777408637874,,,,,,,,,,,,,,,,,
13,13.0,87.62751765629088,140.29042579374845,87.5,90.43607532210109,88.41433954971494,87.30928653320399,83.36473247927657,88.47873656169727,127.72875058058523,87.890625,86.65824155984835,85.79881656804734,169.26651178227678,153.70467682606412,179.2179580014482,88.96967377786281,84.13461538461539,136.8375325803649,90.20734224934925,87.70327060113283,89.31745467472449,92.552917987831,90.02939735423811
14,14.0,172.41379310344828,176.15176151761517,82.69794721407625,169.83420946219167,87.62440501947209,,,,,,,,,,,,,,,,,,
15,15.0,86.2267187859278,89.10670527957228,93.70816599732262,98.27015090172985,96.51699538396979,,,,,,,,,,,,,,,,,,
16,16.0,96.79548287746572,98.04641598119859,98.71339840283939,102.54596888260254,106.39869957144968,,,,,,,,,,,,,,,,,,
17,17.0,181.40981340704909,178.06670435274165,176.99115044247787,192.8485335476095,77.03418391911411,,,,,,,,,,,,,,,,,,
18,18.0,79.70849464814393,83.15368032029566,83.74274229566771,79.32370028303292,87.97653958944281,,,,,,,,,,,,,,,,,,
19,19.0,78.30882352941177,78.62099512771297,79.03525046382188,78.003120124805,77.29681978798587,81.79279159462695,,,,,,,,,,,,,,,,,
20,20.0,82.4814126394052,80.91385054735841,88.88388838883888,89.98000444345702,89.31044032124065,,,,,,,,,,,,,,,,,,
21,21.0,66.34721710283819,67.89564644885195,62.621142090353366,66.12952265126178,66.05463502015226,63.62672322375398,,,,,,,,,,,,,,,,,
22,22.0,99.76677895827935,100.98128708352351,117.80636425186188,102.63784212614043,97.07241910631741,,,,,,,,,,,,,,,,,,
23,23.0,109.40586537000456,107.6761102603369,108.88030888030889,100.10992462311557,101.53429602888087,100.4235551304823,,,,,,,,,,,,,,,,,
24,24.0,79.3592475567639,78.83633133466577,82.21280327389651,81.74692049272117,79.79811758286728,,,,,,,,,,,,,,,,,,
25,25.0,95.60229445506693,97.2762645914397,98.27547255064387,100.81558676937017,99.10529938059189,,,,,,,,,,,,,,,,,,
