,0,1,2,3,4
0,0.0,198.744769874477,169.97167138810198,168.39378238341968,155.44041450777203
1,1.0,84.0026527153489,85.57010166020625,87.04061895551257,88.08599581964765
2,2.0,84.28212331805412,81.6656856974691,84.31329043709785,84.16833667334669
3,3.0,92.6506131948796,88.34508502695977,90.64670334626138,90.23668639053255
4,4.0,56.860413259997024,55.91590248266607,62.628013234599024,55.20740077588779
5,5.0,76.68711656441718,74.40944881889763,79.65343767467859,74.94646680942185
6,6.0,127.31767614338689,130.68453805648636,130.6935817805383,130.2582609676328
7,7.0,97.42790335151987,98.94914474188846,97.66373037150517,91.05383620260723
8,8.0,71.57769161944528,71.57235517781257,69.50062513789806,69.21456515197112
9,9.0,218.28358208955225,145.58689717925387,134.93666238296308,147.68493879723258
10,10.0,70.65948855989232,64.66023983070774,66.39427987742594,70.03891050583658
11,11.0,98.01136363636364,146.26218851570965,71.97462589459987,72.09760907074192
12,12.0,97.46012994683993,99.93337774816789,97.50448296473401,95.28535980148884
13,13.0,91.25760480040005,86.42686640875793,88.31048105972577,93.7934228809634
14,14.0,72.72727272727273,83.5987261146497,84.3989769820972,74.13010590015128
15,15.0,119.09736732135396,128.75536480686696,121.77121771217712,154.08320493066256
16,16.0,160.9918578830496,144.46227929373998,182.281458251666,159.42698706099816
17,17.0,152.28426395939087,164.9358582773366,167.6829268292683,118.02575107296137
18,18.0,131.00436681222706,287.5399361022364,483.8709677419355,
19,19.0,156.25,79.6875,79.23863826932752,79.93512511584801
20,20.0,138.6321626617375,443.34975369458124,95.40636042402826,173.74517374517376
21,21.0,98.61131629487369,106.44041650597764,101.41158989598812,104.55527194188102
22,22.0,88.553624139062,89.24587237840251,79.81671716798463,77.72810404389352
23,23.0,498.81235154394295,232.0846905537459,211.64021164021165,191.19351100811124
24,24.0,105.33220155876225,101.01765938341815,103.77798507462687,110.31696706028589
25,25.0,96.32418069087689,93.33551662027182,94.57900807381776,89.65036358203008
