,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,0.0,0.8009480705315416,0.7975790984251282,0.859760313548825,0.8544159963726997,0.7544745603745633,0.7524237063120711,0.8094368281689557,0.803026316856796,0.7796435405584898,0.7026693539185958,0.7828123444860632,0.7470970963889902,0.7246501829136501,0.681851561164314,0.6747743878852237,0.7414064919406717,0.7166467529128897,0.6375123549930073,0.7301829730922524,0.6093584862622348,0.5752912978557023,0.6239403939382596,0.5468717119277198
1,1.0,0.7042135535316033,0.6614482616836375,0.6598446542566473,0.7529587145556103,0.6555693651464851,0.6237292380495505,0.5804444794627753,0.6099222544242036,0.6772755937820132,0.7997639154846018,0.7467812423001636,0.7154335790229114,0.7940392020073803,0.7407296395437284,0.8148882328109307,0.6971519212153825,0.7109679010781375,0.6759309283711693,0.6576024582778865,0.5420427242463286,0.5170768603005192,0.519173891571435,0.8189823457256444
2,2.0,0.7491610180247914,1.3200784715739162,1.3349831689487803,1.3172273757782849,1.55912954157049,1.8925441502170128,2.5245783778754145,2.702838551185348,2.7805020215836436,2.99881535849788,3.0828033379533073,3.2824846725572234,3.36557922038165,3.431665032831105,3.7635591566562647,3.7845760627226395,4.07648477175019,3.998153030872345,3.7240692574869505,3.819460984793576,3.8771588748151604,3.8515298854220994,3.3257907272815483
3,3.0,0.44342821961776774,0.45920825275507837,0.44970107532360337,0.4423549246720292,0.4847459382631562,0.48671084845607926,0.6518501967869021,1.0045625975186174,1.018828651038083,0.9983374303714794,1.7635047717527907,1.7351910276846452,1.7385205539790067,1.7578354819254443,2.258130155097354,2.2876014861870897,2.3134343710812653,2.1230009162967853,2.2273387074470516,2.2408326479521663,2.2540047147057276,1.6795145787976002,1.6344573546487553
4,4.0,0.5253381530500271,0.9684102896939625,1.4045440614223481,1.3469819377769123,1.3614266316999086,1.3471334825862538,1.320548246123574,1.3484057946638628,1.3488490028814835,1.3432693031701173,1.369190181114457,1.431776428324255,1.2846469334580681,0.6028880391608584,0.5976848837326872,0.5608236130665649,0.5684115585278381,0.5662155411968177,0.885313345220956,0.914393455738371,1.0763914017514749,1.0152409107170322,0.9916838310085812
5,5.0,3.8038075669245286,3.40801875482906,3.063174550099806,2.677412681687962,2.3027737202969463,2.063838697902181,2.074239507927136,1.9709543894637713,1.9270697225223887,1.4498125531456685,1.1437638598409565,0.8601542395624248,1.0925266271287744,1.183576925234361,1.0856882761825215,1.1072542571208692,1.0704061743887987,1.0308857545256616,1.0351579164239493,0.9905326339331539,1.0494653860276395,1.0256341667337852,0.9912714868171904
6,6.0,0.6806404554031111,0.6698370849544352,0.6194115549664605,0.5847736761651255,0.5544245287775993,0.672710216722705,0.5997865783897314,0.5907302878119729,0.6261137161742556,0.5277837844734843,0.5555947140536525,0.5620312089269811,0.5092116377909075,0.4670710915191607,0.5071246406232769,0.44083005962046706,0.44349280507727107,0.44167468893257056,0.3732863691720095,0.35425064306367526,0.35431089543483474,0.3214075524359941,0.30093933669475575
7,7.0,0.39839113270017235,0.3338588448410684,0.2703267742202363,0.28468186408281326,0.3102588329125534,0.2878331356427887,0.25667864382266997,0.33344436932185834,0.40535328713330354,0.37989575789939733,0.3473231180147691,0.31583090776746925,0.36774590868841517,0.34103507609529926,0.3408980742096901,0.3383092164993286,0.3578917570412159,0.3115180518816818,0.30707106827334923,0.2649268118325959,0.2441476053473624,0.2674462606961077,0.2241664903928831
8,8.0,0.5480961624194275,0.5927343447100033,0.6262544174085964,0.4996528739956292,0.5186198430982503,0.45593207139860503,3.537907722863284,3.9461848551576786,3.971284182505174,3.9759283455935392,3.979124455018477,3.992515688592737,3.9856854438781735,3.971184052120555,3.9756859551776538,3.9838979146697304,3.9667176788503475,0.6271050417965109,0.32511282763020555,0.3200586580417373,0.2960026936774904,0.26232100935144853,0.27095882959950435
9,9.0,1.9028645634651182,1.9094818982211026,1.8060660324313424,1.6338493064045905,1.6495648194443095,1.6725618015636097,1.9247205631299453,2.0897432153875175,2.0407599863680925,2.066770984909751,1.9991607145829635,1.6051280230283735,1.733804788101803,1.6045291010629046,1.5851223210042171,1.621599954637614,1.7744994667443361,1.5720584620128977,1.4784747581590305,1.4067854818972676,1.3438934859904377,3.58940566778183,3.697099950247366
10,10.0,0.5025274691595272,0.5493697728623044,0.5386872363361446,0.543572571399537,0.5368293351747773,0.5460412889041684,0.5794361069798469,0.5842743136666038,0.5965138648043979,0.6780757562003352,0.6866140982644124,0.7122556960040872,0.7269573353569615,0.81012656444853,0.7862811283631758,0.8410529671744866,0.7565082025798884,0.755213262174617,0.7740410054271871,0.7278212077915668,0.6560095540501855,0.6570070295171304,0.6085397014731802
11,11.0,0.6123366430401802,0.5595046067102389,0.5792949739504943,0.5601821973242542,0.5782927136529575,0.6533381359143691,0.5701595605435696,0.6509158307855778,0.6121649144725365,0.5983584819869562,0.6021967924453996,0.5623355847868052,0.5974686189131303,0.5566753563555804,0.5260163868692789,0.4347304183989763,0.4422659419476986,0.47225856669247157,0.4051109911704605,0.4373129348185929,0.43295682079412723,0.4645695423538035,0.3953612394918594
12,12.0,0.30675812736153607,0.324667060917074,0.36345614289695566,0.33188045225529506,0.3484069713370197,0.3518910748037425,0.35369289144873617,0.37816279008984566,0.3780411352488127,0.32231705232777375,0.35846238051625817,0.3781915318559516,0.36726671118627896,0.3940950773656368,0.3373582782731815,0.3560054321519353,0.36004277650605543,0.3767810155044902,0.3683859946375544,0.35376506044783373,0.3975683596323837,0.3456905686719851,0.3060987821662162
13,13.0,2.782494350184094,2.7432315506718377,2.8448300004005427,2.760141822966662,2.8237460987134413,2.8106385640799996,2.7629648382013494,2.797582484917207,2.722263711149042,2.3960802312601697,2.5927002560008656,2.3925470541823994,2.410376877405427,2.7265474064783617,2.858208520575003,2.714806172522631,2.5808403795415704,2.8563433598388324,2.88770114291798,2.7197021363811062,2.6976441340012984,2.7984256278384816,10.455895314701849
14,14.0,0.37544140971519724,0.3874799240041863,0.36642195719548243,0.41553678255189547,0.3331280087882822,0.38572951744903217,0.33050162947990674,0.34388167258690705,0.30518476421182805,0.41180240783671085,0.24782606773078442,0.28797798732464963,0.27275965093550353,0.24775557020171118,0.265219356153499,0.2976258823140101,0.37743112028322434,0.36550940905104984,0.29051219722764055,0.27510214519094334,0.30095119781114843,0.9853442373600874,0.9495580892555164
15,15.0,0.9148305011066523,0.9537456955422055,0.8794394680044868,0.908447625013915,1.0421832724051043,1.1017430738969283,1.0375925559889188,1.0432243940505113,1.0617207235910675,1.0481729205359112,1.0816817558624527,1.143351358480074,1.1747688117352397,1.1565401648933236,1.185939536717805,1.11293191537261,1.1531105939637531,1.376736319200559,2.398519445549358,2.4007592183622446,2.4543911446224556,2.5620939300818875,2.245040940381996
16,16.0,1.105263252420859,1.0771081979979167,0.8247134731574493,0.7342117905616761,0.7845676338130778,0.7193720335987481,0.6897444930943576,0.7015670719471845,0.7007855948399413,0.7228303133086725,0.7305764429948547,0.6685838996686719,0.6153788657350974,0.823762382973324,0.7430089709433643,0.7614689209244467,0.7623685919425705,0.7349052774635229,0.8028988467698748,0.8216179311952807,0.8526571275158361,0.8970990659838373,0.9118913979532535
17,17.0,1.1932745705951344,1.0786051147363402,1.0297793984413146,1.0272250176830724,1.06800770746036,1.120721030912616,1.0077162857082758,0.8339464600113304,0.8822582572698592,0.812987846000628,0.6617466198449784,0.6875584617257118,0.7582259424708105,0.7856395711952989,0.7809678523377938,0.844160182909532,0.9611431488936598,0.9532919352704827,0.924481634457003,0.8052349110218611,0.8489764750681139,0.7867279260334643,0.7774289949562776
18,18.0,0.5594816490330479,0.5590535928918556,0.6434707883068106,0.6852267645299435,0.778387113186446,0.6524343187158759,0.809642705456777,0.8346436565572565,0.8472965344786644,0.809520985321565,0.7854982535947453,0.7470452195202762,0.7196096810427578,0.6946845814585685,0.6714552861045706,0.682993001694029,0.5498845428228378,0.4890616699375889,0.4688972449776801,0.49023117754947054,0.5160211680287664,0.7837886239994656,0.7791261572432915
19,19.0,3.563003340634433,3.5531533620574254,3.4358818602832875,3.2916324921629645,3.2768767421895806,3.592339265346527,3.0405298590660097,3.020161571827802,3.6230453361164434,3.5009942970492625,3.592092995210127,3.639609211141413,3.414927694472399,3.3650682709433815,3.3518118370663035,3.4515183822675186,3.401385865157301,3.188857382265004,3.4251184972849757,2.6993668786504053,2.4099010369994422,2.485184050690044,2.609213389632207
20,20.0,0.5365509312261234,0.6245358517224138,0.6770665083419193,0.7060051846910607,0.7037120017138394,0.696631675281308,0.6793962069533087,0.7956831138242375,0.7729094359007748,0.7180106026205149,0.697664814916524,0.6622976755892689,0.6864929346198385,0.543063000454144,0.5627572546628388,0.5485951566560702,0.6047856865958734,0.588387616994706,0.5399032297459516,0.5629515394568443,0.6035347743467852,0.6195633884180676,0.5728426304079277
21,21.0,1.5221737256104295,1.3923595256426116,1.3786461987278678,1.3125838845968247,1.0759347083893687,1.0788795135237954,0.9004662776535207,0.7777809006246653,0.7071838959374211,0.7795611088248817,0.9320260820063677,0.8688879344273698,0.8838391863486983,0.8413422297347676,0.8345152723518285,0.8177601512860169,0.8831220775842666,0.8913685662502593,0.8616480097174645,0.9024243707006627,1.040054748376662,0.752937158264897,0.7408445401713349
22,22.0,5.80511859330264,4.524814292517576,4.5645872175693505,4.5778741300106045,4.574953546849164,6.912855071371252,7.180936694145203,7.214519882202148,7.2496612234549085,7.189928515390916,9.49810114773837,9.410814626650376,8.924946603991767,8.919550463286313,8.898040213368157,9.44205453937704,9.591103167425501,9.999314212257211,10.139638485691764,10.150064451044255,10.579472205042839,11.498878798701545,10.138129515882987
23,23.0,0.40171881636435336,0.4313413014466112,0.4013227468187158,0.3948767536743121,0.3932940819046714,0.32350618338043036,0.3143876674161716,0.31464002142575653,0.3568729786710305,0.37098558809269555,0.38635186922143805,0.3576807766814123,0.36156140020625155,0.39342642406171013,0.4371060373430903,0.3804374266077172,0.3543066715228964,0.39953262270851564,0.4163349928165024,0.40018029439855707,0.44786379391496833,0.48019970113580873,0.4925129944458604
24,24.0,0.3867914520204067,0.40258591036227614,0.39556557576764706,0.43494583232836287,0.3973618666895411,0.4420505752617662,0.4562302821061828,0.43040341358970513,0.5784163907847621,0.4689849001440135,0.43685407459058545,0.43633673902262343,0.4204394780099392,0.3851200716993348,0.36862966387786644,0.3755733183839104,0.4406040624292059,0.4247308430346576,0.36974434886466373,0.4325403232127427,0.3812513885850256,0.5080579061399807,0.4714328131474639
25,25.0,0.39436040134592487,0.45135835409164426,0.4045396192845973,0.4478934709998694,0.43929423115385524,0.4756398793987252,0.47473931224508714,0.4662861490791494,0.43748358474536375,0.427664198895747,0.4069340385496616,0.43319578319787977,0.4127587242390622,0.40443204231560226,0.42400286461819303,0.41015087420290164,0.42870867623185566,0.42665051441978324,0.4443905786357143,0.4501332618296146,0.395557668398727,0.4381135135211728,0.4413844442325834
