,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.0,4.18242151628841,1.9934209352189844,2.010404670509425,1.795691962675615,1.5445085167884827,0.9724725772034037,0.9701633386991241,0.9539082880047235,0.9237767876210536,0.8892066266726364,0.8570423200726509,0.9036480651660398,0.8998513625426725,0.8413616219704801,0.8168990201909434,0.7918267547406933,0.7858660493384708,0.8334336095235564,0.9128521262244744,0.9168027585202997,0.7067215289920569,0.7097349722277034,0.6247852583839134,0.6868410433219237,0.614274277402596,0.5963539079508998,0.6947880262678319,0.6971360651606862,0.6135314764048425
1,1.0,0.5406846691261638,0.5236205987970938,0.5072508784519,0.4167160979048772,0.4906392773782665,0.4914970174431801,0.4854258710010485,0.48706728440116753,0.5328679463402791,0.5232394783334298,0.5137047357179901,0.5840368303385647,0.5607631034471772,0.5559368554841388,0.556376432695172,0.4534273079173131,0.40946799709715626,0.4530634341592138,0.4455453364686532,0.47148878276348116,0.4695040628991343,0.4812760768542913,0.4640264706178145,0.4419758315113458,0.4496016016737981,0.44841341186653483,0.4692732197994536,0.46285765076225455,0.4610973151729387
2,2.0,0.3227320636199279,0.3210940740325234,0.27641426829451865,0.28576740026474,0.32175380662083625,0.4610687305981463,0.3632766783237457,0.2905131653628566,0.3084451598199931,0.4157637742263349,0.3851481433619152,0.5977314147082242,0.594277610020204,0.5972839690067551,0.5720280087806962,0.5727008587934754,0.6146800409663807,0.6089629617604342,0.6392355796965685,0.5564170677553524,0.5615238745104183,0.34195516780018803,0.23247976256111128,0.22328433015129784,0.41359798623756927,0.2512547791004181,0.24098818579858,0.2222405896945433,0.4051295006830318
3,3.0,0.7065904584797946,0.617492111433636,0.6210372106595472,0.6469893737950108,0.6347534102472392,0.7580017115243456,1.1622617789290168,1.2454362191937185,1.2715932156551968,1.2416982783512636,1.3847921417518094,1.4166734554550864,1.3720995862375605,1.3681061759591102,1.3636393786831336,1.3425339268012482,1.1750335624272172,0.875017674131827,0.8385742616924372,0.8605813375928186,0.8766870571808383,0.6772572831674055,0.48212231079285794,0.47051629356362606,0.44147403958168896,0.4403523999858986,0.4748219206929207,0.4802180689166892,0.46769436952782817
4,4.0,1.6677272299473933,1.6434308725324542,1.541185107149861,1.2701144855130804,0.720006715980443,0.9963468036868355,1.0157156780362129,0.9981932721354745,1.0197133648124606,0.9806345479054884,0.9841576971791006,0.9831775229085574,1.0538665343414653,1.1102328366176648,2.3818879403851247,2.4507243568247015,2.3048823248256336,2.3155763891610235,2.2999203698201613,2.306307951970534,2.3290670747106725,2.2963634008711034,2.3082645188678397,2.3186012468554758,2.2961128803816706,0.22269858487627725,0.1858436934988607,0.1888977786441418,0.35098644873166346
5,5.0,0.4604035868224773,0.47532224255529315,0.5209441202608022,0.5414172306656837,0.5238934782418339,0.5123673930764198,0.3848123600198464,0.3822938804260709,0.3924763623963703,0.3884758009151979,0.39770697118206455,0.41137623129920525,0.41484226909550753,0.3084580338475379,0.2989755440503359,0.3063972647217187,0.324814820188013,0.3139512283558195,0.3537896790287711,0.3567889716137539,0.34774007966572584,0.3308166103945537,0.3140316726809198,0.28990984210236503,0.3035097049718553,0.25610465068708765,0.274499164623293,0.2592585021799261,0.24997853977130907
6,6.0,0.5310901878507469,0.5106035231189294,0.4576632245359096,0.38993017460134893,0.35647184049541303,0.42674679790030823,0.3971073984591798,0.415990693189881,0.4225979311561042,0.660871237245473,1.0467104806141418,1.1054899966174907,1.0816434749148107,1.1050078522075306,1.0909222646193069,1.0815782007845964,1.1010458393530411,1.0941826603629372,1.0781927786090157,1.078445272824981,0.9739526651122353,0.5058905628255823,0.39942295690151775,0.4512491628527642,0.464680209688165,0.466083482212641,0.5116250881417231,0.5510430555452,0.5500616494054889
7,7.0,0.4587676840749654,0.5679969925772059,0.573264775086533,0.6376122358847749,0.6679329824718561,0.6633657544851302,0.716858814724467,0.7321597576141358,0.7683921990069476,0.7673365352505988,0.7368865111334757,0.5995095477185466,0.5490262534808028,0.6904138778421012,0.6774205322970044,0.6711950044740329,0.5891416288912296,0.7086714130233635,0.6022784954444929,0.6008872063322501,0.6458619471978058,0.5885713290761818,0.5755714520981365,0.5791388449343767,0.551569886285473,0.5590480314737016,0.5436144914816726,0.5197873311286623,0.5089733262783757
8,8.0,3.4321498952128664,3.3273267041553147,2.7707792883569544,2.570667843385176,3.500157018141313,3.5138509707017374,3.686130219697952,3.7101396544413134,3.8547498199072745,3.905971054055474,3.829476145180789,3.828144356337461,3.4951031218875537,3.4865216146815903,3.4392305634238505,2.4519362287087874,2.3587864436886528,1.3451269342140717,1.3266872760924426,1.1436600151387126,1.089509254964915,0.8258815878494219,0.8110057327896356,0.8010083755986257,0.8187653869390488,0.816588623533872,0.6951033226468346,0.304607754827223,0.3515218270111529
9,9.0,0.715634548528628,0.6479920757087794,0.49214535883881827,0.45795994353565306,0.43613525310700585,0.41013305260037836,0.4370805203237317,0.36071264709938655,0.3660255328836766,0.36620599224486133,0.3999707253226502,0.3662653328342871,0.326633142713796,0.3327906890348955,0.3596063397147439,0.4161468622359362,0.3952020705762235,0.4900076950138265,0.4630803531543775,0.4946677255359562,0.47411534142765127,0.486186321943321,0.6084888118234547,0.6716235028071836,0.6958992539481683,0.7107079379937866,0.6350773616270585,0.646197907897559,0.6553357631101318
