,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,0.0009907816562782841,0.0009224203843526346,0.0009146072964966469,0.0009095476314821544,0.0008965546283132115,0.0008879137449814966,0.0008828260887560958,0.0008776336352834465,0.0008726403613794531,0.0008681028423344789,0.000863041051519148,0.0008579519836730737,0.0008526303590671462,0.0008410737656742791,0.0008278427424415747,0.0008131851480147751,0.0007987025766187004,0.0007846173775482619,0.0007719671232708766,0.0007600738897268241,0.0007486547225499312,0.0007394770444721009
1,0.0026562172199018188,0.0026190536783023744,0.0026089257416477005,0.0025866863650136976,0.002550634147134814,0.0025529093647313735,0.002582521983199689,0.0026022387792002154,0.002601832272251062,0.002573791737461434,0.0025870070846959825,0.0025721244226932405,0.002530066874121347,0.0024983039358745535,0.0025162516190512635,0.0025305566452018522,0.002512545832747316,0.002466507777013373,0.002438944562621798,0.0024171157804499886,0.0024488403771109977,0.00246771626053194
2,0.0028201406564545006,0.0027350994504158183,0.0026988781308206074,0.002659471609744734,0.0026148146495696004,0.0025780574813846937,0.0025444104598763557,0.002514679971267818,0.0024849814770952637,0.0024508285405332292,0.0024205116235798897,0.0023738605902866093,0.002330008464369054,0.002287310353961737,0.0022521060949707255,0.0022188838873505715,0.002185478515034594,0.0021597913713898883,0.0021408868103279777,0.0021212243216873175,0.002101183871718928,0.0020809352264203745
3,0.004062600336181925,0.003892464569110847,0.0038502970005124372,0.003813864092939451,0.003777033381875039,0.0037952638062066723,0.0038022092769374543,0.0037740261066807794,0.003770433429332236,0.0037403212223286048,0.003751431522979944,0.0037568918277200514,0.003766208294410355,0.0037191363844254546,0.0036428683280314753,0.0035625754559220997,0.0035831551446527396,0.0035881161442965284,0.0035467514061271158,0.003536679076231479,0.003533429220581664,0.0035295482151335633
4,0.002327475700144724,0.00224579926528095,0.002200339384036327,0.002163787793056901,0.002130906822581856,0.0021000896284395073,0.002071635002261716,0.0020455857303068228,0.002023330882086589,0.001996978529466631,0.001957168977399915,0.001914758970444126,0.001876383590437864,0.0018399775596444534,0.0018027250312035543,0.0017663269381340118,0.0017315281336138927,0.0016972039597526276,0.0016632572544158356,0.001627710986045385,0.0015918573988742569,0.0015629109630063988
5,0.008718080134375538,0.008583794806378522,0.008503598266072294,0.008462541785373765,0.008418822707510352,0.00832866127083449,0.008310236924499703,0.00834767606590753,0.008318878340282788,0.00827994942300015,0.008247020474015012,0.008217035883555459,0.00818663849282934,0.008145528309154545,0.008125443250091695,0.008105205725449599,0.008100191664324158,0.008097715262433752,0.008081084502807073,0.008058942060959001,0.008033698298571442,0.008016965791778814
6,0.006848864804549413,0.0064233362141761655,0.006082752155551282,0.005891370080205258,0.005794356984595557,0.00582946351171839,0.005878748595840853,0.005941678877150585,0.006011302416800373,0.006150170327146133,0.006318619881689303,0.0064582355551058845,0.006514512880399363,0.006528818152226889,0.006550098761136461,0.006528518169568603,0.006412954655281464,0.006306590232528143,0.006226716426075685,0.006183081993872153,0.00616924535405638,0.00612522811421405
7,0.002683294342614979,0.00263285669154588,0.002634232854781942,0.0026407757378295554,0.002644522051900015,0.0026513119268999235,0.0026554214760483945,0.002659672838445547,0.0026649109787061018,0.0026702571327132173,0.002674069269488756,0.002677530605084771,0.002681042472486163,0.0026779794050378965,0.0026695180892131534,0.0026676723570169905,0.002676011666090605,0.0026856264379790783,0.002692312509083194,0.0026999335993387876,0.0027216633654587384,0.002738955606071779
8,0.007461135029053917,0.007419260698177668,0.007357706680477336,0.0072929404239200305,0.007191075076940628,0.007087008548758966,0.007009986625291325,0.006916064408600213,0.006857332849735064,0.006783708472576898,0.006713744059152824,0.006642435476459944,0.006567084334302543,0.0064908670625304695,0.00641471483304572,0.006320211923828083,0.006232173357745156,0.0061769948171301195,0.006151004863323592,0.006141520372146024,0.0061281134927724384,0.006111823994982284
9,0.0035163818594225907,0.003496783540360817,0.003526397846688592,0.0035546154447688486,0.0035623922915917427,0.003526642273787016,0.003476615616194482,0.0034220350137879013,0.0033719290565251236,0.0033060865596791756,0.0032363990259395826,0.0031971396432646294,0.0031584779581714986,0.0031113809363412406,0.0030798154398866207,0.003040690244388393,0.0030391677237601696,0.0030526407915677164,0.0030563915529206826,0.0030436987437938677,0.003056272384288424,0.0030769272465366623
