,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
11,11.0,71.758890129166,76.42004410311003,78.7526847506165,79.05138339920948,79.47805456702254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,12.0,101.58280179541697,99.41430332922319,99.86225895316805,99.13209650449876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13.0,117.26384364820846,124.72017908538535,128.78787878787878,128.74686385844447,139.04982618771726,84.49910806497041,83.14855875831485,83.10639496666354,84.91328960373798,87.527352297593,85.69822983984265,84.5918562416364,133.73860182370822,87.0669327045166,139.67925504397311,88.72696099442777,83.45648961140571,81.93579300431242,83.75922771152754,83.42277295345887,84.27717827521627,85.97630875047764,84.45040214477211,79.85314364387334,161.95085629188384,85.25418377012946,84.11963681680612,80.413555427915,82.54397834912044,84.93353028064993,82.4014125956445,83.21579689703809,80.78730904817861,86.49984553599012,115.58784676354028,77.33463035019456,80.01422475106686,94.54774661203908,130.2785265049416,95.00047980040303,94.42724458204334,112.25266362252664,168.60821581851624,83.14362070672078,82.25516236826321,86.88717259905978,84.83290488431876,128.70514820592823,86.20689655172414,89.61075329039485,136.25103220478942,85.47848300255453,114.22734026745914,133.34410861483758,164.23357664233578,112.55359695092902,
14,14.0,158.14135103475206,80.45292014302741,79.13855734302024,92.64705882352942,171.88693659281896,108.79419764279238,73.9590942293645,75.81764122893955,76.07438384197881,128.86597938144328,68.67064006219228,153.61744301288405,168.65776528460998,189.05293482175009,186.33540372670808,89.41243258586432,131.70731707317074,,60.36217303822938,60.87662337662338,114.50381679389314,109.40919037199126,102.12765957446808,58.97965202005309,104.16666666666667,104.65116279069767,96.7741935483871,113.39092872570195,105.3159478435306,101.12359550561797,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,15.0,97.36357079894223,96.89922480620154,93.65359189070075,91.53738695684142,87.4409681227863,88.62629246676514,93.07019511101144,92.85187914517319,94.4315371355767,96.24820714123953,93.5759376160416,100.12608469925091,98.41503870254331,94.18630420329468,97.15935695333229,100.25248774691816,98.67691625397295,98.52398523985241,92.04519943126543,91.51720082328725,99.27797833935018,122.39902080783354,121.8369259606373,90.53738317757009,137.61467889908258,142.85714285714286,,98.03921568627452,99.00990099009901,,,,,98.29619921363042,,,,,,,,,,,,,,,,,,,,,,,
16,16.0,96.3739753341703,99.49652361543994,96.13967879770149,96.73115410273516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,17.0,75.64841498559078,76.7596794438544,77.87666878575969,156.03328710124825,177.23880597014926,166.08996539792386,74.992500749925,74.56929802005656,77.19818562456385,76.33954292298829,76.88083470620538,77.37034605645691,150.0,75.17019667170953,75.45961767127046,156.6384883142715,76.24633431085044,77.33491969066033,76.69616519174042,77.51167643843785,78.90583903208838,79.26384839650146,75.87822014051523,76.06023355869699,75.53277582951173,141.287284144427,119.70074812967582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,18.0,88.57395925597875,89.26578888640928,79.38874394334701,77.63401109057301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,19.0,73.78698665871656,73.00346582110464,73.09509746012995,70.93246638096646,71.32243684992571,73.2519422863485,72.92817679558011,74.23000221582096,74.03314917127072,71.8132854578097,76.20379914592843,70.08825928947564,73.00884955752213,78.2006405004841,73.41490545050056,69.85128436232537,69.83446644989654,72.57164123557871,72.1370604147881,72.11538461538461,74.58256029684601,76.575910032554,76.39503985828166,81.99143152607476,77.39367583106066,75.8082497212932,72.81553398058253,82.41758241758242,72.83729269385925,78.21620359561055,80.52594724966933,83.2208726945569,161.7954070981211,81.53439975151421,98.6842105263158,,,,,,,,,,,,,241.93548387096774,,,,,,,,,
20,20.0,83.29422806194275,79.75735789710177,80.09325411747011,81.00810081008102,82.40249038637613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,21.0,70.54397240946857,69.10901389611354,68.20214669051879,69.04097185542896,65.77455205261964,66.48936170212767,65.11123168746609,67.25866010198699,61.43420954650384,62.130177514792905,65.49733570159859,70.68698917605478,63.42738525409395,67.67268201617921,67.88354201236989,66.03565925599824,61.25176330833766,64.16875645375424,69.46966945150746,71.59904534606206,156.7398119122257,98.46827133479212,98.6842105263158,95.54140127388536,,,94.9367088607595,93.75,97.40259740259741,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,22.0,98.4251968503937,101.31926121372031,103.25047801147228,100.63254744105808,97.6356848856131,97.49162181375038,97.90640394088669,102.04081632653062,97.29567907394471,103.79126423526019,98.80338127127017,97.48297916236848,94.86281377699942,93.90349609939324,96.0256068284876,98.63429438543248,98.8875154511743,99.00990099009901,99.31338891613537,100.40160642570281,101.77646188008883,96.99909063352531,96.55247654374863,95.93178184402203,97.98693507532329,149.7078870496592,116.44486692015208,111.353711790393,219.94134897360703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,23.0,103.02664352026568,106.42399938304929,105.78279266572636,103.42526690391459,107.22263588979895,104.4349070100143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,24.0,81.23145400593471,84.59483526268922,85.65072302558397,82.81802120141343,81.6646673433607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,25.0,101.53769012201236,97.69026883756153,93.73416652592468,91.84367677073097,90.60325712974998,96.23274897426333,88.8045540796964,87.60904923850362,84.67121178799208,85.46034639927073,84.47214296440907,85.21453132007774,87.466784765279,86.61647540384476,83.95522388059702,83.46935747143493,84.10801239486499,86.31934320570858,88.18813468733298,86.10407037423587,87.8060845906505,84.2163529969951,87.66652342071338,92.00769019500137,239.72602739726028,119.5219123505976,,96.15384615384616,96.89922480620154,93.75,95.13742071881607,96.35974304068523,94.9367088607595,94.9367088607595,94.45843828715364,219.51219512195124,,,,,,,,,,,,,,,,,,,,,
