,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
10,32.0,829.0,818.3225806451613,819.0,805.3333333333334,840.2105263157895,869.5833333333334,860.7741935483871,838.9090909090909,809.0434782608696,813.0666666666667,345.28,807.3684210526316,864.7547169811321,879.457627118644,882.3673469387755,368.5925925925926,444.2857142857143,884.9166666666666,944.08,936.8888888888889,934.8888888888889,909.7454545454545,810.3396226415094,275.82608695652175,208.33333333333334,485.3333333333333,,,,,,,,,412.0,,,,,,,,404.0,,,,,,,,,,,,,,
11,33.0,836.1333333333333,785.1343283582089,761.8787878787879,759.0,754.9253731343283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,35.0,590.6511627906976,603.5348837209302,600.8275862068965,605.2530120481928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,4.0,511.6666666666667,481.0769230769231,465.88235294117646,466.03076923076924,431.5,710.0666666666667,721.6,721.9661016949152,706.6031746031746,685.5,700.1311475409836,709.2881355932203,448.6363636363636,689.125,429.55555555555554,676.231884057971,718.9375,732.280701754386,716.3389830508474,719.2280701754386,711.936507936508,697.8666666666667,710.4761904761905,751.3793103448276,370.48275862068965,703.7777777777778,713.2698412698413,746.1428571428571,726.8852459016393,706.4347826086956,728.1428571428571,721.0169491525423,742.6909090909091,693.6428571428571,519.0857142857143,775.8490566037735,749.8666666666667,634.6,460.55172413793105,631.5757575757576,635.4098360655738,534.5084745762712,355.8545454545455,721.6428571428571,729.4375,690.5507246376811,707.2727272727273,466.1818181818182,696.0,669.5625,440.3636363636364,701.9310344827586,525.2682926829268,449.96363636363634,365.3333333333333,533.0793650793651,
14,42.0,379.4074074074074,745.7777777777778,758.1639344262295,647.6190476190476,349.06666666666666,551.5,811.2592592592592,791.3725490196078,788.7017543859649,465.6,873.7358490566038,390.5806451612903,355.75,317.37142857142857,322.0,671.047619047619,455.55555555555554,,994.0,985.6,524.0,548.4,587.5,1017.3,576.0,573.3333333333334,620.0,529.1428571428571,569.7142857142857,593.3333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,45.0,616.2469135802469,619.2,640.6588235294117,655.4698795180723,686.1772151898734,677.0,644.6746987951807,646.1904761904761,635.3809523809524,623.3882352941176,641.1904761904761,599.2444444444444,609.6629213483146,637.035294117647,617.5421686746988,598.4888888888889,608.0449438202247,608.9887640449438,651.8536585365854,655.6144578313254,604.3636363636364,490.2,492.46153846153845,662.7096774193549,436.0,420.0,,612.0,606.0,,,,,610.4,,,,,,,,,,,,,,,,,,,,,,,
16,47.0,622.5747126436781,603.0361445783133,624.0919540229885,620.2758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,48.0,793.1428571428571,781.6603773584906,770.4489795918367,384.53333333333336,338.5263157894737,361.25,800.08,804.6206896551724,777.2203389830509,785.9622641509434,780.4285714285714,775.4909090909091,400.0,798.188679245283,795.1272727272727,383.04761904761904,786.9230769230769,775.8461538461538,782.3076923076923,774.0769230769231,760.4,756.9655172413793,790.7407407407408,788.8484848484849,794.3571428571429,424.6666666666667,501.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,49.0,677.4,672.15,755.7746478873239,772.8571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,54.0,813.1515151515151,821.8787878787879,820.8484848484849,845.875,841.25,819.0909090909091,822.7272727272727,808.2985074626865,810.4477611940298,835.5,787.3623188405797,856.063492063492,821.8181818181819,767.2571428571429,817.2727272727273,858.9677419354839,859.1746031746031,826.7692307692307,831.75,832.0,804.4776119402985,783.536231884058,785.3913043478261,731.7837837837837,775.2571428571429,791.4705882352941,824.0,728.0,823.7538461538461,767.1044776119403,745.1014492753624,720.972972972973,370.83870967741933,735.8857142857142,608.0,,,,,,,,,,,,,248.0,,,,,,,,,
20,55.0,720.3380281690141,752.2816901408451,749.1267605633802,740.6666666666666,728.1333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,6.0,850.5333333333333,868.1935483870968,879.7377049180328,869.0491803278688,912.2068965517242,902.4,921.5,892.0784313725491,976.6545454545454,965.7142857142857,916.0677966101695,848.8125,945.9636363636364,886.6206896551724,883.8666666666667,908.6,979.5636363636364,935.0344827586207,863.6862745098039,838.0,382.8,609.3333333333334,608.0,628.0,,,632.0,640.0,616.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,66.0,609.6,592.1875,581.1111111111111,596.2285714285714,614.5294117647059,615.4375,612.8301886792453,588.0,616.6769230769231,578.0833333333334,607.2666666666667,615.4920634920635,632.4923076923077,638.9538461538461,624.8333333333334,608.3076923076923,606.75,606.0,604.1481481481482,597.6,589.5272727272727,618.5625,621.4237288135594,625.4444444444445,612.3265306122449,400.780487804878,515.265306122449,538.8235294117648,272.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,69.0,582.3736263736264,563.7826086956521,567.2,580.1290322580645,559.5833333333334,574.5205479452055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,7.0,738.6301369863014,709.2631578947369,700.5194805194806,724.48,734.7118644067797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,8.0,590.9135802469136,614.1860465116279,640.1081081081081,653.283950617284,662.2278481012659,623.4883720930233,675.6410256410256,684.8607594936709,708.6233766233767,702.08,710.2933333333333,704.1052631578947,685.9746835443038,692.7088607594936,714.6666666666666,718.8266666666667,713.3684210526316,695.0933333333334,680.3636363636364,696.8311688311688,683.3239436619718,712.4507042253521,684.4117647058823,652.1194029850747,250.28571428571428,502.0,,624.0,619.2,640.0,630.6666666666666,622.6666666666666,632.0,632.0,635.2,273.3333333333333,,,,,,,,,,,,,,,,,,,,,
