,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,10.0,106.01532908027971,26.131815759181276,75.60084112949524,75.92101158440923,41.42463035441596,86.63013614098087,,,,,,,,,,,,,,,,,
1,12.0,246.8035656144376,297.7247050548543,39.92250557784297,29.81543224573476,128.8296973104063,,,,,,,,,,,,,,,,,,
2,15.0,30.625796217231546,26.928966388802056,24.369701535742625,21.86122236926062,21.892786886256825,25.01368046742254,,,,,,,,,,,,,,,,,
3,16.0,18.963379342763805,24.343857061348693,28.078461496314215,34.7078028539314,33.54211040962848,,,,,,,,,,,,,,,,,,
4,18.0,34.59479729670345,155.15080221697673,24.693678903269515,259.1015245034271,252.58888110354908,,,,,,,,,,,,,,,,,,
5,22.0,34.9030403005558,28.93671255228094,31.584255846723767,37.16970946331571,31.61127531866956,,,,,,,,,,,,,,,,,,
6,26.0,24.294489544384795,26.9480982631428,20.049937655763422,36.430617252768606,26.93325082495613,39.82233270186695,,,,,,,,,,,,,,,,,
7,27.0,26.116547897340375,31.993670260050827,30.56928217440226,35.32704346531139,35.48110893009252,,,,,,,,,,,,,,,,,,
8,29.0,88.74232361167923,269.1839519733671,336.51547760343306,440.0,72.0,,,,,,,,,,,,,,,,,,
9,31.0,13.45362404707371,16.772491040277902,15.136981374375974,23.801813287845818,47.89273729611084,,,,,,,,,,,,,,,,,,
10,32.0,18.60817430441246,25.340349905503146,23.433309625402895,22.715633383201094,30.034462963689585,,,,,,,,,,,,,,,,,,
11,33.0,36.74993029992275,51.65990478806425,52.23402571717932,91.80698088451898,56.416816135414294,,,,,,,,,,,,,,,,,,
12,35.0,23.57965224510319,10.022924542938684,17.284386017443605,15.772577263985335,54.87954724560283,130.523050327008,,,,,,,,,,,,,,,,,
13,4.0,42.10392785407011,351.6311198464158,30.785277866755294,30.546347819000637,86.91270437524184,38.107980552873464,41.13834751619997,40.17353660655557,314.0946485947541,28.940473741944228,26.48989025485545,39.65941962784366,297.9306406979092,258.98262489981835,245.97235617036318,40.61920727931553,29.23941511430102,299.5412365283825,45.54957339387095,32.216250440621266,30.463092423455635,37.094473981982816,40.82406950761757
14,42.0,269.13317645111437,164.50329277352878,81.39147024456204,284.16022677841215,218.3510395454719,,,,,,,,,,,,,,,,,,
15,45.0,35.06501897269636,28.537339519223636,22.549674163456306,20.355923864163877,24.173614466265413,,,,,,,,,,,,,,,,,,
16,47.0,28.481895842878817,17.954487917053953,18.566832598137808,16.78209028151343,21.941335926105825,,,,,,,,,,,,,,,,,,
17,48.0,248.3575135675475,311.3891456040175,209.41824180333478,219.46844875744668,14.565306318376836,,,,,,,,,,,,,,,,,,
18,49.0,47.31097502915106,34.379395822830524,45.05852050689492,56.07953535572745,43.14920229316627,,,,,,,,,,,,,,,,,,
19,54.0,58.02462531423312,42.07476338953927,45.36329542073163,38.1697201487237,50.697168545696165,31.16408188925193,,,,,,,,,,,,,,,,,
20,55.0,31.116479462137857,32.2490309931942,17.90595924890305,19.115438786488788,23.15167380558045,,,,,,,,,,,,,,,,,,
21,6.0,27.990313094330403,44.79845935726265,40.90096440047458,39.47512779315242,39.13548526461058,34.03224277633046,,,,,,,,,,,,,,,,,
22,66.0,14.64737022627115,14.690889088895274,53.71671727019173,55.93228989261551,17.222525500500346,,,,,,,,,,,,,,,,,,
23,69.0,13.208013208019812,36.88151506983077,14.229859060752812,28.256322356004148,24.173614466265413,36.37628406741392,,,,,,,,,,,,,,,,,
24,7.0,28.91853540794978,26.64904179462047,20.62273738613032,21.9342451684828,28.646667850683237,,,,,,,,,,,,,,,,,,
25,8.0,21.314684831676125,13.214921352072565,11.263684487559749,11.99224555654078,14.06815707469393,,,,,,,,,,,,,,,,,,
