,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0,0.0,118.62396204033215,179.2828685258964,168.12865497076024,136.0725720384205,190.83969465648858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1.0,87.20930232558139,91.05898223787753,90.09009009009009,88.5981308411215,89.16001877053027,85.23985239852398,83.47747612243363,85.59994070999778,84.53837597330367,84.79619160963999,86.37236084452975,81.2532025473977,82.4420677361854,79.06874588183615,82.58092931072451,81.03907637655418,83.72303514858953,81.74386920980926,78.06691449814126,79.08807366701322,81.56424581005587,85.16443002507005,87.61543926118873,84.33145930090443,88.16225165562915,84.20303605313093,82.44346733668341,86.96028381067751,79.80492130348038,85.03401360544217,506.95825049701784,157.89473684210526,,99.0916597853014,,103.44827586206897,,94.9367088607595,,97.0873786407767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2.0,86.9214406220201,85.59201141226819,86.45209580838323,85.38899430740038,81.80411231483528,80.14842300556586,82.56471288307051,81.19970738844184,80.86253369272237,79.25286500967405,78.4328584419521,82.6228023843658,87.57020396098137,89.65572202741473,208.81670533642693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3.0,91.17082533589252,91.4883932635412,90.20618556701031,97.04119493863573,89.47368421052632,89.24082453494218,86.36363636363637,91.0604131988642,94.39985406785844,90.9090909090909,89.20985556499575,92.68537074148297,93.22033898305085,89.88015978695073,89.24321751546881,91.09069117059528,91.98168128541488,93.34550282110854,88.5577734045544,86.70520231213872,85.21190261496844,89.77073934260197,89.07859330054747,98.44559585492227,154.42690459849004,61.30790190735695,101.35135135135135,,,,98.03921568627452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,4.0,58.762657993938944,59.041960638692906,61.0951878111329,62.14689265536723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5.0,83.01526717557253,84.39666432231488,80.03624282694051,79.00374933047671,77.62142532909668,77.54010695187166,74.33380084151473,74.13923096255341,75.60627674750357,75.1684810782789,78.07253190060443,72.5630895751028,74.71980074719801,74.82214408373538,79.03696498054474,74.4507729861676,77.14105793450881,78.01806734191075,74.0614625010641,76.29450512799133,75.9594882729211,78.31437628193176,75.81038689438829,73.74131208679437,76.00067556156054,75.22567703109328,74.62097283638661,76.55358751125789,75.0194015693714,78.28236586705732,76.87290346626911,78.59078590785909,77.9760873332178,76.57776604172167,75.38416932444187,74.58233890214797,75.67397130695255,73.26149313900302,72.78089620397678,73.04390888081875,76.19285535848114,75.5939524838013,74.81963124610314,73.81413359148112,71.68633570662246,71.5444052275112,71.91029495409117,279.28626842513575,72.81553398058253,69.79937447555115,73.78537914333282,78.0321046373365,76.20320855614973,74.67170199982834,73.69134338471963,76.02825093477358,72.0833949430726,82.03618005889777,75.1400916963831,103.05343511450383,207.23684210526315,413.6429608127721,455.46558704453446,101.35135135135135,,96.64948453608248,95.38950715421304,,95.23809523809524,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.5148514851485,,148.5148514851485,,148.5148514851485
6,6.0,134.98457319163523,133.7831549557934,134.4064705415907,132.49433283827094,132.90521866363193,133.24097465569227,134.2134213421342,135.0203804347826,134.1317365269461,133.84086444007858,135.5421686746988,134.7103726986978,132.72220007971305,133.60323886639677,134.47432762836186,134.04926404325624,135.1123831972388,130.51305130513052,130.45559722333041,128.71922367471328,128.0353200883002,126.03765944523182,126.93102430384728,123.05168170631664,127.39513205592957,130.78000934142923,,61.074918566775246,94.33962264150944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7.0,104.33774514539658,102.76788161140038,99.12193355662171,99.57201502314612,101.75240248728096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,8.0,81.74044265593561,74.25742574257426,79.31421246595097,78.44148191794947,71.80305447914293,75.54436379795585,77.10949548358668,66.50410108623365,68.39076164137828,75.66658659620465,73.29532834826387,71.8993409227082,78.3349973120344,68.99621633652347,68.41756786581328,72.0833949430726,63.54042806183115,72.19548315438726,71.55101736602818,65.26067399159353,74.38400743840074,65.89233861961135,71.97696737044146,72.39919803965248,72.53607614369052,72.36895903180962,77.38191197807512,,148.6784140969163,146.40638864241348,101.5228426395939,100.33444816053512,97.96806966618287,96.95290858725761,96.051227321238,96.64948453608248,96.46302250803859,,,93.75,93.75,,,95.05703422053232,94.9367088607595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9.0,130.22678951098513,127.28896828941492,109.78520286396181,114.93354182955434,103.509029511085,122.13413327619456,131.2535666730074,130.01083423618635,166.09880749574106,183.32925934979224,130.328536519142,121.30507529280534,109.52538997676733,113.0524152106886,142.26231783483692,124.37810945273633,123.46485497778939,164.83516483516485,224.20235699913766,116.67017027538364,195.542472666106,221.55688622754488,124.48132780082987,168.96120150187735,268.2926829268293,,,58.96510228640192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
