,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
0,0.0,0.3279057534175343,0.3354166767112396,0.33372009743305264,0.30719198233505296,0.3165064761006703,0.32273090317981645,0.32309054570387585,0.33338822146055724,0.33132339736915095,0.31303775210252166,0.322313761077867,0.3203557286989396,0.3304525151207783,0.34449574251582027,0.3452246162824663,0.35333004095650417,0.3494296435541217,0.3343483886686864,0.34289241940545145,0.3349666289090513,0.32142589539213556,0.32060164633692373,0.3129718678722898,0.308987803899621,0.29310199048866126,0.27737274550488183,0.29554696390682705,
1,1.0,0.6812015582932225,0.6829322595265264,0.689444983462952,0.6539228240598698,0.6446037440462998,0.6482588353433012,0.6434201601655216,0.649383831844527,0.6905469384031622,0.7528733869458955,0.7597307495701949,0.7940344655906468,0.8026573887483133,0.837482095045363,0.8407136698077868,0.8557082016409446,0.8695104382057486,0.9056285354018845,0.9210619790829325,0.9182555263286574,0.9131724751813868,0.8897400714008369,0.9195987258679773,0.9207665511332738,0.9113884621117231,0.8991704711700179,0.8825128521013844,
2,2.0,0.5031870795326302,0.5296640143939519,0.5200322029010531,0.5175943967542174,0.5119078312949217,0.48187244893108594,0.48894572067010705,0.520533838844306,0.5294235625230038,0.5217863471265004,0.5196793375275397,0.5280727483856756,0.5388503115840301,0.5271740642527369,0.5242792396279417,0.524039096656653,0.5364526705700783,0.552458190331942,0.568254338027193,0.5489285703327448,0.5609321067243409,0.584709128313491,0.5673592478058157,0.5608685044532173,0.5764074100360846,0.5897008887421826,0.5903461004287591,0.6007243216096649
3,3.0,0.7728476538929869,0.8150580246439928,0.8257129554749123,0.8031568396708629,0.8025065733605267,0.8197350933051417,0.7980547620998116,0.7772563241009557,0.751076612840476,0.7263921856470428,0.6833412941865438,0.6652203460049942,0.6385158553307702,0.602878415898861,0.5806338001357062,0.5960691097458186,0.6120863748816772,0.6016731278683319,0.6404847196145139,0.6826625206398907,0.6937314369336887,0.7294930380337086,0.7738019677643597,0.8160033939580326,0.827383055561026,0.8445578311331035,0.8525732586522442,0.846559895906441
4,4.0,0.2938708112972015,0.29589909875595294,0.29522014425185067,0.2936933798305067,0.29715597012882,0.30059079288410373,0.29225616640500324,0.2931503310272641,0.3051841326291514,0.3146327540839165,0.30321656127211855,0.2900256417994383,0.29716650672211914,0.31740594081046963,0.3087457176911546,0.3039775978210161,0.31045312278940385,0.3171861641560598,0.32559629776624444,0.3275656905482916,0.3282398308205405,0.32503490381346894,0.337251012301026,0.3379025247537346,0.34783472910073526,0.34758993578420144,0.36825344660053916,
5,5.0,0.4495379889592624,0.44413106115005513,0.4112734065689116,0.3915127533263356,0.3841082887264227,0.3703427638050955,0.36953198223504646,0.362404496271025,0.35036232984729776,0.376375573121314,0.3737872351148506,0.37106869156387534,0.3780802076633506,0.38688962631241514,0.378395351330045,0.37018584069823873,0.38047514917897124,0.4038507066288886,0.40088536027654437,0.401475368334707,0.42449793354322657,0.4132029757132419,0.39915265761879715,0.4004821907175183,0.3941512470256363,0.3901615776958996,0.4182404334269567,
6,6.0,0.45017711244746716,0.44814337320348635,0.40888699234375403,0.38610076146215555,0.3636493321481307,0.3609244470770897,0.3779466415275435,0.37994264251365734,0.3663079638734936,0.390258616981919,0.3979014581584365,0.4180826703635343,0.4135705691821169,0.43020750463045626,0.4322371482576503,0.4444534737735012,0.46338292416934534,0.47479693172060583,0.49881730656093487,0.5374234279891166,0.5397940731102465,0.5460318113731468,0.5482631492179696,0.5300492033088073,0.5212365498442987,0.5183079198980443,0.5082152537435971,
7,7.0,0.40302398556051505,0.4170478176352586,0.3879555340909386,0.3712305084333545,0.3594156660148353,0.3900193222906781,0.3679132849534929,0.35983385482600944,0.37074641578828776,0.3725793627968912,0.36826147932075354,0.38142731310520656,0.36538630847191383,0.3733032261757512,0.37512237330378156,0.37168928659372547,0.3946513922310668,0.4132341367517653,0.4442274215695106,0.4663296795131004,0.4840889963113948,0.4845996520554145,0.49128750269836335,0.4879968501672222,0.49690114154687187,0.48207851922524547,0.47889642154823253,
8,8.0,0.5615448537993679,0.5629462586900558,0.5096661919197918,0.4493299892256448,0.42249078658529,0.4283189360804293,0.42596758178824906,0.4287286679193659,0.41850443280904565,0.37591843958075194,0.3240160974645211,0.28382833529218515,0.23131888879832302,0.19985197158525148,0.20789763426702756,0.22112267221739856,0.2289680780224968,0.24803432858043903,0.25481068004717045,0.2581623761676761,0.2639722451963972,0.2741192088425028,0.294582645218664,0.30113215216210015,0.3228435164018585,0.32669292785992715,0.33344739268759666,
9,9.0,0.5985938228070574,0.6084438355529528,0.5903512521685731,0.5654563017218385,0.5290933277781334,0.5268690881310021,0.4865826567813251,0.46879041990772724,0.4536928907736592,0.44843932110599144,0.4430128954366471,0.44828714832013733,0.4264821971476771,0.44753104334573496,0.45154239421131787,0.4718044817945026,0.5007814672724421,0.5007651335797345,0.5409674202194676,0.5515306227183975,0.5676165680827604,0.6118614285137545,0.6662619081690803,0.6888198301337024,0.7381907150379605,0.7540360440805064,0.7695614309414947,
