,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,1.0,0.0020816711909505707,0.0019249398390052083,0.0017794697238844163,0.001642934564027608,0.0015150404289209687,0.0013952504630334642,0.001282773472458546,0.001177670036888435,0.0010790261728008564,0.0009869136553271591,0.0009005869452985559,0.0008201670871674125,0.0007447787663276741,0.0006744546218953415,0.000608953282029,0.0005477592626340432,0.0004909642544209451,0.00043807613095871124,0.0003890953167019795,0.0003436433548108503,0.0003017514544011251,0.00026299340916015475,0.00022744672709042532,0.0001948831633104674,0.00016572411896275204,0.00013826820491365805,0.00011393543442367524,9.219359672677207e-05,7.290829601429027e-05,5.602548028869438e-05,4.143244691377029e-05,2.913173353465453e-05,1.916099745362103e-05,1.117877612496075e-05,5.378631553225838e-06,1.6620948479857867e-06,2.8354191208400757e-07,5.983861416053618e-07,3.2545861833218214e-06,8.041789603087353e-06,1.4807334668157659e-05,2.3845482757442006e-05,3.497588964920987e-05,4.8401444508670486e-05,6.412821833633872e-05,8.211720013751533e-05,0.00010262794695265376,0.00012544319528627542,0.000150927316556211,0.00017909954845998026,0.00021007220675528054,0.00024398472396805005,0.0002551878050443088
0,2.0,1.1675900282112592e-06,7.714927194076627e-07,8.180048190178379e-07,8.902341566728709e-07,9.485390515880105e-07,1.030336872963062e-06,1.1141859702764178e-06,1.1787747126166654e-06,1.2660656799851348e-06,1.3504568852474001e-06,1.4524275183888626e-06,1.5483048651489662e-06,1.661778739542766e-06,1.7735497837157806e-06,1.9151696593599636e-06,2.047803882525858e-06,2.1770371045566324e-06,2.3278070353275313e-06,2.4897533163116284e-06,2.665041596762071e-06,2.8618126794287526e-06,3.0506160890035625e-06,3.2887089778410497e-06,3.4723785788342677e-06,3.7333801616820348e-06,3.957820320454457e-06,4.22849652940915e-06,4.519036517765093e-06,4.82468587250071e-06,5.148237043412385e-06,5.5017826041088865e-06,5.84614557857044e-06,6.237091945628712e-06,6.65293467411851e-06,7.079803278973692e-06,7.543515613554283e-06,8.038914438808705e-06,8.565608501041256e-06,9.132198355290662e-06,9.733072948538936e-06,1.0376976569991953e-05,1.1074445833324864e-05,1.1791278361181232e-05,1.2569334226175118e-05,1.3389936055305475e-05,1.4271172006472036e-05,1.5215505649526979e-05,1.6235628064061374e-05,1.7257206441148794e-05,1.8383620610574006e-05,1.9583048081680875e-05,2.086549611016884e-05,2.019396997869804e-05
0,3.0,0.0006892356834092509,0.0006445436305543627,0.000602747772457632,0.0005634086223208137,0.0005264238137558322,0.0004918012692695642,0.00045867777403232977,0.0004277939330693349,0.0003987106313176784,0.00037141925492509503,0.00034569401661094993,0.00032147344349656154,0.0002987680341516918,0.00027731957665871735,0.00025716293002266545,0.00023826630345841765,0.00022047524077357835,0.00020377050517163096,0.00018808986933021473,0.00017335739278681887,0.0001596568711229827,0.00014654405609769834,0.00013436770425765324,0.00012295746769397977,0.00011225816501408033,0.00010225416557216385,9.288672546834854e-05,8.41215905574675e-05,7.811656338135259e-05,6.831968324782306e-05,6.120924806397625e-05,5.458796523991573e-05,4.843416016986895e-05,4.2730159183794095e-05,3.7451137154034865e-05,3.257562786273158e-05,3.0317459884659313e-05,2.399119386895408e-05,2.0261526000968904e-05,1.6862712915588636e-05,1.3823296698308728e-05,1.1091153045548439e-05,8.68723454209494e-06,8.408183790043602e-06,4.793872221713343e-06,3.274161086597675e-06,2.0580772900593747e-06,1.1317139017038058e-06,4.699687283332519e-07,1.0306263431907056e-07,4.817064219168587e-09,1.7339764424602433e-06,6.184954343659555e-07
0,4.0,0.0004368692246504453,0.00041301766880988227,0.0003919001665411952,0.00037213053399736036,0.0003536196925687711,0.0003363018130702882,0.00032003591815505544,0.0003048452401217561,0.0002906357954058114,0.0002773736479646608,0.0002650018740870215,0.00025348348392092914,0.00024269226156974205,0.00023263523918053028,0.00022325876617578717,0.00021451605344819925,0.00020637564022679689,0.00019881522137155948,0.0001917738998300855,0.00018517680442218737,0.00017907466107719148,0.00017346001312255237,0.00016825988411194522,0.0001634915300746389,0.00015911085808095187,0.00015512007326097532,0.00015152460270476256,0.0001482049294029793,0.00014524932908072439,0.00014260700614593033,0.00014025244325758677,0.00013827583994671346,0.00013655238583769796,0.00013509491891652403,0.00013393143124379396,0.00013304607852037873,0.00013244947809600162,0.00013208206678179927,0.00013207489523963837,0.0001321233726276273,0.00013260654413938883,0.00013333223851763054,0.00013428975617861585,0.00013556206443572096,0.0001371273784933146,0.00013895196570504846,0.00014101971469826342,0.00014335981251017884,0.00014604689251201996,0.00014903078854914682,0.00015232985203190538,0.00015598228560725983,0.00014546760772277072
0,5.0,1.358175492791726e-06,8.602223623186388e-07,7.822229412834767e-07,7.068520117674784e-07,6.712656368673915e-07,6.218137649128843e-07,5.25232961997329e-07,5.384118421498242e-07,4.321345728894634e-07,3.7686004121518485e-07,3.396424632404432e-07,2.9295849243266653e-07,2.6878762520791745e-07,2.2009653571110755e-07,1.8756509829535394e-07,1.5943524946386709e-07,1.3046437916324762e-07,1.0656721442323779e-07,8.457693458326009e-08,6.455971342706281e-08,4.768170733034306e-08,3.4870457187473733e-08,2.2316021705333894e-08,1.2484701097870359e-08,6.341906765948334e-09,2.946400298271793e-09,1.2614846508554128e-09,1.1930249272450896e-09,6.0944719831986165e-09,1.2121801787482882e-08,2.2636724245308273e-08,3.548976869164923e-08,5.193872312725057e-08,7.168106138961933e-08,9.638435885372051e-08,1.2201806139312028e-07,1.530309823788234e-07,1.870359335148083e-07,2.2679747977005756e-07,2.69310783138887e-07,3.1384065949689607e-07,3.6543963911594286e-07,4.24949732173857e-07,4.833425010840936e-07,5.494778955088515e-07,6.244453075429597e-07,7.012670084981906e-07,7.892838279256002e-07,8.810894468223063e-07,9.776518861848418e-07,1.0844293797924318e-06,1.2275392180352364e-06,1.234286547181856e-06
0,6.0,9.107792444545777e-06,8.903606662017211e-06,9.200713143392726e-06,9.502136798414957e-06,9.796334336152346e-06,1.0486720194028482e-05,1.0617552979200248e-05,1.10212535903355e-05,1.1486944493002585e-05,1.2010808354241839e-05,1.2595970616487773e-05,1.31809929976737e-05,1.385356865398874e-05,1.4542775938350045e-05,1.5304817420276525e-05,1.6143450858262777e-05,1.7007441230163407e-05,1.8056195605112194e-05,1.897070858798752e-05,2.005648723793855e-05,2.1221079710704883e-05,2.2472202593999642e-05,2.381208410074113e-05,2.5233905112730784e-05,2.6760720737467546e-05,2.8523994022133164e-05,3.0149290941615643e-05,3.2011780874502e-05,3.40155725867788e-05,3.614097126184935e-05,3.842921717132954e-05,4.087287737906732e-05,4.3527199786367156e-05,4.622183968687582e-05,4.9168879748415746e-05,5.233599481678572e-05,5.5666562815058256e-05,5.927309747073436e-05,6.308421851380019e-05,6.714955682655371e-05,7.15440781325952e-05,7.609190978074846e-05,8.101985216661114e-05,8.625074294000087e-05,9.18390050686683e-05,9.776302135159406e-05,0.00010413493782577979,0.00011083130220164637,0.00011801392907979618,0.00012566472419644434,0.00013380959822670939,0.00014460289148909302,0.00013801953375798025
0,7.0,5.3563725816993735e-05,4.8246192255528e-05,4.371046917444715e-05,3.953778065886325e-05,3.567836825079239e-05,3.210041704167756e-05,2.8808422722881736e-05,2.5777470379662908e-05,2.3007052518056234e-05,2.040847161356811e-05,1.8059221135714786e-05,1.5895954234036375e-05,1.4001389584917188e-05,1.2134196986608897e-05,1.047085226914203e-05,9.004130126706152e-06,7.641455182272481e-06,6.475867208267192e-06,5.3396332163197e-06,4.362993172885269e-06,3.57117818772073e-06,2.7521059242511565e-06,2.1010571423637162e-06,1.5442075646239288e-06,1.08050095851337e-06,7.82240335020117e-07,4.156440211699347e-07,2.0027241680837408e-07,6.944237229427258e-08,3.8635992284488694e-08,5.116129585664878e-08,1.1460226949860013e-07,2.822641050688842e-07,5.058696336001241e-07,8.230894827882325e-07,1.1960967439009009e-06,1.6495524678206228e-06,2.2036889814077506e-06,2.7669117422687095e-06,3.5351979198979644e-06,4.266758505621401e-06,5.037809414830984e-06,6.003165232425661e-06,6.977438821596941e-06,8.086589595148269e-06,9.304824697253946e-06,1.0592276302689861e-05,1.2002189399264551e-05,1.3609443591212873e-05,1.5156677651530918e-05,1.6915006926188186e-05,1.881742193431743e-05,1.8915742639459715e-05
0,8.0,0.0004985018250232779,0.0004773135793591454,0.00045937661158586263,0.0004423859922140337,0.0004267817738509606,0.00041221419066441996,0.0003999407301599902,0.0003871901254814613,0.0003746178382173892,0.0003639845320130888,0.00035494733066862203,0.00034525368362362625,0.00033708358136173746,0.0003296939688810982,0.00032402411319761514,0.000317074461711392,0.0003117884117912267,0.0003071740299836756,0.0003035598469802554,0.00029984096052015056,0.0002970524668279901,0.0002949296853569114,0.00029339637315826765,0.00029245043349372294,0.00029209498037078717,0.00029227483914222085,0.0002930645253652552,0.0002945398318606832,0.00029637993202355343,0.0002988891223503361,0.0003019973674238569,0.0003057037968653299,0.0003100350389539286,0.0003150348173211516,0.0003206685390138511,0.0003270262905340956,0.00033404633079494564,0.0003418350642067961,0.0003503878219105815,0.000359779751086756,0.0003699546927692402,0.00038229201999909527,0.0003930845906288177,0.0004060783592497837,0.00042010733552992423,0.0004352082238001257,0.00045149362415020165,0.0004689792130150479,0.00048767298419787205,0.0005096523720916133,0.0005292115427718703,0.0005522207622574688,0.0005248317252562153
0,9.0,0.00040466786349711473,0.0003771265471549839,0.00035185702845405873,0.000328177841668357,0.0003059572641356972,0.00028511108853013147,0.0002655689573845915,0.0002472682630969291,0.0002300248282920715,0.0002138750294268107,0.00019873120671861733,0.00018453476933291373,0.000171111990478275,0.00015871998380273728,0.00014699267842824124,0.00013602932474968178,0.00012572598069875921,0.00011607316293868504,0.00010699408586125505,9.85464388656393e-05,9.076355095394775e-05,8.320464227510025e-05,7.625849849702832e-05,6.979500076321178e-05,6.368321728640841e-05,5.8005758797866017e-05,5.2789388278108584e-05,4.776160775369118e-05,4.315590273439612e-05,3.8858903444117585e-05,3.4868696736292405e-05,3.115869049226451e-05,2.7695137668300982e-05,2.4516383674720853e-05,2.1571560002941426e-05,1.8832438281156957e-05,1.6335615822294528e-05,1.4025528625485408e-05,1.1935617972498765e-05,1.0016817276278988e-05,8.3169586525105e-06,6.764618068653654e-06,5.391535138611559e-06,4.184676395302918e-06,3.1315505688394436e-06,2.2305074153245733e-06,1.503322621066999e-06,9.018491788090885e-07,4.684779515743052e-07,1.9255124499226313e-07,2.156973134450706e-08,1.760497016537275e-08,1.5255375862610764e-07
0,10.0,1.3213142532448647e-05,1.199992023834044e-05,1.1154127619680915e-05,1.0369888876203757e-05,9.60660309170575e-06,8.897017004884696e-06,8.222410809430551e-06,7.589172017053477e-06,6.979890213471405e-06,6.4148530533286675e-06,5.879294362041938e-06,5.400173920574188e-06,4.899225646511365e-06,4.457603767704335e-06,4.041801708209786e-06,3.667524907907333e-06,3.292942663401991e-06,2.9510668828650887e-06,2.632330317018235e-06,2.340632597672388e-06,2.0651340865800296e-06,1.8062159257225352e-06,1.5681963539418298e-06,1.3571993271395704e-06,1.1476578300176172e-06,9.63395577188972e-07,8.12174430379637e-07,6.504746962221044e-07,5.170254315946518e-07,3.969988908210089e-07,7.485605567362573e-07,2.0842274137479686e-07,1.369849941953659e-07,8.786431679409605e-08,3.996877824362362e-08,2.251430159649757e-08,4.452586244349203e-09,4.3117964545183497e-08,4.2723971731712224e-07,5.294480140415073e-08,1.0691073082800993e-07,1.632975761512877e-07,2.378239135336277e-07,3.400775761497108e-07,4.5411998519564014e-07,6.067217038254768e-07,7.111154363206263e-07,1.9890082618792644e-06,1.057478944357024e-06,1.250254283249079e-06,1.472024025811183e-06,1.7114962046438986e-06,1.7960781788407334e-06
