,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,1.0,0.00019322537752944715,0.00017439683706938443,0.00015684982490200752,0.00014055285108225708,0.0001253084917740864,0.0001112691105004835,9.820346455198074e-05,8.619268864991963e-05,7.510673023979915e-05,6.491436620149146e-05,5.559310053970294e-05,4.70863212708571e-05,3.938936687209272e-05,3.241196484008425e-05,2.6203433906788497e-05,2.0683859938508265e-05,1.589745005032984e-05,1.172352890123997e-05,8.19650388464849e-06,5.3405970422627075e-06,3.100261914623129e-06,1.465271496749873e-06,4.5271413303111813e-07,4.9293303983025553e-08,2.885874112899018e-07,1.0679539653371034e-06,2.5246156661807643e-06,4.583438751682277e-06,7.2813900784642444e-06,1.0643883287547951e-05,1.4647648384120825e-05,1.9343684318317298e-05,2.4735450071950886e-05,3.084962190887606e-05,2.8972106613171643e-05
0,4.0,1.7629803782743867e-06,8.27224070604521e-07,2.651656874449798e-07,3.3643466939472844e-08,9.926493107026318e-08,4.6609473544725207e-07,1.1466540771588588e-06,2.1179295756566677e-06,3.3914288676711542e-06,4.9717280284264055e-06,6.866527846466767e-06,9.084151128098523e-06,1.161510976232015e-05,1.4524541214247243e-05,1.771722189001183e-05,2.1316840745038456e-05,2.5288679541045686e-05,2.9628469599851733e-05,3.439528264467193e-05,3.95664454198371e-05,4.521513482856207e-05,5.129690821822016e-05,5.785727255407072e-05,6.492570809657407e-05,7.25223108552534e-05,8.069908935420041e-05,8.942428684312e-05,9.879684219712062e-05,0.00010884746060406469,0.00011959381072192126,0.00013109246518766259,0.0001432803666973787,0.00015636713755959067,0.00017030618671342145,0.00014902565786545244
0,6.0,1.347493045255036e-05,1.2998500253937846e-05,1.2556345328156132e-05,1.228834177258216e-05,1.1781924434760264e-05,1.1436244995616613e-05,1.1124951529667517e-05,1.084284540153022e-05,1.0583987999540726e-05,1.0353561907938953e-05,1.0148765774638557e-05,1.0002037504855331e-05,9.805598213637262e-06,9.668079432292828e-06,9.551186667642981e-06,9.455111888464924e-06,9.379052299033071e-06,9.32576205655457e-06,9.289184971950556e-06,9.267184694597538e-06,9.269162232116015e-06,9.289954442781576e-06,9.337127951052452e-06,9.387103657270945e-06,9.468592027387891e-06,9.566203693779234e-06,9.68695257319242e-06,9.828914196723932e-06,9.993246096787587e-06,1.018378658661293e-05,1.0391252989549092e-05,1.0625805492938572e-05,1.0883435786306056e-05,1.116869982335544e-05,9.44456621096607e-06
0,9.0,1.5907848505894824e-06,1.5160785164948019e-06,1.4602975485554188e-06,1.4154306481646262e-06,1.3695878734789481e-06,1.330607028824524e-06,1.2981078760440818e-06,1.2703427513764506e-06,1.2484153556023485e-06,1.2345472839656795e-06,1.216349718493555e-06,1.2061864452029434e-06,1.2008365939195924e-06,1.1978100945128032e-06,1.2057706166935824e-06,1.2040878070775202e-06,1.2070397794525922e-06,1.2163101086098268e-06,1.2288818307650714e-06,1.2438813767849504e-06,1.2619448348619212e-06,1.2832692360236636e-06,1.3074691758394229e-06,1.3353346912630284e-06,1.3668926261374145e-06,1.4009536657612285e-06,1.437734173174931e-06,1.4794799720918744e-06,1.5246543397134542e-06,1.5747630199610378e-06,1.6279135584948053e-06,1.6861109193902854e-06,1.773532434286401e-06,1.8153617717804582e-06,1.546860586820463e-06
0,10.0,2.852868616823918e-06,3.305647543638966e-06,3.852053843495019e-06,4.452609575872891e-06,5.108389150703358e-06,5.827155187717801e-06,6.605002978742896e-06,7.452046360850091e-06,8.362386183601755e-06,9.34715809928824e-06,1.0415049014030738e-05,1.154696689099522e-05,1.2780644951434415e-05,1.4105274961489266e-05,1.552322727267072e-05,1.7050026538241447e-05,1.8681793697696738e-05,2.0427327067044244e-05,2.229703365756623e-05,2.428806708362462e-05,2.64205973676139e-05,2.8692988498539678e-05,3.1117292324321176e-05,3.3677471596519705e-05,3.642155073435379e-05,3.93491370604516e-05,4.245705744107049e-05,4.573700328600916e-05,4.926935804990126e-05,5.297847428966139e-05,5.695978443914402e-05,6.118860172069643e-05,6.568799301245106e-05,7.048485459584667e-05,6.116109536382218e-05
0,12.0,0.0001848620430752385,0.00018312273249263607,0.00018179804656419507,0.00018084457562817186,0.00018026192218014076,0.00018002626560250864,0.00018015468030295023,0.0001806569461948625,0.00018152243946987107,0.00018276079302134316,0.00018437348671352416,0.000186369815592784,0.00018875986723062148,0.00019154478325061978,0.0001947417257660699,0.0001983635273965722,0.00020242684741373504,0.0002069409269223031,0.00021191420905396165,0.0002173802007830589,0.00022335840589962814,0.00022987359332954564,0.00023695032189870107,0.00024460149488297054,0.0002528966018022228,0.00026183208397471985,0.00027144034557012223,0.00028174273146269014,0.00029281696042280676,0.0003046957439476841,0.0003174253623477134,0.0003310401830361764,0.00034563638572735324,0.0003612261400837016,0.0003087803940525273
0,13.0,3.1348976887076693e-06,2.6142050712956668e-06,2.189864861599448e-06,1.800171567405202e-06,1.4556559497704223e-06,1.1664211805805849e-06,9.043812369856255e-07,6.44377194930818e-07,4.4819766813833225e-07,2.8867231656737945e-07,1.6382236166909214e-07,7.290539712629689e-08,2.4525851888475162e-08,1.3106661483761733e-09,1.7235148557051968e-08,6.990477418983683e-08,2.0631720094757522e-07,2.8788452357162395e-07,4.3548285370469293e-07,6.247163295910117e-07,8.566605415745143e-07,1.1217373205096206e-06,1.4314557649765943e-06,1.7893107325532077e-06,2.1656292803462298e-06,2.605234105502714e-06,3.075644974483483e-06,3.603874530612598e-06,4.176807868932028e-06,4.801060241543173e-06,5.4828942995030285e-06,6.218790957982598e-06,7.056815734643231e-06,7.876327484574005e-06,7.012841267460352e-06
0,17.0,4.2984231095694095e-05,4.539122601086572e-05,4.800710893939825e-05,5.0805489706415534e-05,5.3777704195205054e-05,5.6944394460431715e-05,6.035065627336408e-05,6.396172487661557e-05,6.782432560221116e-05,7.194321306948796e-05,7.632562545051489e-05,8.100320006118676e-05,8.60009068698697e-05,9.128639332697553e-05,9.695879768643914e-05,0.00010295180909819016,0.00010939219215781588,0.00011620092907692566,0.00012348198332248403,0.00013121848912298151,0.0001394609015606526,0.00014823315158913946,0.00015759263450066885,0.0001676095857521306,0.00017811461189387915,0.0001893886932602746,0.0002013970296845408,0.0002141772837977989,0.00022777346052529467,0.0002422465641941004,0.0002576604388492643,0.0002740437251030223,0.00029152355311864525,0.00031009059113516735,0.0002678094039669029
0,23.0,1.3293921536316233e-05,1.1650605210013385e-05,1.0182019475476208e-05,8.829954661540158e-06,7.58707218276811e-06,6.437957361894397e-06,5.404433138332673e-06,4.4641804744441016e-06,3.6272453328676416e-06,2.881697589014346e-06,2.229449933493744e-06,1.6589228132581294e-06,1.181560057688806e-06,7.783660005822368e-07,4.702138532904998e-07,2.3071148072759736e-07,7.97495423643358e-08,1.901193974373993e-08,2.537089603374245e-08,1.1403185961837788e-07,2.831459894497399e-07,5.364749947380982e-07,8.686271721102542e-07,1.2829671454829606e-06,1.7817316448385548e-06,2.3539167034703216e-06,3.0176967093164762e-06,3.7756381362908603e-06,4.620894864213898e-06,5.564920158935834e-06,6.607613669577463e-06,7.756379338443042e-06,9.008530786715633e-06,1.038049323088246e-05,9.360467133328965e-06
0,24.0,6.81345273596656e-05,6.569587885326078e-05,6.347926330339117e-05,6.142516527898177e-05,5.9531856930249894e-05,5.7771111916980166e-05,5.6156536064039576e-05,5.4674864166447695e-05,5.3313777785376655e-05,5.207483121743849e-05,5.0951063450529784e-05,4.994558693732957e-05,4.903279612569053e-05,4.823116090136816e-05,4.753053383344626e-05,4.692565299992149e-05,4.641616437318565e-05,4.599846833883775e-05,4.567520342698823e-05,4.544723265002014e-05,4.541833258915289e-05,4.52740084315393e-05,4.532426598599057e-05,4.547020339721995e-05,4.571073267940084e-05,4.6047174725078774e-05,4.6478775411226376e-05,4.701499399361862e-05,4.764356692254415e-05,4.838018140779377e-05,4.9220808187347794e-05,5.025762360361471e-05,5.1233561635313664e-05,5.240253776829287e-05,4.4238210762955644e-05
