,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1.0,0.06750477091942053,0.06532100564686054,0.06327297598774467,0.061280144101220416,0.05934890701672649,0.057463118918775515,0.05562764593810619,0.05385178357575579,0.05211766913334099,0.05043883464546589,0.048803659799656104,0.04721827821114501,0.04565927268454478,0.04414966608611147,0.042681256226240465,0.041317958299267626,0.03985206561068725,0.03849702213638384,0.03718008228946597,0.03589090369370784,0.0347037141815721,0.03340609354203671,0.03221098316808035,0.031046063129747725,0.02990813872070766,0.028800690613296466,0.02771507489603093,0.026653639724489378,0.025620761377896165,0.02463416957648266,0.02362319277027676,0.02265355760038315,0.021711473635764512,0.02078395609407706,0.01988864301469936,0.018982931131806057,0.018114492173320205,0.017257951429266265,0.016419328642630494,0.015599178921966966,0.014798630303968765,0.014064872211100077,0.01323130310498126,0.012446330825945508,0.011703391354898379,0.010949320271714715,0.010342638807517467,0.009501473978984475,0.008802633715580809,0.008062229200155762,0.007359647119765506,0.006671579755751672,0.006003811536093346,0.005345024272539339,0.004617021461664249,0.0033939978993251787
0,2.0,0.05913438562007073,0.056913586783347736,0.054729674735464195,0.05258441166849735,0.050486749190700314,0.04842603143529957,0.04641574445322133,0.04444248885264583,0.04251771514509818,0.04061130919363615,0.038768560068473436,0.036913096711496576,0.035112627243472916,0.033337527141337496,0.031593474408754804,0.029906554524610492,0.028170868434341148,0.026492509848723263,0.024837180279702286,0.02319657686217886,0.021582399312217254,0.019976376098999004,0.01839209945068873,0.01682890319401687,0.015264498678837267,0.013717936217652386,0.012189340196184832,0.010653728341725854,0.009129472850267481,0.007627456054043776,0.006110318964932706,0.00459406546524338,0.0031011619605552467,0.001581848071540807,0.0001881101463882677,0.0014612393202248133,0.003185105391972277,0.004485726219948496,0.006179877494079146,0.007568477520672965,0.009131270318842605,0.010785779164549331,0.012266352727090712,0.01385481211326044,0.015534553292491989,0.017101212674576864,0.018762393735859736,0.02044204304255426,0.0221347217247524,0.023843866851322913,0.025560890730614724,0.027312607935811653,0.02909556177387802,0.030906669700163265,0.03278035643667053,0.029758160157553965
0,3.0,0.061248339112303415,0.05982089283363453,0.05853265862428887,0.057304139713621624,0.056134931429217425,0.05502409932743419,0.05396591670596697,0.052973008359180514,0.052019868709887986,0.05112626194475506,0.05028274744864456,0.04949304229808667,0.048750587464436404,0.04806063365543811,0.04742209254199448,0.046824672388528006,0.046280386393191916,0.045778557284106784,0.04532466982061144,0.04491060240488289,0.044548472197158184,0.04422655256244078,0.04395073313889242,0.04372283286282606,0.04353583341425199,0.043388165881866864,0.04330321891259717,0.04323245774073586,0.04321874119077848,0.04325079075746095,0.04332397920514838,0.04344184192470035,0.04359782587935622,0.04379848226811518,0.044046118253889356,0.044330401152443306,0.04467182849500617,0.04504157239738569,0.045467734841367013,0.0459270060953801,0.04643257222730522,0.04698907545363419,0.047584632773159156,0.04822896879256268,0.048919581823207506,0.04966116135933368,0.05044761536108025,0.05128456214012176,0.05217249032264112,0.053111940053756086,0.05415232045609143,0.05514794431876991,0.056264553036117534,0.057405877774254044,0.05861749736921978,0.051400616697656824
0,4.0,0.0032516358220302734,0.0024013227735233166,0.002462092665184529,0.005292535475874674,0.002593176864548897,0.004301565958276495,0.002772736215416487,0.002858723844846087,0.002966036831016424,0.003066935204575607,0.004656082728457059,0.003244685327810409,0.0033858468349173675,0.003462564391232458,0.003579045452469671,0.004014170877593552,0.0037815727188442714,0.003921429403796746,0.004032226727307424,0.004166499810597381,0.00454756668520836,0.004759789396473868,0.004578915450984408,0.004731452657948599,0.00505745219209217,0.005029669018632258,0.00561048548712036,0.00533930029189539,0.005616546381624978,0.005681589564562735,0.005882093600987782,0.006016889193359961,0.006198225316062378,0.006532973281069726,0.006675397727719814,0.006872223555094978,0.00699240162994557,0.007263860876229383,0.007546091526870842,0.007682980684115265,0.007927210324654328,0.008192390407532852,0.008471676938400199,0.008874681739893576,0.009005600422281101,0.009266606898551574,0.009562586493346403,0.009878847861541905,0.010166828035805493,0.0104932319613339,0.010794607974233334,0.011120319447561425,0.0114797152369643,0.011803790618276591,0.01221368519111159,0.010762950895597458
0,5.0,0.044660983559676855,0.04356983740895766,0.04277027942425529,0.041899781023590335,0.04106071324607258,0.04029286774617793,0.03959140805525438,0.03902959329172764,0.03826782188437648,0.037615295998037424,0.03709964421463708,0.03651548901481254,0.03603762301287433,0.03574425015564714,0.03516186677045886,0.03478729197906824,0.034416708427261106,0.03410985209966046,0.03395574955076665,0.03367776642356555,0.033337357971942656,0.0331459533995635,0.032982704772818186,0.032859120468208665,0.03295855637379398,0.032683702165570906,0.03264771584757954,0.03264853700482666,0.032681779296706764,0.032742789776251675,0.032814721108949486,0.03295443307242861,0.03310063025646062,0.03328705973798373,0.0335054535050586,0.03377577523256206,0.03404672910843193,0.03436483738720231,0.03471160882108217,0.03515439756833195,0.03554302930735108,0.035974700881900606,0.036480971029832686,0.03700839905362342,0.03763926158700699,0.03816412878299663,0.03879727643157775,0.03946207986278336,0.04017222929772728,0.04091310014284276,0.041701571731084824,0.042525320910030445,0.043406048833078366,0.04433062801256528,0.045266050236742156,0.03966357075586123
0,6.0,0.021930518884146447,0.020463084503948202,0.019653126410738353,0.018875585975326688,0.018110649236909034,0.017320746890040015,0.01656877683310866,0.015837143725584285,0.015102161304709085,0.014402765908441854,0.013688348092578071,0.012990717287964117,0.012305600637927499,0.011632477273328496,0.01095292797912497,0.010313162430086027,0.009627883582244302,0.008973245887012704,0.008321704483270354,0.007678832520632306,0.007042534505911403,0.006406742619361664,0.005771917391074276,0.005181448878314565,0.004517956939717616,0.0039013078296534272,0.0032922760195014376,0.002649976187155706,0.002209270767776059,0.0014118170496212686,0.000784505608541529,0.00020690433193927256,0.0007375278736427779,0.0015236014043412214,0.0017651649873874707,0.0024031447279012344,0.0030382376583141706,0.0036929541578431574,0.0042886592967776895,0.004945987617674542,0.005624145640062998,0.006270851538793802,0.0069571372230714705,0.007628308329134491,0.00832302939269113,0.009040323819071786,0.009724791811201415,0.01044767305097815,0.011219748705397613,0.01191830354872981,0.012680518459264697,0.013463351878472581,0.01423655848572207,0.01505748193805595,0.015893921307959673,0.014310705664369311
0,7.0,0.019992532398696163,0.018930553378480267,0.018281306645041115,0.017653202416094922,0.017068955728448756,0.01644638454840737,0.015874106760130277,0.015313704685170529,0.014772659741965993,0.014249070445285743,0.013737122742601889,0.013245143905525315,0.012762884535692229,0.012294921028589501,0.011846377589375713,0.011413104549239977,0.010987514884839334,0.010572775791818225,0.010176023816820302,0.009798881704509311,0.00942090416069135,0.009052885456743757,0.008701222469116317,0.008365405550211386,0.00802754793580272,0.007711314401965331,0.007381606329602145,0.007062813032132724,0.00675529938562304,0.006456839102322554,0.006195943928887273,0.005851214587677102,0.005585090866983608,0.005318341663389512,0.005021196970142237,0.004787251491088898,0.004491263825643884,0.004247535045047345,0.004206406909144262,0.003745997664491719,0.003509271938031481,0.003261389587580509,0.0030234799608005415,0.0028491050928394915,0.0025528293609881226,0.0023377146795000056,0.002126913729555919,0.001864681998939926,0.0016557742263466802,0.0017586996480778183,0.0012404169677073975,0.000980094560870445,0.0008660363496894774,0.0005461065480347692,0.0009461387658140596,0.0005675677693548273
0,8.0,0.06608359480166057,0.06392099832603086,0.0619742273427272,0.06008991269202286,0.05828171114788307,0.056503835515351084,0.054789730633162156,0.05313842244717043,0.051534427848882486,0.04997261421779137,0.04847926017610403,0.04702660176152934,0.04562052418223173,0.04426278482516226,0.04294593512123597,0.04167151873520725,0.040439414059112784,0.03924507915620264,0.03808859119805201,0.03697087041630621,0.03589027244694538,0.034844208160561926,0.03382957780567381,0.03284852332205438,0.03189750195935136,0.030980586324154222,0.030088996403025564,0.029228393988572604,0.028396796847848727,0.027598840281567748,0.026817466624797948,0.02606800921826037,0.025343630829704648,0.02464232618595659,0.02396801137440688,0.023312840685419493,0.02268237888495267,0.022076953729041345,0.02149117120623201,0.020929469980581136,0.020388676863599485,0.019860310805870217,0.01935912524980188,0.01887367804968563,0.01840757857421787,0.0179587115482873,0.01753762683175632,0.017112584211691206,0.016712184753008806,0.016327573784786352,0.01595814212906078,0.015607480192797294,0.015266994627364937,0.014945285523683308,0.014636259284654663,0.012302260046704016
0,9.0,0.017283131673071217,0.01627413133743196,0.015754261445076755,0.015257270450860451,0.014769832175084662,0.014302092836078358,0.013863501948334701,0.013432121090214973,0.01301011954936716,0.0126067554772776,0.012228307213959313,0.011849780325601637,0.01149046767499967,0.011145830833683054,0.010820327179008733,0.010503470034885451,0.010188144362754824,0.009900051166022716,0.009615837920305806,0.009354198267076645,0.009091603179980715,0.008857304625679303,0.008602117954347312,0.008387047126646409,0.008173998551122889,0.007990986106190237,0.0077711553784382565,0.007594635476293117,0.007407064074685833,0.0072403162449677805,0.007088521114906884,0.0069462429277548764,0.006790426732349291,0.006659088660271383,0.006536650016133797,0.006423519976105798,0.006317961988872166,0.006214759051197788,0.006119286852880743,0.006035553686973669,0.005947505827574574,0.005884081868990006,0.005809281168755879,0.00574426618967068,0.005693222040237507,0.005643142023379285,0.00560039173152707,0.005562815588273547,0.005548697715527339,0.005535003045439346,0.0054988831776043344,0.005499977669491099,0.005483339636566633,0.005493750470922139,0.005520840758442482,0.0048206324334688876
0,10.0,0.029115698198416612,0.028098883342473614,0.02756374187372266,0.027008269729766783,0.026497591378860246,0.02602154006166738,0.025517609063277026,0.025059659226227875,0.02462317947845212,0.02421083326747317,0.023815312380277658,0.02341518154637051,0.023057703188819632,0.022696644319560602,0.0223654320400746,0.022153994229532972,0.02175378247871401,0.02148041241656142,0.02121180664784359,0.02096209621215528,0.02076209461578281,0.020524832513797366,0.020317005619577375,0.020138201066185153,0.019986555030524933,0.019818678596333253,0.01969562513832539,0.019563285519992486,0.019458728562168466,0.019392481954557082,0.01929823081407151,0.019229492980651734,0.01919063924383768,0.019166026451182067,0.019150618712265453,0.019165321011050448,0.01919289595320893,0.019243120457989114,0.01929339547567058,0.019372484809232808,0.019491359676105505,0.019568883864093396,0.019763681039779272,0.0198480461948118,0.02001088499622883,0.020214496273074187,0.02039243420834625,0.020633492151725163,0.020853691394274152,0.021105631578129003,0.02138015838120779,0.02167428179442148,0.02199970168915359,0.02234807066124181,0.02269385913217867,0.01976755406569637
