,0,1
0,1.0,69.52408114040493
1,2.0,47.02273386352606
2,3.0,78.2601823871599
3,4.0,69.80729873670874
4,5.0,45.170698827823486
5,6.0,54.787853441142325
6,8.0,37.6070901312423
7,9.0,49.13821119680618
8,10.0,69.02342346455647
9,11.0,54.27047487227497
10,12.0,97.0149988403855
11,13.0,40.995341876310235
12,14.0,32.08248666193478
13,15.0,73.12698692369169
14,16.0,92.16495460870522
15,17.0,65.57886546897083
16,18.0,42.507829344199116
17,19.0,77.7320252629461
18,20.0,40.67419303856984
19,21.0,22.733628202283715
20,22.0,36.34208992339323
21,23.0,56.237973863661544
22,24.0,89.07599751523041
23,25.0,81.10003887213901
24,26.0,58.605705224041586
25,27.0,68.3624643486928
26,28.0,91.15352796666748
27,29.0,61.99398711060471
28,30.0,43.88423595877944
29,31.0,50.02576835991627
30,32.0,224.24058508664305
31,33.0,34.160397803718105
32,34.0,23.249161839309277
33,35.0,42.14531409302818
34,36.0,79.50721931922556
35,37.0,37.626109790025254
36,38.0,49.80175029731255
37,39.0,77.37808511171335
38,40.0,33.75431163043001
39,41.0,53.16722111753203
40,42.0,57.803306326041785
41,43.0,60.212773001618004
42,44.0,47.70780567393791
43,45.0,44.37892686067967
44,46.0,65.20058580173102
45,47.0,49.058319148600575
46,48.0,27.69348098179225
47,49.0,37.7329348845276
48,50.0,85.5837455361706
49,51.0,42.82326000227239
50,52.0,36.65403616720727
51,53.0,87.67185734679698
52,54.0,44.36933831827464
53,55.0,60.707161662559905
54,56.0,28.54640303431271
55,57.0,63.532462556592336
56,58.0,52.19281086675481
57,59.0,69.94973393643308
58,60.0,54.01778446399977
59,61.0,55.56544664579549
60,62.0,72.03169826927278
61,63.0,43.0159491594242
62,64.0,69.88293114562195
63,65.0,56.95579381397113
64,66.0,42.500835140668954
65,67.0,65.63066825337538
66,68.0,41.04189403490319
67,69.0,29.545802190553793
68,70.0,146.11568102687025
69,71.0,98.47212297279917
70,72.0,34.413336089821705
71,73.0,74.46401547056135
72,74.0,49.972696538265325
73,75.0,25.906103533228386
74,76.0,45.16001161764195
75,77.0,61.87522125755251
76,78.0,15.512405858759104
77,79.0,74.55840912459932
78,80.0,80.48656318332677
79,81.0,63.803560833232495
80,82.0,54.36003684180297
81,83.0,24.46212942368735
82,84.0,66.99212774337087
83,85.0,136.58330791132568
84,86.0,57.91999297252633
85,87.0,42.99942577853744
86,88.0,59.98923371036694
87,89.0,39.353021942561
88,90.0,61.33309273050634
89,91.0,45.663359490952914
90,92.0,71.84419479990211
91,93.0,80.57765775059131
92,94.0,65.16918637811581
93,95.0,77.1700045354411
94,96.0,49.84852053973117
95,97.0,100.98903446741392
96,98.0,99.89328557622858
97,99.0,42.438303453366274
98,100.0,27.237728623398727
99,101.0,80.97276286780809
100,102.0,63.48060849047517
101,103.0,52.07933456609138
102,104.0,59.819824711975116
103,105.0,33.688137059095396
104,106.0,47.43055551405531
105,107.0,35.04750347742332
106,108.0,77.92877757927427
107,109.0,40.55964316521352
108,110.0,56.94480989603872
109,111.0,83.40780672228603
110,112.0,94.66231709584245
111,113.0,81.099876695344
112,114.0,41.85557177830556
113,115.0,60.02231364170055
114,116.0,49.6573072494402
115,117.0,69.89998791308412
116,118.0,26.108179772624855
117,119.0,65.76923367932328
118,120.0,38.98778654912331
119,121.0,48.57231177382571
120,122.0,71.89821134485072
121,123.0,46.22634101779162
122,124.0,46.037196584802544
123,125.0,50.63407028596465
124,126.0,45.532495661417734
125,127.0,37.73482688132163
126,128.0,33.191448526286415
127,129.0,32.523222472565664
128,130.0,71.82367112202215
129,131.0,95.13967150156451
130,132.0,44.47443163495265
131,133.0,21.27573793769298
132,134.0,52.422060907639334
133,135.0,56.414223645544176
134,136.0,36.43772221201539
135,137.0,34.95569218555434
136,138.0,37.078156849217436
137,139.0,46.883406717641044
138,140.0,55.847759330363665
139,141.0,66.29397530267514
140,142.0,70.17500202416035
