,0,1
0,1.0,84.55061007045884
1,2.0,82.05128205128206
2,3.0,80.85135788819018
3,4.0,84.72296933835396
4,5.0,96.8938977460143
5,6.0,96.12705488994149
6,8.0,80.0437846343299
7,9.0,94.6145144150012
8,10.0,94.84210164599153
9,11.0,107.74547672291116
10,12.0,82.7357970215113
11,13.0,98.53565074586014
12,14.0,114.42441054091539
13,15.0,84.76620378346713
14,16.0,74.4699189794863
15,17.0,99.74180313373184
16,18.0,98.33916083916084
17,19.0,54.345932764326776
18,20.0,91.78458436185376
19,21.0,113.8559205078664
20,22.0,81.9728123505704
21,23.0,101.75122862878106
22,24.0,93.70119729307652
23,25.0,80.56464107419522
24,26.0,86.4701643619394
25,27.0,84.7808105872622
26,28.0,65.4837346852556
27,29.0,79.65686274509804
28,30.0,95.80105992662047
29,31.0,82.62755629002272
30,32.0,182.14936247723134
31,33.0,85.16825924387204
32,34.0,90.25081330674782
33,35.0,83.23506970937088
34,36.0,103.2493167324628
35,37.0,117.87819253438114
36,38.0,80.41513454070586
37,39.0,97.86597798015495
38,40.0,95.30568792456657
39,41.0,86.91153647180548
40,42.0,74.9375520399667
41,43.0,106.26341064677634
42,44.0,97.9458577064345
43,45.0,98.26333208229555
44,46.0,121.90579391148285
45,47.0,113.8873550524572
46,48.0,104.94402985074626
47,49.0,89.58232242170878
48,50.0,83.20044373569992
49,51.0,100.66410346032856
50,52.0,72.00411452082976
51,53.0,77.76792414216523
52,54.0,99.72170686456401
53,55.0,103.56731875719217
54,56.0,101.48779730056268
55,57.0,109.13958197480865
56,58.0,110.91712026291465
57,59.0,73.49188527100134
58,60.0,95.76126493949967
59,61.0,105.82369501068412
60,62.0,124.21503001863225
61,63.0,128.32263978001833
62,64.0,110.52412067287642
63,65.0,78.09885083119491
64,66.0,91.30875887724045
65,67.0,84.03361344537815
66,68.0,99.60917234462008
67,69.0,98.61325115562404
68,70.0,81.41679134337706
69,71.0,79.22168172341904
70,72.0,79.53950811093668
71,73.0,103.71292263015972
72,74.0,97.7165541342924
73,75.0,111.55488224762429
74,76.0,98.8637533898596
75,77.0,93.31575210467592
76,78.0,98.90331696158246
77,79.0,79.3788949622254
78,80.0,84.35924693940537
79,81.0,87.40940379502496
80,82.0,86.49093904448107
81,83.0,133.85613845321797
82,84.0,94.8583997800385
83,85.0,122.6158038147139
84,86.0,66.47048641163234
85,87.0,111.13397818481168
86,88.0,90.94980535363626
87,89.0,75.91560373422699
88,90.0,97.55436623534992
89,91.0,101.65356465166711
90,92.0,91.48560141386838
91,93.0,57.59539236861051
92,94.0,77.89811746216134
93,95.0,102.29830184818933
94,96.0,99.0916597853014
95,97.0,105.2885111653993
96,98.0,73.0142340880596
97,99.0,102.65535176567205
98,100.0,62.36378876781224
99,101.0,89.90906923679461
100,102.0,92.18163195629907
101,103.0,95.72697003329634
102,104.0,76.37474541751527
103,105.0,112.9131595154999
104,106.0,85.25610663779686
105,107.0,82.71868753015785
106,108.0,89.9314272866939
107,109.0,96.15712483377092
108,110.0,80.34058916432053
109,111.0,93.51620947630923
110,112.0,97.77746957456398
111,113.0,81.97841235141414
112,114.0,111.17974058060533
113,115.0,95.20594193112763
114,116.0,73.37269836833094
115,117.0,79.23820115381942
116,118.0,93.68635437881873
117,119.0,93.21273216874957
118,120.0,82.18615163344977
119,121.0,101.95942431073348
120,122.0,109.90530172115851
121,123.0,97.30513094786238
122,124.0,73.71654234313296
123,125.0,95.56124922096808
124,126.0,90.18549516619412
125,127.0,80.00820596984306
126,128.0,89.41258014208977
127,129.0,101.5572105619499
128,130.0,99.9693971233296
129,131.0,69.45863125638407
130,132.0,90.65606361829026
131,133.0,90.98428453267162
132,134.0,99.1300829455796
133,135.0,95.14677681073906
134,136.0,103.59473738734073
135,137.0,119.8636034856887
136,138.0,82.59636242282663
137,139.0,103.89434013513055
138,140.0,75.14088916718848
139,141.0,77.21739130434783
140,142.0,111.81513231457323
