,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,11.0,2.3205890987221515e-05,2.1674632603680434e-05,2.0255931388426414e-05,1.891878394695516e-05,1.7664157830057863e-05,1.6490508662416834e-05,1.5377539076102888e-05,1.4315497800202573e-05,1.3330561299360482e-05,1.2398126837084576e-05,1.1515427577533217e-05,1.0698827575019974e-05,9.921783674451638e-06,9.190805348977992e-06,8.509909025849248e-06,7.868914216938379e-06,7.269024811626516e-06,6.704595495735045e-06,6.175478652944782e-06,5.715306611650661e-06,5.20962065233399e-06,4.773492723809214e-06,4.362903518578702e-06,3.980839593866222e-06,3.6179091994551097e-06,3.2795247362706288e-06,2.96435296141396e-06,2.672127646176253e-06,2.4026383620045356e-06,2.147499434726621e-06,1.9133134823546785e-06,1.694788938944708e-06,1.4936718558909256e-06,1.3125266179080202e-06,1.1385423524728732e-06,9.845031559760468e-07,8.379180115384117e-07,7.080411423067214e-07,5.892838100046283e-07,4.828291979831715e-07,3.873816212234202e-07,3.045284793769166e-07,2.322508275191339e-07,1.702373623002079e-07,1.1644570390178517e-07,7.391687212484066e-08,4.1473474697364676e-08,2.0980396465388628e-08,5.121164711103655e-09,5.813238136862299e-10,5.385831786641196e-09,2.0098654028059564e-08,6.416873051583581e-08
0,12.0,1.658016296049722e-05,1.5442495460997498e-05,1.4394575627115963e-05,1.3407793083192762e-05,1.2481587912001527e-05,1.1616551208063305e-05,1.0805373691446154e-05,1.0045819138660035e-05,9.329029088641025e-06,8.661019681728981e-06,8.026731222250389e-06,7.435708571400849e-06,6.881640120998121e-06,6.355086701104777e-06,5.868129278079421e-06,5.405488578075866e-06,4.975605968734707e-06,4.573432196433605e-06,4.202028243932183e-06,3.84735352579536e-06,3.52384719933376e-06,3.214818853139416e-06,2.9284062068543717e-06,2.6615478185320645e-06,2.4113968383163423e-06,2.1829527579933614e-06,1.9632832307417373e-06,1.7644701581393727e-06,1.5779695834886108e-06,1.40490841337292e-06,1.245885981294867e-06,1.10024788185545e-06,9.677244336830138e-07,8.438745601091438e-07,7.33002349948283e-07,6.298694466521486e-07,5.384423981427096e-07,4.511189103973371e-07,3.733675879043965e-07,3.049518559061356e-07,2.409490347105151e-07,1.874414252042249e-07,1.3796347268004786e-07,9.744482596631437e-08,6.41981084696839e-08,4.074026226352003e-08,1.9224212351074754e-08,6.635335256271583e-09,1.7507137927348775e-09,1.926448668287209e-09,9.863036520866416e-09,2.5848397833526132e-08,5.1142219417528814e-08
0,13.0,7.717225166602454e-06,6.893835749254069e-06,6.143522246940259e-06,5.45100608334103e-06,4.825649210759912e-06,4.259941524408323e-06,3.7088199466573815e-06,3.232019763859981e-06,2.7783082250563364e-06,2.3735029391232433e-06,2.0116660055526775e-06,1.680836423985906e-06,1.3886538585083786e-06,1.129740842577754e-06,8.971462948960363e-07,6.936477063169043e-07,5.266637246321207e-07,3.7554525452290667e-07,2.512364559052366e-07,1.5472749985449482e-07,8.43223695895191e-08,5.119019808090974e-08,7.070295149127805e-09,2.3787430403283645e-09,4.3046308844770925e-08,6.006271296854487e-08,1.270618063184629e-07,2.1013027658697055e-07,3.119628863870517e-07,4.4077778692971424e-07,5.921232788203518e-07,7.686545769002486e-07,9.622266470364657e-07,1.1850389217740978e-06,1.4276423749883274e-06,1.6998570217443216e-06,1.9970439982905025e-06,2.318820896972645e-06,2.672266566568227e-06,3.0538987312283256e-06,3.46604078699679e-06,3.917608267232838e-06,4.393774186540308e-06,4.910630569607638e-06,5.465800772189214e-06,6.069710289700119e-06,6.706124130242094e-06,7.389880133621319e-06,8.128698280549133e-06,8.906782415218507e-06,9.748732529108051e-06,1.064370218886485e-05,1.1596552577234623e-05
0,14.0,0.00039918075856273786,0.0003811964427037146,0.00036425560781590943,0.00034847504989927286,0.0003337821253346484,0.00032005623934535293,0.00030730094171046,0.0002953579363394606,0.00028425122719263625,0.0002739562600721062,0.00026439960263342094,0.00025551642414342027,0.00024730108892497194,0.0002397145871082994,0.00023272537980487487,0.00022630661258594054,0.00022043725453954068,0.00021505371788112308,0.00021018069397393046,0.00020578542637241827,0.00020184450664214237,0.00019835652360960458,0.00019529105117202424,0.00019262429175324953,0.00019035864214561152,0.00018849875829488223,0.00018701526760664524,0.0001859152836408737,0.00018519431497449352,0.0001848367810859694,0.0001848437236462668,0.00018523280121905336,0.0001859779007144783,0.00018709677830929054,0.00018859291876021465,0.00019046872849493742,0.00019272731610099522,0.00019538372176830258,0.00019851609028414516,0.0002019258750090773,0.00020582943522608912,0.00021019998909650964,0.0002150260272947491,0.00022034697553288658,0.00022618668342636755,0.0002325178304083228,0.00023943904709129387,0.0002469367734000863,0.00025502781556975687,0.0002637579302699556,0.0002731618719260003,0.00028328160629840723,0.0002941236116390894
0,15.0,4.731446404914403e-05,4.335222587753843e-05,3.961489717651709e-05,3.609539476873032e-05,3.2818893261507625e-05,2.9719972312326994e-05,2.684072070505152e-05,2.4120619983270525e-05,2.1600122642710396e-05,1.9247279705920416e-05,1.7047023034103966e-05,1.5036647870616272e-05,1.3130439883164173e-05,1.1396459716199643e-05,9.781105649779083e-06,8.313369204788092e-06,6.979541381116406e-06,5.767901859809998e-06,4.6903258347222245e-06,3.695804332893957e-06,2.84313404958688e-06,2.101022300176264e-06,1.4782266590930668e-06,9.622580353451172e-07,5.581458013753691e-07,2.5780988587123523e-07,7.614249051170815e-08,5.320123611199477e-09,5.900299953979421e-08,2.0801807492562904e-07,4.777707532885604e-07,8.695843974592631e-07,1.3718702732787573e-06,2.011731692605521e-06,2.7741471371853584e-06,3.6816297327302715e-06,4.697716563227893e-06,5.879535746720136e-06,7.205300521438455e-06,8.68962775580115e-06,1.0343147574818706e-05,1.2163817468601114e-05,1.4163121481612824e-05,1.635747311530698e-05,1.8753407046544133e-05,2.1366069048406036e-05,2.4197861077097733e-05,2.7270866518262825e-05,3.059610785154309e-05,3.418929542597637e-05,3.806076210099889e-05,4.224383778218908e-05,4.672789065985113e-05
0,16.0,1.6204975055902985e-05,1.493027609193219e-05,1.3756132698608275e-05,1.2657235070209884e-05,1.162833827050431e-05,1.0670541204320315e-05,9.769406511159394e-06,8.930090497513955e-06,8.140585701928235e-06,7.403581849502768e-06,6.7153036281781945e-06,6.074201735378986e-06,5.4728556592272055e-06,4.918194046856405e-06,4.39950172078733e-06,3.9213547146632345e-06,3.479696247826807e-06,3.074056052466561e-06,2.6893247254439906e-06,2.3454581460527624e-06,2.0350589591552003e-06,1.7443782422654576e-06,1.4796604637725273e-06,1.2402028198203533e-06,1.024057040582328e-06,8.364800241287275e-07,6.631229559494926e-07,5.121902093009335e-07,3.818981167809455e-07,2.6915486005610916e-07,1.7741497490025263e-07,1.0735360769639243e-07,5.3820978119694056e-08,1.7014235724024885e-08,2.86269701739222e-09,7.139007303952615e-09,3.184688494747341e-08,7.284786006029515e-08,1.3770408315316993e-07,2.1760458089036607e-07,3.178312009536615e-07,4.399881575982644e-07,5.809565696392794e-07,7.440903740857195e-07,9.292819504378276e-07,1.1343051894638695e-06,1.3671439775129693e-06,1.6213220264447716e-06,1.9063099809776036e-06,2.2172241239534695e-06,2.5562920719560987e-06,2.927207362750167e-06,3.3317396288965234e-06
0,17.0,0.0001733967831172258,0.00015010021529806005,0.00012840799196419642,0.00010871084050566205,9.088211491023628e-05,7.480823721006732e-05,6.046352853458498e-05,4.76778671458594e-05,3.667530341775201e-05,2.6913046543596e-05,1.8898253367787e-05,1.2324237599081956e-05,7.152303936956407e-06,3.5040615365175154e-06,1.0718477562349033e-06,1.4874457859920855e-07,5.327360792962314e-07,2.606618760120897e-06,5.7870480761118974e-06,1.0487809714763094e-05,1.645924015826611e-05,2.404172232020601e-05,3.311168395893765e-05,4.380218903899506e-05,5.61009342770522e-05,6.954642423891051e-05,8.489364275289559e-05,0.00010205217518899281,0.00012114013678507819,0.00014159179010845153,0.0001643696471909963,0.0001890721092807925,0.0002158102092755507,0.00024498759412502343,0.0002763380399100749,0.0003102505557852659,0.00034676511024250313,0.0003860722321489343,0.0004281622776974918,0.00047325189107372083,0.000521822935331245,0.0005735163522183843,0.0006290236726146441,0.0006880767541313064,0.0007513262047601998,0.0008189108568492074,0.0008910201861354066,0.0009678729441044464,0.0010499373372180219,0.0011374858284686317,0.0012308831676921062,0.0013302453843333864,0.0014361019112372653
0,18.0,1.4013514875668315e-05,1.3608670666557072e-05,1.3273455766483927e-05,1.2986846421656648e-05,1.2711400988197302e-05,1.2455432132335142e-05,1.2233186941656021e-05,1.2050119132057873e-05,1.1896166774481777e-05,1.1776141000132885e-05,1.1646810771046408e-05,1.1578311630807007e-05,1.1520559111879036e-05,1.1442695859883294e-05,1.1409125725239874e-05,1.1395134484499568e-05,1.1405484834804767e-05,1.1446684466642126e-05,1.150145263994291e-05,1.1589546644411334e-05,1.1721691511504566e-05,1.1831429082074146e-05,1.1999325045012673e-05,1.2192539265294126e-05,1.2413589650705827e-05,1.264206786458154e-05,1.2899266483596733e-05,1.3179426565930922e-05,1.3494047329891722e-05,1.3816175697986096e-05,1.417540840777431e-05,1.4562782502085406e-05,1.4989725901274474e-05,1.5456364067484163e-05,1.5964765067696883e-05,1.6489870559104728e-05,1.708986058068336e-05,1.7687444092443966e-05,1.8341734695580197e-05,1.904760121674826e-05,1.9791200177204925e-05,2.0598638804959744e-05,2.1468313261986567e-05,2.2401394959318215e-05,2.338932505444253e-05,2.4478438222401893e-05,2.5625533926443862e-05,2.6874765446179216e-05,2.8209931772058294e-05,2.9654040819313747e-05,3.1164790957472426e-05,3.2809435992432875e-05,3.458045821729784e-05
0,19.0,1.5389354815707556e-06,1.1151531300841167e-06,7.943639203190582e-07,5.060304979209907e-07,2.983324311675989e-07,1.4180877561615366e-07,4.816533794966468e-08,2.929353884531992e-09,2.152342439313242e-08,9.99303984012402e-08,2.275068197567481e-07,4.134087744309285e-07,6.585703283487509e-07,9.58260823406387e-07,1.3214123877163494e-06,1.7498917481076086e-06,2.2310952642633403e-06,2.7784547880620236e-06,3.3981125189462853e-06,4.0893853465792386e-06,4.842659183518537e-06,5.686266490705711e-06,6.577793585856536e-06,7.573800419366662e-06,8.64477041135718e-06,9.808902963964191e-06,1.1060476647123718e-05,1.2418571607179513e-05,1.3877220402386794e-05,1.545372670671946e-05,1.71370917634719e-05,1.8944293301322076e-05,2.088376911698463e-05,2.295715469049174e-05,2.51902712871976e-05,2.7543314734424866e-05,3.007674663673938e-05,3.277833882399257e-05,3.568573200534721e-05,3.875543124246083e-05,4.204622752712064e-05,4.554939503797986e-05,4.9326727979932515e-05,5.328266340180027e-05,5.754267756574323e-05,6.208202634507093e-05,6.69096073026009e-05,7.207805992288138e-05,7.754301917794187e-05,8.341839621752264e-05,8.978282168412162e-05,9.631553761757264e-05,0.00010334789408936876
0,20.0,4.670762073020622e-05,4.4036077983971856e-05,4.1539536152503684e-05,3.9195990608013695e-05,3.699468192100982e-05,3.492609302552173e-05,3.2985905435334466e-05,3.115382587407137e-05,2.9435564401958877e-05,2.7814674104165854e-05,2.6301908188058294e-05,2.4864133419295636e-05,2.351574419742534e-05,2.224707814022007e-05,2.1057509059262085e-05,1.9937749538008187e-05,1.8879486775547367e-05,1.7889504435232477e-05,1.6957126464019833e-05,1.608693001757709e-05,1.5268277855187077e-05,1.4501528894080372e-05,1.3779159302512914e-05,1.3093784442171801e-05,1.245805506514306e-05,1.1861901047763126e-05,1.1303046750641803e-05,1.0774161180653763e-05,1.0280516256077597e-05,9.818664433117602e-06,9.386370777593684e-06,8.980655304962041e-06,8.599349922640448e-06,8.242804527781784e-06,7.908998740971518e-06,7.598249206175104e-06,7.308091684432006e-06,7.033936267399405e-06,6.782021289784526e-06,6.54774258955153e-06,6.324825713891559e-06,6.122024279036729e-06,5.931794765143712e-06,5.757204250514332e-06,5.595661458891366e-06,5.447784669999469e-06,5.310376097552491e-06,5.185775287507579e-06,5.070632340971947e-06,4.965760263178328e-06,4.872560507146425e-06,4.790162556194872e-06,4.715984682795409e-06
0,21.0,2.3393549000652163e-06,2.11501533246289e-06,1.95364278373642e-06,1.8227396254183978e-06,1.6520640077924567e-06,1.516157188797513e-06,1.3884170242763217e-06,1.2639163226215856e-06,1.1476117907624578e-06,1.039815413590131e-06,9.373850189066954e-07,8.418824912163664e-07,7.495221891391667e-07,6.625661029886119e-07,5.815476100870656e-07,5.094755367598252e-07,4.400351131526858e-07,3.7708675655322727e-07,3.2017156009011804e-07,2.8100590687912843e-07,2.357574481123026e-07,1.7973440842790382e-07,1.506575644280758e-07,1.3803787085417877e-07,8.441885883139145e-08,5.688532284979358e-08,3.7516996012030915e-08,2.8637609192022676e-08,1.045830643468079e-08,3.365519555588799e-09,9.877623401616617e-09,3.005061273254525e-09,1.0805371190351554e-08,1.9569410040566777e-08,3.016519837862881e-08,5.8635585613862e-08,7.070349857525062e-08,9.793517048105208e-08,1.3156888478366973e-07,1.660379432352078e-07,2.0817413336395606e-07,2.622510582347978e-07,3.0795549248244775e-07,3.6643010472253227e-07,4.292832489120338e-07,4.957411662310789e-07,5.70924857515908e-07,6.51026124085677e-07,7.412786949426388e-07,8.313300819006147e-07,9.320943384276307e-07,1.0406738061342127e-06,1.155056782014364e-06
0,22.0,0.0011683399173408671,0.0011009994893259377,0.0010376190880354993,0.0009781540876205256,0.0009222314694609809,0.0008697097652713969,0.0008202965441969298,0.0007740121406053131,0.0007304841444540482,0.0006896100956543371,0.0006512467570233887,0.0006151980881175115,0.0005813333441108928,0.0005495796048148521,0.0005197729605383515,0.0004917016605617841,0.00046535982505928244,0.0004406222060405003,0.0004173906491385047,0.00039557649013330365,0.0003751118950415141,0.0003558875035989584,0.000337898328780612,0.0003209803370264401,0.00030517481168346877,0.0002902874954152574,0.0002763552166564785,0.0002633054515544096,0.0002510895535450855,0.00023958084039564043,0.00022882068663156285,0.0002187622554375737,0.0002093055220711865,0.0002004832339618871,0.00019221572846464508,0.0001844821945537851,0.00017726733610189192,0.00017055797972586145,0.00016426779328756796,0.0001584229234556171,0.0001529979659495921,0.00014796647558057178,0.0001432916935856749,0.0001389827579152102,0.00013500333202009877,0.00013135462313842235,0.00012800852301180562,0.0001249576221799565,0.00012218474628578814,0.00011968868423474284,0.00011745666446647445,0.00011548027395554657,0.00011374716488879468
0,23.0,0.005895967097576803,0.005528112416526183,0.005180814907493723,0.004853886408685527,0.004546097443252958,0.00425636394380537,0.003983648379015966,0.0037269523638265487,0.0034853055716247182,0.00325789918450432,0.003043879295460236,0.0028424466753729917,0.002652902043657224,0.0024745695475891115,0.002306761111558881,0.002148866183956589,0.002000322797463786,0.0018605616571085821,0.0017291241962057566,0.0016056162954557597,0.001489415396745596,0.0013801815363586921,0.001277500849871556,0.0011810254764659505,0.0010904105492545546,0.0010053358313999205,0.0009254451384837406,0.0008503874411636199,0.0007800471341678279,0.0007140759697351872,0.0006522735594830216,0.0005943844263562267,0.0005402230672027616,0.0004895673329192178,0.00044226231003192474,0.0003981118873097408,0.0003569607013173561,0.0003186810709058484,0.00028309933203973184,0.00025010972394696974,0.00021958208223579162,0.00019141689017924902,0.0001655091365942004,0.00014174900368433348,0.00012009124349300146,0.0001004101805095783,8.265631154301756e-05,6.677085406489252e-05,5.269406075237655e-05,4.036238021438049e-05,2.9731642081794272e-05,2.0789407020178094e-05,1.349485074722787e-05
