,0,1,2
0,88.0,0.10506679067017022,0.09399058765107225
0,89.0,0.006715356286026394,0.0021398639951248125
0,90.0,0.017221264626729498,0.013946231359902018
0,91.0,0.008914461213293088,0.007835351803886156
0,92.0,0.008057706187193125,0.005298597651546978
0,93.0,0.022468048374361903,0.017273916480366126
0,94.0,0.0024252031041580953,0.0025975895215187405
0,95.0,0.019314674051239107,0.016274255476024752
0,96.0,0.011624364135847588,0.006703777231224663
0,97.0,0.013316902861020464,0.004318058692054168
0,98.0,0.010829673312895367,0.008003710242608375
0,99.0,0.022749735578863985,0.019497237119579958
0,100.0,0.1787884599947257,0.1593485977328177
0,101.0,0.04279787238751043,0.037943274083463166
0,102.0,0.06267526831935366,0.054553549273877684
0,103.0,0.013196456430004144,0.007612477192021752
0,104.0,0.018183430181990652,0.005831608214062543
0,105.0,0.0073642652139632135,0.0022212729990237034
0,106.0,0.025486431603834923,0.02145970837032635
0,107.0,0.011431512549653033,0.009358160897013391
0,108.0,0.06136091229080605,0.054082980498217956
0,109.0,0.011647148982845568,0.008911044879273218
0,110.0,0.054798275620787554,0.052061384994749035
0,111.0,0.0198249831046943,0.015583047362349731
0,112.0,0.04573474936724891,0.02682900204250728
0,113.0,0.01767713336996201,0.01649165435805922
0,114.0,0.02143366016137643,0.01874309809286429
0,115.0,0.01210004788746659,0.010490137261300034
0,116.0,0.020933625103882764,0.019418543848398834
0,117.0,0.060570305136011124,0.047420551800588524
0,118.0,0.009127127273255362,0.0055291316352725555
0,119.0,0.004778754389532703,0.004312610536755886
0,120.0,0.02747135517367463,0.02382251878325151
0,121.0,0.0045853153803941775,0.004166339811965646
0,122.0,0.01832607171624431,0.016645258845771366
0,123.0,0.0249074251140137,0.017090840864468746
0,124.0,0.02350312592596049,0.01540365872860773
0,125.0,0.010669210285111159,0.007042393751261069
0,126.0,0.018561048861179354,0.016509314837666718
0,127.0,0.01176422638849443,0.01093662904435291
0,128.0,0.0424621363395445,0.03584083512138611
0,129.0,0.0316557878342983,0.027618569347351865
0,130.0,0.007754872105842321,0.00825266814428186
0,131.0,0.004787231604701153,0.002813782761669163
0,132.0,0.050885821788204735,0.041998947981763436
0,133.0,0.0041207540294433045,0.0020223089539769495
0,134.0,0.48019003027695467,0.4234603950925996
0,135.0,0.002879269387575805,0.0016684862321817212
0,136.0,0.021036611448508297,0.01766631352197972
0,137.0,0.09661072486496677,0.08128648210916548
0,138.0,0.051682666638754725,0.04752932769973642
0,139.0,0.0033928442006065673,0.004180760595023706
0,140.0,0.008223602438854082,0.0053716739449342485
0,141.0,0.006203397127407737,0.00430940336278374
0,142.0,0.010804128804460378,0.008513458966332658
