,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,2.0,0.10933356156430873,0.07828984920366916,0.0831547255550044,0.1014499645695758,0.0912948715287965,0.09381072751625273,0.09846952864502545,0.0868351508598155,0.06006095356062457,0.03798467063679584,0.01611314005458741,0.009289401984690885,0.009420320562722214,0.007529054525393246,0.011693022329193163,0.013845163440517222,0.013790601967622142,0.017192868700972183,0.02602093518967018,0.02305783199294469,0.05089412401861975,0.057089595972001986,0.04946310272309932,0.04181612381812066,0.05392908939445424,0.02319635795433846,0.016557834470819564,0.01973461575438214,0.020105696659945202,0.009493514911404837,0.011874696252567842,0.0116498168545698
0,4.0,0.051826669835470136,0.06463285711950949,0.04713274605115781,0.040154701271977025,0.028537195704205643,0.03568395303103807,0.025658521080330086,0.04464064305420197,0.04199019688480181,0.05029899333263677,0.05562677225076026,0.06224560503176552,0.0689102587649657,0.06907884421227226,0.06269588704278273,0.05588379210227448,0.0488157727918497,0.046110916303012346,0.05690056615670805,0.053255362244301434,0.057973477034359705,0.06221125495389579,0.0485978216457443,0.04183030070366117,0.047393063906532425,0.03736179295423742,0.03672839092273729,0.02966183366007114,0.023231365118934,0.018460909965613892,0.05050787542786855,0.045852007772225103
0,9.0,0.0939408645906565,0.10286190099298721,0.0957590939709896,0.08735865053607891,0.04781248106238878,0.06276977485271866,0.04051074529455596,0.04094076288089468,0.05064422438688897,0.05485550796501249,0.03569531179898147,0.04926204351319631,0.04034068150537016,0.04894491902827008,0.044129241088803936,0.05361248973635502,0.04438710540010266,0.05354735525090924,0.03435495250543344,0.0632313638694337,0.05976811245797491,0.05566179833397258,0.0452645674427614,0.04815088387676236,0.027668799027774058,0.022960161401912923,0.021284990771417482,0.024128092030486537,0.02670523686796596,0.021448230196608856,0.01955650103698395,0.020532363548797578
0,15.0,0.18767629788849288,0.17773909678413652,0.15991921212213792,0.19104221565109666,0.2153956653687834,0.2384032276530894,0.2095592352090904,0.19973803413116803,0.12324672241169696,0.09488935867375081,0.06828026114925702,0.06684437912126112,0.05164907837022272,0.056025005540258396,0.04806541277111471,0.04974358821628039,0.05056409962229352,0.07542206917087453,0.06857744923649267,0.06537753140230448,0.058555222395375174,0.05345820353042176,0.022941787325285123,0.02345749083062409,0.029685596928520373,0.044034776520065426,0.043025504256206826,0.05131006445946914,0.048926338619337637,0.08707372711451458,0.07203621192758237,0.07577234946044643
0,18.0,0.0018725844123460016,0.0012018681245627631,0.0010270998726642105,0.0008532215677255265,0.0008082470930924757,0.0004755350851655514,0.0013326753748682287,0.001397738057083278,0.0013331434924045028,0.0013460795105173656,0.0018366829189567727,0.0008166244856762475,0.0007395486662451449,0.0007484188327830102,0.001166280757687139,0.001048928465218972,0.0012356188175837446,0.0012536780147485286,0.0011361215525481415,0.0008724313327409626,0.0005193177147253623,0.0004873044672219335,0.0007409089864971469,0.0009464673239709969,0.0008619676602211091,0.0010191037644491558,0.000896671819182078,0.0006257088689558735,0.0005071429746513882,0.0004906061071236626,0.0003052283134933941,0.0002579811496731763
0,23.0,0.018975214089364003,0.006951311077304981,0.006197257786982687,0.004242815302575711,0.005272670742327241,0.004288875836706781,0.004241338989669818,0.002821116967335278,0.005523263325529623,0.004896872082425404,0.004751621034036058,0.004892453795512338,0.005143773008116418,0.0023360242413063546,0.003194894596562663,0.003182070974208507,0.003936209213159331,0.0036611943010267157,0.0035519269642068367,0.002356576312407014,0.0024347468718053738,0.0018171506347822537,0.002992549850385715,0.0036159128871172514,0.003447920666777295,0.004478931377107004,0.0049622958537031605,0.0035823528362300193,0.002332790203091711,0.003395406767157203,0.0032865930158254464,0.0021293179978499658
0,27.0,0.005024777407731432,0.005276791232197744,0.00394717584353289,0.003154439473219606,0.002404656712112257,0.003107673489887442,0.0023131122142994046,0.003977415093900027,0.004872270950753087,0.005725385866215376,0.004361614915640766,0.004730360967145547,0.00413028669230404,0.0032719457325008487,0.0033573067415058823,0.0036310263779524812,0.0032759207869921796,0.002282293010670373,0.004144187771266323,0.0032333043330332193,0.003454957614178595,0.003996884889469785,0.003499122454670518,0.0017657146941469602,0.0017910618680580495,0.001924019310153932,0.0027423703251807327,0.002601734069541418,0.002733881372673694,0.0028187919985965073,0.0021947216216694847,0.0010701660342135643
0,29.0,0.03453136674153684,0.028513978924809908,0.02927550109274642,0.02790977075592403,0.05374810060042433,0.04439113122549212,0.06988028507527631,0.07776973760600864,0.08502431070860836,0.06565037156245204,0.07678974243954172,0.049547021007359845,0.04598361354588521,0.05882932908316427,0.057819406547522,0.049532614047060296,0.08127523737406847,0.0797697693731101,0.05646176886285263,0.05076637857978544,0.05623372072761731,0.024498963698942916,0.02074901095786846,0.02359647810724674,0.021921274584063222,0.01822250103537714,0.019608824237803957,0.02824651982039789,0.026871465491095738,0.02978190084837597,0.022429934152861205,0.026914620644395364
0,32.0,0.07443007214500752,0.06666363198162253,0.04754504437659525,0.03453085690006231,0.03061748263747057,0.02423445973433485,0.018765296824275277,0.01429277838669124,0.01321053805106969,0.01305477993569651,0.0117009237522341,0.015308482446712894,0.01835585489154621,0.016163541680139004,0.016453801443603082,0.016620449043471867,0.012230310023768743,0.010573468920052256,0.01697936818930319,0.027720208153326795,0.02955096693363077,0.028857533381215675,0.026742503047916543,0.03225881081487487,0.029617227616459463,0.027539122014910628,0.031346991052731865,0.03643302383364695,0.030714272216356118,0.02841294459478755,0.034750666467255,0.03136580372968022
0,33.0,0.020744048905354435,0.012934937969596674,0.026145795168181205,0.03312392430285057,0.02922046221783733,0.03267335029501787,0.037524518746315925,0.027752513884972872,0.03624405194102216,0.04332642356561233,0.04210531825206019,0.045984664162781026,0.0391765767698141,0.024670746673032172,0.025824979695657967,0.03031008378172929,0.020257084696932225,0.02211165889760583,0.021965080331230877,0.013541407521018864,0.004931097607724674,0.006424494244833403,0.004190608105333048,0.003134194230270466,0.0031219313362882634,0.0026676206414356887,0.0032781636367041882,0.0035312534556599627,0.005116513712780571,0.005835767231950795,0.013577295209988306,0.012320066885980713
