,0,1
0,1.0,0.10311050008592541
1,2.0,0.10256410256410257
2,3.0,0.13820744938152166
3,4.0,0.23534158149542767
4,5.0,0.24051676745464542
5,6.0,0.1741432153803288
6,8.0,0.30786071013203803
7,9.0,0.13712248465942203
8,10.0,0.24054156214563072
9,11.0,0.1694111269228163
10,12.0,0.20683949255377826
11,13.0,0.20528260572054197
12,14.0,0.13869625520110956
13,15.0,0.27566245132834843
14,16.0,0.1034304430270643
15,17.0,0.3183249036182931
16,18.0,0.21853146853146854
17,19.0,0.2787068004459309
18,20.0,0.1738344400792685
19,21.0,0.10350538227987854
20,22.0,0.13662135391761732
21,23.0,0.17304630719180453
22,24.0,0.10411244143675169
23,25.0,0.10328800137717335
24,26.0,0.13725422914593555
25,27.0,0.10339123242349049
26,28.0,0.10561892691170258
27,29.0,0.13616557734204793
28,30.0,0.1358880282647099
29,31.0,0.34428148454176133
30,32.0,1.214329083181542
31,33.0,0.24234870516548954
32,34.0,0.13992374156084933
33,35.0,0.10404383713671361
34,36.0,0.2361912474272025
35,37.0,0.13549217532687485
36,38.0,0.10309632633423829
37,39.0,0.2038874541253228
38,40.0,0.1013890297069857
39,41.0,0.13795481979651664
40,42.0,0.13877324451845682
41,43.0,0.13623514185484145
42,44.0,0.10202693511086927
43,45.0,0.10235763758572453
44,46.0,0.13545088212386983
45,47.0,0.1725565985643291
46,48.0,0.11660447761194029
47,49.0,0.07465193535142399
48,50.0,0.1040005546696249
49,51.0,0.17476406850751486
50,52.0,0.13715069432539004
51,53.0,0.10232621597653319
52,54.0,0.11595547309833024
53,55.0,0.20307317403371017
54,56.0,0.17259829472884808
55,57.0,0.13728249305007378
56,58.0,0.10270103728047653
57,59.0,0.13609608383518765
58,60.0,0.14846707742558088
59,61.0,0.13567140385985144
60,62.0,0.13801670002070252
61,63.0,0.13579115320636861
62,64.0,0.24329208953148893
63,65.0,0.11156978690170702
64,66.0,0.1690902942171119
65,67.0,0.14364720247073187
66,68.0,0.13834607270086122
67,69.0,0.1712035610340695
68,70.0,0.17396750287046378
69,71.0,0.1042462992563764
70,72.0,0.10465724751439037
71,73.0,0.10371292263015972
72,74.0,0.13571743629762834
73,75.0,0.13772207684891888
74,76.0,0.30894922934331126
75,77.0,0.2366703857727288
76,78.0,0.3027652560048443
77,79.0,0.10444591442398078
78,80.0,0.20575426082781798
79,81.0,0.1456823396583749
80,82.0,0.1372872048325096
81,83.0,0.1352082206598161
82,84.0,0.13747594171020072
83,85.0,0.22706630336058128
84,86.0,0.3115911923556294
85,87.0,0.27440488440694244
86,88.0,0.10335205153822304
87,89.0,0.2051773073898027
88,90.0,0.13549217532687485
89,91.0,0.27107617240444565
90,92.0,0.17326818449596285
91,93.0,0.13713658804168952
92,94.0,0.13666336396870407
93,95.0,0.13639773579758577
94,96.0,0.13762730525736305
95,97.0,0.10322403055431303
96,98.0,0.1106276274061509
97,99.0,0.10265535176567206
98,100.0,0.26824034334763946
99,101.0,0.27245172495998365
100,102.0,0.1707067258449983
101,103.0,0.13873473917869034
102,104.0,0.25458248472505085
103,105.0,0.1710805447204544
104,106.0,0.23682251843832466
105,107.0,0.27572895843385953
106,108.0,0.1498857121444898
107,109.0,0.13639308487059706
108,110.0,0.17166792556478744
109,111.0,0.17317816569686895
110,112.0,0.1386914462050553
111,113.0,0.27326137450471377
112,114.0,0.30883261272390367
113,115.0,0.10128291694800809
114,116.0,0.13975752070158273
115,117.0,0.20852158198373533
116,118.0,0.10183299389002037
117,119.0,0.10356970240972174
118,120.0,0.23970960893089513
119,121.0,0.1387203051846714
120,122.0,0.13824566254233772
121,123.0,0.06901073116869673
122,124.0,0.13163668275559456
123,125.0,0.2423654871546292
124,126.0,0.10248351723431148
125,127.0,0.20514924607652066
126,128.0,0.17328019407381737
127,129.0,0.10155721056194988
128,130.0,0.13601278520180898
129,131.0,0.10214504596527067
130,132.0,0.15904572564612324
131,133.0,0.31017369727047145
132,134.0,0.10115314586283633
133,135.0,0.11063578698923145
134,136.0,0.10359473738734072
135,137.0,0.10333069266007647
136,138.0,0.12514600367094944
137,139.0,0.3055715886327369
138,140.0,0.10436234606553954
139,141.0,0.1391304347826087
140,142.0,0.16941686714329277
