,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,3.0,2.4919649979077163e-05,2.305238171012529e-05,2.196296064559848e-05,2.094492166696324e-05,1.999648665892563e-05,1.9113640787569895e-05,1.8289719424967374e-05,1.752241949339211e-05,1.680972233458131e-05,1.6143873484667583e-05,1.5528838784526297e-05,1.4952247699286499e-05,1.4419820189941648e-05,1.2939774799546467e-05
0,4.0,5.157445037671675e-05,4.9819197770425096e-05,4.870040621771276e-05,4.7694955137200554e-05,4.68229286841268e-05,4.604863197834418e-05,4.537747281826343e-05,4.4804420552655444e-05,4.4328922509189637e-05,4.3949950744438095e-05,4.366700843623649e-05,4.346913269555866e-05,4.3363197927700865e-05,4.026623124781825e-05
0,6.0,2.426868027707224e-05,2.2902896147681556e-05,2.2113745937022135e-05,2.138974302095207e-05,2.07252415258336e-05,2.0118370584938105e-05,1.9564780561981527e-05,1.9063590891203124e-05,1.8610323533875343e-05,1.820374494693871e-05,1.7842357079564135e-05,1.7522097785548423e-05,1.724294248520798e-05,1.581548111361696e-05
0,10.0,6.474617378443509e-05,6.659086791230894e-05,6.906197843721028e-05,7.171420217203566e-05,7.45613365048158e-05,7.760762423007417e-05,8.086944427875535e-05,8.435707337649704e-05,8.808328450909978e-05,9.206178938945457e-05,9.63141614053966e-05,0.00010085043730112985,0.0001056846299553263,0.00010292211084489704
0,11.0,5.804841579229109e-05,5.5541792018701236e-05,5.354373181802784e-05,5.1722717315034726e-05,5.0040099539442514e-05,4.849281550349826e-05,4.707380563807145e-05,4.5779119969832107e-05,4.461251995151455e-05,4.355576314989851e-05,4.2602645109424996e-05,4.174977979322923e-05,4.0997678406571744e-05,3.7443710762428216e-05
0,14.0,2.8810166092359572e-05,2.5242295330150526e-05,2.2512655309250268e-05,1.9982797985341426e-05,1.7639946375920587e-05,1.5480033244370277e-05,1.3492118454568112e-05,1.1665620818431233e-05,9.997040140901231e-06,8.474021996940233e-06,7.100457287778525e-06,5.853252232513076e-06,4.74311131345944e-06,3.5136534812483548e-06
0,15.0,2.3318231846034364e-05,2.2820477445994583e-05,2.3075599840081934e-05,2.3368452248971874e-05,2.3698653456788113e-05,2.4086940973798124e-05,2.4524416179471478e-05,2.501883437994971e-05,2.557005439498875e-05,2.6181340086087064e-05,2.685610433602503e-05,2.7593448448601467e-05,2.839702217632642e-05,2.7189139020844743e-05
0,16.0,4.947339207550509e-05,4.610788593301728e-05,4.3533545895015584e-05,4.112818264655202e-05,3.8867640958508375e-05,3.6753173458600204e-05,3.477697542530098e-05,3.2928875566746554e-05,3.1198726325159585e-05,2.9583630125273437e-05,2.807158787088029e-05,2.6660065032551988e-05,2.533249625074035e-05,2.2392597142836753e-05
0,22.0,6.651993534509069e-05,6.375000388353384e-05,6.215810273446045e-05,6.0722364634650564e-05,5.9430959480702855e-05,5.827077863125084e-05,5.724262876689232e-05,5.634902699639736e-05,5.5546516760052894e-05,5.487890424556884e-05,5.432866338003328e-05,5.3895253164495266e-05,5.3580765495115794e-05,4.9564234221641575e-05
0,30.0,0.0003352417300661499,0.0002870633787912733,0.00024283862006261963,0.00020267372311527182,0.0001663815669804374,0.0001338848244015004,0.00010507365019010235,7.986762753877294e-05,5.821724222959693e-05,4.005102952098517e-05,2.5324773276113704e-05,1.396060392937828e-05,5.973408101662214e-06,1.2453715943293438e-06
0,35.0,2.0294648564151907e-05,1.842387870406166e-05,1.7283990640012405e-05,1.621405534913819e-05,1.5201954989729793e-05,1.4250921897344712e-05,1.3355860010973101e-05,1.2515487630818816e-05,1.1723540827384817e-05,1.0976404668072558e-05,1.0276189297717227e-05,9.615034453395352e-06,8.993120999270774e-06,7.821040537676838e-06
