,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,2,6,6,6,5,5,5,5,5,4,5,4,3,4,4,5,5,5,4,4,5
0,5,6,5,6,6,5,5,5,5,5,5,6,5,5,6,5,5,5,5,6,5
0,7,5,5,5,5,5,6,7,6,6,6,6,6,5,6,6,5,5,7,5,6
0,13,3,3,5,4,5,4,4,2,2,2,2,3,4,4,5,5,4,5,5,5
0,18,4,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5
0,20,5,4,4,5,4,3,4,4,3,4,4,4,4,4,3,3,3,4,3,3
0,27,5,5,4,5,5,5,5,5,4,4,4,3,4,4,4,4,4,3,3,3
0,31,3,3,3,3,3,3,4,3,5,5,5,6,8,7,7,7,6,5,5,5
0,34,5,4,4,4,4,2,2,3,3,3,4,4,4,4,3,3,3,3,4,4
0,36,3,2,3,4,4,5,5,5,5,6,5,4,4,4,4,5,6,5,5,5
0,41,5,5,6,5,5,6,6,7,6,6,6,6,6,7,6,6,6,6,6,6
0,43,5,5,5,4,4,4,4,4,4,5,4,4,6,6,5,6,7,5,6,6
0,46,5,5,5,7,7,5,6,6,5,4,5,5,4,5,5,5,5,6,6,6
0,53,4,2,3,2,2,3,4,3,4,4,4,3,4,4,4,4,3,2,2,3
0,54,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
0,57,5,6,4,4,5,5,3,4,3,3,3,3,3,4,4,4,4,4,3,3
0,61,3,3,4,3,5,6,5,5,5,3,2,2,2,3,3,4,4,4,3,4
0,66,4,4,4,4,5,4,4,4,5,5,5,5,5,5,4,3,4,5,4,5
0,69,4,3,4,4,5,5,5,3,4,4,5,4,5,4,5,4,5,4,4,4
0,74,5,5,5,5,6,5,5,5,4,4,4,4,4,5,4,4,4,4,4,4
0,78,2,2,2,3,3,3,3,3,3,3,4,3,4,4,4,4,4,3,4,3
0,81,5,6,4,5,5,6,7,7,6,5,5,3,3,3,3,2,2,3,3,2
0,86,3,3,3,2,3,3,4,5,6,6,6,6,4,3,2,2,3,4,4,5
0,92,4,4,4,4,5,4,5,5,4,3,3,2,2,2,3,3,3,3,3,2
0,95,5,4,4,6,7,5,6,6,4,4,5,5,5,6,5,5,5,5,5,6
0,96,6,5,6,6,5,6,6,5,6,4,4,4,5,4,4,4,4,3,3,3
0,100,3,3,3,3,3,4,3,3,3,2,2,3,3,3,3,3,3,2,3,4
0,105,3,3,4,6,6,7,8,7,6,6,5,5,4,4,5,6,5,5,5,4
0,111,4,5,4,4,4,4,4,5,4,4,4,4,3,4,3,4,4,4,4,4
0,113,7,7,7,6,6,5,6,8,8,6,6,5,3,4,4,3,4,4,4,4
0,117,4,4,3,3,4,3,3,3,3,2,3,4,3,3,4,4,4,4,4,3
0,122,4,5,3,4,3,4,5,5,4,5,4,4,4,5,5,6,5,6,5,4
0,125,5,5,5,5,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,5
0,128,6,7,6,6,7,7,7,6,6,5,5,5,5,6,6,5,5,5,4,5
0,135,7,6,6,6,6,5,6,5,6,5,5,5,6,4,5,5,4,3,4,4
0,138,5,5,5,5,4,4,4,4,3,3,6,7,7,9,8,5,4,5,3,3
0,140,8,8,7,7,5,4,4,4,5,5,5,4,4,4,6,5,5,7,6,5
0,146,6,7,5,6,6,6,6,6,5,5,4,5,4,4,4,4,3,4,4,3
0,148,4,4,4,4,5,5,5,6,8,6,5,6,6,5,8,8,7,7,8,5
0,152,5,4,5,3,4,3,3,3,4,3,3,3,4,3,4,6,6,6,8,6
0,156,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5
0,159,6,6,6,5,5,4,3,3,3,3,3,3,3,4,4,3,4,4,3,3
0,163,3,2,3,3,2,3,3,2,3,3,3,3,3,2,2,2,2,2,2,2
0,168,3,3,2,2,2,3,3,3,4,3,3,2,2,2,2,3,4,3,3,4
0,176,2,3,3,3,2,3,2,3,2,3,3,2,2,2,2,2,2,2,3,3
0,178,7,6,6,5,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3
0,183,2,2,2,2,3,3,3,3,3,2,2,2,3,3,3,3,4,3,5,4
0,187,3,3,3,3,4,3,4,4,5,4,4,4,4,3,3,3,3,3,3,3
